IUPAC,CAA 0.1ug/ml,CAA 1ug/ml,CAA 10ug/ml,CAA 100ug/ml
Gal(b1-3)GlcNAc(b1-Sp0,6.515826698380892,3.805933793762053,4.499957850450751,8.392317658578287
Gal(b1-3)GlcNAc(b1-Sp8,13.447332558293226,6.753762642347351,7.464247823011592,33.73163710712339
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,11.39326211495198,7.839228657793227,4.309199878167637,7.790756207786663
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,12.358781790154982,7.2234636128845136,7.290590762299953,36.9595936824144
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.1242575720747965,3.8372242593659647,5.9267520297798875,14.392844750633333
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.3937999977597775,3.357703645226396,2.885323437097938,7.484307045356081
Gal(b1-4)(6S)Glc(b1-Sp0,6.197475901996981,1.3000503230644525,1.1894039301964123,11.60677066974276
Gal(b1-4)(6S)Glc(b1-Sp8,16.154796402384648,10.268388207828268,12.244517443601715,5.801721148286707
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,4.50672345751323,2.9492569719620327,4.3607771236902275,3.881920190983664
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,10.162591212546785,3.106245638494592,4.120672811871868,211.6223900015072
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,3.8555861888952787,3.752146197400452,3.530737111302142,10.270658276371575
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,8.065096241211258,5.729135981687525,5.667620619507508,6.3479220901410045
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.5020180071459786,6.888498405494483,5.468897966988681,12.922071992879731
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.934166377603602,5.7191768111037335,3.697703127618553,4.122608148874513
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.765428225598759,4.480547808769219,8.66495203872089,6.847409922189554
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,20.97668548815962,4.747464220244316,2.914622458112435,25.45900056934681
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,7.835129731482858,12.759261834807177,2.8945185350935314,14.281762943786044
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,13.053909450301335,6.707827722084602,10.747788145280554,6.322988202055519
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,12.971046800310006,9.141890590892297,1.7459269197668794,11.18648814250924
Gal(b1-4)GlcNAc(b1-Sp0,5.310443997994264,3.229573118721214,4.064338035789676,1.5388770091097792
Gal(b1-4)GlcNAc(b1-Sp8,8.37607443356771,7.548530276594688,3.4360768336384253,31.779257356122464
Gal(b1-4)GlcNAc(b1-Sp23,8.271784731644479,4.797167669486512,5.718273269090941,11.032381303236413
Gal(b1-4)Glc(b1-Sp0,5.785166612625204,8.320729380889635,2.336801882024496,10.680561435149366
Gal(b1-4)Glc(b1-Sp8,2.7691060976423416,4.721178038724371,4.768154339644082,31.079909213831357
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,5.785016073155428,1.2624655784086392,2.5779951441640363,12.88807317131489
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,3.8276968331709176,4.888743379438099,2.8996542395890352,6.66246361866239
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,2.213358285501919,7.747548694210758,3.2984047548271973,4.234952862685328
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,27.093349402436395,9.100470246595325,7.738367589485525,31.41967626858209
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,2.165722854499162,7.539162736615171,3.0598665199645647,7.522844761125943
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,7.804467111639752,3.286702569825877,2.793138485049872,9.623037371502477
GlcNAc(b1-3)GalNAc(a1-Sp8,1.6977981552096617,9.555144835462556,3.781447785350653,18.243371890817407
GlcNAc(b1-3)GalNAc(a1-Sp14,2.4437920524941013,8.173684716413616,3.106313416790605,1.5143560369565183
GlcNAc(b1-3)Gal(b1-Sp8,4.06408800306621,2.300060788327126,8.858949403992552,4.412124045079269
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.1687845381418205,5.918780096368392,4.1204348941181745,2.937336274018804
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,10.820060521395746,2.980629525648335,4.446504795529479,5.629370230318838
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.3981713302361567,2.740344734244216,2.5246560153480995,9.196622238762442
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,5.9245502121820675,7.275742894199878,1.6539108286623838,91.7696254784592
GlcNAc(b1-4)(a1-MDPLys,4.6842149722943605,4.2621653498153576,1.7939485599741516,4.5312378907424415
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,8.307682057389213,6.810777791302549,3.801146339812065,6.3881757988229095
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,3.09532828778575,1.2635840837343053,1.853032682523433,8.971758565818263
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,7.628763387065625,5.780826287535946,4.492830521694163,5.965473831697422
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,8.552724216051464,3.783269884086164,26.874641232396012,31.568605138702804
