IUPAC,DSL (0.1ug/ml),DSL (1ug/ml),DSL (10ug/ml),DSL (100ug/ml)
(3S)Gal(b1-4)(6S)GlcNAc(b1-Sp8,2.025311137413948,12.891329564349576,31.54135058918925,450.3260621474548
(3S)Gal(b1-4)GlcNAc(b1-Sp0,8.330886249923635,19.020915391396567,48.273778891408654,228.00608780306743
(3S)Gal(b1-4)GlcNAc(b1-Sp8,3.4593284313336543,13.885874375391914,40.68993731055246,121.77867648447241
(3S)Gal(b1-Sp8,6.457757750372803,3.61515115440097,2.9130700517952994,3.8355474337657
(6S)(4S)Gal(b1-4)GlcNAc(b1-Sp0,7.258346899662023,8.025463057201126,8.282795047315442,6.277874271001295
(4S)Gal(b1-4)GlcNAc(b1-Sp8,19.668552798566576,30.193724749840808,88.65772217054588,305.2146994070526
(6P)Man(a1-Sp8,5.7238251699220735,2.0536920628873894,9.477483813184104,8.95141221051181
(6S)Gal(b1-4)Glc(b1-Sp0,9.10204460817275,11.971523093992673,6.371823904503327,4.712563302050522
(6S)Gal(b1-4)Glc(b1-Sp8,3.9780951307336383,20.97593384722915,4.193230006013659,3.3646385644176933
(6S)Gal(b1-4)GlcNAc(b1-Sp8,2.3433791603508487,2.8728805595023723,12.100777088545456,6.906908411812527
(6S)Gal(b1-4)(6S)Glc(b1-Sp8,4.576684281952017,5.8650812585305765,4.81804917463142,7.204943106587777
Neu5Ac(a2-3)(6S)Gal(b1-4)GlcNAc(b1-Sp8,6.584031941498061,3.7078347414630013,2.646934084307102,9.94443611888075
(6S)GlcNAc(b1-Sp8,4.5468835151123015,4.239125223439384,4.826974120070796,4.156775486680341
"Neu5,9Ac2(a1-Sp8",14.523434264319167,10.955982650132306,12.6909043929107,3.3583167638962537
"Neu5,9Ac2(a2-6)Gal(b1-4)GlcNAc(b1-Sp8",4.90913775762438,4.7315680786077685,6.389110180612005,3.5922316596604214
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,1.7826590838314167,7.757321030001272,24.217532042854128,33.5171379460818
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,16.364891283145347,11.721830993634624,54.82795920264291,38.91466843835088
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.433765542957604,7.604294505519012,14.327908129591016,36.58638452852587
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,9.766898109899923,8.66813510450778,19.32302464367314,24.198426077880768
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,4.313514344765763,1.9941064799386528,8.272864581066639,44.26038198893749
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,6.835053554228141,10.3510983077079,8.258795325590777,14.507525350773252
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,3.4485434648800157,22.39773344386657,22.59828431909525,15.308970175330705
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)M(an-a)(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,10.441580179383768,6.401318637332988,7.837617895976645,37.8009326638356
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,9.437757760321023,13.034727263321154,91.04178472959278,88.82546594361702
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-Sp9,25.55747804492193,11.612630804430141,5.224074888038395,18.026489414377576
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp9,5.910609174681857,5.7700441785570415,5.5967636296941,10.648715668841636
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp8,3.882478059500148,1.4022739936735933,6.554138783687247,4.918895423686765
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp8,4.458583224149425,3.206920656304632,1.94088389207082,2.7833151630145467
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp14,16.376972677818088,8.727047029159783,6.131897283603719,11.8759644142767
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,9.38872091337082,1.9632545742550385,10.047141356127133,4.659840183954809
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp9,9.672258852124463,6.2328103112346795,9.698743075264963,12.36671234807376
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,0.946788059704976,2.7541347679443886,4.0241723004033165,2.100519210417593
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,8.137837972244228,4.916121906120032,9.427433479081138,12.241369402256426
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp0,12.225465706023915,5.275443913706853,5.1089425520355976,2.149732384895071
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp8,21.736857341391374,7.299530884641372,3.197742483247617,4.361406839159426
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,1.4320358174640782,4.304385461654195,7.927203871269282,7.998050272618528
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.660783599026448,17.79270934818997,4.411862779956634,12.72181109145497
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,17.974330911330192,13.074799022419686,6.9418332239522105,5.72336869160113
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,1.6628043067360665,1.594526181189886,9.404056245179527,14.162142803821508
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.2197361241515825,8.420080152973608,28.091405811386533,106.44875347594628
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,13.255255263825235,31.810334944624056,345.4098525325665,569.0384303887822
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp0,3.91741101015709,1.94671858092877,5.592758664186514,17.116489715378755
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp8,5.56288952583697,4.322364054542376,11.116971893573202,73.81991432592098
Fuc(a1-2)Gal(b1-4)Glc(b1-Sp0,9.52793193418698,1.0440579070785927,13.969844980618069,5.455965236937146
Fuc(a1-2)Gal(b1-Sp8,5.350354948038532,11.541217173678,6.15159041569739,10.22206747234466
Fuc(a1-3)GlcNAc(b1-Sp8,9.458279104044244,3.0686325151984817,5.313034622197242,6.470687411705186
Fuc(a1-4)GlcNAc(b1-Sp8,5.926704303053539,2.8434392590663853,0.8807269327095659,3.773056282268619
Fuc(b1-3)GlcNAc(b1-Sp8,4.517062024885941,5.622687465008762,8.381786626718274,4.448388032666066
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,6.628197278798113,14.971915829757172,4.88153609191478,2.811101144124838
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,17.934088597416924,5.925210125387959,1.953647476516684,10.56263911920217
(3S)Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp0,9.040041588538182,8.835864413098841,2.9429431904982457,9.859762146049297
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,12.302577816999714,21.419120107900483,43.63471553227328,62.51773284476614
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,2.289371276864744,18.151425509309146,55.96242083836304,349.69532295914564
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,3.5613325047188,2.3062821986912185,4.754512687612341,1.5713002153206352
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,5.6688324443839475,4.168559348563965,3.353757775491044,8.696879377493211
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,4.65653085067986,4.651307943919292,5.843451046185522,14.039687417341833
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,8.957624794925643,1.4996253762745757,5.750025707768617,4.238126464508426
GalNAc(a1-3)GalNAc(b1-Sp8,4.9726993437501665,3.7887576718277103,0.9432100698324474,12.585669346621973
GalNAc(a1-3)Gal(b1-Sp8,2.9704649854862817,5.157585702874941,10.227209124805263,7.077958367118777
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,1.4474213830118752,2.613504019989263,18.22250978158629,79.83998669457159
GalNAc(b1-3)GalNAc(a1-Sp8,9.798465677977347,2.3142738710014505,6.326281569966673,2.0394722111369696
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,1.978473971693001,6.779160640952048,5.170903528075791,14.750293655268926
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,8.200163701770434,8.286623793952511,53.60714704249614,60.09946238830571
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,7.622105638371862,4.49751898013412,14.078343783124255,8.124275342043331
GalNAc(b1-4)GlcNAc(b1-Sp0,9.938830314939814,17.111068501021972,22.124370356086654,241.53954451133285
GalNAc(b1-4)GlcNAc(b1-Sp8,6.653873467387244,14.21068589439536,73.64763811059524,262.06190378931785
Gal(a1-2)Gal(b1-Sp8,6.5141957538901165,7.825524048053695,2.841342711201877,6.554144280466117
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,22.727676528904148,7.116834863137117,30.929558138925376,31.837006289680772
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,29.409062073265144,17.6314419620888,8.112771731247829,40.07303600465024
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,17.953745935412265,11.958057792237856,3.4788018871444653,8.257251513013681
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,6.4422661501343335,5.674860557464531,3.659175457554161,8.292422761523515
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,36.475552783108476,35.73838115559437,118.46091197871631,261.60848360229323
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,28.2125614369882,13.731378537829581,15.114938263271206,12.958888666439162
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,1.8799515550052448,7.956254995232785,4.48539847310136,3.7303101640480274
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,6.384139888491889,6.846406454240571,17.138441077297532,19.069240565087195
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,57.75817293973788,34.9378184669575,388.4997601470977,312.28895447154275
Gal(a1-3)GalNAc(a1-Sp8,17.3268317151944,24.411798824680385,23.82725689807093,37.579322939738624
Gal(a1-3)GalNAc(a1-Sp16,7.344161588182353,1.4689398716988615,2.885969414685466,11.167458497012648
Gal(a1-3)GalNAc(b1-Sp8,3.087382586566385,8.994934720719213,2.708924456157216,3.729544123169299
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,1.392774619240317,4.002491271279263,4.281610672301565,11.589717633711645
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,7.233043467483107,15.95750038579036,7.7110335655583,5.409744810370738
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,14.799198373194573,35.193501787216505,120.34493971553358,686.9985373237192
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,5.700765278670925,14.930835193735811,10.387537836714081,4.439292917702846
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,2.072199859046742,4.983435312027905,0.9409306758027784,3.6452886150024773
Gal(a1-3)Gal(b1-Sp8,9.6715781636625,1.8978810120324527,4.221176301597306,20.362217644021488
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,12.69953998021844,4.6751989782967165,17.664462200040635,29.75522092193972
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,24.94524451386809,12.233112188782293,48.20410725007435,229.85902653644902
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,6.029219938764875,8.932712688530493,96.3125206197858,558.2459387735478
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,9.272332665651064,11.722502664924695,5.733938215572352,16.34965457583635
Gal(a1-4)GlcNAc(b1-Sp8,2.694010022717064,2.6610774464177718,3.4806272982275286,15.095655332219492
Gal(a1-6)Glc(b1-Sp8,4.503934474342036,3.4018869483224425,1.9306628367394043,7.252177243191638
Gal(b1-2)Gal(b1-Sp8,4.782967499018434,6.686209715775693,11.426711154133553,35.612349340455864
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,2.7427639623805264,7.284958601575347,3.3148072667703268,3.58680901870544
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,9.544253063318608,3.86549373560481,16.574920854382054,29.05767232274177
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,8.30793151151356,7.472147402799725,16.50305306349908,12.35639738067559
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,5.409572655564702,7.574792582638812,2.9288810848456546,4.59544418273867
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,8.993769659973882,4.889054111908216,2.4351340200969065,11.770498381511574
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,8.73076749447035,10.909216343494453,16.54531657788693,40.68400951074012
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,5.035971098920916,14.949858202003119,17.823315216007558,13.281113523973307
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,3.150649989420174,3.590698739219617,9.179034758622487,7.247450797119407
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,5.665101542190867,3.8876857164642336,6.002195214183447,2.7074968456429795
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,6.687205360176008,2.7433606470896192,2.9939049755294516,4.108238968219832
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,3.1680305306820085,6.853670965013329,9.119302057129524,10.1384841966966
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,2.992922399456205,3.7062313404814127,6.371181461602447,7.825577484761109
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,7.0723103509390794,5.710419768866968,4.310398792358625,4.714118420588656
Gal(b1-3)GalNAc(a1-Sp8,2.9400198015206187,4.388407247510196,2.891248708747371,5.778659611593918
Gal(b1-3)GalNAc(a1-Sp14,2.506659950844268,6.0546657802062045,9.9906673233907,7.2048216903103635
Gal(b1-3)GalNAc(a1-Sp16,5.132276094401652,10.142995965525506,8.114943073326721,18.507564107210328
Gal(b1-3)GalNAc(b1-Sp8,15.601772813262832,4.264506424253576,7.726170612060454,15.207620234907456
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,8.738852064010855,5.971023983929952,18.434339731508327,23.381342174477496
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,9.379158901655307,2.637984328200857,8.48111403177672,8.283907744134613
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,0.2499162859839981,14.382914061366934,3.9025303757092433,8.427005092904192
Gal(b1-3)Gal(b1-Sp8,9.915342963475007,6.154585826844907,7.646269290477546,1.5989606488797767
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.1519848869423175,12.56614222461164,7.69090120965462,59.37609831665558
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,6.4611618691996835,1.6103461801736871,5.107984992391819,5.7715574872963575
Gal(b1-3)GlcNAc(b1-Sp0,4.10463118684249,6.531786656293463,9.455699416181053,10.629364032206572
Gal(b1-3)GlcNAc(b1-Sp8,12.578087445600245,3.965625353795622,8.737931544850877,11.024305520984075
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.708114393257668,7.490489545416911,8.436084117399101,13.70506566407716
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,4.062746679279918,8.544544111644187,5.5535298726725895,12.299525848957222
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,7.839506146648106,6.488175152280247,3.4771889023318816,3.2412325272700464
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,12.726747047164096,9.843408122655813,14.199383220495882,13.551504196306038
Gal(b1-4)(6S)Glc(b1-Sp0,10.596105460970083,12.977787000101365,4.089812552652424,4.9074989566988165
Gal(b1-4)(6S)Glc(b1-Sp8,4.318707728399006,5.7431546876839965,3.018611899946732,3.404569586477363
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,7.858391084004832,24.34931948125039,96.14851997035143,234.82599214052726
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,4.420003259708452,2.5932864790647385,4.6428777099086505,17.38433078167424
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,3.490518344864181,3.654121147873085,2.3054548654585894,66.19995423776744
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,7.826460762481768,4.205068698111058,8.585759812765554,10.723820081326735
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.241723985500077,5.3243853257128775,4.4689924131918906,3.2983815834436085
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.5629977013745813,25.693789185585945,18.394859322540746,145.32248287375668
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.997268176714152,36.49879707665033,85.55721987706664,183.57310676255506
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,5.588722427949586,2.20477738766676,1.675146525680666,11.124299276621123
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,4.955206572552413,2.1327271203789624,12.853255316196485,18.510415410857163
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,12.415530335397143,11.463198128213026,8.908337249406678,18.70829621754299
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,6.078411021188018,3.1793945182219856,5.922597216874814,7.71390313368228
Gal(b1-4)GlcNAc(b1-Sp0,4.61316632115803,1.6725060797099285,14.016474642838455,131.47566260334645
Gal(b1-4)GlcNAc(b1-Sp8,3.3597806724050714,17.488900228525893,78.27855639813983,139.59201076718625
Gal(b1-4)GlcNAc(b1-Sp23,2.304927433962583,2.7795820157894213,36.75959130860725,31.611146619335948
Gal(b1-4)Glc(b1-Sp0,8.585280978269337,3.62275023428334,4.594382484712534,4.242964067233348
Gal(b1-4)Glc(b1-Sp8,4.434581780638013,4.575048026979242,9.703970536847272,15.361573664911413
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,18.12302711697181,24.549879475658337,165.33257664272728,359.68539053255967
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,8.498630433389454,3.1624596687810382,0.8292668825535081,3.8280315163279415
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,2.0069823190966742,4.070899490591729,3.397952077845322,6.70565999162896
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,18.462165301931226,4.050439492511886,7.733001509547675,10.091158398981424
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,7.657227149345029,9.645390536762454,13.052119091039074,8.948816843210798
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,3.110216870653883,1.4070760258422248,7.0075990383654245,6.182293165161287
GlcNAc(b1-3)GalNAc(a1-Sp8,10.083298100158824,8.01126206224712,8.961005818684642,15.531161841359456
GlcNAc(b1-3)GalNAc(a1-Sp14,3.3679354724618262,0.21601411026442266,2.857859007485616,4.079927074818048
GlcNAc(b1-3)Gal(b1-Sp8,1.8772020269539482,4.830863098436276,5.1306360528366035,2.6830683000065427
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.806362757682455,4.272733404976276,40.66009736374431,656.2241821343554
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,6.174497138769008,13.118138684406915,23.962275016297284,54.104747056512096
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,11.206422976876548,22.11607758456875,28.33206956723321,74.2796673112288
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,3.8850427548054935,5.912003688189538,3.835300638802648,3.1526574646108743
GlcNAc(b1-4)(a1-MDPLys,4.823408846103206,6.138305989101014,4.43252748102028,11.049409879378178
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,9.376308442514382,1.4949512745682918,4.574208895171564,5.763155595895364
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,6.235623717733994,31.198931651406983,80.6834572295275,92.86681733956594
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,43.00794866962582,72.30779464628495,101.63347327554571,262.842694576251
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,23.82349505024736,57.5828931375199,76.46856958127728,327.0175030072176
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,20.63437020723348,120.95690385845049,210.31224624742828,136.99799827766
GlcNAc(b1-6)GalNAc(a1-Sp8,7.0933111221652565,3.685331004016692,5.11258053848543,2.531915766601776
GlcNAc(b1-6)GalNAc(a1-Sp14,5.844841213911063,2.4559991101722067,5.793056603886533,7.201888379388191
