IUPAC,BPL (1ug/ml),BPL (10ug/ml),BPL (100ug/ml)
KDN(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,5.666375000000002,6.335125,9.898975000000002
KDN(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,-3.5222749999999987,16.770724999999995,-2.8246
Man(a1-2)Man(a1-2)Man(a1-3)Man(a1-Sp9,5.468374999999997,2.454649999999999,6.6674500000000005
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-Sp9,3.4331749999999994,9.1611,2.217200000000001
Man(a1-2)Man(a1-3)Man(a1-Sp9,10.1995,6.465525000000001,6.4907
Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,2.652575,12.714024999999992,-3.914649999999998
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.982225,-1.6904999999999983,26.592825
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,30.3539,4.578775,355.54035000000016
Man(a1-6)[Man(a1-3)]Man(a1-Sp9,-1.5682249999999982,12.311725,2.4406
Man(a1-2)Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-Sp9,14.727125000000008,5.334349999999997,21.578675
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,24.574674999999985,22.615275,27.0225
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,14.340650000000005,32.522775,10.298425000000002
Man(b1-4)GlcNAc(b1-Sp0,12.843425,-0.4225000000000012,-5.675649999999999
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,1.7696249999999978,7.832900000000002,2.815
(3S)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,-2.160375,7.68934999999999,-0.3747000000000007
Fuc(a1-2)(6S)Gal(b1-4)GlcNAc(b1-Sp0,1.4388249999999978,3.64395,-1.4761000000000006
Fuc(a1-2)Gal(b1-4)(6S)GlcNAc(b1-Sp8,8.917625000000003,2.484924999999997,1.6897750000000027
Fuc(a1-2)(6S)Gal(b1-4)(6S)Glc(b1-Sp0,3.1562749999999986,5.062949999999995,4.9360250000000025
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp8,6.9704,0.3409749999999985,8.231124999999999
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp14,-2.9566,3.138125,-4.077175
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,11.466550000000002,4.521925000000003,14.43375
