IUPAC,DBA (0.1ug/ml),DBA (10ug/ml),DBA (100 ug/ml)
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,28.10507391,17.43544045,34.30676149
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a1-Sp8,8.293863978,6.096281846,9.273364807
Neu5Ac(a2-3)(6S)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,0.601708769,6.18766947,5.585075806
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp0,18.95330257,626.5806193,905.4559768999999
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp8,2.1460628930000003,270.5127662,1120.555962
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,18.18076023,292.7368543,2251.038175
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,16.44164079,2.413097116,10.31426667
Neu5Ac(a2-6)[Neu5Ac(a2-3)]GalNAc(a1-Sp8,5.143032553,7.221679282999999,5.471600603
Neu5Ac(a2-3)GalNAc(a1-Sp8,5.159706952,10.27128852,8.435733372
Neu5Ac(a2-3)GalNAc(b1-4)GlcNAc(b1-Sp0,5.465447779,9.393947737000001,11.68218004
Neu5Ac(a2-3)Gal(b1-3)(6S)GlcNAc(a1-Sp8,13.79344847,24.70681672,28.19210207
Neu5Ac(a2-3)Gal(b1-3)[ Fuc(a1-4)]GlcNAc(b1-Sp8,7.020766387999999,23.37756024,21.61223373
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,17.54344087,18.4163153,7.217708533
Neu5Ac(a2-3)Gal(b1-4)[Neu5Ac(a2-3)Gal(b1-3)]GlcNAc(b1-Sp8,2.987506254,5.693927927000001,24.5983046
Neu5Ac(a2-3)Gal(b1-3)(6S)GalNAc(a1-Sp8,2.800703205,2.5903098069999997,6.61329362
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp8,2.857771601,2.0657122230000002,5.804777501
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,17.93326142,10.39775048,7.545215066
Neu5Ac(a2-3)Gal(b1-Sp8,6.960057125,5.957203503,10.00939915
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,29.48270721,8.379814302,2.877535204
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,15.50731356,1.8120867369999998,17.45966646
Fuc(a1-2)(6S)Gal(b1-4)Glc(b1-Sp0,30.09756442,14.19005844,4.934071666
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,5.220231984,9.244615119,9.252971586000001
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp8,4.829511793,6.1215377470000005,7.177453408
Neu5Ac(a2-3)Gal(b1-4)(6S)GlcNAc(b1-Sp8,15.97461451,10.93408016,16.67328246
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,10.01978535,5.2146182780000006,10.13958276
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,9.901270494,11.08000547,2.091514339
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.965617206,6.510186232000001,5.200838786
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,3.840901797,2.6072841330000003,17.22388172
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-Sp8,3.126036151,12.21596091,8.19263046
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,13.66897669,6.017829884,13.92405567
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.646899978,5.888012594,10.07652038
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,4.4114502,17.92906753,12.5149538
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp8,3.7766280230000002,5.557584406,5.689356911
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.0809687629999996,12.97756573,9.336637677999999
Fuc(a1-2)Gal(b1-4)(6S)Glc(b1-Sp0,5.725854236,21.24925027,18.54925381
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,7.292124896,13.44399266,7.118616062
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp8,6.182031846,42.23482413,24.98092073
Neu5Ac(a2-6)GalNAc(a1-Sp8,5.53952201,7.755010388,3.709331732
Neu5Ac(a2-6)GalNAc(b1-4)GlcNAc(b1-Sp0,8.102760941,7.105184454,4.83382982
Neu5Ac(a2-6)Gal(b1-4)(6S)GlcNAc(b1-Sp8,16.50015311,23.92228175,3.9993512460000002
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,6.745444405,6.947032058,18.41051951
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp8,13.86942759,11.34622665,49.72521462
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.623358099,8.747860361,14.05297231
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.0520239170000005,3.5696863260000002,8.288802403
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp0,5.17281031,7.1789796070000005,9.269903376
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp8,15.26650542,4.696219012,9.646467422
Neu5Ac(a2-6)Gal(b1-Sp8,5.117922071000001,13.38259523,12.73524495
Neu5Ac(a2-8)Neu5Ac(a1-Sp8,3.904840028,3.648754793,7.3884008360000015
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,9.906462474,4.910205782,8.11082546
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,8.165364417000001,9.539459125,4.471989723
Neu5Ac(b2-6)GalNAc(a1-Sp8,4.5802575480000005,8.173116985,7.384881368999999
Neu5Ac(b2-6)Gal(b1-4)GlcNAc(b1-Sp8,10.10643501,13.30842657,12.37217685
Neu5Gc(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,8.349076321,7.08542792,40.18109859
Neu5Gc(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,12.97595255,13.52183461,9.41368049
Neu5Gc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,9.343742315,10.19889279,7.41175004
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,15.87545176,12.99639839,8.424088394
Neu5Gc(a2-3)Gal(b1-4)Glc(b1-Sp0,11.42580778,13.04498029,6.675014797
Neu5Gc(a2-6)GalNAc(a1-Sp0,6.028177518,15.81339164,6.173378509
Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,12.21817737,1.905123558,11.03100864
Neu5Gc(a1-Sp8,9.509113817000001,32.01876803,5.452339352999999
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,9.624704547,19.72349769,13.5700859
Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,4.947108991,4.57677572,15.70534025
Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp0 ,20.933566600000002,12.887689199999999,17.39921403
Gal(b1-4)[Fuc(a1-3)](6S)Glc(b1-Sp0,8.929891678999999,13.12068001,15.8117272
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,3.640329008,13.05106307,12.42299832
Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,11.35551662,11.95746801,11.40809137
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,3.090148159,10.53841134,4.718778087
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,10.06170795,8.415788157,4.26738233
4S(3S)Gal(b1-4)GlcNAc(b1-Sp0,5.611830135,2.896467122,7.183405481
(6S)Gal(b1-4)(6S)GlcNAc(b1-Sp0,3.9505067460000003,8.98364664,11.82701702
(6P)Glc(b1-Sp10,14.75049449,18.56445935,5.66678669
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,14.15789691,8.465652463,7.3661037160000005
Gal(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,4.5626113539999995,17.45237776,11.93987175
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,4.530363681,8.780797222,10.16400685
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,6.394303933,23.28914842,3.273451099
GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,3.418740617,7.024023633,4.48026147
Gal(b1-4)GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp0,9.659721572999999,3.882333683,6.8038629020000005
Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp0,2.685491212,3.449568681,9.03896389
GalNAc(b1-3)Gal(b1-Sp8,1.872457016,9.123938462,16.92763686
GlcA(b1-3)GlcNAc(b1-Sp8,4.864855641,14.96786436,3.0798707189999996
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.009887544,5.626345763,4.900697357
GlcNAc(b1-3)Ma(n1-Sp10,5.812919625,12.12905869,8.792777877
GlcNAc(b1-4)GlcNAc(b1-Sp10,15.71150802,3.5201766180000003,3.7047500060000003
GlcNAc(b1-4)GlcNAc(b1-Sp12,5.794390362000001,16.41966613,11.50728693
MurNAc(b1-4)GlcNAc(b1-Sp10,1.507465605,12.94897299,4.797826999
Man(a1-6)Man(b1-Sp10,23.14188242,21.19182301,21.46621453
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-Sp10,7.94553625,19.8717453,9.934239052999999
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,20.12290035,10.05451605,28.99853126
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,5.604333279,7.153680152000001,6.795255455
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,15.30605641,6.458610472999999,8.379461722
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,9.266568721,4.210502795,9.750035517999999
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,11.49766399,3.59372383,9.257021827
GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,4.584948509,13.97144085,4.430590711000001
Neu5Ac(a2-8)Neu5Ac(b1-Sp17,10.74751971,17.04644873,7.651343777999999
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(b1-Sp8,6.127171519,5.3083449830000005,11.84027982
Neu5Gc(b2-6)Gal(b1-4)GlcNAc(a1-Sp8,6.0725054510000005,8.346664744,13.65073854
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,23.565137699999998,14.09513481,26.97851083
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,3.684352785,17.65250314,4.110430044
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,4.571196375,12.1291509,6.07902269
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,8.657075465,4.8939260860000005,21.68538973
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",7.574751628,12.45836703,6.624600621
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",2.9278055530000002,7.5074084160000005,11.80845696
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,2.689667156,13.44229643,2.52141566
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,11.33362753,28.52503448,7.111671996
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,10.22609939,15.28125169,7.056121272
Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,13.54097518,15.61282101,6.5748516010000015
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,11.30140067,26.16926524,8.08300213
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,9.78160416,56.87842299,66.09382527
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.739222485,53.33258518,107.1410908
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,30.9383173,21.29095055,54.37654428
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.1045656000000004,2.2271777719999997,7.174932427999999
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,5.190276763,6.791727653,8.842920755
GlcNAc(a1-4)Gal(b1-3)GlcNAc(b1-Sp0,13.68354777,11.52272155,13.50847982
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,17.34064638,3.68801801,9.074623789
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,24.61530961,3.802974463,20.30549264
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.744322472,5.667867877999999,7.288917162000001
GlcNAc(a1-4)Gal(b1-3)GalNAc(a1-Sp14,18.02323299,2.430911358,20.63472953
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,7.1873433989999995,8.782162023,22.358705399999998
Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,14.67157693,15.61227973,14.57402423
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,5.140430674,2.465072616,16.08555607
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,5.269282905,10.33490902,11.43088915
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,8.132204287999999,16.4801368,4.781581126
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,4.776942954,6.299821443,20.73038543
Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,8.115957806,3.2491348889999996,9.448373391
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,8.19444333,21.75588974,16.45924586
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,14.925077499999999,10.26087495,24.98578937
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,13.77162696,11.63579382,26.08600211
(6S)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.033543745,9.933685657,3.9357509760000013
KDN(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(a1-Sp0,18.06561319,18.58240769,10.90216234
KDN(a2-6)Gal(b1-4)GlcNAc(a1-Sp0,14.37105211,23.18242867,3.686733903
KDN(a2-3)Gal(b1-4)Glc(a1-Sp0,8.214041736,37.2614989,5.448703472
KDN(a2-3)Gal(b1-3)GalNAc(a1-Sp14,19.38608304,21.15952581,9.919924809
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,8.865910003,16.92134623,16.3042957
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,17.8442613,8.37042837,3.8129371310000004
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNA(b1-Sp20,8.982586688,30.54406229,0.556760328
Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,19.49125584,7.1305785,12.18055905
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,10.0902334,12.68050056,6.575570087000001
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,8.354603197000001,24.508743,31.81024667
Neu5Ac(a2-6)GlcNAc(b1-4)GlcNAc(a1-Sp21,5.2320951330000005,5.870478047000001,8.885395767
Neu5Ac(a2-6)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp21,7.7367297420000005,20.45436343,6.177051726
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc(a1-Sp21,12.04819822,20.07276062,18.32997328
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp21,13.75034608,24.43182747,24.13520618
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,4.876432815,60.86865513,499.56896270000004
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,9.225998649,13.11377974,14.56321178
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,7.603347714,5.991519439,115.34771909999999
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,11.69867668,6.284626426,73.55170253
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,4.44287156,11.35270619,2.811365557
Fuc(a1-4)[Fuc(a1-2)Gal(b1-3)]GlcNAc(b1-2)Man(a1-3)[Fuc(a1-4)[Fuc(a1-2)Gal(b1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,14.75577815,14.49662056,15.42204362
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,11.28735081,12.77715946,4.41732959
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,11.46204984,18.40726177,14.80613175
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)GalNAc(a1-Sp14,6.4701216520000004,9.38384699,10.01337267
GalNAc(b1-4)GlcNAc(b1-2)Man(a1-6)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,10.01714039,34.34870274,23.90484871
Gal(b1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(a1-Sp0,2.74370888,6.609320907000001,16.52856174
Gal(b1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,14.00825314,20.47717151,10.75317315
Gal(b1-3)GlcNac(b1-3)Gal(b1-4)GlcNac(b1-6)[Gal(b1-3)GlcNac(b1-3)]Gal(b1-4)Glc(b1-Sp0,12.24767202,10.8159032,347.27917210000015
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc(a1-Sp21,4.580947356,12.42991557,1.958329564
Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-4)[Fuc(a1-2)Gal(b1-3)]GlcNAc(b1-3)]Gal(b1-4)Glc(a1-Sp21,6.8723989329999995,5.586611402999999,42.16335516
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-4)[Fuc(a1-2)Gal(b1-3)]GlcNAc(b1-3)]Gal(b1-4)Glc(a1-Sp21,15.83619266,7.776254647000001,32.71946631
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc(a1-Sp21,6.666416687999999,7.246637762000001,13.72460671
Gal(b1-4)GlcNac(b1-6)[Gal(b1-4)GlcNac(b1-2)]Man(a1-6)[Gal(b1-4)GlcNac(b1-4)[Gal(b1-4)GlcNac(b1-2)]Man(a1-3)]Man(b1-4)GlcNac(b1-4)GlcNac(b1-Sp21,7.482592015,14.14323762,6.444554002
GlcNac(b1-2)Man(a1-6)[GlcNac(b1-4)[GlcNac(b1-2)]Man(a1-3)]Man(b1-4)GlcNac(b1-4)GlcNac(a1-Sp21,6.8769113939999995,6.421464047000001,11.60856655
Fuc(a1-2)Gal(b1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,7.5911778189999985,12.29630234,9.532114083
Fuc(a1-2)Gal(b1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,3.6047435130000003,6.529128687,4.7230794089999995
Gal(b1-3)GlcNAc(b1-3)GalNAc(a1-Sp14,18.02757044,10.44624786,54.49508717
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,5.750208558,14.54543146,12.1580016
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,2.8232734280000003,11.75257182,7.90171406
Gal(a1-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp19,10.66916074,44.90763622,74.21988447
Gal(a1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp19,52.1682192,12.40085391,18.29613224
