IUPAC,GSL-1 (0.1ug/ml),GSL-1 (1ug/ml),GSL-1 (10ug/ml),GSL-1 (100ug/ml)
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.19065000000000065,4.8182,-0.12849999999999984,-8.572875000000002
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,6.527225000000001,1.9247500000000013,10.592425,0.2342999999999993
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,-3.6912,5.3079,10.253225,-9.442675000000003
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)M(an-a)(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,-3.4513750000000014,0.5565499999999988,-0.6290999999999993,-6.878125
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,-1.039275,2.7281500000000003,2.9067500000000006,19.180075000000006
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-Sp9,15.726525,6.778225000000001,22.85452500000001,24.24235
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp9,6.2540999999999976,1.9868249999999976,2.1005750000000023,-3.7649499999999954
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp8,3.127299999999998,13.864324999999996,90.56184999999998,2488.84115
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp8,5.505074999999998,2.0531750000000013,4.803,-3.279100000000001
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp14,6.703275000000001,2.9857999999999976,0.730249999999999,-0.7872000000000039
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,2.9656000000000016,-1.1658999999999995,-2.0219500000000004,-4.608825
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp9,0.26294999999999824,5.2166,0.3447749999999994,-15.665350000000002
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,-2.9092,6.931375000000001,8.040475,1.3279749999999986
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,7.601725,8.044424999999997,4.11575,-6.671599999999998
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp0,-3.1980250000000012,-0.3044499999999992,1.0321999999999978,-28.848599999999994
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp8,0.2379750000000005,1.6892250000000022,0.6710249999999984,-6.15875
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,11.56185,10.00435,75.80287500000001,2130.675075
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,9.334800000000003,13.553725000000005,125.654325,3438.5151749999995
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,7.665274999999998,3.9777999999999967,28.9092,929.640525
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,4.183925,9.691750000000004,38.95847500000001,3055.6534249999986
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,14.443799999999998,2.9479,6.335375,2.835025
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.144274999999997,0.6247499999999997,7.9792,-9.384150000000004
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp0,0.16447500000000215,2.413949999999999,4.481125000000001,-5.827924999999999
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp8,-2.11385,0.3576999999999986,1.4843999999999973,8.056999999999999
Fuc(a1-2)Gal(b1-4)Glc(b1-Sp0,3.7628,10.29385,4.707400000000002,2.917825000000001
Fuc(a1-2)Gal(b1-Sp8,0.8544999999999998,1.46305,1.989,5.447099999999995
Fuc(a1-3)GlcNAc(b1-Sp8,-1.1571250000000033,5.130049999999998,7.139574999999999,-3.4557499999999983
Fuc(a1-4)GlcNAc(b1-Sp8,6.3835000000000015,8.4245,6.546375000000001,-6.789800000000001
Fuc(b1-3)GlcNAc(b1-Sp8,2.451675,9.8663,10.06585,7.461374999999998
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,-2.22715,6.38325,2.316625,17.534125
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.130775,6.459525000000001,92.968525,2163.9479999999994
(3S)Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp0,7.693250000000001,-0.33982500000000115,10.444925,-2.9777249999999977
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,0.31989999999999874,0.5876500000000009,258.958,5199.364425
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,10.927774999999995,351.12685,1811.0313000000006,8521.67495
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,7.228649999999999,3.919450000000003,27.696675,1909.5416250000005
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,-3.5659250000000013,7.585125,13.869200000000005,21.51452500000001
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,3.1831000000000014,5.160025000000003,451.542,5454.986224999999
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,60.15527500000002,592.8496,2859.958625,11577.207625000005
GalNAc(a1-3)GalNAc(b1-Sp8,107.71390000000002,748.7831750000001,4089.096425000001,17373.841225
GalNAc(a1-3)Gal(b1-Sp8,723.1971000000003,4217.156774999999,17444.92695,28200.224575
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,1062.051075,4544.901025,16963.002099999998,31703.071075000014
GalNAc(b1-3)GalNAc(a1-Sp8,2.785124999999999,-2.679149999999999,-0.9436249999999988,27.279075
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,5.618799999999998,7.0039500000000015,-1.5027500000000016,-10.139449999999997
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,-9.3485,9.156099999999997,1.5408750000000009,-1.9772500000000013
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,-1.0768499999999983,23.334174999999995,152.37425,4548.9638
GalNAc(b1-4)GlcNAc(b1-Sp0,-1.3935500000000012,2.0204249999999977,2.4435,12.943275
GalNAc(b1-4)GlcNAc(b1-Sp8,2.250675000000016,28.65090000000001,12.740874999999996,212.37670000000003
Gal(a1-2)Gal(b1-Sp8,20.799425,424.36232500000006,2012.938675,6576.528075
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,2.8347250000000006,5.728050000000001,16.665499999999994,1184.583225
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,12.40595,2.010274999999999,70.3432,2263.943925
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.8583499999999984,8.97985,193.59685,2923.992625000001
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,6.647724999999999,71.92575000000002,831.9470999999999,7503.8922
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,0.24672499999999964,12.2268,274.05139999999994,5414.1736999999985
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,4.789875000000002,2.63625,24.114675,853.7785000000001
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,3.993325,6.023299999999999,20.079549999999994,1649.5647
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,12.898525,87.57079999999998,782.1328250000001,9414.567125
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,9.873599999999998,14.580825000000008,1181.18465,10677.874125
Gal(a1-3)GalNAc(a1-Sp8,8.931774999999998,17.528300000000005,123.02845,3061.3489500000005
Gal(a1-3)GalNAc(a1-Sp16,12.90715,14.217275000000008,5.1623,-0.7187499999999982
Gal(a1-3)GalNAc(b1-Sp8,3.5135250000000013,3.462250000000002,27.677550000000004,1782.65465
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,306.458275,2656.602175,6893.333000000001,18905.65105
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,5.8430750000000025,91.407725,1195.5047250000002,7776.530624999998
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,14.828425,544.1543000000001,3020.992050000001,11662.217325
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,0.3862749999999995,5.193875000000002,216.88652499999995,3642.87375
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,9.712675000000004,24.67795,200.101425,1755.4056499999995
Gal(a1-3)Gal(b1-Sp8,10.919075000000005,23.95355,187.79170000000005,2908.5254000000004
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,9.997525,43.089825,718.6279999999997,4976.42625
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,20.023475,315.191,2188.10205,14916.947225000002
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,25.60752500000001,2231.96335,6931.327575,15286.685375
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,41.966925,727.5439749999997,1870.661975,9121.765425
Gal(a1-4)GlcNAc(b1-Sp8,559.2275,4210.890699999999,9107.6936,16638.9983
Gal(a1-6)Glc(b1-Sp8,9.878174999999997,11.3336,11.356299999999996,62.90510000000002
Gal(b1-2)Gal(b1-Sp8,3.751099999999999,3.2965750000000007,14.156325,4.6108250000000055
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.6669,10.995174999999994,0.8098749999999999,-1.6123000000000012
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,13.033624999999995,2.336825,3.074775,-7.563125
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,-0.41409999999999947,3.4373750000000003,6.6242,0.5488500000000016
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,-1.716875,-3.6004749999999994,1.404775,1.17
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,9.769475,-0.3972749999999978,3.891375,-3.4284250000000007
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,3.3532749999999982,3.1757250000000017,1.1739749999999989,-4.416174999999999
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,7.033175000000003,2.4723500000000005,8.20995,10.421074999999997
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,26.38009999999999,3.62875,15.42235,27.29552499999999
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,2.3784500000000017,-0.4089249999999982,7.264675000000001,-8.667250000000003
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,-0.937075,1.9269999999999998,-1.2537000000000005,-2.050825
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,4.642800000000001,-0.5478999999999994,3.82825,8.785849999999998
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,5.9651,1.2983250000000002,-0.7883749999999994,-11.399975
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,3.576075000000003,2.2159249999999977,-2.5501000000000005,-7.463199999999998
Gal(b1-3)GalNAc(a1-Sp8,10.153475000000002,0.9456499999999995,2.624950000000002,-13.92635
Gal(b1-3)GalNAc(a1-Sp14,3.4410999999999987,8.816374999999997,-0.975674999999999,2.792850000000005
Gal(b1-3)GalNAc(a1-Sp16,-0.6005500000000019,2.7954000000000008,9.239874999999996,-15.974549999999995
Gal(b1-3)GalNAc(b1-Sp8,7.279874999999999,0.914975,11.157225,13.538125
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,4.684949999999997,8.838175,0.13722499999999904,-3.7140749999999993
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,15.406725000000002,8.165375000000003,15.211225000000002,13.169450000000007
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,-1.2787999999999986,1.2082499999999996,11.28915,-0.6412249999999986
Gal(b1-3)Gal(b1-Sp8,2.560175,4.4418000000000015,6.4129000000000005,12.243799999999995
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-1.9727749999999984,2.4468,6.601324999999999,15.0853
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,3.773200000000001,-2.3267500000000005,6.5616749999999975,-0.8068249999999999
Gal(b1-3)GlcNAc(b1-Sp0,-4.3549000000000015,-0.9126500000000002,0.2903249999999993,-2.296825000000002
Gal(b1-3)GlcNAc(b1-Sp8,5.365099999999996,0.5809750000000005,6.1401,-3.7502499999999976
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,7.763349999999999,-0.107475,0.8868249999999982,-4.292200000000001
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,5.983049999999999,4.725250000000002,7.963974999999996,3.027999999999995
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.983999999999998,13.529825,-1.2876000000000003,12.247799999999998
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,7.219375,4.98375,2.8655000000000013,2.2981000000000016
Gal(b1-4)(6S)Glc(b1-Sp0,11.031000000000004,11.8611,0.13217500000000015,2.8885249999999982
Gal(b1-4)(6S)Glc(b1-Sp8,-1.1942000000000004,15.008599999999998,13.009800000000006,14.480849999999995
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,3.381999999999999,4.116574999999998,8.994749999999998,-5.110950000000001
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,9.535499999999997,1.004625,-0.17252499999999982,-0.6280499999999991
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,-0.09372500000000096,3.4041499999999987,10.551025,2.267699999999998
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,-4.580274999999999,0.3958750000000002,17.001524999999994,-5.228299999999999
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,2.2924,4.761949999999997,8.621675,1.7467250000000014
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,10.073075,8.4365,4.579299999999998,-3.7105000000000032
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-2.592899999999997,-1.7944499999999983,1.4274249999999986,-2.038700000000002
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,9.746099999999997,4.122225,-5.033125,-8.839825000000003
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,10.102275,3.3394250000000003,5.485475000000001,5.0429999999999975
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,3.7002499999999987,5.21625,1.4551999999999996,-7.384599999999999
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,3.5419500000000017,7.8346750000000025,5.599775000000001,6.95625
Gal(b1-4)GlcNAc(b1-Sp0,-1.8002249999999993,-0.8748999999999976,1.0764249999999986,-8.163624999999998
Gal(b1-4)GlcNAc(b1-Sp8,17.67527499999999,5.336999999999999,5.086324999999999,82.86354999999998
Gal(b1-4)GlcNAc(b1-Sp23,16.290699999999998,2.431675,6.001775000000001,8.208674999999998
Gal(b1-4)Glc(b1-Sp0,6.898675000000001,13.323525,1.2971499999999976,8.565275000000002
Gal(b1-4)Glc(b1-Sp8,9.472825,12.716824999999995,13.885649999999998,-0.8531249999999986
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,16.223799999999994,6.688125,45.261,407.220425
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,-2.3824000000000014,14.331950000000004,25.44255,521.18805
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,4.147849999999998,5.2359,2.5846999999999962,-4.090924999999999
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,0.040074999999998966,5.5525249999999975,9.062025000000002,90.173575
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,5.6610000000000005,6.860625,-0.4718499999999981,6.014199999999999
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,1.3370999999999995,0.08212500000000134,6.969925,202.825575
GlcNAc(b1-3)GalNAc(a1-Sp8,2.974225000000001,11.553399999999998,24.5906,42.40930000000001
GlcNAc(b1-3)GalNAc(a1-Sp14,1.9391749999999968,2.07475,1.8117750000000008,-1.1302250000000011
GlcNAc(b1-3)Gal(b1-Sp8,6.126000000000002,11.178475000000002,3.9309499999999984,10.5325
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.073374999999999,13.905275,6.8383499999999975,34.032225
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,-2.308374999999999,0.8702249999999996,6.753524999999998,62.67565
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.9213250000000013,20.041575,5.03745,36.07105
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,1.94575,1.325899999999999,7.1906,4.7503999999999955
GlcNAc(b1-4)(a1-MDPLys,-0.5618250000000007,5.935099999999998,2.79,-3.448150000000004
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,-1.1245999999999992,1.6049000000000009,1.3085749999999985,-13.721275
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,-2.4571750000000008,14.978149999999998,7.281975000000001,28.37240000000001
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,4.596324999999998,38.4344,39.4465,368.4989
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,13.586799999999998,12.009675,53.946175,420.16379999999987
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,5.562724999999999,41.188275,51.32982499999998,788.7445
GlcNAc(b1-6)GalNAc(a1-Sp8,11.86985,2.5569999999999986,8.180575,-0.9684500000000024
GlcNAc(b1-6)GalNAc(a1-Sp14,-1.8125749999999976,-2.0601,7.566175000000001,4.391549999999999
GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp8,12.893374999999995,3.8619499999999993,-4.165225000000001,5.96265
Glc(a1-4)Glc(b1-Sp8,3.2701749999999983,-0.016525000000001455,9.102725000000003,2.015925000000001
Glc(a1-4)Glc(a1-Sp8,6.4791750000000015,6.494625000000003,6.6191,6.696875
Glc(a1-6)Glc(a1-6)Glc(b1-Sp8,11.04555,8.437674999999999,6.543975,6.192124999999999
Glc(b1-4)Glc(b1-Sp8,3.5293249999999983,5.29755,4.01535,19.096575
Glc(b1-6)Glc(b1-Sp8,9.076149999999998,3.200225,-2.0543249999999995,1.0886249999999986
G-ol(a1-Sp8,2.747075,11.541525,5.5408500000000025,10.843050000000002
GlcA(a1-Sp8,35.46725000000001,6.8402499999999975,7.245875,6.683074999999995
GlcA(b1-Sp8,22.63975000000001,8.063574999999998,26.049925,38.1944
