IUPAC,NPA 0.1ug/ml,NPA 1ug/ml,NPA 10ug/ml,NPA 100ug/ml
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,927.93705,10020.379075,16020.310600000004,17296.11165
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,6295.4386749999985,20600.9905,27259.59165,27102.01585
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.017199999999997,4.026325000000002,44.830625,985.7166499999997
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,7.6644,123.308075,2704.077525,6161.667700000003
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,9.930975000000018,6.792574999999999,67.698025,1714.969
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,-3.5855000000000032,12.073025,1.9727749999999984,8.931425000000004
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,6.081399999999999,-0.1282000000000032,13.13725,13.716875
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)M(an-a)(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,3.4148750000000003,6.459200000000003,10.990674999999998,28.582525000000004
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,14.382474999999996,1.8738749999999984,23.800275,39.67852499999998
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-Sp9,10.22535,3.0023750000000025,6.610899999999999,26.750375000000005
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp9,3.5321749999999987,2.4549249999999887,19.058175,9.647925
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp8,-1.930649999999999,-0.4202999999999992,1.0922999999999998,6.427575000000003
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp8,15.279225,0.23737499999999834,8.015950000000002,0.7347750000000026
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp14,3.0755,3.0167750000000013,12.635725000000004,19.72345
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,16.270375,34.19625,26.1847,34.278975
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp9,0.3869499999999988,5.392174999999997,8.314424999999998,6.033775
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,9.43515,2.642099999999997,11.4738,0.5732750000000006
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,4.758449999999995,18.538925,-9.040675000000004,0.8572250000000032
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp0,0.1863499999999992,-0.7017000000000007,6.791875,4.797999999999998
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp8,2.0193000000000034,-3.3232250000000025,31.436475,11.9387
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.676374999999997,-3.9964499999999976,-2.458824999999999,9.2468
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.6422500000000015,-2.121575,39.008775,29.076475
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.407775000000001,8.650524999999998,8.2481,1.8390249999999977
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,10.374349999999998,5.652649999999998,4.959625000000001,1.6747250000000005
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,0.8034499999999998,4.1236250000000005,-0.6275250000000021,11.620774999999995
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,0.6252499999999994,-3.418949999999997,-1.3212749999999982,8.173299999999998
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp0,1.212925000000002,5.168324999999999,1.9923,18.81185
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp8,8.050650000000001,6.623175,11.1863,14.970550000000005
Fuc(a1-2)Gal(b1-4)Glc(b1-Sp0,14.9187,6.6470499999999975,61.85367500000001,15.043074999999998
Fuc(a1-2)Gal(b1-Sp8,6.837524999999999,22.358375,7.721625000000008,6.790399999999997
Fuc(a1-3)GlcNAc(b1-Sp8,0.8664749999999977,5.3878749999999975,0.06695000000000384,6.567524999999998
Fuc(a1-4)GlcNAc(b1-Sp8,8.195799999999998,-8.519199999999998,-2.9738499999999988,2.1354999999999986
Fuc(b1-3)GlcNAc(b1-Sp8,3.775874999999999,10.446375000000003,1.9894500000000013,11.514525
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,3.20575,13.752,6.1473999999999975,14.827925
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,17.611000000000004,21.65445,20.389000000000006,38.5
(3S)Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp0,10.304825,9.897374999999991,41.47582499999998,34.2442
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,-0.5552500000000009,7.320749999999998,1.96715,44.21355
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,5.075849999999997,9.1862,-2.133375000000001,45.05087500000001
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,11.054575,5.670775000000001,3.816875,19.5377
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,0.8756750000000011,12.751575,7.197725000000004,16.255875000000003
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,3.1732250000000017,-3.2764500000000005,6.9747,2.948575
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,14.965925,3.8560750000000006,-1.0171500000000009,15.189249999999996
GalNAc(a1-3)GalNAc(b1-Sp8,1.566275000000001,-0.30867499999999914,-0.7333000000000016,21.446225
GalNAc(a1-3)Gal(b1-Sp8,5.605500000000001,7.568525000000005,2.7639500000000012,18.0957
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,-5.8663750000000014,1.9411500000000004,-2.123400000000002,229.42907500000004
GalNAc(b1-3)GalNAc(a1-Sp8,2.0182499999999983,5.340274999999998,14.126075,-0.2596000000000007
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,3.23,0.7901500000000006,4.6295,12.129874999999993
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,6.444575,11.99639999999999,-5.111999999999998,14.957975000000005
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.751925,-0.11192500000000027,6.400375,64.75729999999999
GalNAc(b1-4)GlcNAc(b1-Sp0,7.734875000000006,20.1718,-2.209775000000004,232.876725
GalNAc(b1-4)GlcNAc(b1-Sp8,8.864125000000003,-1.15,13.100775,318.527525
Gal(a1-2)Gal(b1-Sp8,3.3775499999999994,10.7425,7.958724999999998,11.516750000000002
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,14.244624999999996,5.25765,13.326375000000002,4.633374999999999
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,18.052400000000006,28.099874999999994,18.51925,29.346599999999995
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,16.300025000000005,28.979675,12.635925,47.100375
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,2.708924999999999,-0.3342000000000009,-2.6083250000000007,6.063424999999995
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,5.464025000000001,0.8109000000000037,9.677725000000004,9.243950000000003
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,2.231999999999997,9.91675,1.5500499999999988,16.349024999999994
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,20.555025,37.16292500000001,1.5515499999999989,13.975524999999998
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,15.304524999999984,2.357149999999999,4.114824999999998,0.12452499999999846
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,9.232449999999998,35.69912500000001,13.475274999999895,93.32560000000002
Gal(a1-3)GalNAc(a1-Sp8,23.16675,25.813075,23.792325,39.42622499999999
Gal(a1-3)GalNAc(a1-Sp16,19.08435,-0.6057500000000005,13.476675,10.616825
Gal(a1-3)GalNAc(b1-Sp8,4.793925,20.228475,2.184899999999999,-0.1122999999999994
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,9.735625,33.373575,-0.22122500000000045,22.806025
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,20.2978,14.638125,37.16690000000001,43.330325
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,-2.5994,23.47725,0.661875,15.619325000000002
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,6.657024999999997,8.024700000000001,18.840825000000013,-1.038174999999999
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,0.4645249999999965,5.886500000000005,-1.9965000000000048,1.5159500000000037
Gal(a1-3)Gal(b1-Sp8,2.4222499999999982,3.864375,16.26495,-1.4099499999999985
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,2.1714999999999978,-7.3283999999999985,2.494074999999995,15.880825000000005
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,5.519625000000001,6.397925000000001,7.890400000000001,1.4021250000000016
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,12.000825,5.733125,-1.6360249999999985,11.340024999999995
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,13.918999999999995,22.6102,5.5992,30.07535
Gal(a1-4)GlcNAc(b1-Sp8,6.7750999999999975,6.778125,33.723125,3.62565
Gal(a1-6)Glc(b1-Sp8,8.805850000000003,-2.698125,12.603424999999998,14.823975
Gal(b1-2)Gal(b1-Sp8,40.415850000000006,5.192975000000008,18.105825,26.1533
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,7.738799999999998,6.095599999999999,4.804549999999999,5.108924999999996
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,17.177175,11.163550000000004,-0.8326999999999991,4.976125
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,10.885399999999995,6.066425000000002,1.9056999999999995,4.89845
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,13.118474999999995,13.071475,-1.758999999999996,12.485774999999993
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,-1.4046250000000011,2.9086499999999984,13.137775,-1.8728
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,16.311525000000003,5.063625000000002,7.106525000000001,169.36737499999995
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,8.475774999999997,8.787225000000008,-3.8671499999999988,11.722549999999993
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,12.476949999999995,2.432525,10.596800000000009,20.377550000000006
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,6.402324999999998,-5.43125,2.589950000000016,8.130750000000003
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,-3.0055,1.1841750000000015,-2.2364249999999988,0.9033999999999978
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,12.014500000000002,5.675449999999998,-1.7392250000000011,15.78135
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,7.530049999999999,-4.565175000000002,0.2610000000000028,0.7774999999999963
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,-1.722975,-2.7682749999999974,12.278875,30.388425
Gal(b1-3)GalNAc(a1-Sp8,2.373000000000001,8.029900000000001,2.7800749999999965,7.570750000000004
Gal(b1-3)GalNAc(a1-Sp14,-4.438875,-4.909275000000001,-2.3792250000000035,6.269250000000001
Gal(b1-3)GalNAc(a1-Sp16,6.1655000000000015,9.701975,6.816449999999994,5.439524999999998
Gal(b1-3)GalNAc(b1-Sp8,22.339500000000008,12.039349999999995,8.1772,45.62972499999999
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,33.22602500000001,4.411650000000002,10.737575,49.17892499999999
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,9.19055,2.6832250000000037,1.4368250000000025,2.000224999999995
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,9.734875,9.131125,1.6011000000000006,18.817750000000004
Gal(b1-3)Gal(b1-Sp8,4.90495,3.5639000000000003,-3.342650000000001,5.599349999999998
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.29375,-1.793400000000002,-1.8294000000000008,9.318575
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,-2.4101749999999997,-2.0444750000000003,-0.8601749999999999,0.8086500000000019
Gal(b1-3)GlcNAc(b1-Sp0,11.5505,-4.556225000000001,20.321425000000005,20.571074999999983
Gal(b1-3)GlcNAc(b1-Sp8,6.832699999999999,15.714100000000002,4.419475,7.5617249999999965
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,24.297375,1.004199999999997,37.58994999999999,14.636600000000005
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,31.90275,16.278875,7.093900000000002,32.19112500000001
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,25.459350000000004,6.4497000000000035,3.7834749999999957,17.1068
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.414649999999998,2.7840500000000006,8.754225000000002,3.1813750000000027
Gal(b1-4)(6S)Glc(b1-Sp0,-1.1559999999999988,-2.3701750000000006,-2.1125999999999987,12.675425000000004
Gal(b1-4)(6S)Glc(b1-Sp8,7.554950000000002,6.923525,14.870825000000002,12.424975000000002
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,-0.9533000000000024,0.42112500000000175,1.1327000000000016,16.076349999999998
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,5.079675000000002,4.8846500000000015,-3.3625,14.408425
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,0.3990500000000008,5.462525000000001,7.293899999999999,3.2957250000000013
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,13.515075,17.36175,9.947725000000002,9.354724999999998
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,2.2821500000000032,5.8078,43.4121,16.86325
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,0.6348500000000001,-1.3632999999999988,-8.3254,19.934825000000004
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,1.0466000000000006,15.699099999999998,3.2729250000000008,6.7356000000000025
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,5.947400000000003,-1.4216749999999987,-1.9391,11.518275
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,11.226100000000002,11.177875000000014,4.228125,15.320999999999998
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,-1.1595500000000012,-1.539375,10.562350000000002,-2.326800000000002
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,1.1712250000000015,10.808649999999995,6.095575,6.923200000000001
Gal(b1-4)GlcNAc(b1-Sp0,8.645674999999997,10.522374999999998,2.1716249999999997,6.663424999999991
Gal(b1-4)GlcNAc(b1-Sp8,1.2747499999999992,-5.161124999999998,6.891000000000003,25.777024999999995
Gal(b1-4)GlcNAc(b1-Sp23,-0.8035749999999986,9.567600000000002,7.864325000000001,-2.7662750000000016
Gal(b1-4)Glc(b1-Sp0,17.141275,6.274974999999998,12.50295,3.3355
Gal(b1-4)Glc(b1-Sp8,9.818700000000003,10.502625000000004,17.516975000000002,20.9569
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,2.899399999999998,4.624325000000006,31.049949999999995,217.1295250000001
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,1.2477500000000017,-1.2001500000000007,5.218824999999999,1.5909999999999993
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,0.6180999999999965,0.5024250000000006,-1.12875,2.124324999999996
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,11.72075,-0.5681250000000021,2.7075,13.311074999999995
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,2.8622999999999994,6.523524999999999,4.870825000000002,-2.565175
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,-1.2467999999999932,5.1764249999999965,-3.3171750000000007,35.78709999999999
GlcNAc(b1-3)GalNAc(a1-Sp8,6.552825000000002,29.60915000000001,0.2636999999999983,0.9360499999999998
GlcNAc(b1-3)GalNAc(a1-Sp14,10.75585,2.618525,3.1567749999999983,2.216025
GlcNAc(b1-3)Gal(b1-Sp8,10.241675000000004,8.858325,-2.426624999999998,4.598374999999997
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.8871249999999975,1.945725,7.010474999999998,25.1964
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,-2.4416750000000023,21.702275,-3.4483250000000005,31.76205
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,1.2314499999999988,-2.6443250000000003,1.5117250000000002,14.090900000000005
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,3.63645,2.2258000000000013,3.243999999999998,-2.5993249999999986
GlcNAc(b1-4)(a1-MDPLys,2.1821999999999977,3.0773249999999983,5.184699999999999,4.434125000000002
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,12.347925,13.887875,13.124899999999995,61.19439999999999
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,-7.575324999999998,-15.32705,-15.200949999999995,-13.659850000000002
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,17.01775,9.472225000000002,6.7931500000000025,390.57275
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,5.34925,-4.833275,5.039475,426.918
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,6.1738,5.410625,0.6068499999999997,364.998775
GlcNAc(b1-6)GalNAc(a1-Sp8,10.17094999999999,16.896424999999994,-2.286125,178.56242500000005
GlcNAc(b1-6)GalNAc(a1-Sp14,4.385849999999998,4.36595,1.9806999999999968,4.123525000000001
GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp8,11.950675,4.8232750000000015,0.11162500000000007,189.59997500000003
Glc(a1-4)Glc(b1-Sp8,15.151800000000005,6.59925,15.177525000000005,18.902225
Glc(a1-4)Glc(a1-Sp8,6.159075000000001,-0.5741249999999987,9.436224999999997,11.076350000000005
Glc(a1-6)Glc(a1-6)Glc(b1-Sp8,4.046575000000002,22.434175,12.464074999999998,5.0616749999999975
Glc(b1-4)Glc(b1-Sp8,3.0983250000000013,9.4997,6.207875000000005,22.9313
Glc(b1-6)Glc(b1-Sp8,4.253499999999999,11.186850000000005,12.934349999999998,13.615949999999993
G-ol(a1-Sp8,9.253174999999997,58.87762500000001,29.170825,8.303825
GlcA(a1-Sp8,5.425950000000004,-7.0618250000000025,14.460874999999998,8.312324999999992
GlcA(b1-Sp8,30.56680000000001,15.557449999999996,50.581525,77.387025
GlcA(b1-3)Gal(b1-Sp8,11.448775,6.229000000000001,6.129900000000001,11.85455
GlcA(b1-6)Gal(b1-Sp8,18.56565,17.423049999999996,6.8194750000000015,11.624
KDN(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,-7.427800000000001,-8.973525,0.010374999999992696,9.744174999999997
