IUPAC,MAA 0.1ug/ml,MAA 1ug/ml,MAA 10ug/ml,MAA 100ug/ml
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,16.229099999999995,13.039074999999995,12.358125,-28.856225
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,8.624274999999997,-5.051549999999997,-16.314525000000003,-73.41305
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,7.504325,18.733349999999994,13.62275,-23.5926
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,-1.9522499999999976,1.7476749999999956,-16.281149999999997,-72.08304999999999
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,10.581575,-4.4304000000000014,6.05625,-52.795325
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,-3.2502749999999985,-6.216199999999999,-0.9120499999999973,41.20135000000003
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,15.9954,-11.263250000000005,-6.062374999999999,-85.82379999999998
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)M(an-a)(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,7.0341999999999985,-7.605774999999998,3.60155,12.623075000000016
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,-2.976475000000004,14.62785,-9.090100000000009,3.014425000000003
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-Sp9,20.855124999999994,-14.803700000000005,4.6939750000000044,-351.51542500000005
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp9,-4.381949999999996,-2.7144250000000016,-15.06265,-28.388900000000035
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp8,1.7295749999999988,-4.522075000000002,-2.1365250000000024,-29.67445
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp8,-7.89925,1.2145750000000015,1.0588749999999971,3.0034000000000014
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp14,-1.9503249999999959,3.5276999999999976,-3.863825,-25.301575
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,22.073075,4.338825000000002,-4.176375,-14.77475
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp9,10.377750000000004,-2.5228749999999973,-8.390799999999999,-20.74399999999999
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,-5.117250000000006,2.6763999999999992,-0.8573500000000038,-37.042875
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,1.297950000000002,-11.49195,-10.149875000000002,328.015675
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp0,-4.210100000000004,5.696674999999997,9.983125,-74.15122500000003
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp8,1.5115999999999978,-6.0147999999999975,9.222224999999996,373.18660000000017
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.045925,2.0101750000000003,-18.840200000000006,-106.41285000000002
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.9655750000000047,-1.2167249999999967,6.163574999999998,-5.632850000000005
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,-2.0021749999999976,-6.617075,-7.799075000000005,1862.37725
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,14.147074999999996,1.4285750000000004,-9.8171,77.29690000000002
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-2.719275,-2.4529750000000003,-5.391500000000002,-21.326774999999987
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.625150000000002,1.6138750000000002,-0.782074999999999,-52.017575
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp0,8.3892,-4.590024999999999,-2.336825,-40.424975
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp8,9.755399999999998,-6.74125,-18.351775,-117.42197500000003
Fuc(a1-2)Gal(b1-4)Glc(b1-Sp0,10.899575,-5.564399999999999,17.205675,-39.4308
Fuc(a1-2)Gal(b1-Sp8,-1.7354750000000043,-4.8385500000000015,-3.4556000000000004,1291.0728250000002
Fuc(a1-3)GlcNAc(b1-Sp8,0.4407749999999986,-12.768075,0.6874999999999947,23.68859999999998
Fuc(a1-4)GlcNAc(b1-Sp8,-0.2548749999999984,-15.147749999999995,-11.3677,-73.6727
Fuc(b1-3)GlcNAc(b1-Sp8,2.499600000000001,-15.529825,1.2046750000000015,57.50905
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,-2.688625000000002,-18.551675,-4.078524999999992,-364.5076
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,26.440125,-4.113200000000003,10.956,-16.043475
(3S)Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp0,8.116325000000002,4.567925000000002,5.632300000000001,-5.189000000000002
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,-3.1270999999999987,1.818600000000001,-6.424149999999997,181.95980000000003
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,-0.3429249999999975,0.1939250000000019,2.1993250000000018,435.45770000000016
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,1.5344000000000015,1.6454500000000003,-3.4050499999999992,-3.3970750000000014
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,5.491625000000001,-3.1738250000000026,26.799250000000004,-13.578825000000002
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,1.8439000000000008,8.930125,-11.157925000000002,-32.63864999999999
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,7.693775000000006,-10.1457,-2.3352250000000008,149.677525
GalNAc(a1-3)GalNAc(b1-Sp8,-12.937224999999993,-13.32125,-12.117624999999995,-64.7012
GalNAc(a1-3)Gal(b1-Sp8,5.179400000000001,-7.796175000000002,-3.714675,611.257575
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,-9.978624999999996,-0.16139999999999866,905.861925,25163.881375
GalNAc(b1-3)GalNAc(a1-Sp8,-1.5803750000000036,-3.035474999999998,16.4295,577.278725
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,-0.2629749999999973,-2.1029750000000007,-9.06355,-64.97487500000003
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,-9.791999999999998,-31.04,5.673350000000003,296.908075
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,1.0001499999999943,-2.9257750000000016,15.588525000000004,235.0171749999997
GalNAc(b1-4)GlcNAc(b1-Sp0,6.311149999999998,-17.43085,15.114975,4800.9079999999985
GalNAc(b1-4)GlcNAc(b1-Sp8,27.34317500000001,16.5673,131.9757,8677.256125
Gal(a1-2)Gal(b1-Sp8,12.1121,-6.560249999999997,-2.113999999999999,77.88307500000002
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,15.6519,25.422100000000015,13.949475,34.51154999999994
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,5.922075000000002,0.3538500000000013,24.19745,-24.09935
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,24.78715,21.951699999999995,21.223675,-52.285775
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,12.172899999999995,10.8765,31.31215000000001,-105.389125
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,-2.0237749999999988,-9.414799999999998,21.816275,52.177250000000065
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,28.07685,-6.4863500000000025,1.5953749999999969,1400.5953999999995
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,0.5621999999999954,-0.7633249999999983,-0.009824999999999308,-127.076725
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,11.414225000000002,-14.915524999999995,-7.962399999999999,15.347375000000019
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,11.07845,-4.884424999999997,20.2111,3408.9780749999995
Gal(a1-3)GalNAc(a1-Sp8,15.540350000000007,-16.453674999999997,12.7655,247.9207
Gal(a1-3)GalNAc(a1-Sp16,1.2563749999999985,-2.734475000000001,22.388349999999992,-18.446775
Gal(a1-3)GalNAc(b1-Sp8,-0.7141749999999973,7.497975,-1.9320999999999984,-0.7928749999999969
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,5.317,3.102575,12.343650000000007,-9.341824999999998
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,14.735550000000005,6.373975,-0.2278500000000001,-21.312675000000006
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,-5.558825000000006,-1.5649750000000004,-11.349350000000005,6.338900000000024
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,30.2973,6.7851250000000025,-9.224299999999992,-25.729499999999994
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,3.097699999999996,-1.5000750000000025,7.529500000000002,68.63784999999996
Gal(a1-3)Gal(b1-Sp8,8.744799999999998,-11.066499999999996,16.545225000000002,-68.10140000000001
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,6.674275000000005,-6.282525,22.84015,210.755
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,7.073699999999998,-0.33039999999999736,19.931025000000012,-58.56607499999996
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,-8.378525,-2.8273249999999983,24.99400000000001,345.18922500000014
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,10.495975,1.9846749999999995,0.7395749999999985,-830.0967499999997
Gal(a1-4)GlcNAc(b1-Sp8,4.0250499999999985,-3.559925,-9.39315,582.4570750000003
Gal(a1-6)Glc(b1-Sp8,4.973375000000001,13.852200000000002,-1.4227250000000016,-30.80015
Gal(b1-2)Gal(b1-Sp8,4.17055,-8.12675,-3.481399999999999,-29.459125
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.211875,-7.95055,-0.30142500000000005,-32.799825
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-9.189175,10.771775,-3.7528000000000006,-118.40592499999997
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,-0.6723750000000006,-13.842574999999995,6.301725000000005,1097.071125
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,-4.430324999999998,0.9519750000000008,-11.521575,1877.994425
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,3.8369500000000016,-3.4096999999999937,-4.344674999999999,-53.205450000000006
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,-6.873475000000004,-4.187225,112.09032500000004,1337.851575
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,17.555875,-3.3894750000000013,10.090700000000002,-64.36925000000001
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,9.796674999999997,-9.1315,29.237325,29.745299999999986
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,5.271674999999998,-0.04307499999999997,15.058425000000007,-21.129449999999988
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,-5.836549999999997,-6.522675000000001,-16.865075000000004,-13.411049999999996
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,0.30335,-2.880899999999997,2.730774999999994,-26.178825000000003
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,-2.240549999999999,9.261825,0.5924250000000058,-29.44759999999999
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,-7.603425000000001,4.294399999999998,-20.931474999999992,-10.488949999999988
Gal(b1-3)GalNAc(a1-Sp8,3.1732500000000066,3.78365,18.61235,-34.56405
Gal(b1-3)GalNAc(a1-Sp14,-9.279424999999996,-12.8763,-14.053999999999998,148.05855000000008
Gal(b1-3)GalNAc(a1-Sp16,6.539275,-10.70185,2.3339250000000007,-80.01865000000002
Gal(b1-3)GalNAc(b1-Sp8,3.8223,-11.096675000000005,-2.193249999999999,411.6278249999999
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,22.410675000000005,-2.312225,9.624275,-80.64875
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,-5.056725,-18.2583,16.211199999999998,-63.238225000000064
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,1.4507000000000032,-12.036575000000004,2.4179250000000003,-714.71935
Gal(b1-3)Gal(b1-Sp8,0.4821749999999998,-13.584425000000005,-0.8391999999999982,-4.987449999999981
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.512300000000001,-12.312425000000005,-4.482475000000001,-24.3094
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,5.212100000000005,13.22,-5.383599999999998,109.68305
Gal(b1-3)GlcNAc(b1-Sp0,8.544649999999997,2.934249999999997,43.89322500000003,-5.5299249999999915
Gal(b1-3)GlcNAc(b1-Sp8,4.308999999999996,-14.048500000000008,6.616099999999998,58.68417499999998
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.309250000000002,-1.1671250000000004,25.908775,-84.08632499999999
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,5.206125,-1.949724999999999,-16.057350000000003,483.0485
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,11.124399999999998,-7.150725000000001,10.796050000000005,-95.352675
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,-0.7925249999999977,-11.457650000000005,-0.9975999999999984,-27.613549999999968
Gal(b1-4)(6S)Glc(b1-Sp0,-0.656400000000005,-1.2694249999999982,21.87957500000001,12674.54465
Gal(b1-4)(6S)Glc(b1-Sp8,20.780425,-8.383424999999997,12.085899999999995,4485.39215
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,13.167124999999995,-2.786175,-3.0538500000000006,-1.8267999999999984
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,-6.957650000000001,-0.9016499999999992,-0.13244999999999862,-7.019275
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,6.606675000000001,-3.2311749999999986,12.008175000000005,-11.2836
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,0.8735750000000024,4.320775000000005,-9.32895,-23.605
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,14.3802,-4.230499999999998,8.067325,-3.6919750000000136
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.054450000000001,2.416525,20.794475000000006,19.901100000000007
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.3444000000000003,-11.605625,2.662899999999997,149.82709999999994
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,11.5421,-7.585950000000002,-0.3055249999999923,-82.94304999999997
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,6.862374999999997,-8.24375,1.58,279.87952500000006
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,-0.5375500000000031,-3.912199999999997,-2.753350000000001,-82.74057499999998
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,10.813249999999995,-13.608425,-0.2906250000000021,484.3985
Gal(b1-4)GlcNAc(b1-Sp0,-1.4677250000000015,-13.547275,9.103599999999991,-265.57765
Gal(b1-4)GlcNAc(b1-Sp8,-1.0219749999999994,-0.2978750000000012,-0.5653999999999986,-21.96947500000001
Gal(b1-4)GlcNAc(b1-Sp23,0.8167750000000016,6.559475000000001,-5.424000000000001,-40.067
Gal(b1-4)Glc(b1-Sp0,14.695900000000002,-4.655275000000001,-4.538449999999997,-72.28702499999999
Gal(b1-4)Glc(b1-Sp8,1.931825000000004,9.68255,29.74447500000001,-2.064174999999992
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,-7.1735500000000005,-0.035225000000000506,283.08535,26326.180375
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,-4.63315,2.887075000000003,-3.586025000000003,-39.75005
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,-1.4347250000000005,-4.3355250000000005,9.4906,81.513225
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,0.7601500000000065,-5.667125000000002,19.585,-136.6676
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,7.86495,-6.703974999999996,-3.4769749999999995,106.60480000000008
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,-9.720249999999997,-11.576524999999995,-5.101399999999998,8461.110775000001
GlcNAc(b1-3)GalNAc(a1-Sp8,1.6380499999999998,-17.837674999999994,0.5482000000000014,-73.576025
GlcNAc(b1-3)GalNAc(a1-Sp14,4.258049999999999,-0.05302499999999988,11.62535,-17.58775
GlcNAc(b1-3)Gal(b1-Sp8,5.860175,2.3851,11.275375,2.5246250000000003
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,1.444774999999998,-0.34512500000000124,11.145499999999995,111.62789999999997
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,1.0799249999999994,5.521650000000002,3.9239000000000033,2530.051350000001
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.44,1.8914500000000007,6.959749999999996,14.152999999999993
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,0.6702750000000002,7.55865,11.348475,64.68022500000006
GlcNAc(b1-4)(a1-MDPLys,-3.6987750000000013,-6.2721,-2.5180499999999992,168.072725
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,-2.3275499999999987,-2.843475,-2.1048250000000017,800.136375
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,-30.077324999999995,4.931699999999998,-34.281275,114.69799999999998
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,29.511375,332.6822,2148.504675,-41.240350000000035
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,5.912675000000004,404.34975,1196.51875,4498.28325
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,-5.996875,33.72579999999999,1388.6563500000007,11987.859375000005
GlcNAc(b1-6)GalNAc(a1-Sp8,-6.701599999999999,-15.049675,-10.883874999999994,104.62899999999985
GlcNAc(b1-6)GalNAc(a1-Sp14,0.6818749999999979,0.6641249999999967,20.790474999999994,-44.97907499999999
GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp8,0.20842500000000186,-12.084599999999998,-4.258575,-707.6041749999997
Glc(a1-4)Glc(b1-Sp8,21.354025000000007,-1.3137000000000008,6.489475000000002,-554.9327
Glc(a1-4)Glc(a1-Sp8,5.27815,3.117350000000004,-2.2292000000000023,-16.932925000000008
Glc(a1-6)Glc(a1-6)Glc(b1-Sp8,1.9990749999999973,4.757925000000002,-4.780199999999997,-24.30295000000001
Glc(b1-4)Glc(b1-Sp8,13.85145,-1.3481000000000058,-2.738875000000004,-63.047325
Glc(b1-6)Glc(b1-Sp8,1.245,-4.8480500000000015,19.175725,-46.11660000000001
G-ol(a1-Sp8,10.487125,-1.3054000000000006,16.272075000000008,595.4209000000002
