IUPAC,PSL 0.1ug/ml,PSL 1ug/ml,PSL 10ug/ml,PSL 100ug/ml
"Neu5,9Ac2(a1-Sp8",4.1611949624877385,2.541565258523442,3.6609870986752577,6.394736675514219
"Neu5,9Ac2(a2-6)Gal(b1-4)GlcNAc(b1-Sp8",6.023385849890963,4.792700872855167,2.7485757746815995,648.3968760905374
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,1.5458636644823052,7.4541423895263295,11.357899363695438,7.030257169490045
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,10.704304051019227,7.843062286505191,18.60060562156961,11.697525889228293
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,1.9419503143317844,10.540326185022293,2.800155313549578,3.805821281821682
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,4.356430744983022,2.551454586440184,3.645312563187596,9.312430826722961
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,3.2432119361059337,2.4649324525904,3.693571667437895,15.940482008396096
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,2.3551679975463897,6.188295933453713,1296.0002561006481,964.8688033626036
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,5.951932713203335,8.080294994202461,953.6875729521553,2477.401543432722
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)M(an-a)(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,4.832946294273639,24.28444169386019,1409.2128700315618,1849.4098333182446
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,14.05905813796453,16.165870884366218,298.8422922150668,1606.3997249755594
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-Sp9,5.8306448302624885,7.890373183189756,5.49561541132262,9.805378766269069
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp9,8.621502128351343,4.336941584707674,4.1215945169921815,9.516979875771163
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp8,3.016459631753754,2.8879260878988324,6.084683648856918,4.574935111015223
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp8,0.3459632880330974,3.078746119228835,1.0180070677554385,3.1733568644523196
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp14,2.2464590572350227,7.662335544292848,2.9814430376357475,23.71123073011324
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,3.109987636095466,8.086080047165417,2.3489398209617893,14.445551974800544
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp9,3.400893995211652,2.9312621426898464,6.606489224681551,2.8650954335472747
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,2.0167594871889576,2.7884739225366024,4.0885534234820335,7.329714632178173
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,9.291750600936297,1.716571236263346,11.624260928298481,7.085027365449383
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp0,0.8530173386279909,3.976693327376408,9.036743903041993,5.829607544537913
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp8,4.457781014884723,3.0316080974734643,2.8433298171627333,8.632150627112955
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.018689992226212,4.8117601508353145,4.483634958657984,10.243453360886976
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.289141870356662,8.238156387606796,2.4113714230702867,10.010269973881826
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.707967668661994,5.410004556606211,5.102424367886308,7.4203726568593975
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,2.7146238352056558,3.5929212900739524,2.4262809661427656,8.294130245139229
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.517507339973972,5.1518432710212245,2.7765416744576337,8.45535515413161
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.265083006573197,1.2504457455243718,4.277587162174483,4.977498135944732
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp0,4.883570927780887,4.572380152156351,11.066528551899193,3.5449017739094946
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp8,3.8392447616686254,1.8689626559048038,2.667109687002017,9.024813705187126
Fuc(a1-2)Gal(b1-4)Glc(b1-Sp0,4.276290370851048,0.8317829163910481,5.467569365129262,3.33925331611225
Fuc(a1-2)Gal(b1-Sp8,3.0335952811804017,5.313393388096412,13.897122343012832,20.13700012537037
Fuc(a1-3)GlcNAc(b1-Sp8,7.606924132876133,5.476062093938185,6.457495430376492,3.863631247393218
Fuc(a1-4)GlcNAc(b1-Sp8,2.6127082479998904,8.683112415295945,9.30108132544276,20.73735804620892
Fuc(b1-3)GlcNAc(b1-Sp8,2.4298917635359762,10.536038667790038,2.6160337937419684,11.306057869125494
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,2.8424388734265973,5.754247244354959,4.674791666302719,21.039346420674907
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.5017375936964585,1.7437817523990369,7.78708128740587,6.939456809914353
(3S)Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp0,1.986364556167872,1.1654653219494246,3.710027418923837,6.747061541392172
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,11.56146707425864,2.021879474441212,2.313306383188358,3.811585715508273
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,4.452040282462262,3.0096358776159815,7.449798568809316,6.0873029125522145
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,6.129823982519128,7.161260297543072,1.3895827992003278,13.02707019872466
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,12.614837915988725,3.545668122747343,3.8785334886397465,12.943618998146036
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,0.1591415093556086,18.75222969824743,7.831195255036107,7.928675524112884
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,4.798725492947753,1.6409397640275083,5.362887859710787,5.2653494232735065
GalNAc(a1-3)GalNAc(b1-Sp8,3.920836732446277,12.307703253112125,4.947653171622549,3.964434464081982
GalNAc(a1-3)Gal(b1-Sp8,5.164666845015273,4.073290620104749,42.72808051756871,9.986930517097496
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,1.5741065113792851,3.832244824620859,2.614243794261232,11.127293426037648
GalNAc(b1-3)GalNAc(a1-Sp8,7.902613512629856,1.7693694488903833,2.6828415661694742,7.831359174657996
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,5.455749634025245,2.024919055172332,8.170526604815628,5.233182169579046
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,2.2848954600447957,13.376621322385555,2.584870939879462,11.679024598255909
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,7.487410029509538,5.594466746929494,6.530610957381147,10.259018608359504
GalNAc(b1-4)GlcNAc(b1-Sp0,5.605030045340227,3.0205947376579103,5.430975358687116,25.641139852588445
GalNAc(b1-4)GlcNAc(b1-Sp8,4.148357410268952,4.456807270531979,4.126673390274544,13.214616933784594
Gal(a1-2)Gal(b1-Sp8,0.8929246515430883,7.993578982898227,3.2039336312310422,40.50382239841693
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,5.21898704156276,9.308965766757693,1.235474587624799,5.010273685472001
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,3.5549756102069963,6.3212319555473755,3.109725386053675,9.76654356685789
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,1.2570454327509364,3.9591466980482832,3.8203076682382417,2.7112432405017954
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,3.951774696154456,3.6464263980871263,4.5883807124627385,9.436593414292398
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,3.3508909108872347,3.9809813069978937,5.361980413367184,8.930234630129636
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,7.861437941835662,14.593401647890953,16.222023585519988,13.43975900611682
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,4.258787603199609,2.1384240879675858,1.2917793284200352,4.370317488371598
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,5.402834200059569,6.4238345599286175,4.794170258675195,25.747733052575068
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,2.0050527896209283,4.390601770733331,19.815832180943925,30.60256822527317
Gal(a1-3)GalNAc(a1-Sp8,6.378273045987189,4.206411323503682,3.5477435706845166,9.747771298908807
Gal(a1-3)GalNAc(a1-Sp16,7.689709899382857,10.688891616533477,5.059926375287823,6.527491602126603
Gal(a1-3)GalNAc(b1-Sp8,1.9632841652021085,4.020774853184407,3.0755525556393937,5.457694302771108
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,2.2083996294451174,4.398383954742167,4.02283578668912,10.065731445644332
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,2.173356877428711,4.600000014855068,1.094550365446925,42.0920838370966
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,6.47869686716909,2.255519733712536,4.4880685054003635,6.652021773553765
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,3.780209943354145,1.22659166527958,5.755383933544313,7.499948436433864
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,2.5256465574845057,7.6053875931802475,10.670882789589935,9.3688133254253
Gal(a1-3)Gal(b1-Sp8,11.796168773094651,8.46907380473213,5.3237790890650825,19.15753106333121
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,3.0542284290253523,15.424619148701856,3.0181310987375385,8.330315169858018
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,2.056532034761436,7.571098402037397,6.218925918784796,8.913828965293204
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,0.8036810913954927,3.685392965026479,2.8343302959723435,30.29777770799919
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,3.224173476903292,5.691814362456548,6.342725359549054,12.932635164446053
Gal(a1-4)GlcNAc(b1-Sp8,3.7599677883150338,5.093917472829732,4.350152692626623,11.009564857431894
Gal(a1-6)Glc(b1-Sp8,3.664549174068573,8.044977521410484,2.9760412870959883,1.7207015516933777
Gal(b1-2)Gal(b1-Sp8,2.8418766480092,5.561134306656033,4.2268547132195895,16.650296553615302
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.731247450695893,4.425182378444983,3.568440036860172,6.541014521973377
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.5482799053438114,12.342372815359829,0.9571679315390054,8.392972230979819
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,2.5627634882420707,6.602088839337138,9.980579964903507,2.6272415044110424
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,16.62162786121343,4.1563758656630965,3.315664150664246,9.87937992521123
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,3.0115875198971067,5.983583095158508,1.8416753973397888,17.27896972063631
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,5.128278362423401,3.5140654755804808,3.5335258702651866,12.255659635552055
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,5.4323177450636395,1.6528212567203484,5.656593955435263,3.3602880594533815
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,5.159853305731341,6.403984721184666,4.236479585988779,21.648207548643995
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,1.6059649671874332,5.20432276061609,6.724440133076756,5.146163239087282
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,3.4832016463544955,3.2142204809253525,4.822683981888784,9.396269349543287
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,1.7330232531138647,9.153563620934746,2.7066812674072493,17.028641686288427
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,0.5587286304638376,5.138121425190339,7.064128167662778,2.5156111628190927
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,8.465499092591449,3.915005976581224,3.4965930860148253,20.574395787888093
Gal(b1-3)GalNAc(a1-Sp8,3.2307164680093305,5.254410532749292,1.5324766520788051,9.766489770980497
Gal(b1-3)GalNAc(a1-Sp14,4.178474244166961,1.000371122384087,1.60940045358511,2.4243516775968503
Gal(b1-3)GalNAc(a1-Sp16,4.949883064275356,4.943383137336216,4.40059419804114,9.506334312972502
Gal(b1-3)GalNAc(b1-Sp8,4.785984721385275,8.650256567100577,3.347460196427533,14.550611132869976
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,5.327029266157647,5.0159032852185925,2.3801767894773502,12.812675336653939
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,4.2253142726310875,2.4429603428354385,3.156616181266473,18.40704699338453
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,2.597033786200458,5.375617111473496,6.4689846309782935,7.336386737579573
Gal(b1-3)Gal(b1-Sp8,5.521090943524356,5.868637985867476,12.258565497642865,29.431282871504266
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.589946975647701,3.947761170165524,4.210300457212049,69.34130331389197
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,3.703668838237747,5.523152325137037,4.018798711057824,3.1392280944790625
Gal(b1-3)GlcNAc(b1-Sp0,6.764036108406973,4.126951637306481,3.206976473253272,12.187231500324408
Gal(b1-3)GlcNAc(b1-Sp8,1.855775450676444,2.091891768033581,6.349582959730502,13.070856311020071
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.71269932124862,5.159955847598568,3.3723591805292434,3.3202077726150407
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,3.5696140659740823,12.50718309622514,5.884362848827956,5.521369120064343
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.311308604138026,8.642813398618145,5.797159725819758,7.076468670648283
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,1.2693916190443348,2.0131278565125124,4.700954284238465,13.530677633776007
Gal(b1-4)(6S)Glc(b1-Sp0,3.687451584766909,5.097370037169493,8.005538721982841,5.982647455767378
Gal(b1-4)(6S)Glc(b1-Sp8,4.319169437519192,1.6304685993092185,6.6395439617491805,32.589869046990664
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,8.849144733955931,4.11421561013356,1.7040858125888705,8.472602643815874
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,5.004585086364969,2.9372705452227823,6.134105274813929,8.699270015112376
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,1.566064937989481,13.152801035267482,3.923719234242769,6.828796203577888
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,4.0756685671392185,3.4728959222335862,3.2777551489802654,4.712255869538492
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.27037388569384,2.559858841648628,5.475999022628959,20.053314774931856
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.3801132276080095,5.069755839206329,3.3112033648408503,8.847007413574001
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.670771527279781,8.436167952532317,3.8542353037492014,10.803145246485704
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,5.71215991431145,3.4233142044661937,3.3075158718440036,3.817019941874386
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,2.931008284987724,5.081269555599926,3.2415452338866566,6.4039037002831565
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,12.27405098164416,3.4025135859390785,2.1120634797514977,9.467242038163306
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,0.8199092917309015,4.652525799319478,0.8524428700309856,8.735719007423869
Gal(b1-4)GlcNAc(b1-Sp0,3.1736087265393333,6.382316620358161,6.087891202761978,11.757351840302626
Gal(b1-4)GlcNAc(b1-Sp8,6.903839092068024,1.5918015859920058,5.005097908466259,4.6582155896866775
Gal(b1-4)GlcNAc(b1-Sp23,3.6745199913276654,11.39831018276394,5.080487228849217,5.127003595993798
Gal(b1-4)Glc(b1-Sp0,2.311619120876101,3.8225995835077153,7.4341495605863654,4.422471760132186
Gal(b1-4)Glc(b1-Sp8,1.806002689874324,7.952113489873824,4.144983631149813,5.48046202515504
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,7.5670935342331616,2.380336947261879,2.9443372112129618,5.372627588681973
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,2.0374135357931964,6.717401892100848,5.167999588493276,4.700546685493085
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,2.1350446621011625,3.949765843692503,3.7563428539826695,11.286459951345826
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,2.4830154268550144,4.909797687617418,2.9117622572078323,4.754485714214172
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,9.496879251759491,4.054357214158612,8.103280491823455,22.80191056781208
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,3.1328492494852016,2.8977376376522934,6.672740199935356,11.376369261873494
GlcNAc(b1-3)GalNAc(a1-Sp8,2.4021222540356546,4.2454109600838414,4.077828099205099,13.68938487718984
GlcNAc(b1-3)GalNAc(a1-Sp14,2.1034032540544016,5.109088115228262,8.135316040572738,6.577269074813646
GlcNAc(b1-3)Gal(b1-Sp8,3.592627831638932,3.5062761997832785,1.8259475348432124,3.5193599555411588
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.9161070486730414,6.394470358051557,0.7750689560720747,3.9393732178059295
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,4.5485711803268485,3.1868283757784432,2.1925491653552465,9.215726416792485
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.716038421939869,4.489317494805468,1.4839487244061569,27.333055726400232
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,1.29412112905503,5.422601121847952,6.0318833733751855,3.820940863626828
GlcNAc(b1-4)(a1-MDPLys,2.192853443955309,1.6769765281104363,3.8409866999465936,13.429526373008606
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,3.39419534340124,2.979333449503988,6.482118279479799,3.275408192755011
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,3.9703181875008453,1.278546191317831,8.663906020335473,17.954609018926032
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,2.8408456914271176,5.417306190580331,5.7187951117346385,11.869367065545948
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,3.586946304309558,13.464871331821186,7.943664084612753,8.98079129675293
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,1.2503571929652486,5.720847176409565,5.414925451010383,6.64259953601249
GlcNAc(b1-6)GalNAc(a1-Sp8,4.537102914397392,11.132207227978942,21.30357649134292,28.345130090722805
