IUPAC,AAL (0.01 ug/ml),AAL (0.1ug/ml),AAL (1ug/ml),AAL (10ug/ml),AAL (100 ug/ml)
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-2.232550000000004,26.97407500000001,3.5632749999999973,-7.593424999999997,-3.0000250000000013
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,-21.060949999999995,-1.3646999999999991,7.302875,-5.155674999999999,3.4825
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-4.883700000000005,4.817450000000001,-3.794525000000004,5.965924999999999,15.441750000000004
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,5.8895000000000035,-4.1384000000000025,4.7447250000000025,-6.667900000000002,-24.657525
GlcNAc(b1-4)(a1-MDPLys,-14.104149999999995,79.690425,-2.131700000000002,10.244799999999994,1.483674999999991
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,10.065925000000004,-13.070074999999996,-8.298875,-18.634450000000005,-39.07315
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,-14.010200000000005,-1.132900000000003,-10.256325000000002,-4.405875000000004,-2.9820249999999864
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,9.962475000000003,19.683875,18.331775,19.07415,8.800974999999998
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,-4.421125000000002,11.518475000000002,17.301325,-10.237374999999991,7.223400000000005
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,-9.403975,24.15864999999999,7.286825000000008,19.027400000000007,-5.074199999999999
GlcNAc(b1-6)GalNAc(a1-Sp8,-2.381324999999997,1.2696249999999978,-4.05125,-34.92765,-26.233974999999994
GlcNAc(b1-6)GalNAc(a1-Sp14,-3.116299999999999,1.4243250000000032,-2.1728500000000044,0.007350000000005963,-35.39145
GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp8,-0.3244249999999997,-3.8097749999999984,-9.44385,-19.895975000000004,-21.32445
Glc(a1-4)Glc(b1-Sp8,0.06792500000000068,-1.2860750000000003,14.321775,36.63985,-25.534074999999994
Glc(a1-4)Glc(a1-Sp8,19.535625,-0.0904500000000006,4.590725000000001,5.5854250000000025,19.224075
Glc(a1-6)Glc(a1-6)Glc(b1-Sp8,1.091800000000001,3.915,14.434350000000002,6.469275,13.029524999999996
Glc(b1-4)Glc(b1-Sp8,7.899500000000002,3.769549999999999,8.02945,15.278824999999998,17.616925
Glc(b1-6)Glc(b1-Sp8,0.2728999999999999,22.79214999999999,27.231325000000005,25.67322500000001,15.316525
G-ol(a1-Sp8,15.594549999999993,38.63865000000001,89.299375,191.18675,275.90869999999995
GlcA(a1-Sp8,3.715724999999996,28.078025,0.9624749999999976,-7.656125000000001,-46.958849999999984
GlcA(b1-Sp8,7.014575000000013,55.1225,51.52185000000001,59.21377499999999,63.21435000000001
GlcA(b1-3)Gal(b1-Sp8,15.899349999999993,-13.69375,-1.7180000000000035,-2.892924999999998,-61.820375
GlcA(b1-6)Gal(b1-Sp8,-0.6991500000000029,16.8657,39.8009,16.149724999999997,-38.7425
KDN(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,-7.323375000000002,-14.164475000000005,-0.31540000000000035,-12.892424999999996,-56.2503
KDN(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,-0.4171250000000004,-4.133649999999999,1.477525,-3.5916499999999982,-32.68165000000001
Man(a1-2)Man(a1-2)Man(a1-3)Man(a1-Sp9,-0.9665499999999998,0.7847249999999999,8.136024999999998,-5.2669,4.180024999999997
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-Sp9,-2.9927499999999987,-1.4255500000000012,4.319274999999998,12.358949999999995,7.402799999999997
Man(a1-2)Man(a1-3)Man(a1-Sp9,-8.291124999999997,1.5432250000000014,2.284675,9.659274999999981,18.304599999999994
Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.594125000000003,25.597849999999994,13.267425000000005,38.5812,62.33395000000001
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,-11.301575000000005,31.83035000000001,11.643025000000005,20.144150000000003,39.516175
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.820499999999994,34.880300000000005,29.49635,29.47255000000001,78.539925
Man(a1-6)[Man(a1-3)]Man(a1-Sp9,-0.644400000000001,9.941575000000004,23.795275,21.862725000000005,3.9067250000000087
Man(a1-2)Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-Sp9,19.569900000000004,18.011674999999997,150.660075,31.486699999999995,74.28807499999998
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,50.418850000000006,55.686675,120.34147499999996,48.31255,62.53035
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,7.016599999999998,20.696975000000005,23.712450000000004,36.4638,50.072575
Man(b1-4)GlcNAc(b1-Sp0,-4.774774999999998,-5.389075000000003,-2.040499999999998,17.605325,-9.14265
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,-6.730925000000003,-4.145525000000001,5.751149999999996,1.5488749999999991,-69.75594999999998
(3S)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,67.1869,3081.633475,23832.004050000003,37379.10642499998,27767.359525
Fuc(a1-2)(6S)Gal(b1-4)GlcNAc(b1-Sp0,499.6496000000001,6457.57165,28275.013074999984,34484.4891,31836.978975
Fuc(a1-2)Gal(b1-4)(6S)GlcNAc(b1-Sp8,235.424475,4937.963774999998,28197.336700000003,34486.83227500001,33052.48877499998
Fuc(a1-2)(6S)Gal(b1-4)(6S)Glc(b1-Sp0,405.943025,5280.46785,33039.805825,30441.88545,29654.432575
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp8,-9.804350000000008,9.5268,3.718150000000005,-0.12027500000000302,-36.90425
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp14,2.726100000000006,15.515300000000005,-6.416499999999999,-15.357375,-89.89482500000004
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,-3.3364999999999974,13.200824999999998,2.8020750000000056,12.963775000000005,-3.9405499999999734
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,-5.136624999999995,-22.0461,-1.96875,-4.921774999999997,-41.488599999999984
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,-3.026475000000005,-13.122225,1.6458749999999966,-9.852725,-77.672925
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,-20.158675,-25.589575,1.1327500000000033,0.8391999999999982,-80.45807500000002
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a1-Sp8,-19.109025000000006,-13.508200000000002,-3.8989499999999992,-16.242974999999994,-36.56557499999997
Neu5Ac(a2-3)(6S)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,63.748900000000006,3427.6329,28541.691599999995,30963.4328,28279.1549
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp0,5.790625,-1.9065999999999967,-1.0569250000000014,1.6355750000000002,-0.9389999999999984
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp8,-1.7599249999999955,-4.260675000000001,-1.3678749999999995,-2.7251499999999957,-4.6738
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,-12.86225,-10.443450000000002,-0.4568499999999993,6.5481750000000005,-3.0345250000000017
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,8.863025,3.2256,-4.5886999999999984,14.945400000000017,-16.376200000000004
Neu5Ac(a2-6)[Neu5Ac(a2-3)]GalNAc(a1-Sp8,-11.8753,-11.843425,-15.507649999999995,-9.691724999999998,-13.793924999999998
Neu5Ac(a2-3)GalNAc(a1-Sp8,-2.813225000000001,4.562299999999997,-15.622675000000005,-18.674950000000006,-26.339849999999995
Neu5Ac(a2-3)GalNAc(b1-4)GlcNAc(b1-Sp0,-3.0730249999999995,3.8289499999999954,7.9367750000000115,1.19,-16.354949999999995
Neu5Ac(a2-3)Gal(b1-3)(6S)GlcNAc(a1-Sp8,-0.4676500000000026,25.10507499999999,15.384900000000002,16.112000000000002,80.974875
Neu5Ac(a2-3)Gal(b1-3)[ Fuc(a1-4)]GlcNAc(b1-Sp8,33.83154999999999,3970.740400000001,21183.586025,38484.503725,39946.7592
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,17.459924999999995,3448.5177499999986,26024.4805,38713.276325,34453.30132500001
Neu5Ac(a2-3)Gal(b1-4)[Neu5Ac(a2-3)Gal(b1-3)]GlcNAc(b1-Sp8,-8.271225,-11.0707,5.021275000000006,19.53315,-32.16267500000001
Neu5Ac(a2-3)Gal(b1-3)(6S)GalNAc(a1-Sp8,1.93,3.3001250000000013,-4.9558,-6.9874750000000025,0.2389500000000017
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp8,5.3985,-1.227525,1.5677499999999984,-8.831574999999997,10.571074999999997
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,-7.3064750000000025,38.067475,78.81552500000002,173.48825,295.5945250000001
Neu5Ac(a2-3)Gal(b1-Sp8,0.4258999999999986,8.911349999999997,5.495599999999998,-1.903624999999998,23.07375
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,5.487624999999998,19.862900000000003,40.62055,52.3716,59.43382499999999
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,16.448100000000004,-3.739574999999999,-8.703975000000002,-5.066149999999996,-42.8651
Fuc(a1-2)(6S)Gal(b1-4)Glc(b1-Sp0,539.3388500000002,12979.540250000002,31720.26965,34116.416275,33889.273625
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,-17.968725,-9.064925,-14.79525,-3.4893999999999887,-127.990725
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp8,-1.2436250000000015,1.1318500000000018,-2.7900750000000016,18.803375000000006,-48.91794999999999
Neu5Ac(a2-3)Gal(b1-4)(6S)GlcNAc(b1-Sp8,-23.854575,-26.953575,-17.010749999999998,-25.582975,-80.31790000000002
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,53.3605,5247.644875,24786.345450000004,38191.031475,37970.009725
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,152.54552500000003,4395.8022,32058.318475,34167.758299999994,26336.7901
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.976175000000003,1600.0491249999993,13288.226249999994,29763.372225,28001.545125000004
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,54.6951,2164.07245,25035.84075000001,37018.386675,28420.478325
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-Sp8,48.56522500000003,2257.80155,12451.740125,29040.203325,29803.529575
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,19.452700000000004,1900.52385,13817.23485,39303.412,33963.443675
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-3.8772,-4.940625,-0.07254999999999967,-2.6634249999999966,-9.561924999999997
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,-1.3140749999999954,76.13402500000002,6.214649999999999,-23.22117499999999,186.0877
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp8,7.704800000000002,8.215474999999998,-0.24735000000000085,11.201149999999998,3.1240000000000068
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-4.8997999999999955,-2.9234250000000017,5.326425,-20.317975,-14.767274999999994
Fuc(a1-2)Gal(b1-4)(6S)Glc(b1-Sp0,767.3610000000003,11281.739925000002,29688.702949999995,35187.931125,34970.754299999986
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,-2.802525000000003,-4.227424999999997,10.24905,12.233824999999996,14.587125000000004
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp8,19.359325,53.23990000000001,211.949175,542.0862,834.61175
Neu5Ac(a2-6)GalNAc(a1-Sp8,-5.388200000000002,-6.173874999999999,-16.975975000000002,-6.630375000000001,3.873575
Neu5Ac(a2-6)GalNAc(b1-4)GlcNAc(b1-Sp0,-2.1758249999999992,8.858225000000003,12.396050000000002,-3.771625,-7.911849999999998
Neu5Ac(a2-6)Gal(b1-4)(6S)GlcNAc(b1-Sp8,-8.686150000000001,-1.7671249999999985,7.449449999999999,-5.1985500000000044,0.8799250000000001
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,-0.3822500000000025,-3.679899999999998,-3.758075,27.33675,23.53885
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp8,1.3216249999999974,9.21589999999999,9.527974999999998,18.8862,-3.5563499999999983
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,15.382250000000004,755.3329750000001,10599.716775,37432.11845,34991.486825
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-0.15309999999999846,16.405324999999998,2.019449999999999,16.676150000000003,-18.001224999999994
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp0,-4.496600000000008,1.918224999999996,0.5663999999999979,11.013975000000006,-75.372725
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp8,-3.042100000000005,22.02225,43.04302500000002,23.8483,-16.337424999999996
Neu5Ac(a2-6)Gal(b1-Sp8,3.5403750000000085,-7.1357250000000025,-3.2921750000000003,-6.482774999999991,-61.67677499999999
Neu5Ac(a2-8)Neu5Ac(a1-Sp8,-6.6441250000000025,14.76765,-1.9184749999999973,6.276499999999995,-57.326125
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,-15.972974999999995,-10.39205,2.842725,-7.315324999999998,-4.860300000000001
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,34.08862499999999,3058.32165,16575.689925,30692.23885,27826.487075
Neu5Ac(b2-6)GalNAc(a1-Sp8,0.9689749999999968,-3.1604749999999946,-2.188175,1.7633999999999992,-12.890325
Neu5Ac(b2-6)Gal(b1-4)GlcNAc(b1-Sp8,-2.7458750000000016,6.381450000000001,-1.0977250000000025,5.396899999999999,-11.471575
Neu5Gc(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,-0.2087750000000046,795.3626000000003,6178.4258249999975,36057.80785000001,32236.530625
Neu5Gc(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,3.811949999999996,1.3678249999999963,-4.605575000000002,-13.6215,4.2505500000000005
Neu5Gc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,13.256500000000004,1062.3588750000004,10685.771999999999,36627.62095000001,35103.12015
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,3.7951250000000014,-6.305625,1.9008499999999984,-6.704424999999992,-3.788300000000003
Neu5Gc(a2-3)Gal(b1-4)Glc(b1-Sp0,-4.050074999999996,13.526300000000004,6.3941750000000015,4.161750000000005,46.224575000000016
Neu5Gc(a2-6)GalNAc(a1-Sp0,-1.463924999999998,-4.893275000000003,1.6523500000000055,20.979825,-2.284150000000004
Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,14.312374999999996,1.3880250000000025,9.935224999999997,3.6921250000000008,-12.393975000000005
Neu5Gc(a1-Sp8,2.951125,17.281125,3.162524999999995,31.09492500000001,7.531699999999994
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,4.986074999999996,7.972024999999999,-0.6267000000000014,-1.662824999999998,7.237850000000003
Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,23.206499999999995,24.969425000000005,24.79880000000001,16.270924999999995,21.07645
Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp0 ,141.720525,4801.1614,31607.693475,38257.186875,38863.903225
Gal(b1-4)[Fuc(a1-3)](6S)Glc(b1-Sp0,42.470575,2878.1545250000013,13308.409075,27176.96855,25654.07015
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,257.47015,4637.4690249999985,27180.55437500001,33761.57242500001,33353.05235
Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,6.628949999999996,12.657524999999994,-7.177900000000001,-14.05705,-7.474900000000009
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,-5.688224999999999,2.4247750000000003,8.842875000000003,4.894950000000005,4.762725000000003
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,-20.039125,8.286475,-6.6932750000000025,-11.846825,-34.902275
4S(3S)Gal(b1-4)GlcNAc(b1-Sp0,-11.976099999999995,-14.067125000000004,-2.5956500000000027,6.1828,-39.50665
(6S)Gal(b1-4)(6S)GlcNAc(b1-Sp0,-9.797775,-22.4427,-15.318524999999996,-16.615924999999994,-57.4281
(6P)Glc(b1-Sp10,17.596125000000004,22.053725,4.68655,21.426300000000005,-3.4801749999999885
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,131.287475,53.82977500000001,119.57850000000002,1597.4052749999994,4658.5308
Gal(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,-10.984475000000005,33.699025000000006,41.12900000000001,84.04410000000001,36.38697500000001
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,-2.49175,-10.38755,-8.213899999999999,-9.640275000000004,-62.23672499999999
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,-5.005600000000003,3.510374999999998,8.732875000000009,8.591024999999998,-54.51207500000002
GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,-3.356774999999999,-1.060299999999998,-4.430399999999997,-6.3179000000000025,-8.8325
Gal(b1-4)GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp0,1.941200000000002,1.598824999999998,-5.469700000000002,-11.5744,-1.1287250000000029
Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp0,0.031625000000000014,-3.975050000000003,-4.65935,-6.002850000000002,16.1545
GalNAc(b1-3)Gal(b1-Sp8,7.869799999999998,11.3816,13.34385,-6.6918500000000085,-4.183724999999999
GlcA(b1-3)GlcNAc(b1-Sp8,-8.614350000000002,7.384599999999999,20.318125,2.582900000000002,-5.583749999999991
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,8.600700000000002,14.332725,-5.2681749999999985,2.5478749999999977,-7.70345
GlcNAc(b1-3)Ma(n1-Sp10,9.096725000000003,8.529775000000004,9.51265,1.6397750000000002,11.112875000000004
GlcNAc(b1-4)GlcNAc(b1-Sp10,2.224425,8.112874999999999,0.4274249999999995,-4.685775000000003,-8.606574999999996
GlcNAc(b1-4)GlcNAc(b1-Sp12,28.52685000000001,-7.215550000000002,8.953349999999997,-1.7841500000000003,-11.282249999999998
MurNAc(b1-4)GlcNAc(b1-Sp10,2.6167749999999987,9.602575000000002,-14.93995,9.206175000000002,-28.831125000000004
Man(a1-6)Man(b1-Sp10,23.5336,7.446024999999999,24.59747500000001,3.5827250000000035,54.08922500000003
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-Sp10,3.6765749999999984,19.375025,25.0708,43.37380000000001,6.926474999999987
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,0.024924999999999642,3.9623500000000007,3.09075,14.364149999999995,6.395024999999998
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,-0.29154999999999376,-2.66165,5.475849999999998,2.996125,-31.005075
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,-8.353550000000002,1.6159749999999953,4.9181750000000015,-1.2286499999999947,-24.732475000000004
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,-2.8627999999999934,-6.176750000000004,-12.373175000000005,-16.204949999999997,-51.76075
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.011850000000003,8.803575000000002,3.36875,-7.044975000000001,-18.001899999999996
GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,17.717450000000007,-10.169725,-13.591699999999998,-14.804249999999998,-58.96960000000002
Neu5Ac(a2-8)Neu5Ac(b1-Sp17,5.140500000000003,5.520775,10.318724999999997,44.574025000000006,-11.693825000000004
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(b1-Sp8,-8.552624999999995,-14.717624999999998,-16.406200000000005,-9.856025000000002,-92.093575
Neu5Gc(b2-6)Gal(b1-4)GlcNAc(a1-Sp8,7.546899999999997,13.3525,17.741025,29.41017500000001,-55.22427499999999
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,-2.4189999999999934,-7.130849999999999,8.132449999999995,4.851099999999999,-59.23442499999999
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,2.4916,-2.0864499999999992,-4.650875000000003,2.4225,-47.730825
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,1.700549999999998,3.917150000000003,-7.456200000000001,-17.413675,-14.448674999999998
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,107.54820000000002,3660.8197,12048.94815,28162.225725,24443.2581
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",9.018249999999988,5.829050000000006,2.0372750000000037,3.589525000000002,3.7486
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",3.328175,-2.231775,-4.079099999999997,-18.8002,4.322775
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,-2.7952749999999966,-3.4689999999999976,2.426024999999999,-8.702224999999999,19.278474999999982
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,24.788125,1531.80315,8598.3608,32676.58845000001,26287.879750000004
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.316274999999999,6.654475000000005,9.837700000000002,-6.847225000000009,-16.967425
Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,0.6939250000000001,14.536474999999996,22.510900000000003,8.589849999999998,-11.925525000000007
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,-0.03460000000000464,-3.243400000000001,5.723324999999999,-11.413975,-9.674725000000006
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-3.657124999999997,27.9442,511.840225,2711.441475,1926.739675
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.129225,34.244225,107.34795,61.331075,86.39615
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,17.736924999999996,67.87467500000002,300.60510000000005,1380.1813,2893.6793250000014
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-13.694475000000002,1.5458499999999995,7.238400000000002,0.1887000000000114,-10.989449999999998
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,10.291775,-14.482824999999995,-5.626125000000003,29.15935,-42.63912499999999
