IUPAC,MPL (0.1ug/ml),MPL (0.5ug/ml),MPL (1ug/ml),MPL (10ug/ml),MPL (100ug/ml)
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,26.623075000000004,4.387549999999999,30.830525,17.600675000000006,59.93960000000003
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,22.628950000000003,4.531974999999999,16.885200000000005,36.6248,68.66029999999999
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,13.9579,0.8764999999999983,18.360325,10.959649999999998,38.431375
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,17.840600000000006,16.154350000000004,19.903175,22.0303,39.905475
Gal(a1-4)GlcNAc(b1-Sp8,5.12135,0.7051250000000007,2215.891225,6988.921425,14822.222075000005
Gal(a1-6)Glc(b1-Sp8,15.099400000000005,10.538024999999998,14.758474999999995,422.3034,4798.20475
Gal(b1-2)Gal(b1-Sp8,8.461774999999998,10.47945,0.19035000000000127,7.9663,24.048499999999994
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,0.6008500000000021,-0.11962500000000098,12.388475,23.383525,348.2834
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,38.8297,0.641424999999999,16.542775,43.528925,312.5703000000001
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,5.109525000000003,11.73415,16.402250000000002,18.46580000000001,28.01375
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,8.130849999999999,0.8216749999999999,18.515225,15.182299999999998,35.314400000000006
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,5.195525000000004,4.8599,4.93125,13.372475,34.20742500000001
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,33.77539999999999,2.442575,5.554099999999997,9.08455,16.104349999999997
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,20.369325,8.75,13.04845,8.7573,43.15492499999999
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,19.301525,10.54295,7.231749999999997,28.570474999999995,39.34909999999999
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,3.7334249999999987,0.6036249999999992,2.9119500000000014,10.008400000000004,13.349925000000002
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,3.9595249999999993,-0.16385000000000005,10.804199999999998,4.2417,12.4967
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,5.906000000000002,9.0818,13.215775,7.1404000000000005,44.58817499999999
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,9.203425,-1.004100000000001,6.096875,15.435525000000002,5.480224999999999
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,10.375925,0.8124749999999992,9.62155,14.199675000000004,13.853924999999995
Gal(b1-3)GalNAc(a1-Sp8,23.008949999999995,749.7313000000001,18586.025175,26959.23907499999,32370.54907500001
Gal(b1-3)GalNAc(a1-Sp14,2.9413000000000014,376.269125,2687.050575,12312.4994,26143.76965
Gal(b1-3)GalNAc(a1-Sp16,8.260150000000003,160.47445,2589.428475,9131.42535,12828.370024999998
Gal(b1-3)GalNAc(b1-Sp8,32.000274999999995,8.071475,23.406150000000004,2797.624675,8260.573575
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,10.168724999999998,6.872425000000002,18.3341,52.0482,81.88950000000001
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,14.585075000000002,-0.2491000000000021,19.712675,9.813475,773.1808000000003
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,25.151700000000005,11.814625,16.4807,13.946725,77.77945
Gal(b1-3)Gal(b1-Sp8,25.13095,3.924450000000001,10.696125000000002,613.0613500000002,142.463075
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,8.555149999999996,-6.03635,8.484925,5.8404500000000015,13.94685
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,30.017975,11.021625000000006,20.8745,16.816200000000002,67.2121
Gal(b1-3)GlcNAc(b1-Sp0,8.678850000000002,2.044500000000001,11.187,4.393149999999999,34.93917500000001
Gal(b1-3)GlcNAc(b1-Sp8,30.6564,5.556875000000048,11.169974999999996,9.51165,136.15087499999998
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,2.2685000000000013,18.3113,8.421299999999999,26.796725,241.786125
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,5.454724999999998,-1.02895,16.96730000000001,49.301475,277.313125
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.626024999999998,8.226750000000003,14.306549999999998,52.90055,470.014
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.934275000000003,5.031875,11.134249999999998,65.598175,575.5726250000002
Gal(b1-4)(6S)Glc(b1-Sp0,12.267275000000005,0.3187249999999988,13.052925000000002,8.725324999999996,33.082475
Gal(b1-4)(6S)Glc(b1-Sp8,10.020825,16.197475,11.42425,39.47647500000001,18.276100000000007
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,7.242799999999997,2.577700000000001,7.425824999999999,2.15125,6.503774999999999
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,13.569625000000002,1.7690750000000026,4.233975,6.045575,13.9716
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,21.07805,80.802425,10974.632850000002,24499.41185,36926.9997
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,27.51265,741.6939500000003,2840.4122250000014,13631.275400000004,32733.40975
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,13.336150000000002,9.353475,11.284300000000002,75.85722499999999,380.00864999999993
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,9.492150000000004,3.0121749999999974,5.8187250000000015,12.850125000000006,8.151899999999998
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,9.237900000000002,-0.2509500000000022,4.1121,7.604025,19.1793
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,4.730375,-2.77875,10.928625,11.683425,9.720574999999997
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,42.02424999999999,14.611374999999995,11.6233,31.227850000000004,680.861375
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,29.811025,0.5236250000000027,14.255050000000004,10.846425,37.227225
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,11.897175,7.950950000000002,12.57175,13.1065,578.414225
Gal(b1-4)GlcNAc(b1-Sp0,19.57855,1.968425,10.9407,9.36885,33.88587500000001
Gal(b1-4)GlcNAc(b1-Sp8,15.354075,-2.8877000000000006,4.722375,12.087775,42.65837499999999
