IUPAC,RPA (0.1ug/ml),RPA(EY Lab) (1ug/ml),RPA(EY Lab) (10ug/ml),RPA (100ug/ml)
(6S)GlcNAc(b1-Sp8,2.649360620980088,10.228625928368874,1.8197286986434689,2.3756959336511616
"Neu5,9Ac2(a1-Sp8",4.722678203802019,4.181825550721421,4.38511445156604,6.898364248138832
"Neu5,9Ac2(a2-6)Gal(b1-4)GlcNAc(b1-Sp8",4.094879622467555,3.3668665650225416,3.5982159565540286,10.842164705252983
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,10.562632642914672,10.323001142553784,1.196447484221528,20.023392635011515
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,11.211382771838034,8.871849034023285,7.606180198584138,11.525395915976176
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,1.3379163909477458,12.73117802466972,9.432013339508512,7.470761242057796
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,3.8192041129882885,8.33936448637825,5.272081967306655,23.403434533774448
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,3.1924988546069466,19.104392138000648,4.4369393805490125,24.7545190934908
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,14.524710953521009,2.9601097585224827,4.769591229427669,5.719059097657588
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,4.387734024527933,2.7188910476822383,6.605184443046737,8.095306406132291
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)M(an-a)(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,1.6100198785004651,1.4578379913991373,7.64973680157254,11.991995717526207
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,8.59867563731958,28.23002484346237,1.5273882553234448,30.91675284167685
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-Sp9,10.076063130136685,9.186641288441683,2.114391104431716,23.010322824404987
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp9,6.213906351617045,7.232019716683578,5.694263359733196,5.791183623045753
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp8,6.3987859308752215,3.176785162183094,9.82064242060229,6.354417001516866
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp8,5.7647932926226195,5.287306577076835,3.8459618380842007,5.153171591360019
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp14,1.3382592499213373,22.927003334114552,10.385544794248078,6.793889595315293
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,8.785251962759325,3.343400423221844,9.924755866182972,19.95315014968396
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp9,2.3691028574476736,2.270418229460516,4.7143234116891035,4.2834355191442635
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,8.189884346965266,3.5193492073582737,7.317183155365632,4.203122687062544
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,2.7101044819957303,8.520222794622205,6.4242815517897975,9.20621697237796
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp0,3.6803885021541145,11.207245289841154,4.3925894295582255,4.071797962747996
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp8,3.7235203880199235,5.8251834073414885,3.4217279390925674,8.143078810662871
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.0249519324004708,2.7605555315008456,7.972512516766589,10.679126279023645
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,2.4349154870686154,5.7239743052067125,15.738792692659116,12.423130351887947
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,7.627502183764569,4.394693789105219,9.01147853111056,8.521002282791232
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,5.106455033256116,6.354703769911961,3.3481064195551884,10.509463925553009
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,1.8726602290146857,4.0907676858995545,1.6057666712508396,8.51135255971889
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.120746198101344,6.9210852156652445,4.417226409090512,10.984430113877854
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp0,3.3866792348848165,5.394800866575147,15.259400003577031,8.015444335520849
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp8,2.6903000580790226,2.444281902727264,4.5287280520215285,5.956261090370918
Fuc(a1-2)Gal(b1-4)Glc(b1-Sp0,0.9159526930105796,4.619428496668535,10.714579651266464,12.267152433090036
Fuc(a1-2)Gal(b1-Sp8,3.1113797693574266,8.70624425991674,6.472347222607883,5.471035290204838
Fuc(a1-3)GlcNAc(b1-Sp8,11.354135781694998,5.390953282738288,3.671492963700192,15.08071192536459
Fuc(a1-4)GlcNAc(b1-Sp8,2.992577699770996,3.0071270357546656,2.233436879937882,11.880530657901328
Fuc(b1-3)GlcNAc(b1-Sp8,13.032517813882578,4.535654943886273,5.042028862141375,14.953955457224913
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,2.9804240196097362,7.083214037191497,3.0430915349361416,6.7209480325819095
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,11.639373710814516,11.018316619270847,5.983879613316659,70.35518561920887
(3S)Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp0,3.7131373539322032,9.510554975525887,4.5356718701128935,18.765592970180823
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,1.8615349275978323,10.75140423119231,4.936672914693324,2.4019580934104563
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,5.635852396044451,3.6865020153482417,10.826576807252307,14.939195331632506
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,6.917977933074086,2.3667483467125767,2.371655159025724,5.080180727428231
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,9.926343644523225,0.9213408598341728,3.8079158222269993,1.4779932146325954
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,4.642593617436988,2.8522786088494256,3.7422905303214136,3.5512690262308584
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,4.193709753905244,1.8533279544286445,2.518485323066229,9.467335178919148
GalNAc(a1-3)GalNAc(b1-Sp8,5.42639449995728,7.009698860388602,2.7655273818930093,7.862920657268543
GalNAc(a1-3)Gal(b1-Sp8,4.568566269903504,5.604252463605949,6.971328797773538,39.74798038319053
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,3.4842149257998805,2.8471369143697087,6.592734712482116,4.1789050761932085
GalNAc(b1-3)GalNAc(a1-Sp8,2.9190488706369155,7.801402187801459,8.977517342923939,7.900853712257936
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,1.542358158524364,6.0760298640779125,9.319533680528227,8.46085529733844
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,8.850585968736754,10.06668664291616,6.609133021496338,12.558032117964716
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.8230175214307702,4.059873268958029,4.674632947444464,9.544340076541
GalNAc(b1-4)GlcNAc(b1-Sp0,2.768960212185555,4.009562583270982,5.867349624475546,22.003335848665472
GalNAc(b1-4)GlcNAc(b1-Sp8,2.409088409198229,8.009881737995057,4.36412452417435,18.044430865043463
Gal(a1-2)Gal(b1-Sp8,5.566924162931748,3.6754599775628978,7.718586841946305,7.054413816658803
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,3.4707368471982996,5.558324289747769,8.558457267911466,9.504760045717443
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,9.691677203791928,14.7346617702104,14.025120809788651,9.759194011930502
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.60606339979312,16.168003380030164,10.279910185851179,23.549764284506804
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,8.729563632469453,4.472482291654899,2.6514617861348397,12.730958967545725
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,3.384671335102812,3.409516566905054,3.3110786012013262,9.705519807949491
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,2.2901075782591493,13.353429893726439,4.7010254947723915,41.62479984756684
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,2.40087754095595,6.6899822423157405,5.992820677207549,18.061555299032246
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,0.1975272048773548,12.56535227769201,3.1974534268174533,13.405097821693316
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,2.397062804593711,17.471631291992548,18.24338626870479,1.5787209728131224
Gal(a1-3)GalNAc(a1-Sp8,4.2510830569005185,5.448593752214114,2.432689653278142,14.91676473692157
Gal(a1-3)GalNAc(a1-Sp16,12.231898399778345,5.464596084722704,9.901321223410873,12.940955914846445
Gal(a1-3)GalNAc(b1-Sp8,4.405698591880649,5.138512713730175,2.8283343783635906,3.8814532832433013
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,6.0741489979392735,16.302904962715484,2.505518887709027,18.127898578227423
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,2.593576887235073,5.984083712371231,9.666514511963454,9.109387552958724
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,8.571624574674672,4.278895077781956,5.28378757647706,5.954520797609717
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,2.7214483600955326,2.281055611443962,2.3371180415203625,29.228476320576487
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,1.6521481218906109,7.888051965895423,16.687471132434453,17.075112101218146
Gal(a1-3)Gal(b1-Sp8,0.5593003628045786,5.456491428488334,5.5822613341279546,11.393199400044164
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,4.402177243421712,2.9379291270950287,8.274898990873945,13.074621688185346
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,6.402131045922652,7.7836372427462095,5.174292603825183,3.691825917257376
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,3.588273142125609,6.438919217021856,2.93129177155738,8.689355611896662
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,13.33882355207285,10.390056226147195,4.186506086125607,8.996471329730705
Gal(a1-4)GlcNAc(b1-Sp8,8.162052901231402,1.316108018299914,6.791836036742934,6.08607509175669
Gal(a1-6)Glc(b1-Sp8,3.964067536003897,9.065310935787023,15.444580267821047,12.562193397220359
Gal(b1-2)Gal(b1-Sp8,3.850451934838292,6.402211715428245,4.0012479799015335,11.079794082435225
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,18.033935973140565,9.59447145647777,11.879829038717967,11.642698469140791
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.13034370037861,1.9704365878319268,1.236403237890719,8.433013448890422
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,6.841089761811826,8.827155596604529,5.714384920823351,5.657940357291398
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,5.951134276477608,2.9229661453165425,5.826738314228648,5.4762757277794805
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,5.677516998066412,7.193652479037795,7.097575205425215,3.6385642136241834
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,4.805700674806263,1.711921391059378,4.314728721097845,8.799828989768304
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,7.471654031237002,6.98317855104917,20.751554741171404,18.16331177077848
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,2.9129940502285034,2.361095916977282,3.9630282658382963,6.212426474682295
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,2.304541688347586,3.029125631129663,6.239420695532023,12.89103529366436
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,2.818506160480517,46.64750718259228,4.715378093359356,4.076220219251325
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,13.81367040917559,1.8245593495415544,58.8537021140486,2.169617403099751
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,2.827669142597841,0.8200120060096672,2.716050843136042,6.511506660456293
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,1.897140250482284,5.5052143327182685,2.4186046616110404,5.50826707738771
Gal(b1-3)GalNAc(a1-Sp8,5.240232300512386,4.932751320426228,15.30222939672517,5.493840658106736
Gal(b1-3)GalNAc(a1-Sp14,4.4507436419846504,2.8778289119867284,3.8312485748774336,27.059368475693105
Gal(b1-3)GalNAc(a1-Sp16,2.018407732801609,14.667234413594587,10.076352571574038,35.746645656096184
Gal(b1-3)GalNAc(b1-Sp8,5.289559728055507,4.189001724357092,4.726554569662767,1.8636629476651707
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,2.1696667670405017,4.580719204357144,8.601500714555568,12.503611183040887
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,1.1750743164441413,3.4355819604059303,6.597097728294367,8.640270856625795
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,8.105892558863173,7.9275533499729,2.8125644591131875,8.933641557804592
Gal(b1-3)Gal(b1-Sp8,1.6716248908871103,9.024775670342194,4.538074835948244,7.8375654808535185
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.8676463821312215,7.581698311669147,16.912396501260062,16.507199982305696
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,5.40069294473712,8.764514235018012,2.122589208961549,6.5446719097802495
Gal(b1-3)GlcNAc(b1-Sp0,3.5898109690251547,11.655438951372304,5.634949940623548,17.765330747343267
Gal(b1-3)GlcNAc(b1-Sp8,5.83242148625537,2.9207219283081347,11.013619780526293,9.824629508663422
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,7.128493097597834,11.100498161494077,5.069082754223555,13.568131624017608
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,2.8527965628776717,3.4349984143616283,2.4422491880778057,9.202209052314556
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,10.929239716619511,12.757886004611663,24.618067685526558,18.125872410084632
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,2.521332003128511,1.9079072957475245,9.249281304872646,4.6487400171085795
Gal(b1-4)(6S)Glc(b1-Sp0,1.980211905116892,5.83572053213369,4.41875074983491,5.515686610628519
Gal(b1-4)(6S)Glc(b1-Sp8,5.4246459528095805,1.5373590718610115,63.866365070323496,17.762503763546416
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,4.851912887631712,2.1175247192575006,3.750946862682365,11.250342606449811
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,3.625330526885328,7.558815545220474,2.8115494854557803,13.193882420368162
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,0.2222152860028605,4.615554818491488,8.710801555922782,8.264789629657855
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,6.6006127129734455,5.7118455047383945,11.469031991410613,26.568947408252768
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,10.00565002669325,3.0395182802268614,9.189034598186405,9.459505562616183
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.207040436676755,8.163633213782118,9.081019758219153,8.017241866128282
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.639390202420702,2.7781296062578846,6.277492414969531,7.2604643315125985
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,4.927628218101822,12.386905679890358,2.7207834343561204,19.382518004978927
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,8.330566168184482,6.862902662078643,8.693327626164415,3.1181435153789634
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,3.7920538316986,2.7421107701610623,15.911892493011846,8.914126700356011
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,9.446716651126284,10.220844296827924,14.136477019959154,25.11671246972157
Gal(b1-4)GlcNAc(b1-Sp0,4.162613809054759,14.899810258075998,5.067417972695757,7.690849681439626
Gal(b1-4)GlcNAc(b1-Sp8,2.3268879537198703,4.528599024256839,2.640805338496828,14.439216003734419
Gal(b1-4)GlcNAc(b1-Sp23,9.093864210691741,6.489798859941652,4.6378806891366535,0.3236515345759046
Gal(b1-4)Glc(b1-Sp0,8.48575651209131,14.176740233683248,6.594712056135073,11.563331103391723
Gal(b1-4)Glc(b1-Sp8,4.393803667571716,11.265443931184736,7.409309485145509,9.220250658378726
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,2.788833106635582,5.566853826818758,1.955213191061276,11.924060293233447
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,1.572530150214401,7.06094808223372,2.2613422686168763,8.688298982923339
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,11.252025111766915,6.04389100883418,1.1667785893933205,8.912220495617234
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,2.682028026823479,11.560050239041633,5.058673968130238,4.570935897238844
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,5.309586730543787,10.548427403488477,9.935196290755078,8.063389174534487
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,3.8041464380988255,14.699524438877795,4.953284938553408,16.670821566712505
GlcNAc(b1-3)GalNAc(a1-Sp8,6.613763617575607,6.414729215900958,6.045945533647598,6.8141364512191425
GlcNAc(b1-3)GalNAc(a1-Sp14,2.8466412114396595,9.408773858611989,3.4818018079724133,19.537977386682066
GlcNAc(b1-3)Gal(b1-Sp8,6.684133737690545,17.18076829973463,2.2895737046809974,3.1090082399108265
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.2878372909117415,2.6331320227376853,4.394939615341718,8.808468805028868
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,6.179270007789482,8.399268138901549,1.6265993503830838,6.619761674146585
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.0757717363300285,5.90752444169016,9.71790343867096,4.20191827026656
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,1.4428954625451231,14.26688394382833,2.78221470579944,3.5304437667239634
GlcNAc(b1-4)(a1-MDPLys,6.722171409782705,4.914523313269218,5.3391258179629935,13.964961348645609
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,4.461184464074536,1.887806826275759,4.448165218285703,13.27324933625901
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,10.094302609227974,14.761247334687992,3.281941985065143,4.17125065448002
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,3.481290574269842,3.9933627787242174,10.809763345659649,11.751250569903894
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,0.81930993931885,9.0531387689114,10.314841000672887,18.759140599251875
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,6.293426463382249,6.873230710214332,9.388154989133918,7.652264413176445
GlcNAc(b1-6)GalNAc(a1-Sp8,4.9341194684732415,1.3910918565404875,2.7966388699949376,4.49356934323929
