IUPAC,AIA (0.01ug/ml),AIA (0.1 ug/ml),AIA (1 ug/ml),AIA (10 ug/ml)
"Neu5,9Ac2(a1-Sp8",2.5929385445539386,5.855872268074156,6.78456808665813,10.079401555441336
"Neu5,9Ac2(a2-6)Gal(b1-4)GlcNAc(b1-Sp8",10.502399710701038,7.4809396938152135,9.741054227341104,8.21803510878158
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,13.940359195844508,1.93778717334146,1.0944794999602852,45.20128441545293
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,6.106797572309621,7.057596199072794,3.690828864789952,19.445648031714747
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,6.138376116422546,6.833962121822168,8.294651065395499,8.625263453174444
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,6.59996614056971,8.482818301474651,10.41917245818177,3.5199237343774032
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,12.439306022811987,7.725314432597557,8.733355189683213,4.781939596718736
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,2.9542135569386296,7.74956664723905,1.2509674416226837,10.907205647758728
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,5.290698853333711,6.174882477154258,6.367892238933277,15.076790116047034
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)M(an-a)(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,3.5034616618186813,2.1343307340944158,7.276318280730991,15.257743823055884
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,5.915153650582543,16.751102299251837,27.8364364150508,7.4385576966685365
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-Sp9,27.50788568526001,5.724751188770862,33.37453302929246,990.5708845626793
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp9,11.603345700378833,12.900757929252336,6.2527751877999425,46.2285048894081
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp8,4.473798594315571,10.439319427050798,17.714591343555362,6.607282041492808
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp8,3.9679204830742254,4.949710322163615,7.5080277601156125,635.1948113110143
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp14,16.115217126885053,8.599793546892329,7.0662929956236535,107.72423218073273
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,8.773159726309176,15.536328856800976,10.03895399082991,6.7934038921957365
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp9,4.2268033842570265,3.901617848192382,5.878623282353899,12.662454184977967
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,15.991054511272859,5.593221451304542,13.372121601644466,11.798013771393885
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,1.2438406955206631,3.9209501624818768,8.655247592453186,13.501260992712247
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp0,5.288011821957914,14.539574478728735,10.671765002097828,3.8348427629652546
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp8,5.130833484597472,6.223837601512432,2.5798775843051107,7.274587816215665
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,17.599146482618607,8.278884638796494,3.810298265993532,3.9508698243762312
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.270148311243245,6.819842455169573,11.913715318209233,12.553251481687903
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.168416179523561,2.8570927734032576,4.567995054999511,3.533863254640735
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,4.322419613576792,4.897320123887496,6.3898901826765835,7.52563284957927
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.5643887793621065,5.070104535740201,8.098726737117385,18.36369179247918
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.807736955765503,4.971136510145345,9.641295154179241,5.960977337651932
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp0,9.998354491073348,2.4073956010593704,5.373599587101738,4.727521488757792
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp8,18.308781097695533,8.378787381835151,1.8116886365579872,11.228009435447586
Fuc(a1-2)Gal(b1-4)Glc(b1-Sp0,4.957655130116121,19.432396431625033,5.823103457993853,15.18150757434847
Fuc(a1-2)Gal(b1-Sp8,0.8124655910662751,14.444195737042618,7.693249698707732,8.021286615988313
Fuc(a1-3)GlcNAc(b1-Sp8,2.752414642939297,8.406360435804949,5.498160832193495,6.700700596890353
Fuc(a1-4)GlcNAc(b1-Sp8,3.0832794580878766,1.8064524110347533,5.262939927138307,8.604141819302303
Fuc(b1-3)GlcNAc(b1-Sp8,5.736669780165727,5.316644269336313,12.307417101758867,7.498561239497877
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,7.883650194495352,18.92530778673097,4.800564548310954,9.422928549156056
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,10.669410191914695,7.819715843675746,8.864590168379658,7.831691097287577
(3S)Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp0,5.956228329166597,6.58561560625378,5.656749826240038,10.040039914719804
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,4.118031244316471,8.960503477437346,5.859549738390028,11.811132127644106
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,4.278800791791245,6.91331694533578,9.270184498119047,12.529630939097931
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,24.66248778137896,4.850263966270294,7.432636899232548,5.7806653054240655
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,18.871251614824065,8.577170291486981,11.5256607632708,2327.137427843635
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,1.4750798653518462,1.9795684451835955,18.271506942231127,22.565966470975
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,5.908668344898021,11.605114293383755,9.10657735279836,1.6903694122883626
GalNAc(a1-3)GalNAc(b1-Sp8,11.325689695959651,13.946680369774947,8.00884429214563,13.932885028952176
GalNAc(a1-3)Gal(b1-Sp8,7.172134211132697,5.781611904636402,5.6285649387003325,15.298289889695747
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,7.522071931101607,13.161276165706727,4.1580462150710495,8.830331200423158
GalNAc(b1-3)GalNAc(a1-Sp8,1.8090388958412849,5.194819075691348,129.70397482426714,1145.2153654960441
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,7.9718530800561025,10.513509655478172,14.005204428592489,616.645822680374
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,11.797532417805282,4.563584098417967,13.707516251191047,319.4806519031516
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.694079204256506,7.5625992526269235,9.086838621691632,14.701467016253867
GalNAc(b1-4)GlcNAc(b1-Sp0,4.36727523319748,12.996298468506328,11.747496377810323,14.432440760632506
GalNAc(b1-4)GlcNAc(b1-Sp8,4.325059570591675,5.001160266294877,11.252574197452187,10.014987157713508
Gal(a1-2)Gal(b1-Sp8,4.873521102857769,3.995123238295246,4.644551213339492,2.883339526053087
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,9.7640006640038,10.67919730078842,17.559214578557707,11.61828227016225
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,2.2671612506980297,12.749155316987345,6.3495578171502105,28.875100507126664
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.910785955107544,11.920072508553233,23.967862071445442,16.67213813572413
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,13.135999310387467,15.839189574885664,5.075441923862392,16.55614096689906
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,8.0920314633183,6.729249542792022,9.574237896389805,10.406932019051835
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,22.579560920498427,4.939043548012784,1.9048111689001368,15.38570015141224
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,5.747583095745551,10.543631699593217,5.601271967077361,17.932789523291305
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,5.1021301952387175,2.424581413185875,17.30909239414842,9.5184561718712
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,11.417317064989474,23.06890289276527,5.164713053662005,10.535064795877313
Gal(a1-3)GalNAc(a1-Sp8,11.130421124819668,12.576392021926107,9.73487761346626,1220.1788054748545
Gal(a1-3)GalNAc(a1-Sp16,8.571571838496121,9.526219396093083,3.288763239679416,31.15234698909807
Gal(a1-3)GalNAc(b1-Sp8,4.981406427489467,6.930447082500037,17.28205146329571,6.028490954556276
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,5.27200236113692,10.065728438079713,5.485724816284539,14.955710978391044
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,4.555168515726584,4.546659508181081,4.683594641138361,16.858372179325812
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,8.213856524597112,10.191910849418774,6.0645144592676665,4.624667901139981
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,5.430671173375648,10.946616769425464,7.7450856338605725,3.5230344406491603
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,6.388242354774383,6.6699168530549855,17.27039790882557,5.305653388210851
Gal(a1-3)Gal(b1-Sp8,21.263304143445502,10.691687251435091,8.150115771928231,7.868523981609683
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,7.936640176842258,8.705717309331844,6.013691263841013,9.201544286513359
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,9.951662558922829,3.542311683420876,5.4885769864935465,7.116817868202528
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,23.512831630197123,7.64128113882092,4.936227511217456,21.83763228624309
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,4.8668625763079465,3.2517143088941007,2.5552226522360098,15.4575333169084
Gal(a1-4)GlcNAc(b1-Sp8,3.0294175738360427,6.525002679437518,3.3491531123554306,1306.1138362583272
Gal(a1-6)Glc(b1-Sp8,9.114180422241306,9.911530978738847,14.210243016306931,132.640636263185
Gal(b1-2)Gal(b1-Sp8,9.435691062264599,4.895201247054783,1.237109659313456,10.390903237928836
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.875952664737834,6.030032856391952,8.25244496674572,12.841759568266587
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.065624246861321,4.635216470583296,5.443110808091888,28.803031463198472
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,3.7886502055481452,4.737864529774988,2.7092783707105483,9.616013750120162
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,3.5907090191214373,14.295097747450585,6.667226230037497,5.5412712532865775
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,5.90114385239562,8.628428851187223,9.159074762723948,5.385875929611366
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,18.991265347171225,7.0144538708773805,16.826113519467288,8.35525508627158
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,11.630780876478873,8.171168217988576,15.945421562003293,10.964314565709676
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,10.35438708857264,12.596985546120415,4.671812364240124,4.188439234667247
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,5.284255155333307,5.560573651087303,16.072572900441298,9.034743259772236
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,6.407551847299678,2.585494841579334,9.003384460810652,12.488481594486716
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,9.849269336817153,3.567831407054795,12.121098322449992,8.560601363368113
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,9.76647128577325,15.876398431529319,5.54527754580418,7.666806536622637
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,9.501710059071817,5.777886855575592,8.434073049788383,12.436410167829775
Gal(b1-3)GalNAc(a1-Sp8,4.519022083279356,27.343480836999035,55.58684430986501,1289.4134791617564
Gal(b1-3)GalNAc(a1-Sp14,6.595381806739218,13.495088148748806,4.508975500044326,12876.5883096438
Gal(b1-3)GalNAc(a1-Sp16,4.250020417499976,12.738947921597244,4.446443203655406,1446.4261826539043
Gal(b1-3)GalNAc(b1-Sp8,3.5102188972579267,8.658617597659616,7.961811674277829,1686.920050644885
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,1.5758526200124219,9.322683115033641,3.60709514059906,12.615507023368773
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,10.095687334203642,10.786186477890748,30.60710326818213,18.36810965911208
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,13.565700826963074,2.5543421879876127,7.340233348470608,6.845637687121142
Gal(b1-3)Gal(b1-Sp8,9.369057987866233,7.7522871211769875,6.41879786694258,2.991919101374044
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,12.380371232586969,4.044735157687497,8.409644673627223,15.031789480381248
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,16.129626125962545,11.64848274025419,4.511745505067852,6.812581212726934
Gal(b1-3)GlcNAc(b1-Sp0,11.855903292277384,10.367995863031274,3.107696371376496,12.33139030073928
Gal(b1-3)GlcNAc(b1-Sp8,1.9602640782982923,3.714680233322013,7.212973439111876,14.283932573583051
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,34.717908419851085,14.923830362320983,8.653303132330452,21.96311770810328
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,6.971713098658038,8.399886953356374,6.0971390047573415,2.1861368834850023
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.824676355984932,12.498471510415476,10.301464286045286,19.250163451492213
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.902549439682562,5.6153221447363855,3.5355613607789858,19.9460811065524
Gal(b1-4)(6S)Glc(b1-Sp0,11.23657592522443,5.786420646651938,3.0260930381984603,12.229858867099251
Gal(b1-4)(6S)Glc(b1-Sp8,7.820719086023992,8.065481569007519,8.72317796180574,11.220429907204982
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,4.189191236483877,1.4432901772800983,3.8321761415676217,4.743822076747108
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,3.74146585478205,3.7673401054324778,13.936476192232618,7.198013712129228
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,3.74472983126509,8.669449579798433,148.8353870304005,785.4331642335362
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,3.784305470734803,3.243483735507228,7.3610093180215435,1321.5921508342092
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.5091923591238814,11.281697258354635,26.017691428526092,18.241401869648076
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.9433872194472657,9.514328024966698,5.667360329921376,9.809120603593039
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,9.682826553749694,1.4677179960174327,7.03552750829673,4.458633024724801
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,17.25668673304641,10.566457653150993,14.95910006941149,4.0711881250031725
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,16.489462151830992,21.607430855842168,3.541617130163372,2.1718071630173266
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,2.901797666964391,1.7631210156518864,4.991132722806183,16.847265850279687
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,3.8910321321383856,2.629317955921936,5.897396378346403,13.046905001666007
Gal(b1-4)GlcNAc(b1-Sp0,6.880337788885564,15.791223771555313,4.0490095439090625,23.32311483576969
Gal(b1-4)GlcNAc(b1-Sp8,15.006212105991294,9.9559352276251,9.989533617575283,1.7841910295705503
Gal(b1-4)GlcNAc(b1-Sp23,6.746824173083218,1.961336107521256,3.981855020276357,3.946308128702897
Gal(b1-4)Glc(b1-Sp0,9.542598616161467,11.199793542144725,4.653562728705822,4.410777153367265
Gal(b1-4)Glc(b1-Sp8,11.35257086196045,6.930743988202134,12.42802912090247,43.46498596901495
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,13.310323307117677,8.201781418844314,19.3196331656858,5.750869959333688
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,8.967693870221034,9.454305457656146,7.431289409595529,18.229088724526697
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,7.983542169989447,5.603240065949924,175.02137684404934,3587.3395125772545
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,6.250835343909378,3.5406667079332235,3.771431448292103,6.156274710881041
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,12.644606524094243,20.100572361336717,5.252654197641409,27.008413410454164
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,2.9567320299050803,13.988349887316936,12.561226995102828,25.69398300627343
GlcNAc(b1-3)GalNAc(a1-Sp8,2.6038817388660336,5.558195347637574,43.5766942275727,543.4452258297378
GlcNAc(b1-3)GalNAc(a1-Sp14,7.578228117167844,1.401616248895047,6.2068144757731165,5753.992223062261
GlcNAc(b1-3)Gal(b1-Sp8,5.917233259443695,9.866464426868756,4.658857551213604,381.2598491625194
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.7893849739989225,5.486864928779156,7.465025118510993,6.985892236262053
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,1.6867595410035885,7.137384725513952,10.682055041048976,10.303040623686499
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.76847831292332,3.8285660435729736,19.717530050862525,7.303192330013408
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,8.605249852076735,12.706584075326194,4.497960803149208,11.816444399790196
GlcNAc(b1-4)(a1-MDPLys,6.879403230658896,7.732637853658563,13.473310819387839,15.825627474553206
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,5.634820869379977,5.2900165251789835,6.800246704838487,8.180312790423514
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,5.2135955311569715,11.709836351937922,8.410660873112167,6.636845555621022
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,3.097997790374724,15.0497211265414,8.627943742089801,7.3049211227203985
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,3.4688848779783235,16.959083544618007,7.976625194696482,37.10625082753354
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,5.332585759272886,7.059863412512535,7.028453650697283,1.770030623793421
GlcNAc(b1-6)GalNAc(a1-Sp8,5.7009051041625565,16.149945558705973,10.720097770232014,3.9102916566414807
GlcNAc(b1-6)GalNAc(a1-Sp14,2.64230810845367,5.233760105634706,8.723826953187842,11.74240830536905
