IUPAC,UDA 0.1ug/ml,UDA 1ug/ml,UDA 10ug/ml,UDA 100ug/ml
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,2.7610497778622767,5.996613385625821,24.61823540079927,40.94368421074757
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,10.48994026401009,11.432419701008186,9.178638951527619,5.511871672732108
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,4.397962176110656,22.261803001759926,10.405785307061963,3.6242610643412783
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,6.9975799085588655,20.778343735465704,6.2973476529805765,5.186197868381042
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,1.8077411485055104,5.123294905299477,14.2131916046029,13.68771564515058
GalNAc(a1-3)GalNAc(b1-Sp8,5.242552577625396,4.717005113063448,2.69803675089252,12.305206290394594
GalNAc(a1-3)Gal(b1-Sp8,4.354214962826246,2.6348273572475263,6.9757524159883415,8.821384872144524
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,5.706040547452034,12.093690179972631,22.219525588996795,119.18861497341842
GalNAc(b1-3)GalNAc(a1-Sp8,2.113898604277571,3.7572918035024463,9.54916816739378,7.418818495331062
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,4.199512089417849,14.844928497975356,1.8383589228348958,6.276913863250528
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,6.539835073863361,12.714324885832514,12.268538777532845,21.841674925450253
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,2.4963977439168867,2.6275309836422465,15.724027731362808,5.791936815594043
GalNAc(b1-4)GlcNAc(b1-Sp0,10.651681180765165,14.083250312427882,7.168500026039853,53.32922442584894
GalNAc(b1-4)GlcNAc(b1-Sp8,6.819761336488737,14.396002774960373,74.18398893856195,883.2517150379097
Gal(a1-2)Gal(b1-Sp8,8.406377194527188,4.2428640180700254,8.04798270997149,4.6164215278178355
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,6.33934009551993,5.54234029472208,9.11774931415825,20.49549753336082
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,12.991313007127758,7.112188856931933,3.1645721274763083,15.416456919447036
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,7.949468791214922,10.909272844504047,12.393123299367812,11.05006753625665
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,19.389208421954727,3.2613999514512666,5.916928450358911,25.399192754888894
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,2.7107833584900605,11.99591439421494,5.513436766286285,82.62630109525963
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,3.6668554588139175,8.072834270770912,4.87159647506169,16.99159103897671
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,11.14562367359195,10.866436963535934,22.030201539628877,3.958622283383449
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,3.9856513252750383,6.511786032200893,6.906849854250965,5.948928430888487
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,9.617669776856903,23.92498582305398,33.35932813805612,219.163763831628
Gal(a1-3)GalNAc(a1-Sp8,7.1079663638179005,4.669459766753897,5.527414767019632,11.718628193038075
Gal(a1-3)GalNAc(a1-Sp16,2.4273098531776576,27.925997074574923,4.3665348873563214,13.930148740382018
Gal(a1-3)GalNAc(b1-Sp8,5.318179471946513,10.602329309598279,4.533445699465252,42.462390785444896
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,4.210066749569812,17.815267648354315,13.117162809941016,5.594054684141613
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,7.780937408393254,170.99473928978784,5.999277925647942,16.321180325372698
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,4.172430339342604,17.424368542169134,32.946583793304114,551.3021896414879
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,13.62451110584646,7.596572877730236,1.1810193139826293,11.383489188147333
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,6.700403732798533,5.5720775254088695,7.0760487637287275,10.59459347434656
Gal(a1-3)Gal(b1-Sp8,3.5297749865725607,4.4335169455711645,2.720891535875696,12.468066258880453
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,7.03054261129016,8.985392043895466,18.377111519926995,12.280924019795652
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,2.967893476300433,4.6182796165527575,8.035844425447769,38.622974191753286
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,9.530381450568145,8.577005210445128,10.757328977143922,211.1099808192271
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,6.749318582148378,8.780623112427739,12.29429434114324,18.376256472687786
Gal(a1-4)GlcNAc(b1-Sp8,1.663487403018134,9.461099965428623,8.065374375842701,11.783429436111671
Gal(a1-6)Glc(b1-Sp8,2.298229368267376,17.95269526951315,2.447993316133306,18.2132512723566
Gal(b1-2)Gal(b1-Sp8,12.151946965267198,11.420434561310122,7.3227902752867005,5.612037076677232
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.362027245348966,5.9092123143303406,12.345559183366294,11.966542886279507
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.745617973457193,9.692575179443622,4.769094193869525,14.868678032780853
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,3.4788346270698147,4.703148406032564,8.32857170683253,13.040488715535176
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,12.769004951411311,42.4237727430034,6.457222481002697,34.617673981785195
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,3.0815295145701054,3.3448096730855483,2.0275829409669064,5.942014893114965
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,5.759499511821026,10.502741608424598,8.299110412317317,69.03215106897575
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,5.373500097391503,9.732757017541337,16.423506946117403,6.837015195244184
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,0.13728687725596225,8.903044630349777,14.525680891786106,5.815068279622063
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,6.867740271430867,13.625958940444026,7.917990684668642,5.623297306444561
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,4.613961571415607,7.2145281744546566,7.95547254221897,3.1445937527763457
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,15.163467099880767,7.9600610849310325,4.0674260102879165,11.339117082140925
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,23.06421134143763,4.129021649556009,7.320107570703225,4.141104991323768
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,4.928759794224775,6.2451689411362885,25.80314474056407,5.752298094602423
Gal(b1-3)GalNAc(a1-Sp8,2.6952538301923745,4.329226638403982,6.6303189206854904,20.489761181848035
Gal(b1-3)GalNAc(a1-Sp14,13.366908853458474,2.456487837000891,6.197585194452755,12.819056185876825
Gal(b1-3)GalNAc(a1-Sp16,5.338537987439381,3.233893817443617,14.160521294164985,16.46006485960794
Gal(b1-3)GalNAc(b1-Sp8,6.684768358676809,7.635360327886739,18.010672484668643,13.112330329725301
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,20.030176005779367,2.5546614759428823,21.625858024827586,1.7233982870576319
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,2.229127975053624,5.45006898304967,8.712280525547452,8.303351643914644
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,3.0028471833689245,3.82620221891108,3.3192602032179646,10.711810547669616
Gal(b1-3)Gal(b1-Sp8,6.49175271479128,6.175650532804884,11.852140040515888,12.102665025625546
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.679551705291866,6.964669723863437,6.412292155630974,82.78017885924845
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,5.383782633675565,4.048300162105077,5.905916073664327,6.680089842896327
Gal(b1-3)GlcNAc(b1-Sp0,5.7195654899068655,12.689756912138556,11.718003422476318,2.7621064099704777
Gal(b1-3)GlcNAc(b1-Sp8,5.055913291961537,13.117638797436069,9.506551899435816,7.652905048139143
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.0596856990660335,9.322576069368726,2.227150583705527,25.71436594493472
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,11.321869533304419,15.463685805002415,4.720132163757055,9.624614857186057
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,18.630769073945032,6.525115182635982,4.571373521072913,16.190100573086813
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,1.0389406090661173,9.205291315460908,4.083370275479149,18.573385648825575
Gal(b1-4)(6S)Glc(b1-Sp0,8.696369572557275,4.772452022021804,2.2250917110312582,5.825848874913706
Gal(b1-4)(6S)Glc(b1-Sp8,13.782568352179506,7.0905497795187475,10.993786470055099,15.001781444659605
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,11.335362720560234,26.519167582335612,10.830950691536724,31.977251393034898
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,4.224136357785655,12.430938328890006,6.913822140225087,23.65825469809641
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,13.422240494635513,3.001996973682683,3.90102187296269,6.031515458199539
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,8.353924182632168,11.472218520517295,1.1783759855552711,11.555531280011918
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.456595704893913,4.277419247630614,3.164319884140472,2.6374469504933225
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,14.164481596114511,12.444436857320408,9.191610668566202,250.15353107412116
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.1091238260586325,6.622190671521647,28.383485863614396,110.80911703746872
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,1.8033770346676432,2.4353725505556665,6.1756467283462175,16.01720133197951
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,1.3384601011983852,19.48994294185252,22.41103414012837,11.478043495590475
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,5.433917850792988,5.44896332219869,15.97546362957896,21.381741706184727
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,6.5045655243067495,7.67552687811505,17.838216483438153,8.98616581455443
Gal(b1-4)GlcNAc(b1-Sp0,15.087547170072627,4.11921097329331,5.398613828490288,171.9297635481683
Gal(b1-4)GlcNAc(b1-Sp8,6.545959270865754,9.370765316664377,25.1957256900186,161.14602403559851
Gal(b1-4)GlcNAc(b1-Sp23,3.7503415497791632,6.727454916732384,26.88482954834063,176.0501349445575
Gal(b1-4)Glc(b1-Sp0,10.467063963691066,6.5015398398507545,6.594876143896358,10.550823198689274
Gal(b1-4)Glc(b1-Sp8,11.531005764315045,6.066643151144914,19.3123875331353,8.964206981471733
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,3.813981351990768,7.026544251325354,19.042644832497906,137.4020722734661
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,3.9693955134881698,5.711118274252431,4.273479919222745,3.703869142194423
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,1.3488921092882162,9.186109724288446,7.859671318986562,11.444707660275414
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,10.511874237578503,6.196849938678522,5.326273792796734,11.560044489930284
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,0.9205622358102667,2.080310957525344,7.28138886477023,10.47588147619728
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,2.2900422199528645,7.809421198569543,3.773814611680512,17.817493809923608
GlcNAc(b1-3)GalNAc(a1-Sp8,6.371084114183392,6.85435916594931,8.667060971671226,6.605412723416048
GlcNAc(b1-3)GalNAc(a1-Sp14,5.01900042538352,8.497526412825477,2.077550995764021,9.943004822487007
GlcNAc(b1-3)Gal(b1-Sp8,8.732547208527793,10.559187123069655,16.221069735044193,11.287880351066832
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.5454710937597937,3.3945146894168485,15.416731119360795,22.65486668583989
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,2.2504974835207774,9.249587848475562,11.953985733184005,118.78130832406102
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,10.419072292995503,5.271402153760105,10.880022929012327,62.85401002877337
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,8.267007526709207,3.7796008157828895,7.289734222578581,2.794631952362719
GlcNAc(b1-4)(a1-MDPLys,4.3569925908436735,12.751118525152993,13.255548569907095,3.5850881182801237
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,7.659575153742756,4.278235102138108,8.448155788691398,19.798008093997744
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,5.274449282073595,22.524137461454547,33.30974562740601,321.35027030379007
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,21.358205822899333,129.22145038568502,141.0063464178713,1972.2063529994675
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,31.280710930806194,124.58045992697436,560.2052264897078,2694.23550769239
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,15.017316391280911,99.92341432811756,314.89076754618475,1245.3409459701033
