IUPAC,MNA-M (10ug/ml),MNA-M (50ug/ml),MNA-M (100ug/ml)
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,6.384189657466324,5.561374120365099,4.250258464591711
Gal(a1-4)GlcNAc(b1-Sp8,2.376697626259308,4.417396987197325,5.861712258589632
Gal(a1-6)Glc(b1-Sp8,9.877409542444145,7.829661020120863,8.491858353495621
Gal(b1-2)Gal(b1-Sp8,14.841128318628616,17.656643319229733,11.849101328933495
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.370206286773341,21.07905881595916,1.87691899754181
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,23.230435198463244,3.5107873803464766,7.784318632139021
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,11.722907231143658,16.730254601245612,94.26401645960495
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,12.835971934112868,9.635117937826877,6.8357438694824415
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,12.355757154831373,6.074326313537438,13.858478038250425
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,12.54968218890423,4.3783931636884015,17.322904941795972
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,56.66412601408408,35.983774876185485,62.68867335127214
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,27.879306054536208,17.98286848445395,36.840481493177684
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,2.9554044348165545,4.517489842360838,13.4645049384174
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,3.3978834534652966,2.033836737138294,9.134761874792712
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,19.493125951708386,13.171475416849358,10.012180651378268
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,6.778583955554438,3.9994670461616937,8.654792496068291
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,8.717779198616661,5.028693644393809,7.940952356140912
Gal(b1-3)GalNAc(a1-Sp8,3.7320118399240614,18.068496342344968,11.326094804587324
Gal(b1-3)GalNAc(a1-Sp14,3.9200201822397096,13.819171346930814,10.129068890204072
Gal(b1-3)GalNAc(a1-Sp16,3.4117347547350088,18.14893458110329,10.53232147008278
Gal(b1-3)GalNAc(b1-Sp8,3.457603151510209,15.77369780835068,8.528315948405831
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,21.897443780553466,18.38333757988015,18.184829528185485
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,16.108648413688634,12.148916532315422,8.312596757682481
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,3.673295082529192,6.7598341328270175,25.872437830375905
Gal(b1-3)Gal(b1-Sp8,6.69177648031522,8.363918738645582,5.4893316195295245
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.4372963177177205,6.397866228868808,10.529395589491353
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,9.089683213768595,9.870548489656825,2.223293211094748
Gal(b1-3)GlcNAc(b1-Sp0,4.5228951210295945,22.855981745905517,3.286188433428612
Gal(b1-3)GlcNAc(b1-Sp8,11.298366603887196,21.721387840770372,4.961563821350415
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.634751311367726,4.043760205036067,11.687622007455847
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,10.981464107151947,3.649236512843024,7.7401383279521205
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,24.68955750386521,21.854216588872124,10.81134545477575
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.978769109315063,7.5654241499843655,6.494796161735942
Gal(b1-4)(6S)Glc(b1-Sp0,14.668707243965526,19.505506216878004,54.59673706694078
Gal(b1-4)(6S)Glc(b1-Sp8,3.574659305327812,4.673933765309472,9.539214416073957
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,7.494684531052661,13.085670402740796,3.452439301300845
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,2.9939117744738724,6.353590728805772,59.65689114083274
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,10.478096281410092,7.020812379098303,6.149942702714123
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,5.572602784755677,12.261743994908171,10.470116965599473
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.7931484844167445,9.050503360955492,6.432886071002665
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,20.694909548384928,11.981558182577924,6.637710360508362
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,8.61305274351086,20.31844574510232,36.955188344658254
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,4.3038800288228325,5.401421456740193,25.449354668635525
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,14.698824853028214,28.363216479388704,5.754535563289764
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,6.925506088546892,14.418322188798527,50.367678538192216
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,22.246511655088767,18.763310146910825,19.817808151823925
Gal(b1-4)GlcNAc(b1-Sp0,8.423034571538532,16.16443845297449,22.89076208624709
Gal(b1-4)GlcNAc(b1-Sp8,7.070437342908844,2.4838686618190304,4.751985440757016
Gal(b1-4)GlcNAc(b1-Sp23,3.4022209485128982,6.268316581294638,3.200834112644181
Gal(b1-4)Glc(b1-Sp0,11.65231188634541,5.563506609744132,6.781207153351574
Gal(b1-4)Glc(b1-Sp8,7.214896003177505,18.611589513414298,11.953865018861752
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,2.447401591314076,5.404832945306143,11.760702112083564
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,6.305032937000935,6.677214628558331,213.69217158123158
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,6.925360898658379,7.8685458048167956,6.292674560881612
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,3.7667211240901035,9.59748503532739,12.899817807240536
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,2.6634937137777013,9.220116847234996,121.51567060985369
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,6.308818337520383,12.716736076885715,33.12281101728334
GlcNAc(b1-3)GalNAc(a1-Sp8,1.708735066991529,6.159173755396629,7.035709266307131
GlcNAc(b1-3)GalNAc(a1-Sp14,4.313520111618049,14.105683817525476,9.572625760817491
GlcNAc(b1-3)Gal(b1-Sp8,5.471859555946206,3.421429893577635,8.032936093930239
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.9491667558714925,5.029528794695051,10.574851581779614
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,0.987296177699476,1.222196204584195,6.3410892720283805
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,11.095731630075884,7.394003486328184,5.487199791028817
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,4.327936840266196,9.108208970437966,4.3112873641949045
GlcNAc(b1-4)(a1-MDPLys,7.054357034426787,8.900130881060118,8.562125983266858
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,9.266514042643003,14.586223307256978,10.937766661549333
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,4.251670817749189,8.331469069487882,5.96937534867203
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,4.661842301780129,9.023284232473227,57.937510129528114
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,6.816864084203235,9.99859455569465,3.840986598952581
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,4.82787401451197,6.344837343003099,223.32650938129441
GlcNAc(b1-6)GalNAc(a1-Sp8,17.32894686875114,6.1987135003966785,3.7163926850060696
GlcNAc(b1-6)GalNAc(a1-Sp14,3.2160489428021086,4.365014411106413,46.892694829934165
GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp8,9.639412616095102,14.47000848660774,12.772488494416427
Glc(a1-4)Glc(b1-Sp8,11.758343965740506,5.717314437959483,48.25953632520036
Glc(a1-4)Glc(a1-Sp8,8.397634490339126,10.615360498667329,5.3232016568978455
Glc(a1-6)Glc(a1-6)Glc(b1-Sp8,7.369780122624646,2.969580358681447,3.4765233303785927
Glc(b1-4)Glc(b1-Sp8,5.392929939899705,2.6629401151108643,7.6821597147764145
Glc(b1-6)Glc(b1-Sp8,12.42005742794023,8.333683302267984,9.046024380310207
G-ol(a1-Sp8,1.0003093600648425,6.2285981897329386,16.575399410170082
GlcA(a1-Sp8,16.596084506769472,5.949136740387901,18.27995215828441
GlcA(b1-Sp8,31.314465395444607,19.57418598296824,17.188383484784175
GlcA(b1-3)Gal(b1-Sp8,12.351967195113769,21.481213054356747,6.405102519606283
GlcA(b1-6)Gal(b1-Sp8,10.599136514200893,20.949765235041028,8.081345643053501
KDN(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,4.631687505650612,10.054763862799897,40.25435318715032
KDN(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,8.097511710550343,32.69547720506105,21.5186789567227
Man(a1-2)Man(a1-2)Man(a1-3)Man(a1-Sp9,9.398285578586504,3.1616311268868795,17.350252221101393
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-Sp9,6.3662400323241535,11.816299413521989,16.89015531058944
Man(a1-2)Man(a1-3)Man(a1-Sp9,6.025122040257775,10.811240399502422,5.077719312512917
Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,9.997080634865359,176.89517474980076,57.389106690830154
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,8.481984189248802,3.633419373331392,69.47406924420929
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,26.93655195917189,31.67932559583092,119.62310887385708
Man(a1-6)[Man(a1-3)]Man(a1-Sp9,8.236935362337944,11.303715438002374,12.130727459499981
Man(a1-2)Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-Sp9,11.788402317815011,13.407964081719015,16.000926793236097
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,48.2014983517084,442.9396985414232,1384.0830762581836
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,66.36892287484238,4594.977019669338,1201.2704231748335
Man(b1-4)GlcNAc(b1-Sp0,14.187275453817769,31.283820946763612,12.159601319499195
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.143082093153266,4.364625384459308,9.802439999433796
