IUPAC,CF-05/27/2011 (0.1ug/ml),CF-(05/27/2011) (1ug/ml),CF-05/27/2011 (10ug/ml),CF-(05/27/2011) (100ug/ml)
Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,134.788075,99.36270000000002,626.60465,173.23915
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,65.8211,-90.977375,218.93670000000003,-168.38729999999995
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,1147.5956,1208.3314000000005,1761.986825,1337.3551
Man(a1-6)[Man(a1-3)]Man(a1-Sp9,37.10785,-8.507899999999992,79.99442499999998,9.041899999999998
Man(a1-2)Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-Sp9,238.6593,175.99377499999997,243.5778,220.769725
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,1806.064825,1674.8608,2072.5969,2024.62005
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,56.18585,33.753525,174.90859999999995,79.2595
Man(b1-4)GlcNAc(b1-Sp0,59.30997499999998,59.124075,236.80492500000003,79.11704999999998
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,62.68087500000002,40.84055,108.320425,43.39682499999998
(3S)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,39.15457500000001,-19.640024999999994,259.68932500000005,31.01955000000001
Fuc(a1-2)(6S)Gal(b1-4)GlcNAc(b1-Sp0,41.537675,20.18112500000001,44.21904999999999,38.08674999999999
Fuc(a1-2)Gal(b1-4)(6S)GlcNAc(b1-Sp8,29.694050000000004,-4.5399750000000045,108.307325,19.1043
Fuc(a1-2)(6S)Gal(b1-4)(6S)Glc(b1-Sp0,109.209975,46.583925,275.751825,71.02444999999997
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp8,1436.110975,6994.272324999999,45498.955475,44364.8655
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp14,1041.4387000000004,3800.3297,39347.42595,36686.74127499999
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,130.12397499999997,101.03890000000004,86.535775,164.5464
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,309.51780000000014,434.313425,375.0873,367.7114
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,96.1475,60.31052500000001,79.87955,59.53265
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,93.081225,224.87975,31.682224999999992,153.41607499999995
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a1-Sp8,69.53475,94.30225000000065,86.57012500000003,122.69860000000006
Neu5Ac(a2-3)(6S)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,47.06555,-6.707349999999997,51.870475000000006,-18.319625
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp0,188.5076,214.29627500000004,193.943075,149.874375
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp8,82.31902500000002,50.3139,216.36505,41.86472499999999
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,115.92260000000002,88.95184999999998,129.90435,203.0314
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,72.64337499999998,-26.49825000000001,162.247475,-61.148675000000374
Neu5Ac(a2-6)[Neu5Ac(a2-3)]GalNAc(a1-Sp8,461.52522500000015,1736.7129499999994,5088.554675,5674.045325000001
Neu5Ac(a2-3)GalNAc(a1-Sp8,1186.7365,3127.2459499999995,45366.517825,48127.65332500001
Neu5Ac(a2-3)GalNAc(b1-4)GlcNAc(b1-Sp0,14.762925000000005,-22.10489999999999,14.114949999999983,-26.1798
Neu5Ac(a2-3)Gal(b1-3)(6S)GlcNAc(a1-Sp8,989.0222749999997,739.5299,1093.2150250000002,889.154025
Neu5Ac(a2-3)Gal(b1-3)[ Fuc(a1-4)]GlcNAc(b1-Sp8,15.5113,32.005825000000016,68.78002500000001,19.433925
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,98.18764999999998,50.872475,580.49135,236.5863
Neu5Ac(a2-3)Gal(b1-4)[Neu5Ac(a2-3)Gal(b1-3)]GlcNAc(b1-Sp8,32.097849999999994,86.525125,79.30460000000002,20.44865
Neu5Ac(a2-3)Gal(b1-3)(6S)GalNAc(a1-Sp8,44.290175,10.138799999999996,333.0594000000001,4891.393949999999
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp8,64.01065,258.7001,3057.52265,1855.02595
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,275.45090000000005,202.955325,3757.502775,3392.28645
Neu5Ac(a2-3)Gal(b1-Sp8,59.88172499999999,24.019075,299.903225,78.6081
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,468.69042499999983,848.7048000000003,28615.508725000003,30739.361225000004
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,98.658225,75.84134999999998,20.858250000000012,79.47180000000002
Fuc(a1-2)(6S)Gal(b1-4)Glc(b1-Sp0,70.335275,3.354375,157.88962499999997,-54.89564999999998
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,201.44912499999995,121.4227,4555.408325000001,22124.702675
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp8,34.55425,41.87094999999999,988.4488249999997,11555.256875
Neu5Ac(a2-3)Gal(b1-4)(6S)GlcNAc(b1-Sp8,100.498875,90.696475,64.04917499999999,77.995175
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,55.74102500000002,34.80172499999998,46.83675,16.17032499999999
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,566.581,208.990825,981.6956,1.8642999999999856
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,120.48107500000002,185.86305000000004,74.80385,219.49355000000003
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,47.10195000000001,5.21575,34.688,30.35047500000001
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-Sp8,92.66304999999998,225.34472500000004,157.917975,191.03530000000006
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,80.780925,-50.121725,235.67405,47.75660000000001
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,32.18652500000002,3.6799000000000044,29.957750000000004,-11.839624999999993
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,25.1827,-59.73472499999999,-25.809000000000005,-67.434375
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp8,21.31905,3.244949999999996,59.91832499999999,-4.0271749999999935
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,20.91555,14.866449999999993,13.3625,13.090950000000007
Fuc(a1-2)Gal(b1-4)(6S)Glc(b1-Sp0,70.020475,35.54220000000001,229.06392500000004,44.00517500000002
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,155.3659,119.45115,170.96617500000005,184.56147500000003
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp8,69.8099,62.129775,451.580975,60.4433
Neu5Ac(a2-6)GalNAc(a1-Sp8,227.286375,681.43325,4161.0157,3609.6778
Neu5Ac(a2-6)GalNAc(b1-4)GlcNAc(b1-Sp0,33.22735,5.494250000000008,90.11775,28.41860000000001
Neu5Ac(a2-6)Gal(b1-4)(6S)GlcNAc(b1-Sp8,34.830074999999994,10.878074999999995,37.22382500000001,28.533599999999986
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,109.64690000000002,76.82737500000002,210.44375,86.58517499999998
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp8,74.39427500000002,-51.325675,47.86244999999999,-82.42712500000002
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,217.216675,88.617625,336.453675,202.853875
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,36.265875,-6.570749999999862,41.895525,-37.112425
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp0,107.81465,69.084375,70.10314999999997,67.150825
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp8,135.3696,65.16015,257.158075,102.88065
Neu5Ac(a2-6)Gal(b1-Sp8,75.55657500000002,60.12337500000002,162.073725,78.87907499999999
Neu5Ac(a2-8)Neu5Ac(a1-Sp8,51.6026,54.78449999999999,83.08045,28.68039999999999
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,110.70282499999996,-54.45120000000002,35.28217500000001,-187.919425
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,164.77429999999995,392.91165,401.89120000000094,402.93282500000015
Neu5Ac(b2-6)GalNAc(a1-Sp8,48.9761,17.861775,1256.96035,1395.7596750000002
Neu5Ac(b2-6)Gal(b1-4)GlcNAc(b1-Sp8,142.44514999999996,435.21970000000016,231.3004,433.4236
Neu5Gc(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,117.043725,69.0889,131.605725,180.40795000000003
Neu5Gc(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,36.424975,18.9239,2064.439225,30219.769975
Neu5Gc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,44.07,13.065025000000004,69.57865000000001,92.900425
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,26.335775,12.2913,64.65817500000003,31.53067499999998
Neu5Gc(a2-3)Gal(b1-4)Glc(b1-Sp0,150.55397499999995,-1.1835750000000047,209.436325,131.03860000000003
Neu5Gc(a2-6)GalNAc(a1-Sp0,409.3183250000001,1597.8922000000002,4163.0911,5056.4236
Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,115.5846249999995,70.457975,202.145075,142.58375
Neu5Gc(a1-Sp8,96.898925,27.327525,394.636425,52.68484999999998
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,123.83927499999996,87.475,298.9547000000001,399.71629999999993
Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,63.5703,46.62060000000001,416.048675,16626.435775
Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp0 ,140.81867499999996,16.27115,383.382175,49.14192500000001
Gal(b1-4)[Fuc(a1-3)](6S)Glc(b1-Sp0,324.2721,199.961025,710.242225,535.651
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,264.08635,185.50350000000003,533.4009999999998,207.90520000000004
Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,157.797325,139.21314999999998,2112.939025,37901.28665
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,125.028875,-58.19315,173.66225000000003,1768.857975
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,124.66852500000005,115.98005,25349.95462500001,41928.44224999999
4S(3S)Gal(b1-4)GlcNAc(b1-Sp0,55.27267500000002,29.76277500000001,75.57320000000001,1.5379500000000093
(6S)Gal(b1-4)(6S)GlcNAc(b1-Sp0,115.12265,96.35660000000004,19.191125000000056,54.83722499999999
(6P)Glc(b1-Sp10,163.637125,95.892975,659.566225,157.27974999999995
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,156.92897499999995,140.512175,358.10910000000007,178.90357500000005
Gal(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,66.5442,44.05109999999999,207.45012500000004,247.64879999999988
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,36.83635000000001,70.43394999999998,38.280525,103.55994999999996
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,69.89622499999999,54.36135,115.65277500000002,85.50639999999999
GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,9.540899999999997,-29.613175000000005,4356.40445,19128.96855
Gal(b1-4)GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp0,30.11375,-23.31615,47.895,7.875174999999999
Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp0,61.20477500000001,7.3211499999999745,36.1656,10.904749999999993
GalNAc(b1-3)Gal(b1-Sp8,19.807649999999995,-32.38875,171.58005000000003,1824.839625
GlcA(b1-3)GlcNAc(b1-Sp8,51.68465,3.8971500000000106,199.43620000000004,25965.601175000003
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,47.353875,18.747800000000005,101.7514,60.86564999999999
GlcNAc(b1-3)Ma(n1-Sp10,74.1923499999998,54.59075000000002,364.47722500000015,349.9518
GlcNAc(b1-4)GlcNAc(b1-Sp10,42.395175,12.5961,148.289,25.96665
GlcNAc(b1-4)GlcNAc(b1-Sp12,54.72224999999999,42.18125,212.4878,92.404125
MurNAc(b1-4)GlcNAc(b1-Sp10,39.98807500000001,29.55757500000001,88.364225,17.654874999999997
Man(a1-6)Man(b1-Sp10,232.487325,106.54430000000002,345.6849,185.887125
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-Sp10,356.19134999999994,199.863075,766.5169000000003,487.1026
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,92.29845,32.45007500000001,204.947975,15.565349999999995
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,123.66467499999996,153.31147499999997,211.5671,102.73085
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,112.571225,-106.394325,207.843525,-91.55035
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,87.66834999999998,52.36669999999998,163.419325,-95.12385000000003
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,70.49179999999998,15.736099999999983,134.80402500000002,5.826499999999998
GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,160.71717499999997,29.0916,122.541575,113.76885
Neu5Ac(a2-8)Neu5Ac(b1-Sp17,86.19700000000003,20.41512500000001,208.03650000000005,-15.927674999999981
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(b1-Sp8,111.43327500000002,55.27825,105.56647499999997,64.87509999999997
Neu5Gc(b2-6)Gal(b1-4)GlcNAc(a1-Sp8,69.8878,57.90905000000002,130.81502500000005,46.09210000000001
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,166.329975,101.478625,369.890175,143.57872500000005
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,54.86417499999999,41.226000000000006,129.90102500000003,-10.424924999999988
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,13.383824999999995,36.780725,278.942075,137.232425
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,56.02782499999999,21.171125000000004,893.7914000000003,97.70497500000002
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",791.6821249999997,836.6128250000003,997.07885,858.876825
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",27.751125000000005,-76.65132500000001,1761.2189999999994,29623.43955000001
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,49.44245,9.661900000000033,267.65895,33020.806675
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,121.943375,79.822225,558.362225,136.29915
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,20.983175000000006,-11.742950000000004,58.53885,-1.9586750000000064
Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,49.75599999999999,51.48797500000001,14516.284199999998,34203.11655
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,129.67865,662.9019250000001,23496.16405,28858.006775
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3180.68305,7521.023925,34640.987425,37339.473375
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3893.985625000001,5211.864125,38052.651375,35385.4852
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,282.288925,124.54849999999996,618.66995,504.93105000000014
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,891.1280250000003,12082.834625,37812.274375,39517.38282499999
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,658.5527500000002,6505.466199999999,34135.839625,34342.976374999984
GlcNAc(a1-4)Gal(b1-3)GlcNAc(b1-Sp0,745.139375,5851.8250750000025,33183.250875000005,34402.252625000016
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,913.20945,8758.962025,32791.979599999984,38192.546325
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,596.2507,5745.433824999999,31313.516,34944.09825
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,1526.5727000000006,8649.039725,33470.2683,42565.729175
GlcNAc(a1-4)Gal(b1-3)GalNAc(a1-Sp14,906.822675,4384.9156250000015,31022.18467500001,24454.728425000005
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,78.08412500000001,52.54317499999999,220.51885,82.726575
Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,96.665425,42.95512500000001,162.42290000000003,64.06795
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,78.6497,130.339225,91.899175,82.15460000000003
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,76.99375,69.09607499999998,141.4604,117.99970000000002
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,51.8278,11.793075000000002,313.91895,203.91645
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,67.478575,30.300125,398.62800000000004,40.56777500000001
Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,54.88945000000001,28.995575,541.074775,428.6094999999999
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,73.77397500000002,-40.23450000000001,888.2183749999997,0.04560000000000741
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,405.13405,-139.26802499999997,873.6912250000003,-75.34152499999998
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,137.04475000000002,69.161925,774.5567749999999,156.90887499999997
(6S)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,408.27557500000006,201.65285,667.1746250000001,396.0007499999999
KDN(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(a1-Sp0,91.646,77.11005,1837.755525,2201.956425
KDN(a2-6)Gal(b1-4)GlcNAc(a1-Sp0,68.28882499999999,29.64895,227.10057500000008,75.22399999999998
KDN(a2-3)Gal(b1-4)Glc(a1-Sp0,127.13837499999998,66.81617499999999,520.5727000000002,802.7829500000001
KDN(a2-3)Gal(b1-3)GalNAc(a1-Sp14,985.8773,1584.3822999999998,25426.534125,21515.70445
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,914.88355,545.177,1224.62245,941.787475
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,559.5637250000002,330.441325,989.026275,586.33105
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNA(b1-Sp20,1942.02125,1337.2413499999998,2635.84065,1808.7199000000005
Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,198.315175,69.338425,12617.90495,46104.481
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,134.5944,286.22219999999993,263.13362500000005,245.486875
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,1067.8916,770.5440999999997,1459.8537499999998,1535.732125
Neu5Ac(a2-6)GlcNAc(b1-4)GlcNAc(a1-Sp21,73.63889999999998,-96.880475,15.555974999999995,-136.56352500000003
Neu5Ac(a2-6)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp21,59.41159999999998,36.472800000000014,102.789175,50.81954999999999
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc(a1-Sp21,67.337175,138.85472500000006,143.627775,285.396325
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp21,36.71092500000002,24.8941,75.968325,50.773575
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,4136.50775,6856.058650000001,42276.2415,41797.77365
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,132.724975,79.3176,1599.7176500000005,14096.032375000004
