IUPAC,PSA 0.1ug/ml,PSA 1ug/ml,PSA 10ug/ml,PSA 100ug/ml
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,8.077575,27.251575,320.9357749999998,2815.9493
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,10.480299999999998,4.910474999999999,11.365775,19.332075000000003
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,13.382975,8.791450000000003,4.883899999999997,64.109725
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,-3.60615,17.938975000000006,5.851925000000001,22.28845
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,9.26695,10.598875,12.811899999999996,27.028675
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,4.622324999999998,-0.0854499999999998,15.428999999999995,41.47265
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)M(an-a)(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,8.383550000000001,19.739100000000008,2.9922500000000043,13.162100000000002
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,6.375974999999999,15.611374999999995,30.768899999999995,61.25125
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-Sp9,8.519775000000003,8.810500000000003,14.04295,2.5845749999999974
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp9,12.3982,9.075525,13.31385,13.161024999999995
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp8,9.386350000000002,8.643549999999998,12.368875000000005,7.5542
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp8,4.615275,5.18665,7.701525000000001,52.16564999999999
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp14,6.5085500000000005,2.998600000000001,5.44145,11.655500000000005
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,3.547275,6.798625,14.137375,8.255550000000001
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp9,16.68215,5.88415,27.89385,7.6282
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,11.287974999999998,8.4666,9.381275,-1.8536
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,1.634375,3.983225,17.27955,7.157125000000002
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp0,15.57485,9.158224999999998,12.896975,7.5259
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp8,4.7899499999999975,11.911525000000005,0.9610000000000004,15.774274999999996
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.45815,16.653950000000002,6.570675000000001,6.3489999999999975
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,2.6229000000000005,7.788350000000001,2.43095,4.932124999999999
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.895125,9.986475,8.71015,14.764474999999996
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,1.599949999999998,10.000774999999997,-0.4112250000000008,-0.4253500000000008
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,1.8557750000000004,8.197224999999996,3.567625,16.964674999999993
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.9160249999999985,12.7017,6.479449999999997,4.003600000000001
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp0,-1.7004499999999982,11.460425,5.453149999999999,0.28457500000000024
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp8,8.631875,7.632325,7.308925000000002,15.1927
Fuc(a1-2)Gal(b1-4)Glc(b1-Sp0,3.74035,18.072250000000004,13.967925,11.8411
Fuc(a1-2)Gal(b1-Sp8,15.460949999999995,7.478625000000001,11.445625,3.41875
Fuc(a1-3)GlcNAc(b1-Sp8,-4.0912,4.6821500000000045,3.9815499999999986,-1.6158250000000027
Fuc(a1-4)GlcNAc(b1-Sp8,6.5896750000000015,5.664275,3.0727999999999973,-0.20275000000000087
Fuc(b1-3)GlcNAc(b1-Sp8,7.774774999999997,21.236225000000005,10.7625,7.338574999999999
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,5.949725,5.757600000000004,10.702925,-1.0084499999999998
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.9743249999999986,33.226225,25.6058,107.6909
(3S)Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp0,7.176824999999999,14.60735,-1.4299750000000009,27.536325
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,7.933725000000001,5.7135250000000015,7.413700000000002,31.93955
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,0.7611249999999989,2.150300000000001,26.53445,8.494200000000001
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,6.848300000000003,12.698024999999996,2.1682499999999987,4.8675
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,10.384049999999998,5.76305,20.95825,9.249425
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,6.3766000000000025,-0.3333999999999975,6.541299999999998,1.7117750000000012
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,0.5691750000000013,1.654875000000004,22.928799999999995,8.046274999999998
GalNAc(a1-3)GalNAc(b1-Sp8,10.198874999999996,8.013575,3.7684250000000006,25.006625
GalNAc(a1-3)Gal(b1-Sp8,13.252525,13.183475,37.460875,16.090400000000002
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,0.6393000000000004,16.253324999999997,8.1225,21.9239
GalNAc(b1-3)GalNAc(a1-Sp8,13.030550000000002,16.905749999999998,1.9950999999999992,-1.894525
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,6.437700000000002,10.799224999999998,47.2268,8.750425000000002
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,4.967875000000001,3.5845,16.488425,6.376799999999998
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,11.755150000000002,1.417650000000002,18.857225,3.2880000000000016
GalNAc(b1-4)GlcNAc(b1-Sp0,28.814225,7.0031,22.249700000000004,15.801150000000002
GalNAc(b1-4)GlcNAc(b1-Sp8,10.952199999999998,19.46785,17.960575000000006,21.62722500000001
Gal(a1-2)Gal(b1-Sp8,9.622225,7.096999999999998,5.19915,18.05315
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,14.008975000000005,21.186775000000004,22.543025,23.034749999999995
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,22.465599999999995,41.16305000000001,27.49670000000001,50.299200000000006
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,11.505125,24.20655000000001,23.047300000000003,32.6608
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,13.671700000000005,1.2798250000000009,15.867425,2.9579249999999995
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,1.521300000000001,6.5617,2.0086250000000003,18.511075000000005
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,6.7230000000000025,8.871775,12.1832,12.984600000000002
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,6.828599999999998,24.5923,12.095925000000005,1.5130499999999998
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,4.671000000000001,7.247425000000002,8.142225,9.725675
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,18.955575000000003,19.2576,10.077300000000003,52.48564999999999
Gal(a1-3)GalNAc(a1-Sp8,15.642550000000002,23.78475000000001,12.937649999999998,13.032074999999995
Gal(a1-3)GalNAc(a1-Sp16,7.20485,8.167150000000001,4.0388,18.604675
Gal(a1-3)GalNAc(b1-Sp8,11.012475,12.127950000000002,8.442925000000002,44.30285000000001
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,5.868075,8.656349999999996,62.8078,59.9729
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,6.372650000000001,9.132324999999998,20.49065,22.130325
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,5.1587000000000005,6.6883750000000015,1.2360250000000006,10.9137
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,13.14825,13.320050000000002,-0.7113000000000014,95.97332500000002
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,4.5046750000000015,12.730775,16.405075000000004,39.741575
Gal(a1-3)Gal(b1-Sp8,12.366374999999998,8.966574999999997,30.337450000000004,27.938675000000003
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,10.085725000000002,15.0701,10.936150000000005,2.9011749999999985
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,12.4071,5.7596000000000025,4.084950000000003,21.893775000000005
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,3.0578000000000003,8.041324999999999,10.574225,6.1839749999999984
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,14.768899999999988,10.520875000000006,12.638474999999994,14.199625000000005
Gal(a1-4)GlcNAc(b1-Sp8,-2.22125,5.662749999999999,3.0856999999999988,5.0951
Gal(a1-6)Glc(b1-Sp8,6.927075,6.8614000000000015,3.915799999999997,11.478799999999998
Gal(b1-2)Gal(b1-Sp8,1.9900499999999963,9.15075,2.5763,10.432575
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,9.73525,18.1236,2.5803,-1.3789750000000025
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,11.996449999999998,5.357875,9.735850000000003,5.657024999999999
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,0.05134999999999934,9.887975,2.561375000000001,8.815649999999998
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,4.193899999999998,7.088600000000001,-4.528350000000001,5.4503749999999975
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,5.1327250000000015,10.836925,-1.3720750000000006,1.4350749999999994
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,4.129650000000002,19.31315,3.358925,10.404375
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,17.459,5.6472750000000085,1.3782499999999978,17.716500000000003
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,9.1789,26.622875000000004,24.9787,22.4364
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,0.23532500000000045,-1.2234750000000023,9.228749999999991,5.758949999999995
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,-0.5601499999999984,8.861475,13.968875,28.02352499999999
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,11.536824999999995,14.414174999999995,11.17075,30.269924999999994
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,6.478899999999999,7.280699999999999,-2.1244499999999977,38.8021
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,2.9666749999999986,9.470599999999996,4.639325000000003,-6.236274999999999
Gal(b1-3)GalNAc(a1-Sp8,13.523425000000005,1.3776000000000002,0.13002499999999895,105.591275
Gal(b1-3)GalNAc(a1-Sp14,1.6317000000000013,9.139,27.511075000000005,2.823575
Gal(b1-3)GalNAc(a1-Sp16,-0.3802000000000003,5.956674999999999,4.7036250000000015,38.78027499999999
Gal(b1-3)GalNAc(b1-Sp8,8.927025,27.552374999999994,21.47435,5.7398500000000015
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,10.488974999999998,8.76605,11.688150000000002,5.589824999999999
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,8.430599999999998,10.874925000000005,43.65647499999999,6.102999999999998
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,0.6963249999999999,13.341375,17.329199999999997,46.990175
Gal(b1-3)Gal(b1-Sp8,5.003350000000001,8.570325,0.9149499999999992,18.607975
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,8.251899999999997,7.619399999999999,9.836375,6.553700000000001
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,2.9730999999999987,10.157075,5.484400000000003,0.02662499999999924
Gal(b1-3)GlcNAc(b1-Sp0,3.026225000000002,12.644825,6.821000000000002,4.21645
Gal(b1-3)GlcNAc(b1-Sp8,4.4197000000000015,20.6644,8.679475,8.780850000000001
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.528224999999999,8.266949999999994,12.713350000000005,5.604200000000002
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,7.034925000000001,1.1889999999999985,13.501025000000002,1.969375
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.877775,11.537524999999995,9.865099999999998,8.34347499999999
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.354099999999999,7.6765500000000015,11.890075000000007,10.258225
Gal(b1-4)(6S)Glc(b1-Sp0,6.945899999999997,9.71785,10.486675000000002,8.015799999999999
Gal(b1-4)(6S)Glc(b1-Sp8,7.487624999999999,22.04965,7.9185250000000025,10.626274999999996
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,4.857049999999999,10.177975,18.796525000000006,21.357325000000003
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,3.827425,1.5056999999999992,5.0820750000000015,8.291125000000001
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,5.7524000000000015,5.5752000000000015,28.441824999999994,0.030999999999998806
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,7.653125,20.221325,16.78665,14.4112
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.0807,9.01785,3.2672500000000024,24.99925
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.659025,5.289925,8.910625,43.71512499999999
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.0419,19.003499999999995,20.174275,1.3551249999999992
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,6.543875,5.537599999999999,15.217199999999995,12.934925
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,0.6882749999999991,5.39265,25.187850000000008,24.884750000000004
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,4.7570250000000005,-2.3127999999999984,8.115200000000002,21.064074999999995
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,9.855774999999996,9.724674999999998,9.054049999999998,14.975175
Gal(b1-4)GlcNAc(b1-Sp0,0.7260249999999999,14.735750000000005,16.512025,7.106949999999998
Gal(b1-4)GlcNAc(b1-Sp8,16.370900000000002,12.045274999999995,1.24625,10.130299999999998
Gal(b1-4)GlcNAc(b1-Sp23,1.6513249999999982,12.530249999999995,14.583325,12.078799999999998
Gal(b1-4)Glc(b1-Sp0,3.578275,15.418125,18.39925,12.402875
Gal(b1-4)Glc(b1-Sp8,6.112949999999998,7.986925,5.8275,16.261275000000005
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,3.866999999999999,8.266675000000001,8.358149999999998,-0.4959000000000007
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,13.78265,8.49205,10.6557,7.23
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,2.2446499999999974,10.873550000000002,10.226825,3.231875
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,18.688775,8.372375000000002,20.385850000000005,6.810575
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,1.298375000000001,8.004100000000003,5.687125,0.7889999999999979
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,1.8389500000000003,10.779175000000002,11.255500000000007,12.855749999999995
GlcNAc(b1-3)GalNAc(a1-Sp8,6.029599999999998,4.659625000000002,12.581025000000002,23.964150000000004
GlcNAc(b1-3)GalNAc(a1-Sp14,12.599150000000002,12.9503,20.025499999999994,9.227474999999998
GlcNAc(b1-3)Gal(b1-Sp8,10.498324999999998,12.403675000000005,7.324325000000003,9.279699999999991
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,15.083699999999995,11.28545,6.018550000000002,9.293649999999998
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,9.0078,9.514375,4.894425,4.3499750000000015
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.664849999999999,2.5795500000000007,11.278825,1.0323750000000018
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,0.2115750000000008,14.85635,-0.03752500000000048,4.846675000000001
GlcNAc(b1-4)(a1-MDPLys,3.8584999999999976,11.03675,7.8419500000000015,10.395925
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,4.027024999999999,14.8101,5.677225,1.2270750000000028
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,3.75445,3.4949749999999984,4.454775,1.0408500000000025
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,9.463599999999996,19.855875,7.1258250000000025,23.3535
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,9.547075,7.1232000000000015,5.48305,11.651775
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,0.4443749999999991,0.16752499999999948,2.784725,22.5367
GlcNAc(b1-6)GalNAc(a1-Sp8,9.743225,18.3069,-0.1755999999999993,1.009199999999999
GlcNAc(b1-6)GalNAc(a1-Sp14,2.423125,21.915599999999994,5.6795750000000025,12.005625
GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp8,6.88945,8.251599999999996,0.7975249999999985,18.309775
Glc(a1-4)Glc(b1-Sp8,9.8878,1.4949500000000029,6.19425,26.87705
Glc(a1-4)Glc(a1-Sp8,19.482625,2.539,1.665049999999999,18.495800000000006
Glc(a1-6)Glc(a1-6)Glc(b1-Sp8,0.3571750000000007,9.936950000000003,23.05,8.414649999999998
Glc(b1-4)Glc(b1-Sp8,5.131025000000001,20.771975,29.66955,29.49740000000001
Glc(b1-6)Glc(b1-Sp8,-0.6580749999999984,20.372125,8.891699999999998,19.02755
G-ol(a1-Sp8,12.954024999999998,3.258675,1.027025,20.484124999999988
GlcA(a1-Sp8,6.319875000000002,9.270550000000004,14.389675000000002,33.982975
GlcA(b1-Sp8,21.700524999999995,48.72532500000001,33.269375,109.56565
GlcA(b1-3)Gal(b1-Sp8,5.908899999999997,5.508575,2.713025,77.36157500000002
GlcA(b1-6)Gal(b1-Sp8,-1.6557999999999993,10.20605,10.473975,6.229825
KDN(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,7.5635999999999965,0.5116999999999985,16.731275,39.23909999999999
KDN(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,8.175,11.929025000000005,3.925725,16.797450000000012
Man(a1-2)Man(a1-2)Man(a1-3)Man(a1-Sp9,5.050224999999998,8.128674999999998,68.4552,1386.29075
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-Sp9,3.1321499999999984,16.6629,1144.32335,14891.706425
Man(a1-2)Man(a1-3)Man(a1-Sp9,10.549600000000003,0.9826750000000004,11.606825000000002,143.2969
