IUPAC,VVL (0.1ug/ml),VVL (1ug/ml),VVL (10ug/ml),VVL (100ug/ml)
Man(a1-2)Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-Sp9,2.9939564880000002,1.739313264,8.984193158,3.725542121
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,25.41983098,23.99869593,22.32040248,14.15680599
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,10.40438584,10.91314487,3.21254409,7.0294848
Man(b1-4)GlcNAc(b1-Sp0,6.137781049,8.426112676,9.315320206,6.596842773
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.938397257999999,0.920714811,5.9181103760000004,4.479425582
(3S)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,9.352991393,5.245924512,6.949617677000001,2.9346214919999998
Fuc(a1-2)(6S)Gal(b1-4)GlcNAc(b1-Sp0,4.912109749,1.6751420680000002,4.527473344,4.027807605
Fuc(a1-2)Gal(b1-4)(6S)GlcNAc(b1-Sp8,6.494793675,2.426609328,4.494708019,14.58475919
Fuc(a1-2)(6S)Gal(b1-4)(6S)Glc(b1-Sp0,4.09106017,16.464982199999998,5.872177506,1.014903468
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp8,4.695339201,25.74810333,5.273348379,2.594869658
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp14,5.589855356,3.867622949,4.073592582,4.141113863
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,7.613087151,2.354738232,18.8409102,91.02081952
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,7.0443426339999995,3.6442604760000004,20.51422021,160.74094630000005
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,4.815629523,3.574855587,5.6208690589999994,2.50084499
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,10.92114923,89.11022687,477.90149230000003,366.5434396
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a1-Sp8,3.614715258,2.390575966,4.535647443,2.695494698
Neu5Ac(a2-3)(6S)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,15.52311854,5.134328562,3.3965659089999996,14.94325311
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp0,7.143191889,16.94769606,125.2485398,709.3466567
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp8,4.570735737,23.50269153,128.3238803,438.8410937
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,4.779836305,20.12727528,441.59573550000016,2117.143376
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,6.6255145970000004,6.796474919,8.987487565,10.23893291
Neu5Ac(a2-6)[Neu5Ac(a2-3)]GalNAc(a1-Sp8,11.7774859,4.286671151,3.9501202419999997,19.90923082
Neu5Ac(a2-3)GalNAc(a1-Sp8,2.426094257,6.648582994,6.972274615,6.7091439920000004
Neu5Ac(a2-3)GalNAc(b1-4)GlcNAc(b1-Sp0,14.35049215,6.1398396570000005,4.617083132,3.11197503
Neu5Ac(a2-3)Gal(b1-3)(6S)GlcNAc(a1-Sp8,13.44049986,2.447773476,9.005941651,19.64438063
Neu5Ac(a2-3)Gal(b1-3)[ Fuc(a1-4)]GlcNAc(b1-Sp8,3.4943862360000004,2.409830178,2.197368214,11.5510897
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,1.905163434,12.38473133,16.68041849,9.770084302999999
Neu5Ac(a2-3)Gal(b1-4)[Neu5Ac(a2-3)Gal(b1-3)]GlcNAc(b1-Sp8,19.21066256,6.992342034,5.201358041000001,7.1762871960000005
Neu5Ac(a2-3)Gal(b1-3)(6S)GalNAc(a1-Sp8,5.950162692,8.390602898,10.98052706,2.167845539
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp8,5.3904929489999995,14.34434451,9.235765601,8.35065587
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,8.159750723,3.460928837,14.97447927,13.56140737
Neu5Ac(a2-3)Gal(b1-Sp8,10.79819157,3.2551691989999996,6.855095945,12.73680609
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,7.126936937000001,16.54598554,8.676647121,12.41962626
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.775054748,8.184689921,0.9530080190000001,12.52701346
Fuc(a1-2)(6S)Gal(b1-4)Glc(b1-Sp0,4.6122116989999995,7.356106994,5.142173947,9.033951436
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,5.8136891120000005,19.34260575,9.136195213999999,7.560389463
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp8,7.558953226,1.423656403,4.445353692,6.321503431
Neu5Ac(a2-3)Gal(b1-4)(6S)GlcNAc(b1-Sp8,9.975112513,6.389739617999999,3.7677502310000004,5.416784152000001
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,2.798911954,2.531315827,18.71822941,11.64120611
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.2411773230000005,7.111166969,3.976082481,2.830480449
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,2.3069894619999998,2.52386827,7.803125505,3.210270944
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,12.23381134,13.37795666,3.6360429560000003,8.828227594
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-Sp8,1.685228165,6.247589484,3.9757909139999996,5.923316185
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,13.414369,21.83243119,6.847367677,15.00810771
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,1.455552318,7.084859327,9.05396556,9.428066624
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,4.0354710869999995,5.744090705,3.753169077,4.273803869
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp8,13.36191956,2.80961083,5.096811555,4.704358526
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,1.075953526,12.73793886,9.026619396000001,7.3267144129999995
Fuc(a1-2)Gal(b1-4)(6S)Glc(b1-Sp0,9.995811825,3.923272994,9.985491162999999,10.779958599999999
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,10.0668007,5.426148597,47.82377475,3.724246846
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp8,3.021643253,9.148892615,14.4573781,11.0949552
Neu5Ac(a2-6)GalNAc(a1-Sp8,6.75374105,1.697448569,4.2085439639999995,3.243777021
Neu5Ac(a2-6)GalNAc(b1-4)GlcNAc(b1-Sp0,12.42198218,6.05428909,7.900453664,4.598619811
Neu5Ac(a2-6)Gal(b1-4)(6S)GlcNAc(b1-Sp8,1.4795270109999998,8.469820653,3.3040803210000003,8.881375637
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,16.86325215,4.952598325,7.137572079,3.186640198
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp8,7.4351117879999995,8.08974867,5.537807677999999,4.877508878
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.1815555580000003,6.334286444,6.601505637000001,11.31476078
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.0508815190000003,7.4389853960000005,8.185681176000001,1.225714555
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp0,6.296050879,2.69652755,8.653834544,7.863559369
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp8,5.143333987,3.941187727,3.504578315,2.879258306
Neu5Ac(a2-6)Gal(b1-Sp8,7.386784544,3.455315775,6.804274037999999,11.17716373
Neu5Ac(a2-8)Neu5Ac(a1-Sp8,10.53483358,2.590422783,5.152788295,9.977688482000001
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,3.206354984,0.871714764,10.27930412,2.4459870059999997
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,3.653397001,4.394633405,7.507155403,10.89825069
Neu5Ac(b2-6)GalNAc(a1-Sp8,8.603474811,8.952814745,8.13892109,5.691152449
Neu5Ac(b2-6)Gal(b1-4)GlcNAc(b1-Sp8,3.36286609,4.421496067,9.450681513,5.38082781
Neu5Gc(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,2.8694511169999997,18.05517245,11.55113869,11.34936402
Neu5Gc(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,2.820875735,3.5709432480000003,9.582479917,6.029288812000001
Neu5Gc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.303469988,0.99783055,6.160501421,3.4305546739999997
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,4.607269538,5.7082045379999995,11.85082811,2.58433541
Neu5Gc(a2-3)Gal(b1-4)Glc(b1-Sp0,16.228932099999998,12.42075911,2.8499573939999996,25.16875784
Neu5Gc(a2-6)GalNAc(a1-Sp0,20.7276456,5.2638042160000005,3.184586421,14.67774714
Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,7.929762695,2.990830799,1.397818578,8.105064536
Neu5Gc(a1-Sp8,5.382463396,4.516808579,5.957143051,8.676832651
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,6.32343666,15.91831794,1.577964591,3.2619286080000003
Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,7.6051197010000005,14.95058871,3.777375158,1.8520520480000002
Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp0 ,8.579446658,8.63843437,4.38327727,11.68382115
Gal(b1-4)[Fuc(a1-3)](6S)Glc(b1-Sp0,11.720090800000001,11.90109939,8.417039472999999,10.54367446
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,8.796590047,3.540620577,9.488203576,13.27703002
Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,12.29411418,5.554012938,7.609906025,15.55795723
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,7.9921024,8.646149178,7.3461963689999985,7.018850652999999
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,1.724694401,1.904555641,5.208701661,4.779041108
4S(3S)Gal(b1-4)GlcNAc(b1-Sp0,3.8037289710000004,1.819511783,1.117423431,1.559271528
(6S)Gal(b1-4)(6S)GlcNAc(b1-Sp0,4.536176185,4.550758984,2.253309358,7.828429653
(6P)Glc(b1-Sp10,5.5844298760000015,4.974108934,9.880476151,13.52804672
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,12.71603765,3.969076675,7.68114966,9.80068425
Gal(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,2.351447003,5.400065134,8.806492049,13.08368801
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,7.226013524,11.86061349,6.486925191,3.805629042
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,11.30723642,5.122379846,16.65250493,9.238828404
GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,5.807790466,8.063084432,3.3830209210000004,6.050328315
Gal(b1-4)GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp0,7.939491356,8.320481706,4.707458745,10.99354996
Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp0,5.525200826,3.732554325,6.346800915,18.79626377
GalNAc(b1-3)Gal(b1-Sp8,14.38318519,72.84654443,543.4817731,1274.610546
GlcA(b1-3)GlcNAc(b1-Sp8,4.354353685,2.857616693,10.01247781,15.21691374
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,3.582368985,5.626611629,4.502799805,8.676418279
GlcNAc(b1-3)Ma(n1-Sp10,7.324474774,2.9911299789999997,5.3174664730000005,24.4772747
GlcNAc(b1-4)GlcNAc(b1-Sp10,2.454522116,10.07734913,4.386258293,8.473771829
GlcNAc(b1-4)GlcNAc(b1-Sp12,15.77250244,9.233181978,7.786269902000001,2.003153656
MurNAc(b1-4)GlcNAc(b1-Sp10,8.435847544,10.31240692,9.955096079,3.30310435
Man(a1-6)Man(b1-Sp10,7.238688073,8.645204039,7.369225405,16.0810881
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-Sp10,8.091784029,2.9483487619999997,6.8107154770000005,7.756895085
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,3.9689689739999996,3.0743842619999997,8.112538138,6.4663734139999995
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,3.523694587,6.035522318,1.329231634,4.60896661
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,2.785918585,1.72843784,13.14324545,2.857147622
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,11.78467701,6.261204137000001,2.068750259,59.84329608
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,6.98907527,2.430057859,4.047542233,3.7902526080000003
GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,9.013367557999999,4.194414643,7.49972366,3.272737335
Neu5Ac(a2-8)Neu5Ac(b1-Sp17,10.32626674,2.457331375,6.014395695,30.84987958
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(b1-Sp8,17.45712398,3.175373371,5.964003077999999,4.342875154
Neu5Gc(b2-6)Gal(b1-4)GlcNAc(a1-Sp8,25.27332179,2.3627511780000003,6.2402066760000015,4.279920044
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,11.43281422,7.372981396,8.623673845,1.984033428
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,10.06247721,7.042278679,8.490201355,3.644720967
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,3.59897778,2.937667062,2.832166712,4.688777773
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,11.36162744,11.2950225,5.492352502,13.37666471
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",8.21560625,15.72869048,10.43790896,11.25309682
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",3.18469116,1.237605951,4.951944861,8.720506544
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,5.922142887000001,4.7424598,7.030726265,5.6080731870000005
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,51.96284352,5.569173148,4.393394772,22.00605165
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,10.16530143,5.8774500760000015,2.181050251,4.9725872980000005
Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,2.068657686,11.17253691,4.336608541,16.60871684
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,9.946752837,104.8980866,3297.727329,9558.064988
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.427350054,4.154787389,4.537963723,21.62332778
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,17.38453164,27.85658481,4.621039985,28.78679496
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,4.820619693,6.334392724,11.11421094,13.34644259
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.537842842000001,6.950669498,2.216219385,7.512186376
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,4.388504408,4.122204115,5.709205226,5.232100041
GlcNAc(a1-4)Gal(b1-3)GlcNAc(b1-Sp0,12.789006599999999,8.601819055,7.0759451460000005,7.467858217000001
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,5.627378532000001,2.971137812,10.03501238,36.90007911
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,19.86616103,8.747702976,6.017875967999999,13.52003507
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.801032417999999,5.847785705,14.12528932,11.74201095
GlcNAc(a1-4)Gal(b1-3)GalNAc(a1-Sp14,4.574556111000001,5.072827943,4.59941171,8.456717515
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,11.78258868,5.368659097,5.662207867999999,4.294194213
Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,3.735179596,9.164317222000001,2.6867496810000002,11.33085829
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,3.958218167,8.978305585,2.359351404,3.976469634
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,10.29386049,4.297601257,2.324905029,7.594101707999999
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,2.075242729,9.11292912,7.306609432999999,7.256523847
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,14.65052706,4.34805043,5.27858395,5.7290879110000015
Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,3.5137048269999998,15.00999011,4.148796226,5.758562218
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,5.0993607789999995,10.82211204,12.59470271,10.123807000000001
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,7.161230842999999,18.14876265,7.940464362,7.127322264
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,18.895340899999997,4.612807495,2.197185544,19.15730096
(6S)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.087114992,12.50561877,9.130296808999999,10.81754811
KDN(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(a1-Sp0,9.677053074,3.9913940510000003,4.745162289,15.84061359
KDN(a2-6)Gal(b1-4)GlcNAc(a1-Sp0,9.019202644,1.289132041,12.068286099999998,17.64750693
KDN(a2-3)Gal(b1-4)Glc(a1-Sp0,4.59189588,1.349962388,4.932625793,5.999956857999999
KDN(a2-3)Gal(b1-3)GalNAc(a1-Sp14,10.71379669,4.3548397119999995,19.23559491,5.58831245
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,4.713948312,2.550770167,6.80829586,12.1697559
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,4.2786011330000004,5.6012529110000004,4.775374802,17.80122694
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNA(b1-Sp20,5.2660267439999995,3.023752973,11.08200199,13.55962412
Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,4.9479121169999996,7.308517572,0.863262943,24.6798492
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,4.65686495,3.6436717880000002,3.050098269,14.93742744
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,17.89760756,11.19572203,10.40304329,20.5914625
Neu5Ac(a2-6)GlcNAc(b1-4)GlcNAc(a1-Sp21,4.907222078,13.03186491,8.211031551,5.816059792000001
Neu5Ac(a2-6)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp21,4.169884066,3.391789455,5.787564399,8.9327481
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc(a1-Sp21,4.743453327,3.4572960360000002,12.96902983,17.43391195
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp21,14.51757391,12.44416515,5.751348491,13.10935262
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,4.18341002,1.8951626430000001,2.6408356019999997,4.190334049
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,11.74476559,1.959158035,4.074356016,7.61355209
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,5.045277179,4.391795292,12.09304652,23.00024753
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,0.467062287,2.7326088019999997,11.09192839,18.02874358
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,4.857099512,10.1430254,3.0410516110000003,11.75284837
