IUPAC,HHL (0.1ug/ml),HHL (1ug/ml),HHL (10ug/ml),HHL (100ug/ml)
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,2624.773375,6155.0771,7922.175425000001,11292.163025
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.5321250000000015,8.905974999999998,9.426000000000002,228.551225
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,4.3736500000000005,16.306799999999996,89.15549999999998,1790.7973499999994
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,11.142925000000002,4.5783000000000005,1.8955249999999992,199.624825
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,6.595125000000002,6.110550000000003,7.426650000000002,2.5697250000000023
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,13.3118,14.521049999999995,4.96135,3.1869250000000005
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)M(an-a)(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,5.079299999999998,4.2258,-0.5892000000000008,10.507950000000003
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,3.2783499999999988,4.245374999999999,2.422324999999999,12.490425000000002
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-Sp9,9.50045,67.203575,91.527575,161.987825
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp9,22.892050000000005,4.9581750000000016,14.382649999999998,19.5062
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp8,8.25125,4.595199999999997,11.611675,4.591449999999998
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp8,161.49637500000003,113.8651,32.291275,191.487775
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp14,3.9793,12.760075,1.8129,12.034150000000002
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,-0.2555249999999987,11.82385,10.038800000000002,11.72585
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp9,4.764949999999999,12.598125,-1.3604000000000012,8.510349999999999
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,3.4810250000000007,3.022375,-0.09354999999999868,6.894674999999999
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,8.775974999999997,-3.0428750000000004,4.353874999999999,2.669575
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp0,1.205899999999998,11.18625,0.8912250000000022,5.991224999999997
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp8,8.065575,0.14005000000000045,2.837699999999998,3.4584499999999974
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,-3.070675,11.920550000000002,3.6895250000000015,6.6548500000000015
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,16.861175000000006,12.144324999999998,15.324550000000002,15.090599999999998
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.684225000000001,3.948700000000001,1.2931749999999995,2.042100000000003
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,9.378724999999998,9.707899999999997,9.383225,6.0778000000000025
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,8.785125,4.590425,4.704375,-0.3145000000000007
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,14.1859,21.382175,21.017025000000004,3.5384
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp0,-1.0285249999999992,4.534525,5.0519500000000015,1.2299250000000015
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp8,1.04155,11.262300000000005,5.600275000000003,4.9113000000000016
Fuc(a1-2)Gal(b1-4)Glc(b1-Sp0,-1.27595,1.5309499999999991,-1.9804999999999984,1.734325
Fuc(a1-2)Gal(b1-Sp8,7.462674999999999,5.470174999999999,4.440950000000001,3.0215249999999987
Fuc(a1-3)GlcNAc(b1-Sp8,2.77375,2.1895750000000014,3.6504499999999993,0.4121499999999987
Fuc(a1-4)GlcNAc(b1-Sp8,11.687475000000004,7.859224999999999,8.907150000000003,2.249175
Fuc(b1-3)GlcNAc(b1-Sp8,9.2139,6.328475000000003,1.7329250000000016,7.1441
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,1.8977750000000029,2.4528750000000006,13.131799999999995,8.89045
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,12.48535,18.61055,14.072324999999998,18.871525
(3S)Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp0,4.004175000000001,6.9248499999999975,10.798775000000004,7.653624999999997
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,8.550625,4.745275,0.2793750000000008,-6.083174999999999
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,0.8534999999999986,5.113850000000001,3.4796249999999995,1.6139999999999992
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,2.64645,4.277424999999998,1.812775,6.941649999999997
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,1098.06425,1029.615925,439.37095,1717.750975
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,2.7473000000000014,2.383125,14.769350000000005,-2.202400000000001
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,0.3181999999999974,11.860850000000005,21.872975,14.680425000000005
GalNAc(a1-3)GalNAc(b1-Sp8,6.195450000000003,8.1895,0.21274999999999972,-0.471074999999999
GalNAc(a1-3)Gal(b1-Sp8,2.38195,9.3608,11.372349999999996,11.4754
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,7.612550000000002,8.545274999999998,9.198949999999996,1.3379749999999984
GalNAc(b1-3)GalNAc(a1-Sp8,967.19105,1291.966,899.084775,1645.9978
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,2.4529999999999994,5.439725000000001,1.9477499999999992,11.477075000000005
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,18.215824999999995,13.893874999999998,5.898925,3.154425
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,2.4247499999999995,13.920375,15.419475,7.515500000000002
GalNAc(b1-4)GlcNAc(b1-Sp0,10.231824999999997,20.525925,6.255875000000001,22.3908
GalNAc(b1-4)GlcNAc(b1-Sp8,7.899675000000002,16.144699999999997,7.2903249999999975,-4.492450000000003
Gal(a1-2)Gal(b1-Sp8,12.946325000000002,5.013425,-2.9700500000000014,18.891675000000006
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,15.277750000000005,4.640550000000001,12.469924999999998,5.4611
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,3.8806499999999935,17.929100000000005,13.798725,10.079525000000002
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,14.7048,16.638225000000002,21.91645,15.273300000000004
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,4.215274999999999,6.9349250000000024,3.043524999999998,9.680625
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,10.498700000000003,2.980325000000001,2.0809250000000006,3.2642500000000023
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,4.51465,9.10005,1.4908750000000008,10.129049999999998
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,6.3718499999999985,9.83375,1.2225,5.0391
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,8.959125,16.882775000000002,9.753025,17.91285
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,3.1409499999999984,11.89135,12.003374999999995,17.187450000000002
Gal(a1-3)GalNAc(a1-Sp8,891.0628749999997,725.6144249999999,826.0586999999997,1346.288375
Gal(a1-3)GalNAc(a1-Sp16,2.209925,14.79855,3.6187000000000014,5.328075
Gal(a1-3)GalNAc(b1-Sp8,11.349325,8.999275,9.2171,4.429499999999999
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,2.455925,15.099600000000002,6.6958249999999975,4.090975
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,20.5116,7.24,3.393050000000001,16.215474999999998
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,7.5860249999999985,7.562275,4.232975,5.021574999999999
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,6.887450000000001,14.705874999999995,4.8332250000000005,-1.0871500000000012
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,32.663850000000004,6.824250000000001,5.503599999999998,10.2275
Gal(a1-3)Gal(b1-Sp8,9.293224999999998,12.21205,12.93265,14.553100000000008
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,13.508849999999995,11.118275,12.454775,2.998225000000001
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,11.205625,12.6627,12.990575,17.16125
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,3.990449999999997,10.802325000000002,9.340099999999996,13.03875
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,20.421,7.230525,3.612375,10.811899999999998
Gal(a1-4)GlcNAc(b1-Sp8,8.832574999999997,87.87662500000002,58.1101,102.8977
Gal(a1-6)Glc(b1-Sp8,4.497049999999998,16.225775,3.538199999999999,-3.1183499999999995
Gal(b1-2)Gal(b1-Sp8,-1.0789,14.954249999999998,5.859575,14.011825000000005
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.90945,16.781150000000004,6.994449999999999,5.796825
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,13.238174999999995,4.474000000000002,24.006475,-0.926475
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,0.793825,4.555049999999999,4.836374999999997,6.405124999999997
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,3.6363249999999967,9.189675,2.01005,0.962975
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,3.5638749999999977,9.600699999999996,14.218324999999995,1.161925000000001
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,4.681999999999995,3.6709,2.1957499999999985,9.603775
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,21.83675,22.91185,8.847600000000002,4.234149999999996
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,1.1395000000000015,19.319875,3.8830250000000017,11.291024999999998
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,3.5174499999999984,4.2593250000000005,-0.10359999999999923,-2.282975000000002
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,1.5623749999999994,9.675250000000002,2.7794000000000008,13.150325
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,13.8313,15.762649999999995,1.6690500000000004,9.489774999999998
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,5.779325,4.05335,-1.1399500000000011,-1.255874999999996
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,4.906224999999999,7.733925,5.193400000000001,2.0999750000000006
Gal(b1-3)GalNAc(a1-Sp8,1561.966625,942.978875,373.2772749999999,2075.1913
Gal(b1-3)GalNAc(a1-Sp14,678.8558999999998,792.8548499999997,487.24890000000005,999.79025
Gal(b1-3)GalNAc(a1-Sp16,206.93542500000004,168.43077499999995,39.75345,336.05297499999995
Gal(b1-3)GalNAc(b1-Sp8,2.617300000000001,6.627225,27.04545,12.515550000000005
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,0.576175000000001,7.810049999999999,31.523850000000003,19.6441
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,9.425975,10.667325000000002,1.9469499999999995,2.499224999999999
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,5.195625,5.143674999999997,5.79055,1.5634500000000011
Gal(b1-3)Gal(b1-Sp8,3.1286750000000003,12.471100000000005,3.205650000000001,2.7066750000000006
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.193875,11.740700000000002,3.497625,9.499875
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,2.631425000000001,9.400875000000003,7.929425000000002,4.782874999999999
Gal(b1-3)GlcNAc(b1-Sp0,3.71825,12.303899999999995,1.0972999999999995,1.8201500000000008
Gal(b1-3)GlcNAc(b1-Sp8,7.513375000000003,4.5532,-1.5958749999999986,3.2129249999999985
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,0.16432500000000072,4.673324999999998,3.271275,10.073275
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,0.2002249999999988,7.677999999999999,9.8954,7.19955
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,11.849625000000005,16.273575,11.158125,6.535650000000002
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,15.441625,6.146799999999998,2.9236250000000013,11.390849999999995
Gal(b1-4)(6S)Glc(b1-Sp0,21.337475,5.2379999999999995,2.256050000000001,5.374525
Gal(b1-4)(6S)Glc(b1-Sp8,4.697524999999999,13.435499999999998,8.36105,-0.4644249999999985
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,0.38784999999999936,5.179175,3.6966,4.700249999999999
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,4.370599999999998,3.4507000000000017,11.111025,-4.323125
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,386.9811,977.1539500000003,448.722725,1470.4759
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,1254.0816249999998,1068.2180999999996,563.9326749999999,1605.4728
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.421124999999994,7.376875,10.363725,8.749350000000002
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.264424999999997,13.3882,5.9208250000000024,-6.172050000000002
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,8.294474999999998,6.216400000000003,-0.42252500000000026,-2.8703999999999983
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,8.882850000000003,2.7376499999999995,6.587875,8.0762
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,5.5383,4.6698,15.879275000000007,6.207049999999998
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,7.5083,3.5893999999999995,13.625650000000006,5.756174999999998
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,3.921475000000002,9.57625,3.696900000000001,5.5388249999999974
Gal(b1-4)GlcNAc(b1-Sp0,16.30605,6.522975000000002,8.215025,5.612400000000003
Gal(b1-4)GlcNAc(b1-Sp8,1.5599000000000007,8.934574999999997,4.203975,7.1803500000000025
Gal(b1-4)GlcNAc(b1-Sp23,0.224475,11.77345,5.518374999999999,2.0986749999999983
Gal(b1-4)Glc(b1-Sp0,-1.158974999999999,6.3864,8.193275,10.866300000000004
Gal(b1-4)Glc(b1-Sp8,1.6909,18.770425000000003,7.428525,6.217824999999998
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,-1.5847999999999995,1.3336249999999996,9.758125000000009,1.7972249999999992
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,15.993425000000002,14.911625000000004,3.3717249999999988,6.9426999999999985
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,74.8929,576.8423249999997,380.6743749999998,327.915525
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,9.254925,3.365875,9.294475,5.7487999999999975
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,2.037275000000001,16.428225000000005,4.017900000000001,-3.3710000000000018
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,2.6768500000000017,3.0711499999999985,-0.2071750000000012,0.7422249999999959
GlcNAc(b1-3)GalNAc(a1-Sp8,1290.1414249999998,1414.2408749999993,1148.431825,2195.708475000001
GlcNAc(b1-3)GalNAc(a1-Sp14,278.60555,724.8924500000003,322.369,1144.91275
GlcNAc(b1-3)Gal(b1-Sp8,14.16715,20.5674,6.449724999999999,11.642324999999996
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.184425000000004,12.8174,3.23905,1.2152750000000019
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,-1.628049999999999,7.595775,-4.44875,2.2122250000000028
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,10.800574999999998,7.548325000000001,6.2076249999999975,3.95875
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,15.462325,4.568724999999999,10.021525,3.379325
GlcNAc(b1-4)(a1-MDPLys,6.844100000000001,4.4147750000000014,6.554474999999997,-2.8813499999999985
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,9.240675,4.771324999999999,-1.5346500000000018,-3.989575
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,3.0889500000000023,3.7085750000000006,2.1305999999999994,2.5491249999999983
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,4.314724999999998,7.4522499999999985,5.354099999999997,-1.54645
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,-1.5948500000000028,5.6208750000000025,7.777074999999997,3.8348000000000013
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,6.838625000000001,3.60795,15.220574999999998,-0.5146249999999988
GlcNAc(b1-6)GalNAc(a1-Sp8,-0.2858250000000009,8.096425,1.0554999999999994,10.192275
GlcNAc(b1-6)GalNAc(a1-Sp14,2.4275,9.045849999999998,6.216675,8.041474999999998
GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp8,0.5451000000000006,7.831149999999997,0.20809999999999995,2.6611499999999992
Glc(a1-4)Glc(b1-Sp8,8.083775000000003,7.983899999999997,12.164000000000001,10.581725
Glc(a1-4)Glc(a1-Sp8,3.9008249999999975,0.3855499999999985,0.9304499999999996,1.8540999999999992
Glc(a1-6)Glc(a1-6)Glc(b1-Sp8,12.8123,7.545075,9.572900000000002,10.26615
Glc(b1-4)Glc(b1-Sp8,4.927674999999998,9.517149999999996,5.022899999999998,17.156400000000005
Glc(b1-6)Glc(b1-Sp8,-0.6253250000000001,7.1313749999999985,15.765450000000005,15.538649999999995
G-ol(a1-Sp8,22.31150000000001,6.640849999999999,11.319899999999995,8.155325000000001
GlcA(a1-Sp8,10.65415,11.1224,0.19895,14.571925
GlcA(b1-Sp8,43.735725,14.373425,31.338075,13.4012
GlcA(b1-3)Gal(b1-Sp8,15.862999999999992,8.549600000000002,5.883475000000006,31.841825
GlcA(b1-6)Gal(b1-Sp8,14.299650000000002,5.71655,3.637825,11.009449999999998
KDN(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,5.1638,1.9920250000000008,7.675,-0.7679250000000035
KDN(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,9.248825000000002,7.93655,8.872050000000002,5.748174999999998
Man(a1-2)Man(a1-2)Man(a1-3)Man(a1-Sp9,5.472974999999999,18.220825,38.069875,529.857125
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-Sp9,14.933174999999995,141.501625,906.52505,3014.24865
