IUPAC,MAA 0.1ug/ml,MAA 1ug/ml,MAA 10ug/ml,MAA 100ug/ml
"Neu5,9Ac2(a1-Sp8",15.990716783470548,5.144440837366751,18.384878661733573,15.275267771439113
"Neu5,9Ac2(a2-6)Gal(b1-4)GlcNAc(b1-Sp8",6.8658587461802645,6.264631135988772,1.9645968719222229,14.96858455596814
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,12.697080369124244,10.644458602288486,12.444434764551046,13.104628706268876
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,9.623616631106009,7.345958117904026,8.39997664456079,34.79376030578853
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,6.128938658732034,16.85464765111788,15.188249555604928,13.092931693856805
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,4.025254567105039,2.6896435728859345,3.5079764789215218,3.020977063247583
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,12.657883119588625,2.384499948976025,10.685872415951824,5.9831220341753495
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,1.082240205545887,4.59893917115676,2.342961149912632,101.4255730467914
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,17.4188636336205,4.824513835610788,2.3567099855165377,33.947959926236145
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)M(an-a)(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,10.803214196093053,10.5316568330518,6.168605902200812,32.318479503979866
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,4.8479954444251225,7.939236432008643,4.817225505066868,40.2403303299377
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-Sp9,19.31308893063198,9.126879962323738,19.635762595050046,127.76555449839552
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp9,2.9710772238365,13.186769738738134,10.89272620314431,80.03845081846582
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp8,5.3656365868832365,3.841676968352061,6.983621155425026,9.321448785998863
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp8,17.42705051053295,1.6227552462299004,4.445549993251678,20.958418921442203
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp14,3.499913377380457,5.937069378630056,4.904589545432585,10.976063852272668
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,21.99885424037277,3.9958505789339367,3.453721327664796,3.950436642954812
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp9,6.187930403347037,7.222319727241381,5.748460385761279,11.061754694441595
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,15.164815820290508,4.555902510663137,8.558677787875105,10.375201934862119
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,4.6182131367734325,6.572481067045126,2.7171858694551343,293.77655839549635
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp0,3.2812847036894977,4.159924625418904,6.849015747961992,38.916221586752016
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp8,7.911010080893593,4.288822847822005,7.686150422838467,401.805183838246
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,10.14795938514242,4.605625674017227,5.412401803266263,60.395634634880594
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,2.9599298272932084,9.475405106335392,5.3234069995163855,134.22855440460503
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,7.243963438788192,7.784574089558999,17.663256761117598,1873.692503291428
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,7.1930547620024905,9.21375306860167,8.762689051122763,65.82971309937989
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.8422617054908894,5.0167842996452086,3.371882290353568,15.1631575224017
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,12.330675989444645,6.027913011634571,5.688773955417224,11.313398428817296
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp0,9.143387903470648,9.42140330572716,6.254518617967332,10.476045173434153
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp8,13.115830866297932,3.80825627332686,4.766397564461032,83.46579667318329
Fuc(a1-2)Gal(b1-4)Glc(b1-Sp0,5.320235760675148,7.179915931262705,16.462200887158648,10.041375159143627
Fuc(a1-2)Gal(b1-Sp8,7.461795258682723,19.65705131744501,6.804767456227535,2023.6572577068448
Fuc(a1-3)GlcNAc(b1-Sp8,8.449203425718114,3.79276305734574,14.299671057288933,180.96795267403928
Fuc(a1-4)GlcNAc(b1-Sp8,17.200167710301546,15.95256053480652,8.135206468594795,23.681074396938385
Fuc(b1-3)GlcNAc(b1-Sp8,10.719660814596713,5.072188794051358,7.657196340426009,23.188468816129824
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,9.55397192703118,6.486903778832638,14.970184407987993,73.0338960130616
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.468858672562268,19.2934922390945,31.27773885913111,110.91572236571872
(3S)Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp0,1.1602613107255926,10.739563302535476,4.4371579665366925,11.536225396260829
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,5.9891535111399525,3.3383017638713617,7.7947489527672875,49.6714802447037
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,4.999002733462618,3.1853039429804264,9.682930170279032,339.1544591959933
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,5.798272036276561,3.285165791351589,3.4324750220018627,18.96404341068909
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,7.282403248184389,13.061979491224394,19.50598820097732,10.207080815255978
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,6.176220462926063,15.321363249479466,9.010146431801207,3.728123610701101
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,9.155134420049048,10.383057542297774,7.706004566732365,193.54914953786056
GalNAc(a1-3)GalNAc(b1-Sp8,6.004774111974022,2.8258954622089725,13.180875547897674,30.342434040465587
GalNAc(a1-3)Gal(b1-Sp8,5.1258743572844905,4.203535449574956,12.5368311422451,217.30630065564773
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,3.4031343448601388,1.363151705912928,160.27613339967158,576.7425349576023
GalNAc(b1-3)GalNAc(a1-Sp8,3.2075725716653705,5.63791200083565,37.06238260051109,579.0724236378521
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,4.470417619100765,14.259968978081035,6.998411369494268,22.803414008196683
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,2.8750383846712912,14.828934657396445,14.820152651822903,731.6042131415609
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,1.2219590650535928,12.561500065511018,11.335884990999446,410.8871504821842
GalNAc(b1-4)GlcNAc(b1-Sp0,14.093560051195965,14.411787605405989,15.611603016640133,2548.4102034740217
GalNAc(b1-4)GlcNAc(b1-Sp8,21.80728646918654,34.33266812847496,33.976405170451415,1174.8109979799772
Gal(a1-2)Gal(b1-Sp8,14.643065727048645,4.706331104303358,6.950346712215151,116.06258288772092
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,13.777619618545627,41.30973430294605,4.304104712461494,92.44865033712776
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,16.641751299542772,6.886181818927914,22.475794565339246,6.625490982812799
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,17.852298992286684,6.143206633347111,12.007373488090561,21.026378862019172
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,18.243459858444254,14.54354260946532,8.058664564512759,39.4407523167239
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,7.238503380015794,5.605671501256563,13.460800776421143,61.72856133625079
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,13.89715808609805,22.756318211945747,1.6147543432877545,2225.9948110071373
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,5.124769767186296,18.696390706831632,3.402366939230197,39.94082779015099
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,9.253238583463633,2.4003494028648147,7.546714212600517,35.618246465762944
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,15.334630994473475,17.486726059190346,20.281733681813304,2340.648522544919
Gal(a1-3)GalNAc(a1-Sp8,14.334478929839065,16.81712649738851,3.6844822928963192,147.1868834404067
Gal(a1-3)GalNAc(a1-Sp16,5.165289762362488,3.3977530235681743,15.046196252984867,8.674515322627544
Gal(a1-3)GalNAc(b1-Sp8,6.536647316157825,11.751831059988055,3.19812498088073,9.588593817091564
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,7.89473375738536,5.342474369537647,27.89652792786228,5.079063646890701
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,7.2700377135656336,4.465046325534215,8.969421708040414,14.688455834061205
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,6.168291637276897,6.142627689284668,9.051930230435179,19.488083076074965
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,18.987127396387987,13.480655532620313,10.914029379961633,14.403872172671726
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,14.595205914957145,7.336954248358103,16.45498473857289,144.48252490231906
Gal(a1-3)Gal(b1-Sp8,9.31856485338094,9.412060868552292,8.151464052702433,10.731609205519986
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,6.923456709561099,6.2870326473755975,30.52566112650141,626.9172382685452
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,11.5857787478155,9.215586991975428,11.406930825708553,85.04181052695488
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,7.789452837598206,17.830652780231205,41.49787244626725,543.0301879464675
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,7.410929280630063,6.549350016286608,14.395540372716127,207.9477151867829
Gal(a1-4)GlcNAc(b1-Sp8,8.184353660287822,5.440484477430911,3.8709877124578966,411.52615450756264
Gal(a1-6)Glc(b1-Sp8,11.217455928559149,13.199848833730385,16.419509690888052,10.286960582699107
Gal(b1-2)Gal(b1-Sp8,15.863038516942465,20.03266541368539,12.524007600604525,59.72967996573502
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.619406869801552,11.740331140843804,8.140289157179852,4.130922652689142
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.231983143687821,7.848642043638294,11.592140934270947,60.31724569973754
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,2.8567125446043766,4.46054185749893,12.179780144806935,968.1348625603096
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,9.961464722076103,0.9880711154399064,4.563655970363382,1199.2698830774686
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,6.919016697238607,0.9701150687761916,12.476055668726664,25.33786996315987
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,7.1711359864273465,5.105895954270253,49.557054686046754,2933.6651437546525
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,18.36708175647853,9.458108646156482,9.339587509092706,45.07006818473504
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,3.788796636026622,6.040473300992236,8.041835043228646,77.59728022445948
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,14.269780569762332,2.8536960622731566,35.412219925177865,7.709744695081251
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,3.466448793313797,4.224066062752799,7.062889708127015,20.910594576673347
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,2.624777314364004,7.059829877553706,13.863744318515042,9.724652795301557
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,3.0556880965395155,10.324538524755804,8.272240739314032,16.98017672797704
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,4.920478588088087,22.233074091242237,17.69567736357783,65.19050854664364
Gal(b1-3)GalNAc(a1-Sp8,13.539972374294814,12.017144433544376,13.94294180257524,30.53810245605753
Gal(b1-3)GalNAc(a1-Sp14,4.123279385291118,10.795784512793254,12.322301331055536,440.44235584516855
Gal(b1-3)GalNAc(a1-Sp16,11.70220719903586,2.9084497778026117,8.270685582777688,24.40221862488464
Gal(b1-3)GalNAc(b1-Sp8,6.250965012966668,7.963293114189633,12.38266364734719,365.91082463321925
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,20.53497900110523,5.127881742899962,6.130448708088185,83.92635203043592
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,3.905475188650753,20.486199542618927,30.906642674566477,173.61124762903228
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,11.822593517498605,9.291571150734766,4.058430968880304,139.54226310081378
Gal(b1-3)Gal(b1-Sp8,5.829090501027298,13.687621920887745,4.919088797057166,22.599554128713866
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.7721344947743654,2.4888515442200623,9.390167385222695,7.4993772892598525
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,14.902498645976564,23.574580705073,3.5999403920991035,400.3059726443637
Gal(b1-3)GlcNAc(b1-Sp0,9.075691588890992,10.209809114278283,29.89057052554357,30.263645012387943
Gal(b1-3)GlcNAc(b1-Sp8,16.74582566631657,16.13468989641057,20.065704300788106,234.90842051882504
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,7.726971237813688,12.938894065664964,23.81289077332906,20.338101448328555
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,12.515537605545886,7.807477359717415,5.367708253683947,817.5034882676857
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.1724184061030645,3.025847741680575,6.75512110056766,17.198999101376973
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,15.51527671455352,3.4802010674672093,3.2732097407081446,48.94642914483134
Gal(b1-4)(6S)Glc(b1-Sp0,9.32759280307626,15.749954685516828,5.245357687438152,1019.0206497862199
Gal(b1-4)(6S)Glc(b1-Sp8,18.596055901790034,14.161479771166807,15.186910296919072,2752.4999446804163
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,11.820309926668587,3.3089097332051853,2.3996854300789816,2.776472098425143
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,1.3107408655667534,2.666287406988724,9.451260043154743,5.130253707420321
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,7.7699059416765115,7.614700414932075,7.686607553997187,8.653153985686373
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,6.146320998979792,2.443163361129695,20.890149808701707,13.46460421351726
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,10.515514033401633,3.7325155735330338,9.52656813456451,19.405274522902253
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.866538717250424,9.511575193897524,18.61103046983607,28.729777037886446
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,16.397827370925288,4.767372723261741,4.531146314859703,114.28761458889606
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,21.47671216240201,4.884727124074247,14.097560989139216,54.338353954858675
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,7.159519640020099,4.4949851245582595,7.961735835858909,801.4002618105154
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,5.452409665765527,11.79501298656909,5.095603481760853,20.876557149008985
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,6.97447262976444,8.271734819804513,28.94544633275672,570.8726172914297
Gal(b1-4)GlcNAc(b1-Sp0,2.615189853369474,5.4553141384494666,2.9450140565595526,78.97043887744753
Gal(b1-4)GlcNAc(b1-Sp8,4.271540649753907,8.909066932578678,11.613898115619929,38.17200524593689
Gal(b1-4)GlcNAc(b1-Sp23,6.503884074599835,7.560120996551576,3.8286661106273936,14.560609199938483
Gal(b1-4)Glc(b1-Sp0,7.998856071130822,12.299717450785876,3.044134828923757,50.4012258942429
Gal(b1-4)Glc(b1-Sp8,4.155996852240545,9.475371462727287,23.05792861589768,26.43165474935625
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,6.087721342998545,6.82632747889864,84.33607443455031,3453.7196032976367
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,2.2359399939771785,13.36188666777637,6.758005703053232,2.140951529110334
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,8.768843887451759,2.8399089473373387,9.746182807985212,102.01235551789377
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,7.404884730815628,3.4833690754545863,22.215347256495146,31.567325282851233
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,11.338030533709702,9.045850424872542,10.65562469070522,363.0060491920029
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,4.993108862889595,2.338256510557956,4.077796954238867,923.913705404944
GlcNAc(b1-3)GalNAc(a1-Sp8,8.277101710341206,11.360992839646551,5.743203147489504,32.937542769345995
GlcNAc(b1-3)GalNAc(a1-Sp14,4.11823636726532,1.845197948504897,12.401051277075933,10.14931992155139
GlcNAc(b1-3)Gal(b1-Sp8,7.607683743591082,6.8779149844508325,9.501313919444687,3.326291259420912
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.253569692524935,7.1461591671680535,2.072651797416384,52.488621811906434
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,2.417761181168783,6.545376850113369,24.585934104008878,311.91385708263687
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.0772291045411775,6.9555820271682975,9.695973211768543,53.391698841486615
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,7.170675431865997,8.741066926678153,11.7980519387383,56.38261314692584
GlcNAc(b1-4)(a1-MDPLys,8.779406366178756,7.596650556659823,4.570282095232202,60.72788305868378
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,4.554800817818486,7.627501836282962,4.23305933132291,99.75664344588226
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,4.563756702816226,9.723151756846462,11.312971061094725,119.12155684882
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,26.263564279736162,35.84437482572016,210.81673676183325,136.14301040265156
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,10.47928474129636,29.10648625266691,681.6092447224311,2077.697905895634
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,4.153216349108237,16.450381593750354,185.4024223780326,4446.491345695495
GlcNAc(b1-6)GalNAc(a1-Sp8,4.979099685016692,9.376152322203748,8.320005508962515,156.59532782393836
GlcNAc(b1-6)GalNAc(a1-Sp14,2.1510861510331654,6.28154249707028,35.83015048311268,4.5480241258340985
GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp8,9.547291360860767,10.432145702906316,9.76062626418852,225.690111095316
