IUPAC,LCA (0.1ug/ml),LCA (1ug/ml),LCA (10ug/ml),LCA (100 ug/ml)
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,1.4579749999999994,0.21667500000000395,-6.286600000000003,0.6731749999999987
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,-2.775974999999997,1.9963249999999988,13.228324999999998,-0.3980500000000031
GalNAc(a1-3)GalNAc(b1-Sp8,2.806025,4.780549999999998,-2.1561249999999976,-0.025249999999999773
GalNAc(a1-3)Gal(b1-Sp8,0.3121500000000008,2.8935499999999976,10.212174999999997,13.348200000000002
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,-0.05929999999999769,5.927399999999999,19.445274999999988,6.2997250000000005
GalNAc(b1-3)GalNAc(a1-Sp8,9.542375,0.9231750000000004,9.902199999999992,31.79322500000001
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,0.1864499999999989,5.997024999999999,3.323949999999998,-1.91395
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,20.730425,3.153974999999998,5.864599999999999,64.27190000000002
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,14.378975,3.8096000000000023,11.355425,11.888775
GalNAc(b1-4)GlcNAc(b1-Sp0,6.373999999999999,3.6372,13.505100000000004,-0.3787750000000045
GalNAc(b1-4)GlcNAc(b1-Sp8,13.661725000000004,18.45505,15.028275,3.795074999999999
Gal(a1-2)Gal(b1-Sp8,10.046224999999998,2.1614500000000003,6.74875,23.9215
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,10.401625000000003,7.0174,5.536699999999998,6.386999999999999
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,25.09627500000001,20.544175,19.203149999999994,24.925775
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,10.657774999999996,11.318099999999998,22.4644,17.428450000000012
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,13.598800000000002,1.9999749999999992,1.5406999999999993,2.49765
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,1.1597000000000008,10.168974999999998,7.555999999999999,-1.4777250000000013
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,4.6625,10.98975,5.887350000000001,22.30035
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,-0.09457499999999984,9.2003,13.71405,8.308300000000001
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,15.101174999999998,4.055250000000008,14.432625000000002,5.278799999999999
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,22.99455,7.602474999999997,20.6989,28.631375
Gal(a1-3)GalNAc(a1-Sp8,21.8333,21.59185,43.2422,27.8711
Gal(a1-3)GalNAc(a1-Sp16,6.04365,9.723875000000003,2.9474750000000025,2.102624999999996
Gal(a1-3)GalNAc(b1-Sp8,2.4321,3.520500000000001,12.193775,4.4155000000000015
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,9.833575,3.887575,20.666599999999995,19.341750000000005
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,11.6751,3.59,41.58092500000001,13.472475
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,6.3998750000000015,11.75135,0.6905750000000026,11.209599999999995
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,-1.79345,3.4121250000000014,16.7027,8.024949999999999
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,-0.5507000000000026,-0.9687499999999982,9.814249999999998,4.36975
Gal(a1-3)Gal(b1-Sp8,12.118549999999995,0.15695000000000014,8.579224999999996,-0.19305000000000128
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,10.198375,22.3138,11.832775,3.572474999999999
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,21.097524999999994,9.00055,18.45245,39.01965
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,11.907024999999996,16.065625,20.068125,4.7653250000000025
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,11.907775000000004,18.596775,11.920024999999995,18.866675
Gal(a1-4)GlcNAc(b1-Sp8,3.1796749999999983,3.058450000000001,7.165099999999999,10.4319
Gal(a1-6)Glc(b1-Sp8,23.105274999999992,7.455725000000001,5.306174999999996,9.366924999999998
Gal(b1-2)Gal(b1-Sp8,4.066500000000001,6.71175,8.357875000000002,10.494549999999998
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,24.659075,7.007475,7.126375000000002,8.863649999999996
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,1.743525,11.177775,2.311024999999999,-3.924024999999999
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,7.681575,9.203849999999996,17.962525,12.116325000000002
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,1.7639750000000003,6.4280250000000025,-0.5475499999999993,1.2059250000000024
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,15.069400000000005,3.648625000000002,12.61535,-0.4500250000000001
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,4.692999999999998,0.569774999999999,11.554000000000002,50.89045
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,14.802525000000005,12.700800000000005,26.85960000000001,18.2604
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,27.662800000000004,15.730125,2.8686750000000014,16.680925000000002
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,-7.354974999999998,6.6091000000000015,8.347249999999995,-1.6813000000000031
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,2.106299999999999,1.0230500000000005,0.934775000000001,-0.8531000000000013
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,9.733850000000004,5.331674999999999,3.052325000000001,10.658200000000004
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,-3.0045249999999992,0.051275000000001285,9.652499999999996,1.1434750000000005
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,23.610750000000053,-2.663599999999997,3.1175749999999987,65.28184999999999
Gal(b1-3)GalNAc(a1-Sp8,-3.0472249999999987,1.182224999999999,-3.706425000000001,-3.078075
Gal(b1-3)GalNAc(a1-Sp14,12.691100000000002,-2.3941750000000024,1.0501499999999997,2.240924999999999
Gal(b1-3)GalNAc(a1-Sp16,4.340325,8.99535,14.711425000000006,2.1871500000000026
Gal(b1-3)GalNAc(b1-Sp8,14.83765,12.045225,7.953825,5.666800000000002
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,15.03985,-1.2091499999999993,22.5407,13.736599999999996
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,0.13964999999999872,1.9259749999999995,5.14625,5.287724999999996
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,4.360125000000002,9.059599999999998,2.7937249999999976,20.350449999999995
Gal(b1-3)Gal(b1-Sp8,-3.683349999999999,3.7742999999999984,-1.445175,0.2647250000000003
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.162450000000002,1.7665500000000005,22.948150000000005,5.93155
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,5.651324999999997,-0.09560000000000103,7.233424999999999,4.707025000000002
Gal(b1-3)GlcNAc(b1-Sp0,4.8193,11.656475,7.5252,-2.2238249999999997
Gal(b1-3)GlcNAc(b1-Sp8,11.259125,9.45685,4.521299999999998,3.8179250000000025
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,19.153600000000004,0.3524000000000003,2.6254999999999997,5.878325000000002
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,3.133300000000002,2.4224249999999987,8.192424999999998,8.641099999999998
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,22.73865,8.427550000000002,2.5822000000000003,8.595074999999998
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,15.6208,9.594100000000003,0.0683999999999978,8.534100000000002
Gal(b1-4)(6S)Glc(b1-Sp0,8.669050000000002,15.50345,11.55135,-2.1515499999999985
Gal(b1-4)(6S)Glc(b1-Sp8,27.01225,9.651624999999996,28.72865,18.58635
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,23.977875,1.3683750000000003,4.205024999999999,3.424624999999999
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,6.0086999999999975,7.395149999999999,2.2348250000000025,-0.15494999999999948
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,8.659124999999998,4.325275,11.826724999999998,-3.5695000000000032
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,13.278125,2.70495,18.130525,15.592449999999996
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,10.221100000000003,5.179725000000001,14.249600000000004,26.087999999999994
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.196575000000005,0.586075000000001,3.0141250000000066,22.68765
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-0.8952999999999971,3.477624999999996,4.738100000000001,10.440124999999997
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,9.638624999999998,9.787350000000004,0.011725000000001984,4.756049999999998
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,12.422225,2.402025,16.685149999999965,4.933675000000001
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,16.52065,1.6896750000000034,5.825574999999999,23.7792
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,9.28,17.861375000000006,6.4514,9.863300000000004
Gal(b1-4)GlcNAc(b1-Sp0,14.628524999999994,12.06695,9.853674999999997,13.492449999999995
Gal(b1-4)GlcNAc(b1-Sp8,-2.605,0.34339999999999904,0.6720999999999977,-1.225674999999999
Gal(b1-4)GlcNAc(b1-Sp23,-9.340175000000002,15.941125000000005,18.168425,11.445774999999998
Gal(b1-4)Glc(b1-Sp0,3.5668000000000024,-1.8823250000000016,3.5560500000000013,5.87725
Gal(b1-4)Glc(b1-Sp8,1.208225000000004,6.099250000000002,2.8899250000000016,12.619675
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,8.127899999999995,4.080225,2.419674999999998,644.3272000000002
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,-1.5754,4.911325,6.198675,11.574899999999998
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,1.5400499999999973,1.8317749999999984,3.855375,4.656224999999999
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,8.869074999999997,0.2763749999999998,8.613850000000001,3.1959750000000007
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,7.199725000000001,2.280800000000001,3.590825000000004,2.840650000000002
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,9.146149999999997,2.3027999999999995,10.772699999999995,-3.8931500000000017
GlcNAc(b1-3)GalNAc(a1-Sp8,2.361325000000001,17.865150000000007,7.6050499999999985,4.626724999999997
GlcNAc(b1-3)GalNAc(a1-Sp14,4.7792249999999985,6.128899999999998,2.40975,0.7632999999999992
GlcNAc(b1-3)Gal(b1-Sp8,-1.452024999999999,8.364549999999998,5.362349999999998,5.943025
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.288525,7.150900000000003,1.7372249999999991,13.2173
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,7.580925000000002,-2.1239500000000016,6.773674999999997,28.81077500000001
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-0.3757000000000019,4.935150000000002,7.25625,21.23
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,-0.12737500000000068,8.2884,8.105675000000002,39.01964999999999
GlcNAc(b1-4)(a1-MDPLys,13.349525000000002,14.638399999999995,3.722674999999999,8.03555
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,-3.0959499999999984,-3.1861749999999995,2.9328000000000043,-2.8690750000000005
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,6.108049999999999,-2.3851,-3.559325000000001,-3.0964000000000027
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,17.438050000000004,5.200500000000002,37.78035000000001,67.96032499999998
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,-2.26305,7.5530500000000025,7.132750000000002,83.995525
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,4.782399999999999,1.8560249999999991,18.350424999999994,59.05310000000001
GlcNAc(b1-6)GalNAc(a1-Sp8,-0.4637000000000011,10.506775,-0.7879499999999986,3.645599999999998
GlcNAc(b1-6)GalNAc(a1-Sp14,6.743025000000001,6.481024999999999,18.99185,16.471050000000005
GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp8,9.324099999999996,6.784500000000001,8.667225000000002,28.100224999999995
Glc(a1-4)Glc(b1-Sp8,7.349174999999999,4.545274999999998,17.614675,16.701424999999993
Glc(a1-4)Glc(a1-Sp8,12.526,4.475275000000001,9.310499999999998,9.449675
Glc(a1-6)Glc(a1-6)Glc(b1-Sp8,14.977449999999996,4.18145,14.576774999999996,31.31150000000001
Glc(b1-4)Glc(b1-Sp8,15.975600000000005,9.390775,11.6116,6.302425
Glc(b1-6)Glc(b1-Sp8,8.374400000000003,11.436300000000005,9.883625000000002,6.1555
G-ol(a1-Sp8,27.91545,0.4092000000000002,16.716525000000004,1.0256749999999997
GlcA(a1-Sp8,3.924025,7.248049999999999,16.8769,12.046674999999995
GlcA(b1-Sp8,58.79575,33.231275,126.74457500000004,92.04375
GlcA(b1-3)Gal(b1-Sp8,5.852775000000001,12.920325000000005,52.890675000000016,5.977625
GlcA(b1-6)Gal(b1-Sp8,35.90567500000001,4.9414,26.431025,45.430675
KDN(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,4.820925000000001,2.2144999999999992,11.5695,9.761325
