IUPAC,Gal-3C (0.5ug/ml),Gal-3C (2ug/ml),Gal-3C (5ug/ml),Gal-3C (20ug/ml),Gal-3C (50ug/ml)
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,9.858325,-1.65125,14.884925,10.415174999999994,5.4764750000000015
GlcNAc(b1-6)GalNAc(a1-Sp8,5.081750000000001,21.84355,10.4823,27.3867,24.150725
GlcNAc(b1-6)GalNAc(a1-Sp14,14.8061,11.221949999999998,13.6483,6.652450000000003,42.739075
GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp8,14.469500000000002,5.055175,21.471025,19.033175000000004,19.474525000000007
Glc(a1-4)Glc(b1-Sp8,5.6153999999999975,10.248175,29.9704,17.568125,19.020075
Glc(a1-4)Glc(a1-Sp8,12.188074999999996,24.3985,18.411975,14.723125,21.942825
Glc(a1-6)Glc(a1-6)Glc(b1-Sp8,7.657175,13.165925,39.788175,18.561075,25.1904
Glc(b1-4)Glc(b1-Sp8,8.774624999999997,13.859125,11.200800000000005,19.497575,46.21614999999999
Glc(b1-6)Glc(b1-Sp8,13.3198,8.156575,11.5534,9.46205,23.97475
G-ol(a1-Sp8,11.57975,5.7910999999999975,9.794375,18.999950000000005,3.7889500000000016
GlcA(a1-Sp8,15.11465,6.968524999999998,18.633300000000006,20.432,8.745699999999998
GlcA(b1-Sp8,123.9121,93.66322499999998,133.13755,111.41285,80.02690000000003
GlcA(b1-3)Gal(b1-Sp8,7.278800000000002,6.572200000000002,21.626999999999995,9.13925,6.9933
GlcA(b1-6)Gal(b1-Sp8,14.616150000000005,31.166225,6.205400000000001,19.31935,31.274725
KDN(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,13.257175,15.988725000000004,32.3967,21.3887,27.11125
KDN(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,12.397900000000005,18.798725,25.16455,26.306174999999985,36.3191
Man(a1-2)Man(a1-2)Man(a1-3)Man(a1-Sp9,13.015500000000005,10.327849999999998,9.262475000000002,11.645,13.515350000000002
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-Sp9,12.768925,8.68485,14.348025,7.449375,16.356625
Man(a1-2)Man(a1-3)Man(a1-Sp9,17.5978,19.508225,10.656199999999998,15.405775000000002,10.335725000000002
Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,14.71175,5.212800000000001,16.6115,12.3123,19.2557
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,18.0453,18.31075,14.531325,16.510325,22.180025000000004
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,78.48362499999998,55.653225,77.83097500000002,74.48177500000001,88.14399999999998
Man(a1-6)[Man(a1-3)]Man(a1-Sp9,19.125275,22.3617,14.778225000000004,8.613675,38.88625
Man(a1-2)Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-Sp9,14.072425,14.372375000000002,34.56,32.33315,27.618275
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,151.418375,102.71787500000002,170.40820000000005,139.359075,167.34335000000004
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,13.5595,18.8945,19.345925,22.315625,25.680075
Man(b1-4)GlcNAc(b1-Sp0,38.97085,6.25365,19.833075,23.865325,7.797374999999999
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.614599999999999,5.934925000000002,10.130149999999997,12.941675,24.448874999999994
(3S)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,5.353824999999999,13.616825000000002,39.749,18.164825,47.4294
Fuc(a1-2)(6S)Gal(b1-4)GlcNAc(b1-Sp0,12.074274999999995,13.293499999999998,18.673425,29.010175000000004,20.944925
Fuc(a1-2)Gal(b1-4)(6S)GlcNAc(b1-Sp8,8.790875,12.062025000000002,30.73949999999999,68.68432499999997,159.352725
Fuc(a1-2)(6S)Gal(b1-4)(6S)Glc(b1-Sp0,15.9834,9.78035,11.091475,26.808175,13.1236
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp8,12.683149999999996,3.993549999999998,20.994225,9.632875000000002,8.937899999999997
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp14,10.696775000000002,10.83735,6.706799999999998,26.703474999999994,8.737825
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,10.650925,8.418875,26.8949,12.431275,22.591649999999994
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,27.705124999999995,35.77992500000001,19.862975,16.143074999999996,47.39602500000001
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,10.162724999999998,4.756625,9.312725000000004,24.293375,12.551924999999995
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,15.26205,12.075499999999998,15.828699999999998,4.9054500000000045,7.015150000000002
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a1-Sp8,16.617725,10.16525,17.553775,7.179599999999998,7.453900000000003
Neu5Ac(a2-3)(6S)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,10.736725,6.1776750000000025,8.438224999999996,19.430175,9.187175
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp0,20.519925000000004,28.439325,35.07682500000001,17.174500000000002,24.86620000000001
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp8,12.677625,19.28035,6.851725,18.552825,13.508175
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,4.851275000000001,17.299350000000008,18.2971,14.234424999999998,25.679600000000004
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,27.32615000000001,12.09245,10.592474999999997,9.903475,56.89665
Neu5Ac(a2-6)[Neu5Ac(a2-3)]GalNAc(a1-Sp8,12.557099999999998,12.57205,17.771300000000004,11.022775,5.087549999999999
Neu5Ac(a2-3)GalNAc(a1-Sp8,10.640275000000004,9.985575,24.8173,17.387800000000002,16.844375
Neu5Ac(a2-3)GalNAc(b1-4)GlcNAc(b1-Sp0,19.949525,8.427425000000001,13.714100000000002,18.287825,27.41485
Neu5Ac(a2-3)Gal(b1-3)(6S)GlcNAc(a1-Sp8,58.98077500000001,29.7067,38.966925,28.73915,51.987425
Neu5Ac(a2-3)Gal(b1-3)[ Fuc(a1-4)]GlcNAc(b1-Sp8,12.160775,19.99765,18.533100000000005,13.75255,20.2754
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,20.0728,12.73795,26.2511,23.95202500000001,31.782175
Neu5Ac(a2-3)Gal(b1-4)[Neu5Ac(a2-3)Gal(b1-3)]GlcNAc(b1-Sp8,11.0966,18.261025000000004,15.729200000000002,9.619075,4.562275
Neu5Ac(a2-3)Gal(b1-3)(6S)GalNAc(a1-Sp8,9.52275,7.981299999999997,22.41105,5.7674,21.60645000000001
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp8,11.3776,9.856125000000002,3.883075,6.873974999999998,7.7017000000000015
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,16.93305,11.616800000000005,20.281375,15.4223,24.769625000000005
Neu5Ac(a2-3)Gal(b1-Sp8,10.876725,13.989674999999998,23.47032500000001,18.7318,9.658375000000003
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,30.604675000000004,7.190149999999999,15.327225000000002,17.4516,26.577600000000004
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,11.092775,28.96767500000001,132.44097500000004,529.0013000000001,1073.9878250000004
Fuc(a1-2)(6S)Gal(b1-4)Glc(b1-Sp0,22.734975,21.241925,99.05637500000002,17.197175,43.277425
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,29.3818,37.31429999999999,42.666925,44.561575,44.95015000000001
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp8,4.719074999999998,10.03105,10.673799999999998,9.007825,22.64745
Neu5Ac(a2-3)Gal(b1-4)(6S)GlcNAc(b1-Sp8,22.60905,18.258375,10.88535,19.34905,37.79225
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,9.647175,6.6061250000000005,15.22825,22.267375,14.987875
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,40.92800000000001,22.02125,41.409975,26.902349999999995,48.305
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,9.51935,9.8872,12.431125,4.2251,28.6603
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,4.472425000000001,13.431824999999995,10.174275000000002,16.086075,9.42875
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-Sp8,14.23405,11.46075,13.474700000000002,0.8492999999999995,12.782550000000002
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,26.265999999999995,33.48715,29.7265,30.32905,43.20967500000001
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,31.166375,231.4594,567.9741750000002,2058.1129,5765.963125
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,16.699600000000004,19.12845,21.0747,21.957300000000004,22.799399999999995
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp8,15.486500000000005,11.667274999999998,14.76905,18.5684,24.831225
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,9.945249999999998,14.210575,20.186275,55.03529999999998,78.29415
Fuc(a1-2)Gal(b1-4)(6S)Glc(b1-Sp0,28.668025,17.41145,17.847475,20.316825000000005,34.29315
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,67.696675,51.23412499999999,66.01307500000001,60.78944999999999,61.98835
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp8,3.0482499999999995,4.977400000000001,27.06215000000001,15.731274999999998,28.87664999999999
Neu5Ac(a2-6)GalNAc(a1-Sp8,16.699025000000002,6.308425,17.590649999999997,3.2785,10.808825000000002
Neu5Ac(a2-6)GalNAc(b1-4)GlcNAc(b1-Sp0,5.678675000000001,13.369049999999998,7.846974999999999,19.50095,15.583925
Neu5Ac(a2-6)Gal(b1-4)(6S)GlcNAc(b1-Sp8,11.413175000000004,12.020549999999995,5.936974999999999,1.316349999999999,21.031625
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,28.268075000000003,20.25815,10.317024999999996,18.206800000000005,19.720524999999995
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp8,11.971550000000002,9.66875,10.223125,18.06295,16.418100000000006
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,14.425300000000005,20.159600000000005,12.819799999999995,19.123675,43.51255000000001
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,13.752575000000002,52.50195000000001,78.4228,286.87625,813.2151499999999
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp0,7.944700000000001,9.60205,19.356925,21.917150000000003,20.745050000000006
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp8,17.168775,7.571275,14.7346,7.864049999999999,18.61155000000001
Neu5Ac(a2-6)Gal(b1-Sp8,20.810125000000006,11.233274999999995,18.500375,14.39705,13.881949999999994
Neu5Ac(a2-8)Neu5Ac(a1-Sp8,12.866325,10.220224999999996,15.148925,13.01805,47.515875
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,7.335699999999999,4.434475,11.205425,11.374424999999995,25.984275
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,14.099125,9.57065,19.308274999999995,5.0043500000000005,32.54505
Neu5Ac(b2-6)GalNAc(a1-Sp8,6.088799999999997,9.734099999999998,14.944149999999995,4.151525,10.513075
Neu5Ac(b2-6)Gal(b1-4)GlcNAc(b1-Sp8,8.125250000000001,14.407624999999998,20.843225,17.4757,19.587925
Neu5Gc(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,26.154275,11.940375,19.431775,35.012525,14.938775
Neu5Gc(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,11.428025,29.076725,9.312200000000004,20.095725,22.20825
Neu5Gc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,15.811549999999995,13.191675000000005,27.74755,23.691299999999995,28.561449999999994
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,22.680799999999994,9.078875,7.8797000000000015,32.202775,48.491200000000006
Neu5Gc(a2-3)Gal(b1-4)Glc(b1-Sp0,19.295925,14.91505,37.3919,20.172074999999992,24.679925
Neu5Gc(a2-6)GalNAc(a1-Sp0,8.14525,11.744975,21.650925,14.364874999999998,6.9895
Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,10.0513,24.487525,25.246575,21.333075,23.269825
Neu5Gc(a1-Sp8,12.95915,21.85090000000001,11.26195,17.244625000000006,9.62265
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,10.850825,11.871800000000004,21.444000000000003,17.028599999999994,32.708499999999994
Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,19.07615,54.676425,142.14532499999996,359.09702500000014,1382.4072000000006
Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp0 ,39.744675,25.288875,34.446275,22.450175,54.08149999999999
Gal(b1-4)[Fuc(a1-3)](6S)Glc(b1-Sp0,22.045425,12.706574999999996,24.528025000000003,12.707775000000002,40.64507500000001
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,14.330424999999998,28.83592500000001,28.318925,29.573325000000004,24.5697
Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,11.327350000000004,74.004375,351.1170500000002,1036.7967749999998,2753.4358999999995
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,30.54727500000001,42.193825,100.94879999999998,504.81235000000015,914.204725
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,15.825775,10.409375,42.79455,45.338875,49.77302499999999
4S(3S)Gal(b1-4)GlcNAc(b1-Sp0,15.018300000000005,18.132875,7.9147500000000015,7.181550000000001,9.815625
(6S)Gal(b1-4)(6S)GlcNAc(b1-Sp0,10.024125000000002,13.472549999999998,16.780025000000002,17.254550000000002,53.35595000000001
(6P)Glc(b1-Sp10,14.511775,4.692775000000001,13.994274999999998,24.4811,11.809424999999996
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,29.716674999999995,47.62805,29.921175000000005,36.177925,46.58800000000001
Gal(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,6.596800000000003,8.044475000000002,12.573025,23.41745,20.27035
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,26.008475000000004,19.517175,17.088575,24.2132,15.619375
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,24.58415,15.492900000000002,24.9472,38.82662500000001,50.37665000000001
GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,23.640025,22.3518,11.13425,35.10334999999999,33.54039999999999
Gal(b1-4)GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp0,10.271450000000003,11.532425000000005,18.917275,24.446925,27.933000000000003
Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp0,15.125700000000002,22.316425,14.068625000000004,23.275275,48.4223
GalNAc(b1-3)Gal(b1-Sp8,12.380824999999998,14.631274999999995,6.20425,8.284400000000002,18.554075
GlcA(b1-3)GlcNAc(b1-Sp8,15.554725,5.830425000000003,17.002950000000002,11.119625000000005,36.41705
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,25.487075,6.579125000000001,23.524049999999995,9.175175,11.547675000000002
GlcNAc(b1-3)Ma(n1-Sp10,15.412099999999995,14.9055,12.075950000000002,12.393549999999998,25.897025
GlcNAc(b1-4)GlcNAc(b1-Sp10,8.680250000000003,7.08095,13.7505,8.607624999999999,12.74625
GlcNAc(b1-4)GlcNAc(b1-Sp12,9.93815,9.112099999999998,5.467100000000001,4.8032,14.822724999999995
MurNAc(b1-4)GlcNAc(b1-Sp10,11.7529,3.263425,11.863675,13.1112,10.3524
Man(a1-6)Man(b1-Sp10,19.495100000000004,25.164500000000004,33.276174999999995,14.054175,24.90940000000001
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-Sp10,10.21765,8.365749999999998,10.137875,6.71875,37.14592499999998
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,23.471725,14.61795,13.111675,0.9978999999999996,8.853150000000003
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,8.482074999999996,9.055500000000002,5.754725000000001,8.209050000000001,9.3067
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,15.962075,10.663825000000003,14.481225000000002,40.997925,20.7074
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,14.16515,12.934175,10.558275000000002,26.64905000000001,30.93385
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,16.348925,11.278525000000002,23.2923,23.992325,15.910525000000005
GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,8.013800000000002,3.14345,17.259375,8.261625,23.365375
Neu5Ac(a2-8)Neu5Ac(b1-Sp17,28.11137500000001,20.493925000000004,20.076750000000004,17.31005,34.36975
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(b1-Sp8,3.62505,4.596375,36.3566,8.549725000000002,18.214875000000006
Neu5Gc(b2-6)Gal(b1-4)GlcNAc(a1-Sp8,9.689049999999998,10.545250000000003,15.248925000000005,14.11295,24.557825
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,14.0789,10.806,24.08805,29.600525,44.75365
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,6.410899999999998,8.644825,19.277725,30.2985,34.38665
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,6.43845,11.92965,13.560125,9.8319,16.487875000000006
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,5.724825000000001,8.061625000000003,29.23014999999999,18.838525,13.123800000000005
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",46.11935,62.476725000000016,58.10092500000001,65.582,72.95875
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",11.32965,24.104975,9.055974999999997,18.328125,15.325475
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,10.712749999999998,34.284099999999995,100.345,440.173,1365.6976
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,16.518225,9.340125,20.41345,15.140125,24.580075
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,31.86385,320.7091000000001,329.825,1535.744975,5691.050475
Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,10.077,14.369149999999998,27.225774999999995,49.585475,109.08355
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,17.212525,4.380124999999998,12.863375,63.58105000000001,81.091825
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,18.829025,390.41875,1078.935925,3129.0298250000005,7614.877074999998
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,64.55045000000001,503.7063,1060.44645,2514.874275,7928.910750000001
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,14.854050000000004,19.283025,39.36975,23.360575000000004,41.00725
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,15.3074,329.473925,1065.81995,4488.3557249999985,9113.712424999998
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,14.26725,11.1772,11.508450000000005,13.69685,27.7185
GlcNAc(a1-4)Gal(b1-3)GlcNAc(b1-Sp0,17.4588,30.074649999999995,16.746325,10.079475,18.0766
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,22.443475,24.6951,34.963899999999995,79.312075,68.59220000000002
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,19.86365,41.22702500000001,49.68860000000001,31.00477500000001,38.4809
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,13.470300000000002,28.384925,62.512025,318.97854999999987,750.048225
GlcNAc(a1-4)Gal(b1-3)GalNAc(a1-Sp14,17.316025,4.310174999999999,15.297899999999998,5.9730000000000025,23.713075
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,18.559925,12.885275000000005,11.102650000000002,1.7676999999999978,17.799625
Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,2.9131750000000007,20.664825,10.203174999999998,9.730124999999994,41.2711
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,9.1419,9.567600000000002,11.7407,5.307124999999998,22.74922500000001
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,24.004075,8.963149999999994,25.40915,6.6972000000000005,11.543274999999998
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,15.752325,8.3568,16.753249999999998,27.797025000000005,17.095949999999995
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,10.954925000000005,10.069800000000004,13.486600000000005,18.675925,9.810824999999998
Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,22.905725,24.53325,26.16305,49.08554999999999,21.50940000000001
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,28.03275,11.994124999999995,33.09355,18.2432,22.4154
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,22.63202500000001,25.75907500000001,33.9948,32.453975,25.83395
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,18.9867,8.36625,32.091649999999994,18.1355,32.639174999999994
(6S)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,14.63955,15.971875,18.476499999999994,20.67025,19.46795
