IUPAC,SJA 1ug/ml,SJA 10ug/ml,SJA 100ug/ml
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,10.874049999999995,16.92845,24.34230000000001
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,7.923549999999998,11.323874999999996,-0.3750500000000017
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,-3.5256750000000032,-7.092025,1.6583249999999978
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,6.930299999999999,7.020575000000003,6.802825000000002
Gal(a1-4)GlcNAc(b1-Sp8,0.5241749999999996,7.0551749999999975,3.671099999999999
Gal(a1-6)Glc(b1-Sp8,-2.9232999999999976,9.9752,22.58994999999999
Gal(b1-2)Gal(b1-Sp8,-0.4174000000000042,9.768175,6.237899999999998
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.5629250000000017,-2.716875,16.698900000000002
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,0.9358749999999948,7.029725000000003,0.09009999999999962
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,0.5136249999999993,6.004800000000001,-7.593650000000001
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,-3.6343500000000013,5.9947500000000025,-8.208350000000003
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,11.537674999999995,3.1755749999999985,6.697425000000001
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,12.804625,19.111,113.806925
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,10.038850000000004,6.343525000000001,5.870700000000008
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,0.07077499999999759,3.1915499999999994,4.1569
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,-4.41105,-1.3518249999999998,-9.29635
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,7.309875000000003,14.3567,-4.121750000000001
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,7.0194250000000045,5.29,5.448450000000001
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,-0.8841249999999983,5.562749999999999,4.2379250000000015
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,1.1910999999999987,16.123625000000004,4.19850000000001
Gal(b1-3)GalNAc(a1-Sp8,3.5625500000000017,4.504425000000001,4.578425000000001
Gal(b1-3)GalNAc(a1-Sp14,2.97705,10.847599999999998,5.8350750000000025
Gal(b1-3)GalNAc(a1-Sp16,-0.4441749999999995,21.128225,3.7013749999999987
Gal(b1-3)GalNAc(b1-Sp8,0.5919249999999979,2.7693999999999988,3.5342750000000014
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,9.107675,19.715425000000003,26.09235
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,8.158174999999996,-0.3773499999999999,-8.4734
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,3.625325000000004,5.644149999999998,0.6318749999999991
Gal(b1-3)Gal(b1-Sp8,-1.5235249999999994,6.439575000000001,1.559775
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,1.3752750000000002,7.1472750000000005,15.75585
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,8.459525000000003,4.451275000000001,15.51615
Gal(b1-3)GlcNAc(b1-Sp0,7.519499999999999,8.684674999999999,6.136624999999999
Gal(b1-3)GlcNAc(b1-Sp8,-0.7653500000000033,0.3999249999999677,6.945974999999999
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.1502500000000015,9.29615,3.8203500000000012
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,-5.189974999999999,1.6900749999999969,4.633999999999997
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,0.6421750000000035,14.69465,1.9468499999999995
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,-0.4180500000000009,10.479325000000003,-0.8590499999999999
Gal(b1-4)(6S)Glc(b1-Sp0,4.824650000000002,3.5440749999999994,10.856375
Gal(b1-4)(6S)Glc(b1-Sp8,21.43165,9.250750000000002,0.10147499999999887
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,-3.4356000000000013,9.818799999999998,139.070625
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,4.063574999999998,-0.2874250000000007,1.8612249999999992
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,16.968850000000003,12.311325,-4.518125
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,6.041725000000001,3.372200000000001,2.352174999999999
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,-0.8646750000000027,21.64825,197.37145
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-0.7165250000000007,21.141200000000005,100.52405
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,9.0672,-3.2342499999999994,46.47802500000001
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,11.890575,4.288549999999997,24.993475
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,4.236125000000001,18.002200000000006,111.72997499999997
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,9.871875,3.8232750000000006,106.66745
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,-3.7112999999999983,11.10015,53.8767
Gal(b1-4)GlcNAc(b1-Sp0,2.791675,3.5585249999999977,5.443025000000002
Gal(b1-4)GlcNAc(b1-Sp8,8.97445,5.2544499999999985,0.7770749999999982
Gal(b1-4)GlcNAc(b1-Sp23,11.555925000000002,-0.16842499999999916,10.294574999999996
Gal(b1-4)Glc(b1-Sp0,12.332274999999996,1.868525,9.581025
Gal(b1-4)Glc(b1-Sp8,0.5689999999999991,3.111474999999997,15.167875
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,6.4661500000000025,11.17175,84.244525
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,3.217650000000001,8.184175,1.645
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,3.216700000000003,16.045224999999995,1.826875
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,-4.074699999999998,6.136775,0.5508250000000015
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,2.648925,8.741999999999997,-0.4579000000000022
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,-0.32522499999999965,6.615625,14.913725
GlcNAc(b1-3)GalNAc(a1-Sp8,-0.29070000000000285,14.363475000000005,-1.0579000000000054
GlcNAc(b1-3)GalNAc(a1-Sp14,0.5904500000000006,1.7430500000000002,-3.3362750000000005
GlcNAc(b1-3)Gal(b1-Sp8,13.400400000000005,7.295200000000001,9.520775
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.941149999999999,-4.2459500000000014,10.373275000000003
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,0.6190499999999997,0.6735499999999988,11.212924999999998
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.974724999999999,1.4451750000000008,17.073674999999998
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,1.630374999999999,14.7372,-5.986875
GlcNAc(b1-4)(a1-MDPLys,1.1504999999999992,1.6845750000000024,11.419025
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,5.331975000000002,-5.2356750000000005,4.612650000000002
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,-6.700175,-7.2199000000000035,-20.19915
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,0.9223,25.825875,277.75622500000003
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,-1.7578499999999977,-2.5160750000000025,284.458875
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,6.855374999999999,0.7761000000000005,191.8003
GlcNAc(b1-6)GalNAc(a1-Sp8,7.805,8.506699999999999,67.37802500000001
GlcNAc(b1-6)GalNAc(a1-Sp14,4.296349999999997,3.921925,-2.090174999999997
GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp8,-4.363375000000001,4.847775000000006,86.85097499999998
Glc(a1-4)Glc(b1-Sp8,15.023575,5.574675000000001,7.405774999999997
Glc(a1-4)Glc(a1-Sp8,6.5665749999999985,7.891125000000002,4.398375
Glc(a1-6)Glc(a1-6)Glc(b1-Sp8,-0.2824000000000009,2.214724999999998,0.538000000000002
Glc(b1-4)Glc(b1-Sp8,18.462875,10.989925,5.178574999999997
Glc(b1-6)Glc(b1-Sp8,-6.978700000000003,12.589575000000005,12.519299999999996
G-ol(a1-Sp8,5.046824999999998,11.227325,-7.713800000000001
GlcA(a1-Sp8,6.371199999999996,17.987125,8.700225000000003
GlcA(b1-Sp8,90.25597499999998,53.468125,27.753425
GlcA(b1-3)Gal(b1-Sp8,-6.676875,14.344550000000005,3.6153250000000017
GlcA(b1-6)Gal(b1-Sp8,3.2341999999999977,19.570725000000003,10.335375000000004
KDN(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,16.16575,0.7715249999999969,-7.575500000000003
KDN(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,18.762474999999995,13.499100000000002,-9.000525000000003
Man(a1-2)Man(a1-2)Man(a1-3)Man(a1-Sp9,-0.04197500000000165,8.040975,0.4494749999999996
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-Sp9,3.0884750000000025,8.158725,-3.2073750000000008
Man(a1-2)Man(a1-3)Man(a1-Sp9,1.9474500000000017,3.0266499999999983,-3.8122000000000007
Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,9.316700000000004,1.2271999999999998,-2.5939500000000013
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,-7.258675,-0.2433499999999977,-8.181600000000003
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,30.52320000000001,13.517550000000002,25.964350000000003
Man(a1-6)[Man(a1-3)]Man(a1-Sp9,-2.5181499999999986,4.259825000000001,1.3921749999999982
Man(a1-2)Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-Sp9,5.325699999999999,3.854625,1.992949999999997
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,85.672175,77.98675000000001,134.63212500000003
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,-0.2508000000000017,-2.7940749999999994,17.102349999999998
Man(b1-4)GlcNAc(b1-Sp0,-1.9520500000000025,-2.8778000000000024,-5.1523
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,-0.9545500000000012,4.273125,-7.301924999999999
(3S)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,8.81915,6.835049999999999,0.10415000000000063
Fuc(a1-2)(6S)Gal(b1-4)GlcNAc(b1-Sp0,5.637600000000001,0.7599250000000026,0.2886999999999995
Fuc(a1-2)Gal(b1-4)(6S)GlcNAc(b1-Sp8,7.411724999999999,3.4400250000000003,5.046275
Fuc(a1-2)(6S)Gal(b1-4)(6S)Glc(b1-Sp0,5.984524999999998,7.050450000000001,16.276225000000004
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp8,-1.4468999999999994,-5.061550000000002,-4.64125
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp14,-3.070400000000001,2.5853,0.31862499999999905
