IUPAC,AOL (Mahal Lab) (0.1ug/ml),AOL (Mahal Lab) (1ug/ml),AOL (Mahal Lab) (10ug/ml),AOL (100ug/ml)
Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,4.207974999999999,0.3301749999999997,10.1277,23.36864999999999
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.033200000000001,0.007750000000001478,-5.114799999999999,-2.5059500000000003
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,34.68305000000001,28.799225,30.964675,67.93585000000002
Man(a1-6)[Man(a1-3)]Man(a1-Sp9,17.808175,4.770474999999999,16.010375000000007,17.875299999999996
Man(a1-2)Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-Sp9,19.380900000000004,12.735974999999994,15.658900000000004,8.571800000000003
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,108.85112500000002,81.424475,89.1659,147.1732
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.08722500000000011,9.529775,19.305300000000006,39.301625
Man(b1-4)GlcNAc(b1-Sp0,11.384274999999995,9.920775,6.738225,24.607075
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.362449999999999,9.362625,6.248150000000001,5.204224999999997
(3S)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,466.1257999999999,4257.2147,10917.406049999998,12852.569699999998
Fuc(a1-2)(6S)Gal(b1-4)GlcNAc(b1-Sp0,1005.85835,5998.38345,14826.1,12937.323275000002
Fuc(a1-2)Gal(b1-4)(6S)GlcNAc(b1-Sp8,1275.4928,7848.496100000001,16334.987125,17051.6789
Fuc(a1-2)(6S)Gal(b1-4)(6S)Glc(b1-Sp0,1844.09165,9044.541875,20078.86965,14542.2056
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp8,7.7483749999999985,2.234424999999999,11.469049999999998,24.60787500000001
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp14,8.00805,6.037825,11.329175000000005,5.492674999999995
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,25.09995000000001,11.490775000000005,17.990475,24.52565
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,16.235575000000004,32.87729999999999,25.5411,42.95685000000001
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,15.505550000000005,11.851524999999995,13.551675,8.813874999999998
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,13.152924999999998,0.2876499999999984,3.2553,25.694700000000005
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a1-Sp8,6.585625,5.501499999999997,13.855525,14.288975
Neu5Ac(a2-3)(6S)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,677.44165,6045.981875,14344.64675,13509.466775
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp0,12.273224999999998,9.78575,7.257624999999999,8.022549999999999
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp8,4.397649999999997,-2.5864,4.742225,16.656800000000004
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,8.360574999999995,3.8657749999999993,15.478899999999996,16.502575
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,4.5646499999999985,8.27935,16.692174999999995,7.951999999999997
Neu5Ac(a2-6)[Neu5Ac(a2-3)]GalNAc(a1-Sp8,6.3162999999999965,12.181349999999995,12.9257,23.898325
Neu5Ac(a2-3)GalNAc(a1-Sp8,1.6152750000000005,8.675474999999999,11.68795,14.793525
Neu5Ac(a2-3)GalNAc(b1-4)GlcNAc(b1-Sp0,23.56130000000001,6.158624999999999,6.380875000000002,13.742875
Neu5Ac(a2-3)Gal(b1-3)(6S)GlcNAc(a1-Sp8,41.344724999999976,47.5678,30.53634999999999,52.38354999999999
Neu5Ac(a2-3)Gal(b1-3)[ Fuc(a1-4)]GlcNAc(b1-Sp8,1146.367775,8291.975274999999,18195.003925000005,19277.87375
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,1061.49755,7604.73585,21727.9704,18176.4394
Neu5Ac(a2-3)Gal(b1-4)[Neu5Ac(a2-3)Gal(b1-3)]GlcNAc(b1-Sp8,1.7554000000000034,8.874324999999997,1.7112249999999969,26.258575
Neu5Ac(a2-3)Gal(b1-3)(6S)GalNAc(a1-Sp8,2.560625,12.24875,15.174250000000004,7.040099999999999
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp8,6.431425000000001,8.094250000000002,4.912799999999999,14.029174999999995
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,10.013799999999998,32.043724999999995,96.252225,138.745275
Neu5Ac(a2-3)Gal(b1-Sp8,14.410425,25.093975,15.657200000000005,18.704649999999994
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,15.770600000000005,24.3477,38.221625,54.66082499999999
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.745050000000001,7.34985,6.6222749999999975,13.307849999999998
Fuc(a1-2)(6S)Gal(b1-4)Glc(b1-Sp0,2722.586775,11039.302725,16822.6014,16713.40905
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,28.56725,16.100250000000006,22.2207,17.68445
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp8,8.292549999999999,8.696524999999998,6.860725,12.729475
Neu5Ac(a2-3)Gal(b1-4)(6S)GlcNAc(b1-Sp8,3.7838499999999993,14.504124999999998,13.531025,13.965075000000002
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,1991.4231250000007,12023.769149999998,17791.5965,19423.443150000006
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,1326.550275,8469.362775000001,14378.824825,12681.452275
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,371.8812,2831.8018999999995,10284.507175000002,12078.358375000002
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,724.2553000000001,5629.3334,16221.873325,13994.262725000002
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-Sp8,1050.91945,6876.481400000002,17175.7717,15436.633699999995
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,553.1676,5998.267100000001,17313.719025000006,19990.272575000006
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,20.03735,14.78625,18.1473,21.156200000000005
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,12.575325,6.9177750000000024,9.152674999999997,11.855500000000005
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp8,7.5738,30.75405,14.986425,14.004899999999996
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,10.48215,0.07174999999999976,5.0269,-1.3202749999999952
Fuc(a1-2)Gal(b1-4)(6S)Glc(b1-Sp0,2093.77295,10202.074275000004,16415.912249999998,18516.2867
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,13.9222,20.7483,13.451000000000004,13.482050000000005
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp8,35.39182500000001,89.755775,209.51342500000004,1069.1191500000002
Neu5Ac(a2-6)GalNAc(a1-Sp8,8.7583,10.906025,-1.3719000000000008,8.319975
Neu5Ac(a2-6)GalNAc(b1-4)GlcNAc(b1-Sp0,6.102024999999999,-2.0995750000000024,-0.4114249999999995,10.230074999999994
Neu5Ac(a2-6)Gal(b1-4)(6S)GlcNAc(b1-Sp8,3.1961249999999937,9.563825,3.4464749999999995,22.79640000000001
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,15.528399999999996,7.524125,17.94625,30.53705
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp8,8.7179,14.136975,1.8246500000000017,17.3887
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,1075.172075,7975.771674999997,20019.991624999995,18229.85305
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.9501250000000026,8.296275000000001,0.054900000000001725,15.9645
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp0,6.221,23.27300000000001,24.095175,27.44760000000001
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp8,17.645625,5.764075,5.045525,36.91197500000001
Neu5Ac(a2-6)Gal(b1-Sp8,15.3883,29.391,25.513575000000003,36.28255
Neu5Ac(a2-8)Neu5Ac(a1-Sp8,10.014875,12.644700000000007,24.167225,25.07345
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,5.921474999999999,0.2253749999999997,6.087449999999998,2.93405
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,1121.1393749999997,5973.407200000002,13255.76575,12816.696325
Neu5Ac(b2-6)GalNAc(a1-Sp8,8.141099999999998,22.815825000000004,8.66515,18.42655
Neu5Ac(b2-6)Gal(b1-4)GlcNAc(b1-Sp8,7.326425,10.310025,16.777950000000008,24.386849999999995
Neu5Gc(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,964.475175,6762.396300000001,14946.158199999998,18971.054225
Neu5Gc(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,13.819975,5.765775000000001,11.101924999999998,13.602149999999995
Neu5Gc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,345.8538,3575.2097500000004,11025.600125,14765.58265
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,11.739925000000005,-1.429875000000001,6.595224999999999,13.862199999999998
Neu5Gc(a2-3)Gal(b1-4)Glc(b1-Sp0,7.780100000000001,10.76215,7.241500000000002,11.286474999999996
Neu5Gc(a2-6)GalNAc(a1-Sp0,8.457775000000002,13.7104,14.444375,4.692624999999996
Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,9.517824999999998,6.917925000000002,13.349749999999998,20.542325
Neu5Gc(a1-Sp8,8.641775,8.141575,20.234825,19.84825
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,8.97155,42.82507499999999,5.114325000000003,12.521674999999995
Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,8.77595,10.025100000000004,14.424174999999998,14.703475000000005
Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp0 ,1129.8890999999996,7230.310450000001,16415.01605,18259.315850000006
Gal(b1-4)[Fuc(a1-3)](6S)Glc(b1-Sp0,1816.405425,8888.0602,16454.358549999994,18843.495800000004
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,2108.320125,11577.729199999998,17641.005650000006,15726.092650000002
Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,26.397925,8.64425,3.256350000000003,16.792675
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,6.4708000000000006,19.88825,8.019749999999998,9.1864
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,4.629175,11.186675,9.284225,4.727900000000004
4S(3S)Gal(b1-4)GlcNAc(b1-Sp0,11.495274999999998,13.447274999999998,20.2957,7.904674999999994
(6S)Gal(b1-4)(6S)GlcNAc(b1-Sp0,13.700025,16.153600000000004,13.766999999999998,20.173625
(6P)Glc(b1-Sp10,33.157375,12.819675,15.1475,48.58404999999999
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,54.944225,79.510625,249.910475,951.311025
Gal(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,14.515050000000004,20.2268,37.1824,54.798575
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,10.1667,6.0094249999999985,3.960399999999998,16.166900000000005
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,12.198300000000005,19.162300000000005,2.45115,16.434675000000002
GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,-2.422274999999999,13.18005,13.9629,6.5763250000000015
Gal(b1-4)GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp0,5.038724999999996,9.671475,7.6690999999999985,13.1256
Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp0,3.4264500000000027,11.305649999999998,8.2944,13.865750000000002
GalNAc(b1-3)Gal(b1-Sp8,10.149850000000002,8.194074999999998,13.572225000000005,24.40435
GlcA(b1-3)GlcNAc(b1-Sp8,5.611225000000003,5.893149999999998,8.608525000000002,22.450524999999992
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,12.8409,0.3462249999999987,11.472225000000002,16.075399999999995
GlcNAc(b1-3)Ma(n1-Sp10,12.20095,12.8245,9.494674999999994,38.65715
GlcNAc(b1-4)GlcNAc(b1-Sp10,9.075324999999998,10.62455,11.386875,9.652750000000003
GlcNAc(b1-4)GlcNAc(b1-Sp12,8.7798,12.272575000000005,8.505399999999952,1.7992499999999971
MurNAc(b1-4)GlcNAc(b1-Sp10,6.936325000000003,14.36265,4.8930000000000025,8.134800000000002
Man(a1-6)Man(b1-Sp10,22.2509,11.063625,38.0469,39.04435000000001
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-Sp10,14.970099999999995,24.07252500000001,6.823449999999999,56.4622
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,2.5311499999999967,17.5927,9.991225,12.065575
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,8.917325000000005,3.1780500000000025,5.993300000000001,10.782025000000004
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,9.899299999999998,9.096399999999996,5.392349999999999,-6.344624999999998
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,2.3394749999999984,2.9340750000000013,1.1436249999999992,16.846925
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,6.9837000000000025,8.144824999999999,8.272150000000002,30.79695
GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,2.4274000000000004,6.480400000000001,12.128775,59.855275000000006
Neu5Ac(a2-8)Neu5Ac(b1-Sp17,7.488600000000003,13.042575000000005,13.283475,16.220325000000006
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(b1-Sp8,7.129425,6.4907999999999975,10.606849999999996,6.683900000000002
Neu5Gc(b2-6)Gal(b1-4)GlcNAc(a1-Sp8,12.315025000000002,7.186150000000002,13.921799999999998,14.444874999999998
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,11.6753,16.029200000000003,20.689675,29.260024999999995
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,10.36625,2.4799750000000014,5.26285,8.628000000000002
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,-2.5996749999999995,3.391375000000002,9.78745,13.686299999999996
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,1043.927475,4967.70915,12460.289,11545.414875000002
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",22.099474999999995,23.94905,15.210349999999998,13.070450000000005
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",-1.5336,10.849574999999994,6.603249999999999,15.857875000000005
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,2.2730500000000013,1.6740499999999994,14.829625000000005,10.364275000000003
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,1515.885675,9372.4775,21075.326075,19004.4163
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-2.1331500000000005,12.142625,-1.8707249999999984,10.541824999999996
Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,4.961500000000001,10.074274999999998,6.805824999999999,14.781075000000007
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,-1.3317749999999977,18.56475,2.7176750000000016,-3.366425
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,161.00280000000004,1033.727475,2500.5193,5375.516725
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,40.4341,52.6302,119.55002500000002,704.628925
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,44.33459999999999,100.326525,197.615775,844.6832750000003
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.171524999999999,7.090525000000013,12.183025,10.580575
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,17.345200000000002,13.703425,4.5252,11.814475000000002
GlcNAc(a1-4)Gal(b1-3)GlcNAc(b1-Sp0,19.028099999999995,6.360975,17.019350000000006,6.05795
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,6.199924999999998,8.894675000000003,5.7394250000000016,3.464975000000001
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,1700.0473999999995,8161.938575000001,17736.00555,15634.252125
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,17.4825,43.10160000000001,47.05615,82.00379999999998
GlcNAc(a1-4)Gal(b1-3)GalNAc(a1-Sp14,11.373350000000002,26.81507500000001,8.920024999999997,39.137025
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,9.41825,5.902050000000001,10.121124999999996,12.507649999999998
Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,16.583725,11.979574999999995,11.13875,9.95425
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,9.685675,9.785100000000002,10.721374999999997,14.925475
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,18.2955,24.624125,10.8319,12.717575
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,8.0745,6.285724999999999,74.33365,63.23485
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,2.1860250000000025,13.540675000000002,10.654474999999996,14.676450000000004
Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,2.04195,25.284075,29.6188,65.9307
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,996.033125,3510.727925000001,5897.2318,8176.6713249999975
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,1309.41075,5932.2183,13176.1355,11607.751525
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,1466.1070000000002,6472.916600000001,9302.462275000002,10715.293624999998
(6S)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,9.468275,6.990574999999998,14.010574999999998,14.78125
KDN(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(a1-Sp0,70.644725,774.820025,1892.733575,3834.4247000000014
KDN(a2-6)Gal(b1-4)GlcNAc(a1-Sp0,1.883225,14.336325000000002,23.219849999999994,13.73395
KDN(a2-3)Gal(b1-4)Glc(a1-Sp0,18.3557,14.108249999999998,15.046600000000002,28.241575
KDN(a2-3)Gal(b1-3)GalNAc(a1-Sp14,31.482375000000005,40.816425,72.72065,197.637875
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,1296.67905,6457.1932,12678.651675,19423.950725
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,2391.1448,14555.6405,21120.8219,17414.570525000006
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNA(b1-Sp20,519.9868250000002,1860.458475,2785.832924999999,4008.9780750000014
Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,15.184400000000005,12.758050000000004,34.83082499999999,36.76145
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.2490000000000006,6.638324999999997,26.217425,30.914075
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,1559.7015749999994,4217.583725,7003.712550000001,8101.56435
Neu5Ac(a2-6)GlcNAc(b1-4)GlcNAc(a1-Sp21,5.364575,5.436725000000001,7.404725000000001,20.820300000000003
Neu5Ac(a2-6)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp21,6.547650000000003,4.9357000000000015,13.776650000000005,31.2964
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc(a1-Sp21,2179.077875,14025.916475000002,22675.6721,22669.92845
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp21,278.058425,748.6321500000001,1087.14205,2803.2964
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,19.752725,29.175425,168.77055,1588.0879750000006
