IUPAC,AMA (EY Lab) (0.1ug/ml),AMA(EY Lab) (1ug/ml),AMA(EY Lab) (10ug/ml),AMA (EY Lab) (100ug/ml)
"Neu5,9Ac2(a1-Sp8",9.783529597066018,11.847467855481465,9.235978401338985,6.156682812129164
"Neu5,9Ac2(a2-6)Gal(b1-4)GlcNAc(b1-Sp8",3.7676172616124353,2.881189167687537,5.872234297877318,1.933838275511513
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,45.89027913755268,88.82519633063892,4044.37126077649,2392.817868568509
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,235.75267235390208,1046.396062762003,1507.480596063844,3238.9780653307707
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,47.21157529938146,271.0853122236391,4462.387788920954,4374.475503914946
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,455.54412109516494,1537.374431871651,714.9945397273002,1088.7142126456606
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,7.442637630739223,67.71597808971315,871.3999043373661,3464.0179409358325
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,9.372399119755832,6.612331314546582,20.335724016678146,1370.3117330596558
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,4.337867640807713,8.505233245625886,28.05559768951843,2129.1300237990126
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)M(an-a)(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,6.096040035616017,15.598143568039305,464.80666651017935,1803.0488840808405
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,9.641500217289837,4.410915454868742,3.7219374049904137,520.7816198339199
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-Sp9,8.937230854688718,3.1152222799237514,7.770030001872586,20.65717908185919
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp9,6.250015051915207,12.244406428345089,3.165459802303611,6.916659490618763
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp8,5.562128254769036,2.6137294925068333,6.2688274923758,8.107420202300277
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp8,3.770388309798696,0.5290718752368813,6.604053007307964,4.729780913442677
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp14,4.173887622668661,5.7449015027094505,2.8296360159038128,14.280073116613698
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,8.113257146588332,9.757708126527461,8.427606031964235,8.23257925926012
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp9,6.707478858209938,3.9040095682729374,7.26657091550065,3.16858046712825
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,8.683044411332162,2.7478436521510314,4.367267386669456,13.554266507881074
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,4.155193374862355,4.790537040527571,11.96935247075491,3.991111940612541
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp0,1.5041789753882382,2.2447274183071846,2.530986723756833,11.36687801787867
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp8,9.682724225607506,4.8273883880589965,4.2095335952058415,5.560174759243932
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.897559974825748,9.627950893232676,8.62621900926665,12.809275311924038
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.652525492944664,6.061373686439952,4.107841123489715,9.42122801903588
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.244609604867092,8.45818922716323,5.279783167580539,8.205643841080759
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,8.009228772849063,2.1117862066269715,6.037063176191992,5.6528756015559605
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.48757104814129,4.2486208974207065,4.670511344863642,6.814528004870678
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.9407891938036985,6.206436669565983,2.0400102473190302,9.060734170952516
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp0,5.619316524498331,3.3226436919015665,7.967674443388945,7.114785809085666
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp8,1.230438153328586,5.6762725345658565,5.229235421088506,4.080424177602946
Fuc(a1-2)Gal(b1-4)Glc(b1-Sp0,7.111912005161956,17.234907234060376,11.461308145633582,9.394006188478173
Fuc(a1-2)Gal(b1-Sp8,6.4857808136337685,6.4763513870980365,7.292601447814539,25.185450905019888
Fuc(a1-3)GlcNAc(b1-Sp8,4.523897702479578,5.7327027087288025,2.188048017449951,7.267661996589182
Fuc(a1-4)GlcNAc(b1-Sp8,4.5671462804104594,6.124015188515345,18.38774343802142,12.164836270853245
Fuc(b1-3)GlcNAc(b1-Sp8,7.014967155245036,10.543756912505145,2.29220809773749,6.356646739175179
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,10.575002673719123,6.667597853050228,13.87301878071244,6.182700538532237
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.544283652556009,13.53336351650985,24.30867587362925,5.71824325966172
(3S)Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp0,2.2480280267751738,4.884002883137973,3.6249000780481246,6.619405050304747
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,4.8728046766381565,2.6822750323497124,3.031050339816218,12.611905233382995
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,11.526538165613015,10.897726448821022,9.978680935040133,6.078794351610081
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,8.653439692351629,2.038902725119566,7.570756548885982,0.8356812330867148
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,15.121581764484825,11.227964244205921,7.1278303605772635,15.802931374563597
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,6.9615981747488656,3.4960826710047916,4.093862646287325,15.56387708689044
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,7.009432806582854,4.064916088514819,11.41284344247743,7.627723389933156
GalNAc(a1-3)GalNAc(b1-Sp8,7.54510551389663,3.834002677250848,5.3739592805646215,7.358470806888702
GalNAc(a1-3)Gal(b1-Sp8,6.964716659647154,4.808119925709009,11.864720708996902,15.08513008017607
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,11.037209331620009,4.661756440352357,2.505073424073644,19.057857727369747
GalNAc(b1-3)GalNAc(a1-Sp8,8.57239323876361,3.4767498360537816,5.796151939793044,8.323775734755223
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,3.05612238302068,4.825737885201262,9.95002758991149,8.697080101342442
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,7.561413352178287,14.642685002075286,4.965152884772709,15.579895396819367
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,24.478313359839568,7.131597762715344,10.704001656818196,18.10113017417697
GalNAc(b1-4)GlcNAc(b1-Sp0,10.757056070435805,3.769797348222672,7.874472936171664,10.197535782400239
GalNAc(b1-4)GlcNAc(b1-Sp8,10.71042477168859,8.244236966663497,29.607089410294257,28.59079946725155
Gal(a1-2)Gal(b1-Sp8,4.0094304503050235,2.358674057424352,3.9421583710576638,12.799900557003035
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,10.735421827257946,4.309621121301344,8.616747902582897,6.096614230319426
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,13.401671259554396,5.432978524023448,8.932084511607563,19.67645658691286
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.74314791352144,7.762479750698211,17.77797197854693,24.64241693927703
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,14.215588574284684,4.956143118729859,14.681911101533522,4.6150520447588965
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,3.580490189322312,4.518206741894401,7.994646335465162,3.5525669642996545
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,9.122925140180287,7.869567366073348,21.111899204378396,9.492857028796266
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,13.503063863774285,3.3039527246416096,4.093500395342205,7.192269856531153
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,15.1811991081897,7.262571460291011,5.4810919778057565,5.2951211231818585
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,3.0286203338594717,11.720134579823167,51.50294922707501,21.679127226032424
Gal(a1-3)GalNAc(a1-Sp8,11.059497767529972,24.12248461682929,21.487279880024413,13.254452256003075
Gal(a1-3)GalNAc(a1-Sp16,13.768644544398693,6.840001179337125,2.081697582903586,10.510332187701463
Gal(a1-3)GalNAc(b1-Sp8,5.567878455629816,4.119645039219602,7.42757174160349,3.914063322069117
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,6.310346008672322,3.738785992805685,2.2837698373522697,8.683115837455276
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,5.149514033624898,3.250445940046768,6.738380516860068,24.398816406470733
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,8.155994704510293,2.9214154001100217,3.854812471335879,8.138041244058659
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,2.9077066874084805,10.199922533488513,13.22272429301793,8.631964951079611
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,2.924362177039622,7.335279863043176,3.8713078809578967,7.1102873924570344
Gal(a1-3)Gal(b1-Sp8,5.147081652985506,9.069153219751735,19.98677956983899,10.367668664129203
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,9.183319901275713,2.4737291570622606,3.773571275772233,9.413222707934132
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,16.366773081052553,23.751865496489625,20.24547213815145,3.851394956808949
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,7.688565808176832,9.284981230101284,5.961601178933964,9.408171766209405
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,3.119134590981875,10.670635227070877,9.068938875082882,26.6591289008102
Gal(a1-4)GlcNAc(b1-Sp8,12.312819503637927,5.237103486024822,6.037132266233696,7.681513118032153
Gal(a1-6)Glc(b1-Sp8,7.358719938220687,5.998156240254168,13.235644223428139,5.080269563057957
Gal(b1-2)Gal(b1-Sp8,5.352509646262528,4.604394529414266,21.39835943758305,29.39684493426407
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,11.995949535398731,6.636059685473497,2.510991928003758,3.3401125593558465
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,10.615539057752423,3.1837070148910733,4.890270944351316,1.3635193935792187
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,13.486320804306365,6.684800299373188,8.035533926825691,8.823171723507377
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,3.049020319572615,8.051557668499107,13.905361911267654,5.778130799834838
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,15.991874432843492,8.040892459743931,4.36181896336456,4.067440144509402
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,8.765850149681231,9.91368148738567,15.035900299948786,10.654863058716435
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,5.873602693123416,8.975749190039803,9.279790530861474,12.734894873371887
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,29.40888345011589,8.090572885927175,8.821260111420212,13.502804241218454
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,1.6062917387573106,2.976273610294143,5.22945619671236,5.9998990494285245
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,4.696960061216903,6.033917823092502,4.438443104663318,6.593245482246712
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,5.364007390623787,8.863114249658524,3.4228585756888448,5.1403691336323325
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,4.975635832400384,7.1716791945238745,2.443276178958625,17.032622145239408
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,4.159457515109392,4.0872709855313705,16.533875301407715,3.0236603395829142
Gal(b1-3)GalNAc(a1-Sp8,5.186022383934213,4.4862203857107446,10.790246509193688,7.864576088385184
Gal(b1-3)GalNAc(a1-Sp14,4.666254486112672,3.87284596603926,5.050338454004841,13.293816064715955
Gal(b1-3)GalNAc(a1-Sp16,6.617406074386951,6.403320495128546,17.476756313267444,3.4647695472907487
Gal(b1-3)GalNAc(b1-Sp8,3.2933404241236066,3.028838459982089,8.505946441362843,8.18813399357061
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,6.354153218892872,7.067581587549356,10.050004704808188,4.311158882094999
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,4.8606397592463795,7.08789916830086,4.094445307975184,6.664636714467896
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,8.143290056799344,5.8726129348442475,8.505203685342682,15.679691625873895
Gal(b1-3)Gal(b1-Sp8,9.957321719217468,3.385304915242741,3.70191494443529,19.444098643118785
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,9.498603940009641,5.874491801282331,20.53356366040326,3.568383227270678
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,6.809749523783284,12.540265470973887,7.31129444643696,17.38153032682969
Gal(b1-3)GlcNAc(b1-Sp0,6.9311060869941,3.6550359253820384,2.61667696261244,11.630390724699097
Gal(b1-3)GlcNAc(b1-Sp8,18.47491513972391,4.705985753626262,7.599528056563778,15.513542620884511
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.8801128809825496,7.117473382399588,4.064357848725922,2.098700649409857
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,4.76977781523067,5.685199147127564,6.547335599056053,7.534803298914532
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,9.506114494892236,7.996857510453719,10.521627749664015,6.103822027972858
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.6618070866718195,4.6650883988587735,3.3445318491531824,2.5972689412791548
Gal(b1-4)(6S)Glc(b1-Sp0,6.431814303134072,3.7810819909782434,23.64381133559759,8.183129242736747
Gal(b1-4)(6S)Glc(b1-Sp8,15.831790890773112,4.966684581203712,7.772947986660753,10.306606849451793
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,8.740677498531419,6.028814157236898,4.844509183515571,5.556017351409791
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,2.914570222605728,5.485115403830013,3.0947974520421613,7.9384191026404425
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,7.022199198019573,3.119885550785477,8.994331356424814,9.390749984071203
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,2.0230728096965263,2.522915571319125,5.386196381105447,10.073505609270297
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,2.96834171269638,5.421788315906483,6.546858998023406,5.610446972984115
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,1.2706459000576642,5.627489338061872,4.067370389145792,1.963777923629185
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.286055699974263,3.9755830532556273,3.033238599802748,9.816697528870561
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,11.697109232911634,4.556551346870421,9.093246340874828,9.755690504350099
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,1.2498845720038856,2.213759651776436,4.714246426171068,6.368452614254108
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,6.919267452736597,4.080245161751921,7.28294232773862,13.677139561174087
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,1.909308004662078,2.6461662575318248,5.802909826041298,10.682994278564099
Gal(b1-4)GlcNAc(b1-Sp0,8.715870635799963,8.899044776828582,15.59547946959846,10.703097824890076
Gal(b1-4)GlcNAc(b1-Sp8,11.420657677647116,11.08925047632465,7.4541121252522995,16.35951477059044
Gal(b1-4)GlcNAc(b1-Sp23,11.455428284551392,4.456983820926437,6.344397279752688,11.92092550741482
Gal(b1-4)Glc(b1-Sp0,8.752232448305199,7.666794329879125,3.496620305738084,15.800178038949378
Gal(b1-4)Glc(b1-Sp8,6.2869198538844655,9.069628423618024,8.58128583935221,8.459538047819152
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,3.0373762870554373,19.19587203200643,8.993108518702904,49.69504491435698
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,7.404155343229008,2.9629474250032555,27.60004105629499,100.24267376875872
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,3.397275462778957,6.179545203532378,3.944917368272733,8.771747958455414
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,21.00291431418902,11.260491018120248,10.729831802502778,28.85360517178343
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,3.2558052934975565,8.828496982499333,3.215164549832558,16.887856699292342
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,5.018581095870959,5.089530619729742,9.302434916147844,16.46513618576637
GlcNAc(b1-3)GalNAc(a1-Sp8,1.8250255797293835,2.1287456603987858,9.470136876298726,39.7077031655383
GlcNAc(b1-3)GalNAc(a1-Sp14,4.3240346154758456,10.858880354307564,16.6122196535161,2.4972208624455585
GlcNAc(b1-3)Gal(b1-Sp8,11.617625869449403,1.3553855453953605,4.9589537481878825,6.664740343529289
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,10.81314380322238,13.380991083716486,9.041857595464917,75.65600596670002
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,9.644441396429686,2.1929417221318728,8.853054236627422,22.17565552603052
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,1.6886760948545938,3.1545351030962827,10.937623681281664,27.54665151423432
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,7.642831912921197,11.929426036591195,17.460534933481654,11.919393146849682
GlcNAc(b1-4)(a1-MDPLys,3.9445141131914716,2.663864803094679,18.005045875045695,1.6868904667068587
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,6.7838336213751615,5.126738691328697,5.075160257157721,8.864395967577266
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,2.1573268263833683,6.028731228804835,11.808380555210213,17.898743727703273
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,2.842624846129609,17.390092284089995,8.386188921673371,77.19482645243323
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,1.7372758183911707,33.168139495455584,88.53519795943217,1441.5343065071145
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,15.322089501625856,10.005156205468928,36.61673469949719,96.5161879563059
GlcNAc(b1-6)GalNAc(a1-Sp8,6.041410162302084,2.077936196285473,3.8143492909450902,26.810808292847728
GlcNAc(b1-6)GalNAc(a1-Sp14,6.3147857521719075,8.63569633980569,3.412285853964564,6.012897827171187
