IUPAC,PTL-I (0.1ug/ml),PTL-I (1ug/ml),PTL-I (10ug/ml),PTL-I (100ug/ml)
"Neu5,9Ac2(a1-Sp8",23.63411129030454,6.8843016762171825,6.050122448554242,5.866886239451616
"Neu5,9Ac2(a2-6)Gal(b1-4)GlcNAc(b1-Sp8",2.5948902910335154,6.567155193587759,4.618878290505175,8.053679412283143
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,29.124856087927718,0.9797727708504594,7.181539799142432,2.8507892396960304
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,11.754992851692142,5.8817752327989,15.155134244978935,7.744946067113696
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,10.755168892327989,11.583951745806212,8.992067167972753,12.17818143987433
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,3.5208979076129734,15.219574946430006,15.374303081088481,6.9127231317814815
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,11.468111504370125,13.483592969574792,8.665858711970397,17.002157169287848
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,14.504779032443066,11.118871384122878,16.206515925675294,6.3836756206749685
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,6.286270640252452,15.420460449540188,5.716384754078982,9.124931175037274
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)M(an-a)(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,5.249446739101813,5.300503199618543,10.129761437919784,11.47268559212852
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,7.261096168107133,12.243135695019724,12.667768172906374,6.79249224610037
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-Sp9,18.35608019601406,22.62640183419581,21.70687059872983,34.051364733431285
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp9,4.058415594375043,8.376102031523999,7.526508689071353,12.686036925034315
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp8,12.225186464426615,5.231484488173502,5.271881727934849,5.563035817788697
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp8,12.066198436265388,2.2009377401083627,2.6325213254913358,9.551969938316383
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp14,6.268183823817446,6.359702802542478,5.600893536749298,10.009717670136034
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,6.616371607044152,4.810888377680363,1.1142136102052749,3.6732487460012857
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp9,5.148283081118727,14.718485241015804,2.2991590266877777,26.55223171805277
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,10.071824810165582,10.32025897167799,21.02784048866329,8.723243851677754
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,4.3334890156970065,9.950884726621007,13.502552804161393,20.95068118192501
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp0,8.378663446069416,8.138793810919813,13.575399077006912,7.913318862262057
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp8,3.875298061977507,9.947753717967355,9.750384102006784,2.507600162838307
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,10.68579485438496,6.517595940413915,6.645503600931972,8.01500320212042
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.9842491374369295,5.162859127379589,3.8598693020835286,9.22491888902915
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,19.215589838526935,15.737532099702506,8.72884361007613,21.362314494298886
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,3.0337742086659403,4.045091514724976,3.423362315399863,2.7741887564956054
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.180480640627115,10.231181869290566,6.508470065742532,34.11381936853699
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.763494967895593,7.26329534778579,12.156507097024214,47.27518251045343
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp0,6.255659045149969,21.21285798959364,6.672601842047823,4.713363587626851
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp8,3.115739064144047,4.5868338262902215,1.2634201861086078,27.241101148385106
Fuc(a1-2)Gal(b1-4)Glc(b1-Sp0,2.6966188970325917,4.822324178236049,10.375569450878352,8.058169100308492
Fuc(a1-2)Gal(b1-Sp8,15.977173344363306,11.061118338087097,11.447282978069515,6.304933132608691
Fuc(a1-3)GlcNAc(b1-Sp8,7.052875722237937,5.9549002814908665,3.7088901439649096,10.518428512219245
Fuc(a1-4)GlcNAc(b1-Sp8,5.378230094867022,8.471886380405483,20.40189289788245,9.129414662278915
Fuc(b1-3)GlcNAc(b1-Sp8,25.91615609131043,7.692818438214514,6.154735698630768,9.815491011830904
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,17.00102855425327,16.463271929950775,429.41025611767935,1246.8901538732384
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,16.182244095999177,51.31953849230114,196.3602422967666,911.2906801805826
(3S)Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp0,7.112801860671122,8.313350310995768,10.720128593445152,4.288643342596817
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,18.013566685233187,110.67454105661056,810.4016997259448,452.71660633922124
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,43.33757677015544,59.84240596259403,236.6565375732024,713.1270617460536
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,9.626741460985912,97.82383434185428,390.10395785037315,1595.5306666757965
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,2.9627388961342302,4.084985966826155,8.023501203547822,7.275717129545837
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,9.48603356427228,72.32184334166716,87.23963250899946,1043.342047983131
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,28.58285066450099,16.72468864628893,293.16918088162544,784.5612030709415
GalNAc(a1-3)GalNAc(b1-Sp8,7.762542389524622,8.508774260530508,5.7699401558854975,61.72858926544832
GalNAc(a1-3)Gal(b1-Sp8,9.804705865042557,39.093396122480435,206.53913932068463,366.6081786741195
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,14.942118820384884,8.612911639703109,13.168327363665698,13.444222303279574
GalNAc(b1-3)GalNAc(a1-Sp8,5.9619355945308135,7.225504780694121,14.417780239227765,17.728190251968762
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,9.757517186422646,4.197629548030652,13.816723970005837,11.252086025970183
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,14.176695581452222,19.403657645123662,3.3109522839610115,5.114817806139281
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,12.579572905408973,23.13865016552392,14.580174733635127,10.016191063306787
GalNAc(b1-4)GlcNAc(b1-Sp0,4.4989358937234645,7.831724711017786,4.793421757210614,25.998197675656282
GalNAc(b1-4)GlcNAc(b1-Sp8,6.232177647433254,3.0582285900773774,15.320791838761686,25.86032306604077
Gal(a1-2)Gal(b1-Sp8,10.432757192412426,3.4220627551230014,2.821457448878745,6.630895258560495
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,34.34280495208088,95.09690007921331,282.29592366248824,2056.358466976913
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,65.20539923170988,47.06871318165096,431.5281321951188,1594.0358882484259
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,13.381754753394649,20.92600075095972,11.14095806667152,42.15316665071891
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,10.4234289663159,8.933369247564642,32.14160286663809,78.34907948133575
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,12.472315152735955,18.85727043211714,84.82576035623471,373.8308934778816
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,10.150059452165793,8.379153098016529,52.405531456994076,129.67917831560186
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,3.7807472844884287,14.399667616621091,15.631418330720985,45.90177148828494
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,12.149134661194331,11.74218290023186,33.397651404901474,221.03893608256766
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,15.920763953717804,18.04113025505886,15.534953560787807,3.6082840603258366
Gal(a1-3)GalNAc(a1-Sp8,15.89062111162848,18.994493050070275,80.13454486503723,95.35226789018486
Gal(a1-3)GalNAc(a1-Sp16,15.93627505271647,19.68264497554466,4.244724440506513,9.714404594681373
Gal(a1-3)GalNAc(b1-Sp8,4.923070120954336,5.560193401912082,7.426517554008745,2.8751035916119783
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,14.592807398281279,9.638286998692584,10.362136596120818,13.573018236775258
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,2.9615203854326784,6.245151577824192,13.47707800477042,10.03096427435236
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,6.861931947831214,8.213103352164358,7.009141831149273,9.219142744131213
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,23.53880103623237,17.123201973345974,17.19990048602512,10.792899999073486
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,17.647637380373787,28.16564086524569,14.276644585096555,13.932300747154658
Gal(a1-3)Gal(b1-Sp8,14.492356883860085,7.86794897347249,10.473512455873317,21.69118928797287
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,12.651798462537522,14.026567398422868,10.31080828010912,15.449338847234408
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,6.739208788623987,14.482100543544545,4.364781949784739,11.291302580120394
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,3.707349842767431,11.572874951511984,16.33888582867571,5.847590550745305
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,16.852795682096787,8.209559498688087,8.631653242716594,4.75042034561154
Gal(a1-4)GlcNAc(b1-Sp8,7.234434320836705,2.362340379616508,2.7468826311232646,8.862399599572338
Gal(a1-6)Glc(b1-Sp8,3.4529146242703397,10.866384197300098,8.484766064934652,5.4788276306767285
Gal(b1-2)Gal(b1-Sp8,7.899612158623151,4.559049894075195,3.7206789715274686,10.482392161143377
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.349115869857996,4.94807168930483,6.4625579231446695,4.733287156142118
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,10.730621900741204,5.346192621155733,6.3579718676634585,4.623866977163177
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,3.0871598571070664,3.215265179836129,8.462358825213377,15.221168563440411
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,13.787545108418207,11.106399885651514,5.96154149220932,23.935552302311034
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,11.235377753143569,7.911647417731659,4.625417575743837,9.205886424230606
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,17.67711398303373,14.165609993543045,11.396319312392045,6.668496185485396
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,15.8979527804421,11.316274056272526,12.743748333300529,8.23032909285323
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,16.792968880754827,8.289804188429299,6.765246681385679,12.7853592697533
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,7.016413775510018,2.7708279717742643,4.3154060430817625,5.917016792480817
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,4.122270956645135,2.4403611897968442,8.511899211496022,7.2697484506572385
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,8.675754640903962,9.823629059695788,9.02102544406678,2.619759411345499
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,13.35341480755016,7.164341430247916,5.749764579166121,10.494782379631953
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,8.030578548481632,6.759786912506933,10.225627653555877,26.61531277007969
Gal(b1-3)GalNAc(a1-Sp8,7.487028449480696,8.949470324130917,5.99928602995112,1.6728002729953375
Gal(b1-3)GalNAc(a1-Sp14,6.599141211993669,7.178484128920716,5.3870840024234665,27.024407562053984
Gal(b1-3)GalNAc(a1-Sp16,16.82792860059332,10.988548711689218,9.763297305171376,20.060059649691148
Gal(b1-3)GalNAc(b1-Sp8,0.5795267868413879,23.176995253681326,5.105159491468755,22.051801581938065
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,9.758436378505188,6.934093952529072,8.040088236870705,14.544143405050256
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,1.6151941493207649,9.39912002370435,7.011900311613108,14.408444654061947
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,5.853036735105971,13.474594431837266,2.4204909763654685,18.90985721521977
Gal(b1-3)Gal(b1-Sp8,7.487496287088683,4.048042345381285,4.428310956034284,3.3254064908168264
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,9.244955443555874,4.959075131766006,4.884965746979875,2.1568383626271106
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,13.491811586878654,11.323571100290485,8.702673067320559,6.9596962905479325
Gal(b1-3)GlcNAc(b1-Sp0,4.2616446241445285,5.9217019751503885,2.622459414843246,12.404731545227676
Gal(b1-3)GlcNAc(b1-Sp8,11.715824679182123,16.4409158854771,6.454657053825551,16.41571384030151
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.740441676604682,6.865904406073053,9.775478134086336,16.598662770511538
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,20.597570420541523,9.781319808824367,4.005843862304999,10.394645760839246
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,14.608356251902542,8.316042890050932,3.858526297262562,16.384918997942954
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,16.934646126604868,28.67554980827175,16.80302823211242,4.4942741534831665
Gal(b1-4)(6S)Glc(b1-Sp0,12.833206961499018,9.080351591715312,4.398835371909988,8.728493522748735
Gal(b1-4)(6S)Glc(b1-Sp8,3.612447151170525,9.971226876869254,12.259277458588926,8.149405823483931
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,8.99234684755135,3.341055213052708,1.3742245264754471,4.951292276685622
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,8.883707438526628,1.2337580810272355,5.578805006674816,9.206158864224172
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,3.6145895003213457,8.37350914611072,4.6705206793961045,7.439271343518786
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,7.991899634995005,3.5897183348186905,9.823815347536824,12.209695719488678
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.703404737802327,11.531478069614488,7.1676015567157005,5.499138664069749
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.025161921683103,6.733116594614012,17.94601486403039,16.872777194320065
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,10.119068752607618,8.194384731428398,9.014967367060557,10.586597222746628
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,8.515864711231616,8.048028766257,8.803714236426934,27.03705538520235
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,4.997564551525742,20.125690008378196,4.951228132157375,13.606461937133643
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,21.136650092572232,11.203956594993585,8.746273392708478,10.170367853884807
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,2.014070281792572,12.352059242760562,5.637024643890905,9.470089529671824
Gal(b1-4)GlcNAc(b1-Sp0,6.9049583993436645,7.698530477251269,11.62948607892885,8.370959542171173
Gal(b1-4)GlcNAc(b1-Sp8,6.207462141917041,5.02131757103319,2.4481657031336734,2.644286001299156
Gal(b1-4)GlcNAc(b1-Sp23,4.86828989507609,2.223586051666692,2.9652124477008392,7.458552789639107
Gal(b1-4)Glc(b1-Sp0,8.464482464195129,8.892303104183227,5.057494423789971,5.55331226048922
Gal(b1-4)Glc(b1-Sp8,13.483475464526933,7.623881662906362,3.4171533011167847,12.024135202271294
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,8.479826043174462,8.838951558254333,15.102761217737632,8.786894742124003
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,10.371161168475776,6.538230738446503,3.597640289018159,4.317102503126368
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,7.695662760444994,27.5560339123001,4.44298703379832,25.327587689711
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,11.866476444308686,5.983439397411827,3.9897128096309578,9.098602318442472
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,18.20154703992675,16.663556566826706,14.705240919481735,25.76688284070596
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,3.359594680910188,9.167708740465075,7.229996692196113,7.924813322301882
GlcNAc(b1-3)GalNAc(a1-Sp8,4.111297620784317,5.7150360926244685,20.93430995142901,17.22553185910863
GlcNAc(b1-3)GalNAc(a1-Sp14,13.221974711189446,3.5846434141580445,5.665283999353727,6.329210362214758
GlcNAc(b1-3)Gal(b1-Sp8,6.1685923137563,11.874165315612712,2.481546298009904,5.8586624195857775
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.089416708998764,15.023404453385394,6.789318361649675,4.292454344156328
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,11.180767035814966,4.5223170318617285,4.0829762792191895,3.1410525826013367
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.624021253616852,13.988874926168961,13.304659860458678,34.11698252586239
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,8.03175714647797,4.168429527611893,4.61275853728908,23.208572386135675
GlcNAc(b1-4)(a1-MDPLys,6.239249503145393,2.5375500211818443,2.94328271648624,3.3012706789709463
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,2.3991807315206577,16.939430286169607,1.866736950536945,6.849845466626718
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,5.3896848401212925,8.971322317761553,4.163969276623771,6.258282738033383
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,7.777152988669232,13.571439050447085,6.502274660647607,19.124135693650846
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,14.27161158827785,13.327037009621954,11.938605037545226,7.1227095560608085
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,8.751018766216122,8.798562228758364,10.003744389977188,9.46725001412765
GlcNAc(b1-6)GalNAc(a1-Sp8,38.32283618949237,9.195758293365476,9.001556781792432,47.10993861936142
GlcNAc(b1-6)GalNAc(a1-Sp14,4.6157296175686096,5.165637109060216,9.466538983352539,11.941511743075075
