IUPAC,RCAI (Vector) (0.1 ug/ml),RCAI (Vector) (1 ug/ml),RCAI (Vector) (10 ug/ml),RCAI (Vector) (100ug/ml)
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,46.5239,19.174750000000003,29.734475,440.86775
Man(a1-6)[Man(a1-3)]Man(a1-Sp9,13.2655,19.487349999999992,24.60617500000001,71.66400000000002
Man(a1-2)Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-Sp9,34.367450000000005,6.622449999999995,24.2523,99.155475
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,92.29067500000002,142.26102500000005,418.319975,7678.352899999999
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,8.670274999999998,9.7949,12.058274999999995,357.804025
Man(b1-4)GlcNAc(b1-Sp0,7.585600000000001,2.354375,27.562099999999994,42.65409999999999
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.201150000000004,3.5322999999999984,0.7534249999999982,16.283525000000004
(3S)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,9.705825,12.53375,15.517999999999995,402.17212500000005
Fuc(a1-2)(6S)Gal(b1-4)GlcNAc(b1-Sp0,851.089825,7382.469274999998,17585.514975000002,38893.01950000002
Fuc(a1-2)Gal(b1-4)(6S)GlcNAc(b1-Sp8,10.994000000000005,19.610750000000003,225.878725,6943.743925
Fuc(a1-2)(6S)Gal(b1-4)(6S)Glc(b1-Sp0,47.90172499999999,1612.6597999999994,21793.742925000006,34115.336675
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp8,6.964,5.98865,4.467450000000001,-3.6634249999999895
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp14,0.19387499999999847,9.360849999999996,-2.284349999999998,30.5846
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,13.229874999999995,21.839,6.253675000000001,193.223625
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,22.1507,33.023925,25.34532500000001,50.12420000000001
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,8.583224999999999,10.228675,8.757325000000002,93.41587500000004
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,5.722175,0.6409000000000038,12.020175,36.36884999999995
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a1-Sp8,6.569424999999999,5.9521250000000006,1.9986500000000031,25.97565
Neu5Ac(a2-3)(6S)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,-0.7787000000000024,5.367200000000002,6.215600000000002,9.992624999999997
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp0,9.806925,14.422624999999998,15.197774999999998,183.62375
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp8,7.685399999999998,6.814600000000002,22.1523,40.55539999999999
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,7.318574999999999,0.3327999999999989,6.492675,58.19197499999997
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,1.6261249999999985,5.774675,3.504425000000003,25.27212500000001
Neu5Ac(a2-6)[Neu5Ac(a2-3)]GalNAc(a1-Sp8,14.097699999999994,12.118925000000004,13.855999999999995,49.863275000000016
Neu5Ac(a2-3)GalNAc(a1-Sp8,-8.999624999999998,1.4952000000000003,11.692875,24.787275000000008
Neu5Ac(a2-3)GalNAc(b1-4)GlcNAc(b1-Sp0,4.054175000000001,3.74555,10.08755,48.04129999999999
Neu5Ac(a2-3)Gal(b1-3)(6S)GlcNAc(a1-Sp8,30.507050000000003,27.067375,65.59267499999999,97.832975
Neu5Ac(a2-3)Gal(b1-3)[ Fuc(a1-4)]GlcNAc(b1-Sp8,15.563475,14.642549999999998,8.448825000000001,56.30110000000002
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.1469749999999976,1.0573999999999997,8.597524999999997,157.27440000000004
Neu5Ac(a2-3)Gal(b1-4)[Neu5Ac(a2-3)Gal(b1-3)]GlcNAc(b1-Sp8,-0.06214999999999904,3.6636999999999986,0.2264499999999967,27.02280000000001
Neu5Ac(a2-3)Gal(b1-3)(6S)GalNAc(a1-Sp8,8.883875,13.765524999999998,1.4425,38.82835
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp8,9.563950000000002,14.414124999999995,7.0577000000000005,85.69720000000002
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,7.703524999999999,10.848474999999995,16.890725,101.686875
Neu5Ac(a2-3)Gal(b1-Sp8,12.354525,4.55125,17.34225,241.56240000000003
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,17.869225000000004,9.284025000000003,13.029600000000002,198.560575
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.938274999999999,3.910075000000001,-2.710300000000002,7.3277500000000035
Fuc(a1-2)(6S)Gal(b1-4)Glc(b1-Sp0,49.9744,1706.1445000000006,21081.290125,32426.743725000004
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,5.1686,13.34775,25.3053,65.706475
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp8,15.847625000000004,6.64175,5.995200000000002,77.489475
Neu5Ac(a2-3)Gal(b1-4)(6S)GlcNAc(b1-Sp8,5.536099999999999,-2.459900000000001,8.785549999999999,59.401375
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,3.4869000000000003,7.514325000000001,2.2926249999999992,107.81405000000004
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.8633250000000015,10.052649999999996,16.247875,44.813925
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,2.734824999999999,0.034549999999999415,11.559774999999995,52.44607499999999
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,1.676475,4.975875000000002,12.606025000000002,36.17155
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-Sp8,5.3916749999999976,-0.36037499999999945,3.54055,17.074075
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,12.013275000000002,5.585849999999999,14.277750000000005,136.120475
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,0.6539999999999964,3.1350499999999983,49.20954999999999,6344.960199999999
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,9.193799999999996,5.374825,5.259199999999994,83.45137500000001
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp8,20.35855,3.2265,2.333450000000001,62.259900000000016
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,15.52,2.1180000000000043,-0.9706749999999964,145.99085000000005
Fuc(a1-2)Gal(b1-4)(6S)Glc(b1-Sp0,12.890025,3.60375,13.195075,2035.418675
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,12.256975,15.039025,25.306875,63.07385
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp8,3.562750000000001,3.4091250000000013,4.3643,68.91182500000002
Neu5Ac(a2-6)GalNAc(a1-Sp8,9.023675,22.11392500000001,928.3648,18987.787425
Neu5Ac(a2-6)GalNAc(b1-4)GlcNAc(b1-Sp0,9.782525000000003,24.887799999999995,3469.55825,35747.490725
Neu5Ac(a2-6)Gal(b1-4)(6S)GlcNAc(b1-Sp8,1.3310999999999993,69.26660000000001,6986.479625,29301.730575
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,15.319400000000002,417.3616,11954.91585,32509.09060000001
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp8,20.18375,564.050775,14040.613549999998,32151.482925
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,22.992200000000004,519.075075,14043.162575,39727.38967500001
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,19.800225000000005,561.5916250000001,10911.436475000002,36700.872374999984
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp0,11.860600000000002,11.344074999999995,14.0813,164.86387500000006
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp8,13.888875000000002,17.1605,1486.6100500000002,20088.458125
Neu5Ac(a2-6)Gal(b1-Sp8,40.39254999999999,4137.309725,34981.2429,40683.08907500002
Neu5Ac(a2-8)Neu5Ac(a1-Sp8,20.117225,7.6809249999999984,10.816325,84.6986
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,7.134499999999999,0.2865999999999991,6.21125,35.54429999999999
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,2.6778499999999994,2.533149999999999,8.9929,75.58257499999998
Neu5Ac(b2-6)GalNAc(a1-Sp8,1.3934750000000005,4.167100000000003,5.438774999999998,23.33677500000001
Neu5Ac(b2-6)Gal(b1-4)GlcNAc(b1-Sp8,7.8347000000000016,6.488274999999998,16.953300000000002,2280.5737749999994
Neu5Gc(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,11.245800000000004,10.691274999999996,4.564300000000001,52.55225
Neu5Gc(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,9.5855,1.986575000000002,6.630575,76.026375
Neu5Gc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,10.9453,0.7652999999999999,-4.761275,19.43475
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,0.7965250000000008,9.393074999999996,5.136999999999997,34.81075
Neu5Gc(a2-3)Gal(b1-4)Glc(b1-Sp0,4.337975,6.095849999999999,0.03622499999999995,41.40695
Neu5Gc(a2-6)GalNAc(a1-Sp0,22.9771,15.950849999999996,1426.8244499999994,28631.800025
Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,30.387725,854.6742750000003,20426.752975000007,34888.120225
Neu5Gc(a1-Sp8,20.7963,5.101225,5.8747000000000025,19.475300000000004
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,10.308649999999998,6.717849999999995,3.450899999999999,2509.0530750000007
Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,18.083874999999995,25.91050000000001,750.3081750000001,14782.685175
Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp0 ,15.407925,35.866899999999994,54.412325,8887.420025
Gal(b1-4)[Fuc(a1-3)](6S)Glc(b1-Sp0,4.7606,76.98775,1887.3119,22698.7932
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,21.802575,5.500949999999998,11.6887,65.930775
Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,65.0795,1243.611225,15663.907525,38038.48957499999
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,0.47477500000000106,0.6803499999999998,-0.18202499999999944,52.3642
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,10.052525,11.094725000000004,12.564075000000004,33.399175
4S(3S)Gal(b1-4)GlcNAc(b1-Sp0,4.33085,3.483575000000002,1.7371000000000016,81.596925
(6S)Gal(b1-4)(6S)GlcNAc(b1-Sp0,2025.55035,25079.4585,32898.229325,43055.552625
(6P)Glc(b1-Sp10,9.964399999999998,15.179475000000002,13.88627499999999,152.724075
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,14.4124,27.702099999999994,52.76379999999999,1899.8178000000007
Gal(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,14.350824999999995,359.38972499999994,6090.13925,32952.1434
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,2282.9029,32634.453425,33849.4959,38206.31019999999
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,1059.3714,34630.038975,39274.98715,43898.77967500001
GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,876.4451750000003,12161.73685,35625.95065,41906.56785
Gal(b1-4)GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp0,195.21715,4544.10565,30547.892475,41513.412575
Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp0,276.60052499999995,4871.568675,32674.062175,42070.292925000016
GalNAc(b1-3)Gal(b1-Sp8,6.677249999999999,7.052125,23.0507,1026.9248750000004
GlcA(b1-3)GlcNAc(b1-Sp8,15.33315,22.4889,19.825199999999995,48.012125
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,12.291325000000002,19.424950000000013,4089.2473,35364.722899999986
GlcNAc(b1-3)Ma(n1-Sp10,8.313600000000005,11.39195,15.864375,16.612375
GlcNAc(b1-4)GlcNAc(b1-Sp10,12.1088,8.704375,7.603875,14.280675000000004
GlcNAc(b1-4)GlcNAc(b1-Sp12,13.78745,13.823125,12.356650000000005,14.351599999999962
MurNAc(b1-4)GlcNAc(b1-Sp10,4.229199999999992,21.872525,7.0338999999999965,171.00202500000015
Man(a1-6)Man(b1-Sp10,28.821625,22.058025000000008,10.229899999999997,59.61225
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-Sp10,12.090724999999996,25.4448,15.549849999999992,50.293025
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,3.88345,6.147724999999999,8.277850000000003,68.51932500000004
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,5.065975000000002,10.532574999999998,30.255275000000005,70.461675
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,5.023375,3.296800000000003,5.322324999999998,11.020825000000002
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,15.2288,645.4793,8429.433949999999,37138.249025
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,2279.016575,30140.518975,38421.74455,37215.08317499999
GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,9.695299999999998,1544.1102999999994,15746.186624999998,33971.86215
Neu5Ac(a2-8)Neu5Ac(b1-Sp17,10.135849999999996,6.2768000000000015,9.422874999999998,307.0080000000001
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(b1-Sp8,11.830675,-0.4063750000000033,2.709649999999998,12.2951
Neu5Gc(b2-6)Gal(b1-4)GlcNAc(a1-Sp8,9.969375,17.02305,157.831325,7494.66505
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,32.32102500000001,1829.866625,13347.80865,32568.447125
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,14.472975,2.7832500000000007,13.52175,170.16542499999997
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,21.8987,537.2376,15398.825275,36172.535875
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,6.5678,198.882375,2473.64755,23669.93915
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",25.4294,21.5579,20.077675,62.271774999999984
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",9.907325,18.373375000000006,16.779925000000006,122.491825
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,26.13175,1095.3436750000003,17942.90715,38750.8399
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,4.952275000000002,12.186425000000002,16.951875,71.32330000000002
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,17.066975,1222.069275,24383.2829,37482.2563
Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,38.67785,28.59515,847.7551749999999,16303.205725000005
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,6.451624999999997,7.569699999999999,1.7234999999999996,167.64992500000002
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,9.606200000000003,2.5385750000000016,29.198575,5843.9669749999985
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,47.61125,854.0079499999997,14198.515200000002,35566.14427500001
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,16.490725000000005,16.512575,3.0202500000000008,1283.285125
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,8.278374999999999,15.997975000000002,2.4505749999999997,70.73490000000002
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,15.714874999999996,6.613199999999999,6.61375,23.153175
GlcNAc(a1-4)Gal(b1-3)GlcNAc(b1-Sp0,3.961550000000001,1.5978249999999985,4.788025000000001,18.212425
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,9.761775,4.1067750000000025,8.559825000000002,44.08935
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,7.7759,16.174575,46.10595,581.94695
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.9811,3.634550000000001,-3.157349999999997,34.19872500000001
GlcNAc(a1-4)Gal(b1-3)GalNAc(a1-Sp14,19.757325,4.486600000000001,6.64635,91.15995
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,11.033925,70.795675,2187.6207000000004,24913.429725
Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,3.5447000000000006,399.595575,10709.686100000004,42120.852200000016
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,2.59675,318.760225,5019.66185,39007.32772500002
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,15.181475000000002,787.4786500000004,9188.345125,37345.244725
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,793.352275,11385.343699999998,36411.934275000014,39349.663075
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,67.88347499999999,1547.6109,25437.588175,36994.12802500001
Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,420.47299999999984,9428.892775,37362.625175000016,36325.9786
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,14.825525000000004,18.412524999999995,26.40267499999999,260.2653250000001
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,1936.92665,10482.756299999995,33448.92587500001,36887.587
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,34.70777500000001,649.2492000000002,13797.955025000005,56892.9509
(6S)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,86.63065,2052.8825,32309.555574999984,37541.3759
KDN(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(a1-Sp0,20.437975,13.33,19.67045,481.80925
KDN(a2-6)Gal(b1-4)GlcNAc(a1-Sp0,15.97,299.8859750000001,11541.623350000002,41223.661375
KDN(a2-3)Gal(b1-4)Glc(a1-Sp0,18.01555,5.515275000000001,4.244325,380.80575000000016
KDN(a2-3)Gal(b1-3)GalNAc(a1-Sp14,12.550875,266.0695,654.42145,4677.528125000002
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,6.276950000000001,19.828875,21.267775,965.810125
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,30.170524999999994,234.605475,3151.901525,30311.92165
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNA(b1-Sp20,56.01594999999998,44.87987499999999,204.042475,2239.901425
Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,50.01292499999998,1718.4302,11443.858825,37504.9499
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,167.80965,2595.4962,19905.65715,29986.1622
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,25.968800000000005,13.263074999999995,46.674625000000006,1560.31475
Neu5Ac(a2-6)GlcNAc(b1-4)GlcNAc(a1-Sp21,1.554024999999999,6.320175000000001,4.702724999999999,70.761875
Neu5Ac(a2-6)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp21,8.715349999999999,11.98235,0.7522500000000019,51.31292500000001
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc(a1-Sp21,20.3924,139.634225,2921.918250000001,18235.346225
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp21,1761.07555,25098.365575,38134.66655,45798.034225
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,14.1938,25.712875,426.50785,6497.114600000001
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,7.11435,333.709925,2397.2470000000008,26707.056099999994
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,140.47455,685.11655,7405.605325000001,29986.027000000016
