IUPAC,HAA 0.1ug/ml,HAA 1ug/ml,HAA 10ug/ml,HAA 100ug/ml
"Neu5,9Ac2(a1-Sp8",8.120500946934655,4.142641293506679,6.223473530647231,5.650301131429499
"Neu5,9Ac2(a2-6)Gal(b1-4)GlcNAc(b1-Sp8",12.666627060113521,5.472154653028977,6.261209480803213,3.368084010234916
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,2.13431324532428,12.046542879563685,7.729718611685247,13.802883626619488
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,9.259626805069782,9.882558300485762,1.3103684214754316,76.401147725296
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,13.729612940738699,21.96700527402783,12.280538956515707,35.67347087695777
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,3.958343109075648,8.589387234838123,4.167335827900121,29.46786597197865
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,4.689008332259615,5.680812280534066,6.579813757242674,31.270431622913947
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,2.6908034504895872,3.752760580781392,3.4497924685165247,6.373523502937756
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,7.557988919900148,3.1067562401696938,2.5337102925683253,102.41888297236342
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)M(an-a)(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,5.0212226568004965,4.132635160120798,3.3361501749771367,4.733363618242317
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,15.219602266047126,3.794718473967033,5.515642243957934,22.864110107765
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-Sp9,5.381770537270544,3.6932173949913483,6.7673154122714525,16.687682002902662
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp9,3.650527825191858,13.159457653306491,5.076397835982394,10.587201163197014
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp8,7.0423980941627065,7.228695827740989,2.5140952587362326,2.610261982381811
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp8,1.580652364268206,4.777357945559449,4.989296350104546,2.595901951634539
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp14,7.201390720490515,8.596881402578495,8.312669293063044,3.759122651186976
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,4.7288161495064855,1.855786096465148,6.105337943895218,2.4748860216179724
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp9,11.465542749291613,1.4756009047164482,3.4548831580580743,8.604072372235535
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,2.888197605629967,1.7830479419615533,14.044193735579837,8.804411219004553
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,8.036122579691858,21.12097132289375,6.081106949328112,18.46687580568244
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp0,9.94432322114817,13.026155996654069,4.904594077919876,14.96617692454111
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp8,6.957486840986474,7.863605438135017,4.620084465587904,2.676245108978881
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.470651615499531,2.898801586144405,3.2732804793764108,2.7289289144277857
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,2.3299510357873787,5.255759944098855,3.0939986209865533,2.56749978432326
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,7.840062852214048,5.628824698149681,4.032675742295674,9.298290652722127
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,3.5975640063798724,7.914649950724287,2.8031189260060523,4.515414819629896
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.8810675606737584,2.492631381191371,1.5919049605216236,4.49071993708507
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.764512685388072,7.053840206818795,5.622557156297599,12.937336300542444
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp0,7.678118654711794,12.855478907032852,6.295242939712497,5.514964007362156
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp8,1.0974991116169417,4.821922126773376,6.222672650008727,63.4721153217432
Fuc(a1-2)Gal(b1-4)Glc(b1-Sp0,1.4806667515571033,0.3482144873015408,7.0254805695648574,7.141853590630372
Fuc(a1-2)Gal(b1-Sp8,4.9849771346851055,11.18068925704046,6.370861527559147,10.22996105597019
Fuc(a1-3)GlcNAc(b1-Sp8,4.015081446558712,5.275668634400762,1.7681021096079212,2.249076612004728
Fuc(a1-4)GlcNAc(b1-Sp8,2.9934582635863367,4.609973657462686,7.147754282931576,29.094831530130357
Fuc(b1-3)GlcNAc(b1-Sp8,3.1742442852591006,2.8942601420743084,2.7353341921052348,2.813003576695207
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,13.336419286925027,6.512461843970463,528.0934666710668,1350.8348204574345
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,45.27252427417572,53.88433959419472,270.0353201975589,540.4953693237992
(3S)Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp0,4.163328644546331,2.770094794256447,13.603495693019495,5.2529742565521715
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,19.123018252248684,11.586081445280636,637.2128949827054,1662.095000537243
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,23.60523454707673,67.01983968434901,826.874701607687,2070.960603332295
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,17.80391365084284,16.021897067113162,534.1165871395033,1870.3686196190438
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,5.601080525815228,2.2115892240272217,7.364492963481402,964.6721069374048
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,11.963419954873615,14.181308810541866,401.7134785353154,66.8873018018182
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,15.134801642351663,42.54153696858413,851.5688071923419,1080.3407682761838
GalNAc(a1-3)GalNAc(b1-Sp8,45.05177772041832,122.0236734478474,1410.602773957388,708.5593569518921
GalNAc(a1-3)Gal(b1-Sp8,22.325045199860725,113.31292774361849,673.6428442566387,1407.5204570166152
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,26.12127887749401,130.8124311972649,315.8899516421618,2147.7926813786407
GalNAc(b1-3)GalNAc(a1-Sp8,1.5579187676726458,5.278821878269811,12.89199988684844,4.891761064194228
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,13.175546605992167,3.504001773686765,3.010107393432997,99.15966839561074
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,3.6842854353546857,6.580748075763631,71.77869649659134,699.0017678659648
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.435147199753863,3.1562312234424974,3.26457436876029,7.100657092774347
GalNAc(b1-4)GlcNAc(b1-Sp0,5.795207360972222,1.3773320644758584,12.798518250693483,8.585600977994106
GalNAc(b1-4)GlcNAc(b1-Sp8,3.7903640849747786,5.909175655424932,11.603358230702007,4.151652486259739
Gal(a1-2)Gal(b1-Sp8,4.903255019542288,10.492452482419605,17.2242809674792,21.30653639387061
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,1.0788273120229492,7.8436443397929905,7.7845704092561565,10.494134260743001
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,8.808106946822727,3.759165585162018,5.367864777544239,11.147149217176548
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.200769936571147,20.034481514691073,2.2317344174430764,7.1054414043041705
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,5.273126178716634,11.359063972734134,7.338560209548372,16.998934400009688
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,3.8438780603057654,3.7907897589640425,14.706807626260483,9.667710697083349
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,6.291894901908858,6.801025048721211,2.177135905074981,26.509769940281767
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,5.5516604978450665,4.155086644904853,4.150753654458428,5.248289487299648
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,8.841823814264789,7.107805233919495,7.022459201436021,18.883206253772148
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,9.383643143390524,7.972423876661776,5.672208690918673,17.963336195057604
Gal(a1-3)GalNAc(a1-Sp8,2.7613732868206458,4.0337117546993895,2.054464563456859,244.6652835507777
Gal(a1-3)GalNAc(a1-Sp16,10.825740726927958,3.5138722847214217,10.330532026433406,18.690295888040406
Gal(a1-3)GalNAc(b1-Sp8,10.711746996444294,6.365225607941952,3.010230470689355,13.955786752335634
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,3.9449240798567136,8.507869863446043,8.692463768642725,5.0631462517555965
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,6.141736142370491,6.392984352136852,9.863132245894304,90.8149069762732
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,6.829303918897348,2.5459255466660182,7.48904850982419,4.392537544897413
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,1.5497309357863802,3.0774258220142365,2.193914743861605,14.46178892561935
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,6.131132287487088,10.435061206816183,9.590228874919172,6.741809037330658
Gal(a1-3)Gal(b1-Sp8,8.082253905316264,2.044374090848672,9.783772806029386,12.560995501551616
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,18.607361352253392,5.819818992245379,2.6326834788861317,172.79357660616313
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,14.8149101233352,5.613852401203626,8.831696498597152,6.279694948735098
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,8.807860506577825,3.965948743995565,6.708667373132562,3.91821307953852
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,8.996113541783844,3.5578988879206057,4.720362792113193,10.731528506228774
Gal(a1-4)GlcNAc(b1-Sp8,5.739952255608636,4.763613904379741,2.493460409417671,6.3061887214065395
Gal(a1-6)Glc(b1-Sp8,1.5252062472553238,13.282027692713196,3.793154904122248,9.95783155490358
Gal(b1-2)Gal(b1-Sp8,1.8249205615131108,3.639626451872042,7.670884012724133,10.018916978853886
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.8967808855515713,37.6968119151894,7.502551906462671,9.29223062577011
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,13.477982752715633,25.17792561926353,5.288735948772007,13.304066162236488
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,3.603799013425504,8.879222755915444,8.054067922898756,5.706798537636202
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,1.4566209550417244,2.8208545708703268,2.7235892672476623,5.623742642878783
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,4.316145904237559,1.773959612467731,13.565956528352515,5.201697357193454
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,5.815925619079622,4.072762990485288,7.969470840390429,5.213810566179028
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,8.909166342032238,12.153332034741206,2.9193631845547015,39.034403169287685
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,8.796016453438831,0.9069495148573504,8.147942704092038,3.5162106506863307
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,5.071480906007634,4.02487145426203,2.5021989282762207,0.9409395247127738
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,1.7216046707940833,4.202389150134323,7.7108380294124546,2.955292758199544
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,3.090706130077721,1.8167183718177118,11.771487145746514,17.897554518052534
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,2.323474396961008,2.181393520015741,6.678082964132247,12.429696213772376
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,4.316477595215798,9.28825837975918,4.1485613316546255,1.015721702370616
Gal(b1-3)GalNAc(a1-Sp8,10.229620026301072,17.818735585239143,16.952743430685207,31.910340528584147
Gal(b1-3)GalNAc(a1-Sp14,2.6165858701432527,12.998889201133045,2.9586355312316965,49.262237345117256
Gal(b1-3)GalNAc(a1-Sp16,5.431877820790891,5.193198791368056,29.228228240107946,250.0805407517799
Gal(b1-3)GalNAc(b1-Sp8,5.5730452742793535,6.7339638853476655,8.83836317689348,4.468296504168741
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,11.058333245830195,6.857528798517728,6.143690834981251,4.990746948103052
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,7.784699993523621,6.863998533107361,9.19307018696692,9.356718546762732
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,6.05117094949399,1.9184609845307423,6.473700730648584,9.616762022461963
Gal(b1-3)Gal(b1-Sp8,6.4264835508360765,4.8196390767359345,5.736146776945902,7.2654338367253315
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,8.45014544115465,12.529275947422766,8.275300338356306,25.599968092086247
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,6.953915610347406,2.995576794208421,4.966983353773858,4.542516097476522
Gal(b1-3)GlcNAc(b1-Sp0,4.178957348031523,3.117857592829837,2.01502572584901,2.0577877901198627
Gal(b1-3)GlcNAc(b1-Sp8,13.318920490540268,5.142912870721547,4.36059796004707,51.22515715196327
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.771407940500013,5.871628568733432,7.943333631574339,20.457007591430205
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,32.49865323387771,1.2493967464340552,4.802365631210658,57.4443904560749
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,9.064546849631627,7.458076235196314,1.1678787751018438,59.22805306924526
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,1.2727880538408587,2.328250907154654,7.5464723464565395,12.279223290142042
Gal(b1-4)(6S)Glc(b1-Sp0,4.909727447289379,5.621120910384924,6.215717867028714,3.2444878860153303
Gal(b1-4)(6S)Glc(b1-Sp8,5.727735519601108,2.5805269578130723,3.446409786526648,9.024961787176695
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,3.2487528575080384,4.631827681380214,4.115670207471276,2.8341133228342597
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,2.8999420492773065,5.986218903169732,9.658675424370232,1.4481212771495813
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,2.6726084586660512,8.622215018582327,2.419651700830785,10.486446735151363
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,6.050375729930606,4.949413453043365,13.331722058558926,6.030965710950997
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,41.56978306558743,5.101886362578715,5.2882108994126416,49.216525749276144
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.3536893614068948,3.835104624387713,55.26606340268111,6.2578374398296175
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.7455884854602886,1.985123467822592,5.374368467938037,9.138505096704833
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,9.372619069929174,1.9582875418759789,2.62750877067994,3.088445500436519
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,9.510065098050903,6.189222721257758,3.149793424311081,10.994141683755878
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,6.133207003612927,3.789742370751167,7.827226046893402,10.046979205835953
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,2.9795393883395405,4.6598786739392,4.783086498886815,9.442670362199811
Gal(b1-4)GlcNAc(b1-Sp0,6.186853433154316,2.9986168893619465,2.298549082211071,11.50760729619035
Gal(b1-4)GlcNAc(b1-Sp8,151.7110730742486,6.947219644097436,6.2718511355633035,676.5979508859667
Gal(b1-4)GlcNAc(b1-Sp23,11.993391825501243,0.8788697628204127,3.581351585644726,19.505823834840566
Gal(b1-4)Glc(b1-Sp0,22.06324738692533,4.291409238136889,5.676437324223111,14.909215459564571
Gal(b1-4)Glc(b1-Sp8,9.583420174577524,15.070878945723994,7.618790369649679,19.789255119950926
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,7.9028684448538575,10.497707149976444,315.06074865738293,780.8488872617244
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,2.6428816071036323,4.098846787715623,4.208049954155328,424.86783843100824
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,6.201589872699309,2.881353452228079,1.626022351219894,11.074171316627977
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,3.337901018479536,6.332614268214983,5.8085638104440225,9.30791937773958
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,3.8398561339152617,15.641748685382545,4.520848276872383,1.707622201337291
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,6.297573230221302,5.959379494195124,4.015459392875656,51.15052252176903
GlcNAc(b1-3)GalNAc(a1-Sp8,2.7482899123818822,3.339012611037375,1.3599954714998141,6.234374659365069
GlcNAc(b1-3)GalNAc(a1-Sp14,2.500215674030269,3.2839080999879817,3.1029405569556125,9.610543563668324
GlcNAc(b1-3)Gal(b1-Sp8,3.4997046261077527,7.0284302526121225,3.9351052023209445,5.164012472874161
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.021336205690006,4.7198839805656245,4.537842249627023,5.546314099171326
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,7.40166464992842,3.2016574801187003,3.4530718623664147,5.470675810400392
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.775159563452195,5.7045254949469735,1.3598735051467143,25.56123857914545
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,7.812917563027698,1.62285567313712,2.803117552535628,7.017659562073862
GlcNAc(b1-4)(a1-MDPLys,27.350198771047946,2.81908915476258,10.555106092432231,21.42375050032048
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,2.1129456790225443,6.8992165122811855,3.9112255448260727,4.066306148910413
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,2.6487974132928054,6.4955341340544654,2.3004449236325266,112.55861631986444
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,7.500790853581147,11.608412561730109,13.49998025541768,11.479055755120568
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,2.5165399319634663,8.35264327363898,8.27456043480055,21.357945129993954
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,16.55728683017441,2.623934313678605,5.209189341282701,5.77714264804266
GlcNAc(b1-6)GalNAc(a1-Sp8,4.645097278493386,3.3849686881860523,2.410161926786936,13.32793042298766
GlcNAc(b1-6)GalNAc(a1-Sp14,18.40037593900369,3.7637664463274016,6.1726067661213175,446.3534603593014
