IUPAC,SJA 1ug/ml,SJA 10ug/ml,SJA 100ug/ml
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,4.9766992287392,12.297121814575169,16.650862099278058
GalNAc(b1-3)GalNAc(a1-Sp8,3.921791625753892,7.133339718708197,6.226627627911168
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,8.591615055195772,15.589921656206837,7.675353510371099
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,4.553541529677749,8.478196186837145,32.55489503811218
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,1.5664912394690524,12.312653508349307,12.969025606806396
GalNAc(b1-4)GlcNAc(b1-Sp0,75.918140429478,28.07647363977111,515.7733516035198
GalNAc(b1-4)GlcNAc(b1-Sp8,87.48277184806155,87.61616250708607,355.46275756264777
Gal(a1-2)Gal(b1-Sp8,14.835614898614747,3.446908038010301,18.41778392991856
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,3.3367307797703227,17.38467076217364,229.94169638608486
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,6.718146029163949,135.83843008300886,474.5187690203458
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,85.75529635169283,151.62885520008803,376.8048989794431
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,85.21458931925986,147.21845506237588,1376.1335984110501
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,25.598195325256853,64.27106205203937,148.48807526751116
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,16.425635951640743,74.43696559592624,698.4729458581198
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,2.648411645213034,21.248145115809624,521.01892091812
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,6.939723891901777,215.55738494910275,117.78652696393135
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,10.309217731840759,13.09005406288173,9.941023321737733
Gal(a1-3)GalNAc(a1-Sp8,11.630927041405597,4.668178060996227,9.165785286006153
Gal(a1-3)GalNAc(a1-Sp16,9.075443099375367,4.647281606129188,3.6160819335296916
Gal(a1-3)GalNAc(b1-Sp8,8.285126637937811,7.1837488293601535,11.37600389093932
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,6.189222981050749,14.819957965864825,5.377106871651955
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,4.510534644215324,2.3745493612824045,5.9399529472743575
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,4.922244501156632,5.1204165628068425,6.595182874581012
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,4.647524940851142,4.979236849491427,3.1620516978695905
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,5.490354798113381,5.138144663851602,5.72040687626326
Gal(a1-3)Gal(b1-Sp8,5.4590753847759474,1.570221973692455,15.10686572817693
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,9.55351015089916,20.698015227472087,23.17324114548214
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,5.576907083381134,12.739433152322755,2.942874814983921
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,15.472254851696098,4.569503108927707,4.011718966872766
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,8.308741435781151,8.150476522009821,24.64869490086307
Gal(a1-4)GlcNAc(b1-Sp8,1.9983533661075403,8.936020595833847,5.486243253812213
Gal(a1-6)Glc(b1-Sp8,6.687332698468058,9.085274477233293,30.134636515976105
Gal(b1-2)Gal(b1-Sp8,3.5912012409962952,5.6000876620370965,4.802028081967038
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,2.7388898753266178,10.091306058641107,17.452376789423266
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.0212812371445565,16.33690930345048,7.75293242113374
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,5.7466468468577405,11.707176321954556,4.291280378861298
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,6.596217527492557,6.763926786761267,3.6095709020140734
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,10.156043476792528,11.424113383942167,4.404859534934116
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,12.296296029665434,11.33771069631491,13.231089378524244
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,15.33749944384677,8.823308446901697,14.011311671883796
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,6.669760963920171,3.7634255685478872,22.66969425657669
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,6.878956130353888,8.00179898371818,10.494518022440733
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,8.844654078547489,5.463125493097646,8.602581724691724
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,16.18186030186784,8.24960620029829,8.523502543164593
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,3.8531085531684672,3.5123607184722183,9.743917095082107
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,2.6222042191000914,6.537344652775056,7.0171541130760335
Gal(b1-3)GalNAc(a1-Sp8,13.480754454282842,4.542086175151239,6.222967826460833
Gal(b1-3)GalNAc(a1-Sp14,5.2573536444996085,6.850859740207789,9.725746052060305
Gal(b1-3)GalNAc(a1-Sp16,2.9959007675767007,14.236199470920365,12.156042855955773
Gal(b1-3)GalNAc(b1-Sp8,5.721349364369093,9.274019936359851,3.218008828841485
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,6.0795089474808695,11.76825956641422,29.06562564066588
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,9.058796424608518,11.698156941302047,1.6549475782231662
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,10.994084691134294,2.1555743124899878,0.9119929509047674
Gal(b1-3)Gal(b1-Sp8,7.665565270034994,3.619574025927189,14.476163384307547
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.915922983144728,12.564042994825884,3.8124327749264513
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,2.6311212671596893,7.820396776538902,15.168279140034327
Gal(b1-3)GlcNAc(b1-Sp0,5.826791038527699,11.443480181417716,9.862274161461613
Gal(b1-3)GlcNAc(b1-Sp8,3.4226301158611907,7.332467059306811,13.01099527332556
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.02704687871067,3.0454556336723964,11.678402129429633
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,5.0618889585970415,5.460495831805629,2.168092401167444
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,9.58773888824506,9.005913441548653,7.493795911063143
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,0.9259697493259066,7.031571741023949,5.486617844355483
Gal(b1-4)(6S)Glc(b1-Sp0,8.32082505624693,12.31035392352714,7.011923767115087
Gal(b1-4)(6S)Glc(b1-Sp8,6.571526352124492,7.035119165302032,9.789169080289703
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,2.918867554377894,5.724593375370282,20.23863238946344
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,6.988404167082787,1.766341613571207,3.9349784178781273
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,12.296867892950086,11.420965191370644,7.1015568520219565
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,5.942654478359534,7.463406199584737,6.008888989585898
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.645440751836836,16.931306153296806,52.24661359983093
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.197575011044369,15.350008028879554,26.47879954032401
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,13.837241142414674,8.83550801727515,35.94743043449004
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,12.443385393151658,7.716893352681938,19.685853434954254
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,8.922485476732367,7.914230477226878,40.50898722089345
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,13.495829563825753,12.391045919634873,12.142039007376988
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,4.6714329143565045,1.9877708561770064,8.634792956405839
Gal(b1-4)GlcNAc(b1-Sp0,10.423651358449208,2.050230275481272,3.965093311533373
Gal(b1-4)GlcNAc(b1-Sp8,13.781776629665716,6.727282231084608,5.0212217944606525
Gal(b1-4)GlcNAc(b1-Sp23,3.464443030151698,4.074665301899044,6.7399347975951125
Gal(b1-4)Glc(b1-Sp0,2.8270345610138485,10.730811962249957,15.002397706672316
Gal(b1-4)Glc(b1-Sp8,6.228149073360399,8.092426686466386,15.273831649016554
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,7.455175398115507,16.74865632212527,4.806957118853963
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,2.8030520253228737,18.744196088811947,8.704391426937057
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,2.930589711986297,21.426977404878347,5.3316218322851805
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,4.820556639365763,11.134337736143088,6.720735791749294
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,8.713242915384601,4.738473258339662,8.320205498664084
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,9.597972199506515,10.249209199535024,14.254254367117914
GlcNAc(b1-3)GalNAc(a1-Sp8,4.4473398573379415,11.341001764798673,7.980634411707711
GlcNAc(b1-3)GalNAc(a1-Sp14,5.082178408582946,5.63864226476552,4.004759649363077
GlcNAc(b1-3)Gal(b1-Sp8,13.625494992109461,10.576062653936956,5.986350077398303
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,11.333860697191104,2.3782934476917115,12.944665529443645
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,4.334648339831041,4.218224019260555,6.945415690163312
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,8.760656605671741,2.939523968689489,8.404810671821622
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,3.0708784729834773,17.69966482978327,2.9485670207464056
GlcNAc(b1-4)(a1-MDPLys,6.037847038473233,8.969910399543206,14.758494288008068
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,7.358618872394921,4.763904391970224,11.565477898325975
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,6.007614327043639,3.3067038905834893,7.290846687228226
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,6.0334747058943305,14.857559365605805,6.440915474979023
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,10.611255044998217,2.3525929983389235,39.52008580855895
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,7.352143660808502,13.906789247702001,45.19522420234276
GlcNAc(b1-6)GalNAc(a1-Sp8,6.072196476289832,9.743790668591632,30.98192092036633
GlcNAc(b1-6)GalNAc(a1-Sp14,9.208814521424566,7.434644049930477,8.50302683455525
GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp8,3.2469741774714915,6.790229338480892,28.621628358332487
Glc(a1-4)Glc(b1-Sp8,10.12611915176951,7.959128845284098,12.70179124648042
Glc(a1-4)Glc(a1-Sp8,2.1257795595577025,6.690643981150099,4.999615204776605
Glc(a1-6)Glc(a1-6)Glc(b1-Sp8,3.5724994686260385,4.614757417513948,4.291410430149976
Glc(b1-4)Glc(b1-Sp8,10.19977288321494,9.901905419791687,1.8502479966660201
Glc(b1-6)Glc(b1-Sp8,1.5677370676657951,27.112864726961256,13.565892315411222
G-ol(a1-Sp8,12.685395002488756,16.408610751345357,2.0596301998174344
GlcA(a1-Sp8,6.37262563940484,5.39984921911408,11.054845903154867
GlcA(b1-Sp8,21.84125532448105,24.30668527674021,19.812321652173093
GlcA(b1-3)Gal(b1-Sp8,9.834839351128217,5.970114760203519,11.354009473125922
GlcA(b1-6)Gal(b1-Sp8,6.567254946068919,25.6698436803934,5.6302444857365455
KDN(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,12.070706465240546,5.732573842161412,14.500814685389233
KDN(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,15.876573478425168,8.404494543992516,6.366697537643303
Man(a1-2)Man(a1-2)Man(a1-3)Man(a1-Sp9,1.039883453004877,4.977714586953205,3.361701342450472
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-Sp9,4.982992530849299,12.536786551684608,3.5675762728356624
Man(a1-2)Man(a1-3)Man(a1-Sp9,4.306020713295903,2.4560538600228865,2.384689292130108
Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,6.7842569394149566,2.113279967254692,4.747078631818382
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,7.626359995600778,26.51914159715582,7.834608208455608
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,7.146007759581548,3.9818990264278047,12.271084360805276
Man(a1-6)[Man(a1-3)]Man(a1-Sp9,2.019563301805616,5.683996513237847,4.201372829901357
Man(a1-2)Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-Sp9,5.323775582547907,7.702298240730919,7.272039206210782
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,38.122282112729046,29.999571444994565,20.32640762019912
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.938457414177518,3.815236608979843,14.1771398870388
Man(b1-4)GlcNAc(b1-Sp0,0.7741562697543605,4.048406416521607,6.7118675021685785
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.1370100648495765,7.865136363036988,10.410712398094253
