IUPAC,AAA (0.1ug/ml),AAA (1ug/ml),AAA (10ug/ml),AAA (100ug/ml)
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,12.584674999999995,1.7140250000000032,7.903174999999999,53.5696
Gal(b1-3)Gal(b1-Sp8,2.97835,-4.520474999999999,7.3276999999999965,54.12619999999999
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.193824999999999,6.326299999999998,14.373199999999995,26.51055
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,2.9108250000000013,0.0741499999999995,4.537424999999999,23.403875
Gal(b1-3)GlcNAc(b1-Sp0,3.7414749999999977,-6.214025000000001,15.45355,75.35905000000002
Gal(b1-3)GlcNAc(b1-Sp8,22.881125,1.4238499999999978,6.353850000000001,72.62470000000002
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.258100000000002,15.509975000000004,29.90247500000001,68.303725
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,12.015875,4.505275000000001,18.74695,73.986525
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,17.372275000000002,-2.7164,20.354025000000007,53.7842
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,15.065349999999995,8.616875,6.0915,37.925700000000006
Gal(b1-4)(6S)Glc(b1-Sp0,9.2033,-9.9934,8.27295,88.23590000000002
Gal(b1-4)(6S)Glc(b1-Sp8,9.942750000000002,5.2072,27.08715,60.22982499999999
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,7.031950000000001,-12.0554,2.7673000000000023,73.38329999999998
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,1.6148750000000005,5.916925000000001,2.023725,27.820725
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,6.5214500000000015,-5.31405,5.944049999999998,54.516725
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,16.706050000000005,-2.843024999999999,20.6903,22.887249999999995
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.19985,4.119575000000001,13.677024999999995,32.72724999999999
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.096875,-3.5218000000000007,9.612875,73.06642499999998
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-3.129875000000001,-0.2273499999999986,3.6455,34.45412499999999
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,15.735999999999995,-10.841149999999995,13.071724999999995,26.6602
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,12.034224999999998,4.678025000000002,26.066725,23.39584999999999
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,5.2349,8.12285,12.123649999999996,95.651075
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,14.815149999999996,3.007575000000001,20.9938,43.660875
Gal(b1-4)GlcNAc(b1-Sp0,14.163025,6.012049999999999,41.164575,29.52745
Gal(b1-4)GlcNAc(b1-Sp8,0.3749000000000011,4.432375,6.376075000000003,69.1395
Gal(b1-4)GlcNAc(b1-Sp23,5.751775,-5.389050000000003,0.8271999999999977,60.50895
Gal(b1-4)Glc(b1-Sp0,3.054324999999998,6.0024,12.691150000000002,26.9475
Gal(b1-4)Glc(b1-Sp8,24.2904,4.9033000000000015,25.39695,85.2782
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,25.745349999999995,453.2050499999999,3456.5755749999994,37546.32247499999
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,4.192375,3.642475000000003,11.674900000000004,60.896325
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,0.4277250000000024,7.538224999999999,11.55275,418.36142500000005
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,13.880999999999998,6.099099999999997,18.891975,58.6537
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,5.021099999999999,-5.517525,10.035275,79.3697
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,12.666699999999995,24.277425000000008,130.87990000000002,3012.778125
GlcNAc(b1-3)GalNAc(a1-Sp8,3.6502000000000026,-1.7062750000000015,2.689375,66.1967
GlcNAc(b1-3)GalNAc(a1-Sp14,12.43355,1.987000000000001,13.642075000000002,33.178425
GlcNAc(b1-3)Gal(b1-Sp8,3.9948250000000014,2.474224999999997,20.554475000000004,47.627025
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,1.625049999999999,-1.894425,27.37485,975.562775
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,1.1412750000000005,3.382074999999997,39.41985,2985.316475
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,9.108900000000002,-0.21885000000000066,39.18492500000001,1863.6140749999995
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,5.875724999999999,-4.161399999999999,14.260625,68.67847499999999
GlcNAc(b1-4)(a1-MDPLys,11.550675000000002,-1.401724999999999,14.9288,271.147225
