IUPAC,TL(EY Lab) (1ug/ml),TL(EY Lab) (3ug/ml),TL(EY Lab) (10ug/ml),TL(EY Lab) (100ug/ml)
(6S)GlcNAc(b1-Sp8,1.6241804977177547,5.593490027031424,2.390035805171129,4.43932363344913
"Neu5,9Ac2(a1-Sp8",3.2502551708801746,3.5887540614164872,2.755068130282805,1.8222694175121288
"Neu5,9Ac2(a2-6)Gal(b1-4)GlcNAc(b1-Sp8",7.462184797754168,4.956344031978947,12.018249532135146,3.424300703793404
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.22342861498397,10.467120898954658,5.329501176392281,28.244735272775568
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,9.058713590424027,11.49880393620716,12.46579800815015,22.77176143750322
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,7.167497683931756,5.411345604299054,1272.8112313573222,3426.0641194664427
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,230.04540968768544,956.8157747956208,3016.164816906345,1484.1654115815436
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,22.334341785615425,345.4574850205612,719.8237355188861,1692.749130052835
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,3.609245185515471,18.14413341055452,447.7606660546312,441.41334072221986
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,9.325640828918953,233.3667573426197,438.4023163636196,869.6681922393198
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)M(an-a)(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,5.983241092905526,36.20744113839222,446.2229842858602,1379.8796722121524
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,5.087857838029714,16.389940882241092,756.1429126326184,679.6900665164593
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-Sp9,5.4023252798370685,6.134192674604107,16.885349594742383,4.855396074729676
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp9,1.6260906255495249,11.596032993909313,5.116591652897462,1.052298852908896
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp8,1.1456255245498002,4.576451575183549,8.11445762343362,4.426167137226823
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp8,7.341046582515785,8.33606782322057,3.5478364416453405,9.010841441101196
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp14,2.684466566967572,11.29933000462121,2.9779386442918305,1.3821956189941669
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,3.1953399031506264,2.0626546832904418,7.352920519256277,6.0371620443714855
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp9,3.0734846683636925,4.489450965968259,1.6616599922968605,3.1731891490791
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,5.211574532630868,8.773806248288142,3.299233545840612,6.378363070307825
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,3.2475757926746893,1.5842262980184807,11.356394462262216,5.19383680232318
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp0,2.3819997192485163,10.498385970035269,1.3221165619314117,9.682178475382832
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp8,1.416095309880895,0.6236830257964885,4.002499393712216,5.624093986293856
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.34141316355247,5.881819413809527,1.6383714604753077,5.0757973839913415
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.886140081298327,2.940011694421187,6.527586948929392,2.942262255476217
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.608018723468182,13.610978644339536,8.146688091283886,2.40039029673648
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,9.586850208662556,3.807401386225693,4.770152031818973,1.4527872119940122
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.193051425623152,4.338307737182784,6.624618151511326,7.297421702389139
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.7641714913997535,3.97229951486961,4.9670668879296,8.528600875241303
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp0,7.4328519490053955,20.879839123661853,4.332794221881148,4.2871786763946895
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp8,9.032383880607968,6.4219436416607305,86.2250058514931,11.686261167249643
Fuc(a1-2)Gal(b1-4)Glc(b1-Sp0,4.5791378566275975,5.0603220460757194,3.3008539763723768,1.865359133205541
Fuc(a1-2)Gal(b1-Sp8,6.371753071695943,3.4227956218808884,4.886833695417376,9.200023943628267
Fuc(a1-3)GlcNAc(b1-Sp8,8.187342438331259,7.030240562681103,2.818305859170246,2.0868058596413155
Fuc(a1-4)GlcNAc(b1-Sp8,5.847838640258465,14.26833503470184,4.623301660339717,9.957933466169909
Fuc(b1-3)GlcNAc(b1-Sp8,0.9250854410990008,5.909146460079214,7.753698938087551,4.262753097373418
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,2.948885440297746,1.7179841530118911,2.513043318369182,4.160723596523408
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.099630329974848,9.159708354345495,10.153825358783104,4.505308830331837
(3S)Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp0,5.696147835964817,4.829373320542395,3.258626838102208,13.434516928264792
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,1.8773605895867111,3.7408995614914153,1.1676548933653284,6.092716168986813
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,4.646380699982153,3.2439654656762293,10.094402354564307,3.0708381726330067
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,5.698517123193836,6.630634605123905,2.39886233504551,11.96942076804471
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,8.693865335731473,6.565419407966256,12.836348310819025,11.770317787376573
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,1.6211216515630986,2.4033603688377663,7.434476970787298,6.902108618567232
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,8.574558353787094,2.862029767344624,2.2966640436003383,1.7559584968045219
GalNAc(a1-3)GalNAc(b1-Sp8,2.3344180022366716,1.968603283210384,10.029965462552699,3.1530824632413297
GalNAc(a1-3)Gal(b1-Sp8,2.8398212437874846,1.9093497328933744,96.34582549735443,5.1132180098088265
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,1.4913999695476248,4.071796715210619,30.921586514601607,2.8550335343914783
GalNAc(b1-3)GalNAc(a1-Sp8,3.019124426054681,8.268181828098605,2.474042308988808,3.214477507957811
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,4.737664887104195,1.1142655409880229,2.250807725388082,6.01494896812655
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,1.6937096354353864,8.197072316534726,5.021136056378749,7.548579563677273
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.388765027660176,9.661171153773227,7.231229922588088,8.852883136536184
GalNAc(b1-4)GlcNAc(b1-Sp0,6.9531640650737785,8.089790708613341,1.7953010833849772,3.9188078952661103
GalNAc(b1-4)GlcNAc(b1-Sp8,6.626927942053299,2.4676179071796156,4.367189502796203,10.40746193971742
Gal(a1-2)Gal(b1-Sp8,5.309232904415981,6.4964294157124005,2.6782712670676228,9.06809183566201
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,2.471518669934204,7.988151214142108,2.4619231547714886,4.8927093673478295
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,9.260620524340322,4.313808582042089,9.649074404141915,2.790129525517896
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,12.363086801712056,6.133741904416912,4.687904913000397,5.930002538715064
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,6.859428702341032,7.939182754121064,87.99697211523336,1.4198100679902863
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,7.3708178221054075,4.169698582631598,5.470375486807708,7.093951237028158
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,2.573864923935727,8.843435991504283,17.079197191222615,6.521884045274037
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,10.016241501847556,9.722333949683414,4.3269905685129455,2.2277113193813984
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,5.825734628568315,14.02862463702934,12.498605624895387,12.952065844071615
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,2.2512022017875983,15.739866561775546,2.2781043018264144,3.4543329818022306
Gal(a1-3)GalNAc(a1-Sp8,4.667615202916798,11.656882502767768,8.020792089885296,1.936330424626265
Gal(a1-3)GalNAc(a1-Sp16,2.275965256032413,23.50104791243361,3.016736261121723,3.5128264901643234
Gal(a1-3)GalNAc(b1-Sp8,4.092543446623388,9.788816158249169,2.6947075023707727,4.745830701696667
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,7.755306538106666,5.256943020029162,3.3176720739096552,5.444100416888602
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,4.23755161777804,4.065915310951929,19.191706595015592,2.8715601454900246
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,2.683940000571304,4.695229633361949,12.193685610456992,2.8114955930963164
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,5.724880677650257,8.634588614211255,6.4935977382855095,3.2100249941913748
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,4.813910600887113,4.391392724030352,5.5782611346786775,9.01698512082429
Gal(a1-3)Gal(b1-Sp8,1.4407543889111245,10.868410891968827,1.2139821865112634,7.341907807920227
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,7.508617311018948,1.8883202736382765,5.616158873880496,5.622010428663387
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,3.1826097041840806,9.81220432909106,2.154624233286781,2.443225327990305
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,3.0355836418498905,10.04558371906116,3.6597977397437336,5.4169379468478285
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,7.279095871683975,8.226156215390027,3.4832916066081236,13.935763282528395
Gal(a1-4)GlcNAc(b1-Sp8,5.1808807561230985,3.502684551407202,7.658266185142687,8.215449491658985
Gal(a1-6)Glc(b1-Sp8,1.8696100188274536,4.095623301769832,0.9439938254564944,8.723702663433697
Gal(b1-2)Gal(b1-Sp8,11.749474019574945,4.700957977813316,7.277511871683892,12.114446332787974
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.807979800694853,4.76342635785069,8.91257099083461,3.758717191964127
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,15.913354085458126,5.144714565130576,3.752558555172725,10.209980203498603
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,2.878806655977438,4.982801070683034,5.000414700385396,4.726970981770458
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,6.0465981832762825,6.238783648743827,8.955821796276805,4.350453706990417
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,5.226237620889429,2.6692850096046215,2.2769411388966563,6.566902371425459
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,2.8711402119483243,4.967876548385637,2.813927024047828,8.211402276712548
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,6.9876614004018975,6.891130922424856,9.229992517512311,6.489589085347909
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,5.7573055868175045,2.213873964155733,2.995572373103344,16.098608610347867
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,1.6478828606730531,2.325602936874652,4.575735318958763,6.0978488859460365
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,4.172212612331742,3.86123747467484,3.1180042249276467,8.177940065556443
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,1.9107416594523337,8.815997854043525,4.037631913531326,6.824899338207611
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,2.7081042298995768,3.671019523579247,2.4991934850734006,2.0059692586544484
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,5.001314122641498,5.233664823683942,10.287618232086897,5.090592247142436
Gal(b1-3)GalNAc(a1-Sp8,5.895167934489515,5.565179821218719,2.619406951328229,2.603999670218855
Gal(b1-3)GalNAc(a1-Sp14,1.8180651755368968,4.243243982693742,5.912684874629009,6.5179335541130925
Gal(b1-3)GalNAc(a1-Sp16,6.850569834206013,1.8245987504106185,7.185182316638413,1.4062461069575671
Gal(b1-3)GalNAc(b1-Sp8,3.2058494551626544,14.849001019821724,3.434344701686189,8.108524210360356
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,7.555284279010737,2.5568611499258243,13.220372639572865,8.107341612133617
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,4.510219906963154,10.141471704672194,4.511790517078559,12.741994844999745
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,5.521178363054997,2.190454270046893,7.688815107023967,3.0549128174957887
Gal(b1-3)Gal(b1-Sp8,6.6188998121540825,7.8290985238829816,12.431893871007752,1.6702729226771067
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.373177295526986,5.267189725951281,2.947056823765025,1.8551289593538616
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,0.9340104460515192,5.9266088679221385,2.5043839481996377,2.7840246221372924
Gal(b1-3)GlcNAc(b1-Sp0,3.3449854502673104,6.487522614668353,7.664648247419231,2.559583445927609
Gal(b1-3)GlcNAc(b1-Sp8,2.0341716594230705,4.225261279001965,7.950963460434631,15.66798390016536
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,1.6686355231645615,3.702172238362228,4.285298578084545,3.3094265208139437
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,1.9539274421448358,7.501310918932773,5.9369719472556035,5.046266579280833
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,18.08345720640368,4.226261218460907,23.653703164814715,4.09965225710263
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.09825145646361,4.403290195978458,4.6834008721405285,4.216797924571045
Gal(b1-4)(6S)Glc(b1-Sp0,3.8279965081837095,5.429616061549224,5.4000984179302955,2.9596537753595413
Gal(b1-4)(6S)Glc(b1-Sp8,0.876801187556217,5.989027428278037,7.347363685477035,18.377344798600976
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,3.056066283094441,11.069990473460216,6.283483881308737,2.652187074221326
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,2.6189754057328103,4.018077679168652,1.8308565306526152,6.004375602494678
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,4.936520258238588,3.19252840551185,6.002391586970424,7.091728656211637
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,6.298588041511103,7.760534515686836,4.227128823839337,8.672562751190297
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,2.716251207086708,8.761794929122765,7.109211629287738,6.794248611570928
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.163422254451388,3.2469141600140885,4.3348469776913685,0.7900260771012555
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.0362984893891207,5.507223774280468,2.445683081813072,8.162903746165732
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,6.7139415470099735,1.4136479532872872,11.474794847839313,6.428626102571736
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,3.3354132642497776,1.6324816486972609,2.1320934319349103,10.774530415908318
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,5.148459886542124,4.27917694529762,7.034319366446666,9.921208766534788
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,2.4935950346170257,9.995511721100957,2.741004887962315,1.2527822170406728
Gal(b1-4)GlcNAc(b1-Sp0,4.494125889332283,4.792655695958139,2.9762173771136595,4.113580827778475
Gal(b1-4)GlcNAc(b1-Sp8,2.8685693327278434,7.513954991159233,3.4570512534769664,12.29320365822107
Gal(b1-4)GlcNAc(b1-Sp23,4.644270011799486,9.771000399609381,1.6309409888670616,2.7836531740382715
Gal(b1-4)Glc(b1-Sp0,2.2673036752568723,4.0059801850899515,19.62114675469219,10.565862199674
Gal(b1-4)Glc(b1-Sp8,7.418925540523594,1.4088435079880273,4.921611920482293,4.0280003517047245
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,1.6114132854940326,3.3658369750331056,18.07372683262329,4.223857534982973
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,5.118335328584212,3.5467477243243564,5.917296583956222,7.8911157298888925
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,6.470672300979763,8.262897871610576,2.4936111023974816,3.8215928811382662
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,4.119828761307928,0.9320037070741723,4.92258681411512,3.858424054261016
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,2.509172046047594,4.370906381594857,3.6211882221171554,7.0199726694624704
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,4.205805975474062,6.176970928308351,5.746774720658532,3.1680705558220543
GlcNAc(b1-3)GalNAc(a1-Sp8,5.012970885197055,4.1169099021596285,2.5246288207378127,14.656000177714475
GlcNAc(b1-3)GalNAc(a1-Sp14,4.1971287617250965,3.9799226218399415,8.41749365349726,4.562378892182592
GlcNAc(b1-3)Gal(b1-Sp8,5.974837073371402,7.670268912278543,1.297881643294177,5.507506728699171
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.4119301912553834,4.862643643808032,1.0384215052183798,11.232930988244636
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,4.5100203306082784,3.850020728082744,7.288831097588052,7.062792443266687
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.159154753879818,3.5931443342380045,5.247906805177976,1.5349548731151683
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,10.989383356790317,8.507960635927978,2.851900431875797,1.9467674820498388
GlcNAc(b1-4)(a1-MDPLys,3.9356628789400463,0.6075834613450246,1.8066981879937785,2.719385288841337
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,6.568973818070828,4.411773107927621,2.511411915470392,3.24337627275447
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,0.3988286212982056,4.29665999934833,21.931700556956354,6.835463257831662
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,7.394213457156888,4.235872333121012,11.753999692976857,17.280025286439816
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,4.454515869972101,1.9574487843449009,3.8397834464762894,7.279871379529915
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,4.740853711094656,3.666879761118433,5.25631150546655,4.417568346575597
