IUPAC,SBA 0.1ug/ml,SBA 1ug/ml,SBA 10ug/ml,SBA 100ug/ml
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,11.444806392821453,7.919568642451428,2.2412963138921813,1.4452092313917708
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,9.509025665825774,5.573767359321103,12.599730588786409,6.285034300821277
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,5.70907815406013,4.2760445697513525,4.0177026325169125,11.404104557387807
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,6.036351173446312,2.2537281385517627,2.884240533774312,13.024497244295704
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,8.650775685066236,18.767193804082698,2.4121678000987696,13.101568097846155
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,14.459442377560757,9.478993580016805,10.430050338125568,21.447169126794666
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)M(an-a)(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,9.990951206133145,7.390308548136996,10.698090730709858,27.79165915382707
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,18.522712077946363,8.68361861936985,10.162440610527565,19.325038883682314
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-Sp9,6.560510684644396,6.599599054677486,14.063950328647588,9.629596610926468
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp9,4.855789425349222,5.662782800811511,6.354907713465747,33.01662905985153
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp8,3.0975629060063814,7.924691815248507,1.942709016639744,6.0320260662014284
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp8,6.604636357388146,2.9911673333053974,3.0605921028454715,14.08833961647598
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp14,12.369434358497012,5.505163157136981,2.441222096102691,15.692850481880805
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,5.276118059710186,13.970173355492065,3.4076819994193643,62.54748186433386
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp9,9.033437012197142,4.836734173920108,2.759878773907773,60.64446537194606
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,2.537079111235335,3.8768740684345153,3.0301114747095723,21.14568883555224
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,9.219949919739262,4.995504355584794,6.4420143828748655,45.00757716851687
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp0,5.2467443248170635,8.901354004307436,3.186992913913252,26.09385273616501
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp8,2.8119568185103168,12.413600599443338,6.968777559646552,28.63535691565011
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,26.86334215970096,6.578936044427463,3.1477590646627767,327.6654189624942
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.220616903565968,13.308532429235035,6.430681796085076,64.13546230993556
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.165702065907542,5.7031430289943374,8.337766124088631,37.15474213137757
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,13.252035613538773,3.740708597757023,6.478656124279688,6.688705864365697
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,10.875943604541504,9.81330680351939,6.546661663970424,67.73453637579097
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.2112250013299635,3.1065355939803183,3.6458586628072767,267.1282334477395
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp0,3.17007543272501,14.794007043704102,1.997107757691944,9.014070529779172
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp8,234.428570050714,3.095266727332772,3.9266892899744463,1373.6691455727134
Fuc(a1-2)Gal(b1-4)Glc(b1-Sp0,40.0319965644566,7.8746715594472025,5.997399232097746,554.2050083293789
Fuc(a1-2)Gal(b1-Sp8,7.372980069370414,7.828448862322594,13.01422147482643,10.058149505873256
Fuc(a1-3)GlcNAc(b1-Sp8,5.6752355530409435,3.606555267380032,8.455043126393068,4.4370847749395095
Fuc(a1-4)GlcNAc(b1-Sp8,2.948676318282493,11.209916126767702,6.749823199845069,4.101714682402147
Fuc(b1-3)GlcNAc(b1-Sp8,23.05359417189648,2.254382650897285,4.714903258463173,7.312766584769468
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,4.243260446480586,15.494785060034443,9.48895791907626,10.155868083485858
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,11.074410741697877,5.2102739028289085,32.187746107525136,16.4412791315031
(3S)Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp0,10.40704424556592,11.31790358826816,5.074729926065038,32.49040666920005
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,7.30275888797058,4.787502091209292,3.6495457804134106,46.19633294763893
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,5.819959108318543,4.953889050281608,13.835975529364266,173.29568168365253
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,6.3798071090877615,2.260678167423828,8.061426183736549,43.003880406180656
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,7.380007002932546,11.689625069942725,3.5251557765816006,14.056846754606795
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,9.728986944521353,2.9463073459275533,4.544997406948293,301.1099091130273
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,1.9972641704758525,2.297944996984618,36.76822672942982,557.8175481133122
GalNAc(a1-3)GalNAc(b1-Sp8,26.03935024310953,179.15562929864575,1157.9213895783546,2178.2817546914584
GalNAc(a1-3)Gal(b1-Sp8,25.33276377281318,521.306283963649,736.6996083474768,1503.0505830514774
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,41.16377763287958,210.69491972784058,1529.3002102651003,1755.5886737305764
GalNAc(b1-3)GalNAc(a1-Sp8,6.3949405926351774,6.036024645962493,0.527827505756715,55.86158493427392
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,6.1877499854551425,44.22926369445244,312.80540366626616,2044.3156532802786
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,15.595045392126947,109.82082390580068,1470.9031263982156,1330.2261613282135
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.206712625303989,11.493597056151176,12.072657611692906,11.684622373587155
GalNAc(b1-4)GlcNAc(b1-Sp0,9.205947689899832,167.360890819849,995.5835684256656,168.04737915455274
GalNAc(b1-4)GlcNAc(b1-Sp8,49.93495779968856,70.78328793630794,554.1474936989963,720.0823805752354
Gal(a1-2)Gal(b1-Sp8,16.59668367483399,1.9098374189094205,7.586033575975863,7.353555178449397
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,8.4909995183135,5.547703189308766,78.36432548623982,7.2910793619669185
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,21.79287924932897,10.24918877310134,2.2393341962511464,20.82038985201768
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.950001433333072,6.195354439887468,14.471704065606794,6.035273886287188
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,24.58887225682588,3.557432893136093,8.213499395253727,157.97952992091518
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,11.563544405299494,3.0758228334057254,11.17942520298636,28.726725690823752
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,12.916556910512188,9.647463055988688,6.362837253930043,10.73670899403071
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,2.7018807886051106,5.222651392412354,3.762860971277929,13.141523177318527
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,4.124107936269372,2.797607988383407,2.338202193994353,31.649319251275678
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,10.368438630285668,5.05255067556642,2.157717195710942,326.4569101850082
Gal(a1-3)GalNAc(a1-Sp8,10.53526015768002,4.874418234688889,7.3211735531834545,26.195446394030075
Gal(a1-3)GalNAc(a1-Sp16,4.235576836354976,4.773609569637354,6.104909344672259,117.30267529715236
Gal(a1-3)GalNAc(b1-Sp8,6.323940422645452,14.306960550812313,6.503389880862132,31.41954098216605
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,7.24139240431932,5.467811938670407,8.742831106112027,57.08106275104878
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,6.5430113479956615,17.26224559445651,9.308479439557603,146.39958192301492
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,12.319543512105756,2.457483034020786,6.197798969190599,53.698189364571064
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,6.423999132095736,1.182563819278558,8.819631789885955,56.27900944890176
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,7.789171536605588,5.22333682644534,11.370778285588026,149.30411457376744
Gal(a1-3)Gal(b1-Sp8,10.4176611748191,8.662473167635214,5.874148544470086,112.54052909746366
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,8.947207244488824,5.047310912670883,9.58632447378381,49.085719423134854
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,2.6154777033396184,13.886192434063172,26.033883305799588,263.32891290067465
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,6.703611504940195,14.137452922291196,55.621653380159046,755.6806479576072
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,5.9455772001827825,10.847659239785322,131.003389740787,518.5655033071268
Gal(a1-4)GlcNAc(b1-Sp8,66.58255622730694,5.2780115803681245,28.938398028628594,488.47744731355016
Gal(a1-6)Glc(b1-Sp8,4.751072032973191,5.9536317392551785,9.162090181285052,10.961903525201876
Gal(b1-2)Gal(b1-Sp8,63.87582951503122,9.95825169708518,6.781039940095226,42.69393416114776
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.163456469184831,5.000286974014589,2.8579179898427234,6.596769015396857
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,10.589017316855552,6.870956676414622,9.381168338396519,11.71994855204067
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,7.26061409569925,10.252465030867775,8.303191433418831,20.812216196183115
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,4.657237460841642,4.974288256960318,6.023655063926443,15.417485214954267
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,4.266747656392783,7.415246135440593,4.5530154480300205,7.3012394387870945
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,5.434370970882157,4.2408208285660915,4.808427888960527,27.354682754451147
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,14.569779156413677,5.253044521989137,4.902411554531091,96.30525499650841
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,10.779875270459607,21.120935854482557,5.224466635935222,25.32486159034241
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,5.422725845534981,6.0435935333072575,2.732286369813141,11.711466282665038
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,0.937265762737552,3.666861269078317,9.755863108023807,6.823119996685299
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,19.625067556805163,3.493371814355464,6.101231966032211,21.942224247175396
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,3.155955809127672,4.940379665150579,3.6097151392688382,6.7159035304268535
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,3.3567804787472606,2.5276486904829145,5.00880281970319,50.65535675806314
Gal(b1-3)GalNAc(a1-Sp8,3.8522443782813163,4.720341655713776,1.2171491732733493,64.06948477816876
Gal(b1-3)GalNAc(a1-Sp14,7.386463703062954,4.518380421032145,6.554313384329437,73.09850775391494
Gal(b1-3)GalNAc(a1-Sp16,5.238829279524199,4.796265846381608,3.426069977272308,87.16803917120852
Gal(b1-3)GalNAc(b1-Sp8,5.704799185700287,4.200314184577941,6.776619237249997,15.755619341973413
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,1.4027406959234905,3.3432255007950977,12.980418008292336,101.07730038705952
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,13.095790338629179,11.836451345561015,3.561605257347688,18.215565965659735
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,7.434572820276903,7.81627591738333,12.582668031429836,73.24564534334678
Gal(b1-3)Gal(b1-Sp8,2.6348166797394685,6.742776324828423,3.1800587740899813,17.964162254588057
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,23.187574287032838,2.9918719317232387,7.343591434032806,19.55926277589896
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,2.428073006007016,7.766509343059673,4.856644590232369,7.19510244744067
Gal(b1-3)GlcNAc(b1-Sp0,2.4632635660507542,2.45914596201608,3.4186822006683566,15.25307519865476
Gal(b1-3)GlcNAc(b1-Sp8,12.680526459365424,6.112611682619795,1.0187504192228292,33.76534191676188
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.505313941373878,9.502528592783433,7.386117874770216,22.257186519320747
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,12.605240476484447,3.8872645801171486,4.294218755004608,14.368945123657005
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,12.456547694285126,2.5327252732975936,7.999302597518518,7.981018921322013
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,11.378827450247238,5.042622097348434,3.2527383923652105,41.682870830064424
Gal(b1-4)(6S)Glc(b1-Sp0,8.306643067449086,7.32885904740067,5.1170617982067315,236.5768350316997
Gal(b1-4)(6S)Glc(b1-Sp8,8.797223455680015,5.609379547017653,5.248739417787221,4.945295074024082
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,8.25536059236663,7.354892832382628,19.625126033459413,190.1660955175288
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,4.87056832780666,3.30478122964794,1.4520299549251712,826.6033123935465
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,12.659367766829169,10.57997831519517,10.72223655835541,16.687691997097733
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,4.7943781317288705,4.262101252805556,6.9109855756372855,461.92121648450996
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,9.30123389677412,5.971006429614695,3.0284677869620253,13.749477035630601
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,11.034635367635248,1.5405056905120469,5.708575005492469,130.5887071787195
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.767282342539944,9.141141950726576,7.544104074485363,20.437610053200114
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,15.495214316335435,1.827244181821356,6.695899952956287,111.11449335675694
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,9.461434922181027,6.7028270346672905,13.886737697860026,159.54129359428126
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,15.950227112803132,1.6283833237805727,5.091686293279143,23.664087496035
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,6.368986220414777,8.795333798857955,5.786902206059837,6.146181994471591
Gal(b1-4)GlcNAc(b1-Sp0,4.72815597837395,7.606484829571409,7.272291855162767,21.752159286225663
Gal(b1-4)GlcNAc(b1-Sp8,8.970949923874652,4.4675743343937055,17.233001548675915,7.692330005650718
Gal(b1-4)GlcNAc(b1-Sp23,4.4954517328629295,3.5111895063021947,8.074270232039549,71.82957126942334
Gal(b1-4)Glc(b1-Sp0,8.544463541186577,4.16227050888895,8.952340965868467,2.513758466752092
Gal(b1-4)Glc(b1-Sp8,2.451123861109428,4.256689755647422,8.777757374324047,29.88121606811152
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,8.2756590732501,3.939522946584605,3.5136995939702467,9.00112465283274
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,10.473692153995495,7.809045450416247,3.485205385028742,14.24080172532432
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,5.878840349578593,12.964087517799575,5.358677414250646,7.669384078866228
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,1.4966118654592218,2.242649647738149,1.853788377665213,11.044490338324053
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,4.422518472073727,10.127137704331856,4.713911378745538,14.13018787664078
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,9.356210192656352,8.444170181057853,1.88521708564293,25.842446481499486
GlcNAc(b1-3)GalNAc(a1-Sp8,4.465955448632097,1.6418607340453717,6.007145985130262,15.241407497641651
GlcNAc(b1-3)GalNAc(a1-Sp14,7.077580378914813,1.6201727693366448,5.864264818585522,2.255505873782342
GlcNAc(b1-3)Gal(b1-Sp8,4.705216513881164,12.206778433313186,5.156394565326947,4.713653696090397
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.468152061721566,5.422828940921879,6.295842617884157,19.04768447998777
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,9.190756505814234,6.793422720298412,2.42477661703094,24.598894422107662
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.533506544904413,3.5120177087632483,19.92764598430616,6.196378890058818
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,7.976058215476277,6.7224775058505575,8.049105303230911,36.10013797549844
GlcNAc(b1-4)(a1-MDPLys,9.118168219686456,6.35491015849162,2.1121902573710885,18.882710214615983
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,6.836435134385947,3.5608021423081984,6.878196377139869,38.13083018647775
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,5.9246806822534035,7.255671572581457,8.432487319093147,16.932574735574903
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,5.061179460692274,6.313721477332806,12.667854367485967,17.266816749959062
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,19.195129803676764,2.4443002971197987,13.907781162596233,30.52348311562756
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,3.5343212223144125,2.1490966187369698,5.4762793417763795,12.210065785346988
GlcNAc(b1-6)GalNAc(a1-Sp8,19.14162243950775,8.76677247147812,6.088754975293938,41.73011508962482
GlcNAc(b1-6)GalNAc(a1-Sp14,4.164673921109151,2.554388351282292,15.4849165526489,26.143677759706996
GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp8,12.730277597784989,23.5545634275505,4.636209075311422,16.566748159767712
