IUPAC,EEL (0.1ug/ml),EEL (1ug/ml),EEL (10ug/ml),EEL (100ug/ml)
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,11.093025408599468,10.380448127449343,8.041716515354999,4.913441283187716
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp9,8.782063493469701,1.92921775598298,4.421303743618314,5.1695718517107405
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,31.04023990763173,41.55520708698869,44.36743671319978,144.47100496427547
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,12.121238191702998,44.10173595255755,132.96336256135314,78.53811266514421
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp0,31.597081948008512,47.725826195432425,69.94103323411687,238.4058384214445
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp8,4.6853809727705205,163.3929852761204,84.74886929748695,26.458903313702887
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,9.089374911538195,5.357884760721036,7.028489411435905,12.040723422999413
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,16.619830697292517,4.041131676791373,4.493528323044148,16.378549871503697
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,9.931271709563012,2.5037162916685785,8.624326322434309,5.928058368119639
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,7.860606112550522,1.1792978345184877,3.03068029986668,5.3268879422385735
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.1613080657103065,66.32503667195238,77.54261051020634,222.3766003616066
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,14.861222794995726,51.30376907611897,241.61659265967583,286.33306291805764
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp0,1.2606627370818344,4.715827125400872,5.495101109397355,3.8515668560556864
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp8,7.590185718852121,9.12971413225328,64.81392648838916,253.71411439274826
Fuc(a1-2)Gal(b1-4)Glc(b1-Sp0,7.0022295887333845,5.951971985821164,6.040924513888581,1.3778591688437063
Fuc(a1-2)Gal(b1-Sp8,2.7555063575805203,6.659061189774928,6.520841573179033,12.786625650655456
Fuc(a1-3)GlcNAc(b1-Sp8,4.068803659041971,5.037895143476755,10.53394317227251,2.660963624172012
Fuc(a1-4)GlcNAc(b1-Sp8,5.248260436246159,2.050002336584022,3.477435567579459,7.094735651406142
Fuc(b1-3)GlcNAc(b1-Sp8,11.811692925515224,4.312914983704949,5.046947626701376,3.9031595791102247
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,3.6109362968626337,16.467473054959992,5.155235698701536,3.228742272154898
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.798564398511989,2.3630823788363022,7.153169556217714,2.6495967875634747
(3S)Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp0,6.456673122695102,2.019290139298131,4.862923862160156,2.1852964924696128
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,9.746689283546491,7.415304779306103,5.789456067714824,3.314109771240737
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,2.7155327414708146,2.4716221048466687,6.8924873243143026,4.9361692214205934
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,1.4445798267431726,3.5809529932686877,3.1668119219755866,4.961315721325006
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,9.270306198601707,3.9328666401451535,2.9014477850146907,3.7145986219913416
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,4.321334179008458,3.0612480726821207,4.923949771186406,6.2846857478450495
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,11.270940504493547,2.809957467501368,3.5411241346028297,3.1905036932538837
GalNAc(a1-3)GalNAc(b1-Sp8,2.5909719776884197,6.670098976027268,3.645761518416509,3.093675491493358
GalNAc(a1-3)Gal(b1-Sp8,14.222230136743677,4.21226815969338,4.590382029490209,5.3666687702118026
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,6.0724736692169525,19.320435854534107,1.230920328791969,3.1191755474537355
GalNAc(b1-3)GalNAc(a1-Sp8,3.654431292280641,5.545832193263091,2.4035137673830818,7.323402930047842
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,4.092754295398147,8.252429105976411,4.0833778887705074,9.719684964844973
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,15.491982796487582,9.052156268536233,5.07905780263425,11.539477415232744
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.91945216258883,5.499754912342299,10.755348041788325,10.769528890191376
GalNAc(b1-4)GlcNAc(b1-Sp0,17.835030406174432,4.729804249913529,9.759763251355023,10.389309995495381
GalNAc(b1-4)GlcNAc(b1-Sp8,18.27126309910365,7.018654501813956,8.155883560146448,16.835381673626138
Gal(a1-2)Gal(b1-Sp8,3.3742407001427686,5.580379467981267,9.79977170788517,3.16877687062902
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,68.45889486299038,147.8538990767035,265.4169119775409,486.66680317900045
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,28.24240094485534,208.17471224996208,268.91467941828085,242.7232630831403
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.731978695623366,3.062226745768509,3.628035094809112,9.13181264682246
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,4.197698862075109,0.7641720764984692,4.578388681257491,4.1208980585749355
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,46.84235886000455,140.51685295286364,102.51361956122535,162.42519490058717
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,52.18873336084258,36.59561498438145,241.34838330952545,291.8745660842962
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,3.4388593622498336,80.818649033144,159.52140001217109,44.60264178102765
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,29.67278194983584,71.25043887083504,116.92066292961523,151.22303097119058
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,11.076791042347656,7.442278020427178,15.452528468047975,30.206697834241446
Gal(a1-3)GalNAc(a1-Sp8,13.644458661913594,22.00308457699738,33.00951078734734,11.228229314655984
Gal(a1-3)GalNAc(a1-Sp16,4.3151739751524865,12.644298358911293,4.876486791653052,4.008738452431147
Gal(a1-3)GalNAc(b1-Sp8,3.715840322188253,2.9425198808447584,6.046654350065554,4.982014001970821
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,3.3785398058924807,4.486291438278023,3.470458928705732,3.995943388300191
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,16.046491909240878,38.325988928098546,299.8726648873352,96.20382667487827
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,15.039021342826805,110.32876257466434,93.32399702871521,285.8260007279408
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,5.1452301046697615,1.844576689469252,2.777543541212868,4.822218225654384
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,7.657042188893825,6.332190751759351,6.323350809697338,8.178451152062149
Gal(a1-3)Gal(b1-Sp8,8.194101780549225,8.559436921268054,10.54823469350046,4.799917728722021
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,4.231184572118464,11.807465895356207,3.8676315839498847,6.326009334222222
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,2.431335817165805,25.767132211275147,9.33256202658198,1.6557955358880143
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,8.812889919695275,10.641405657305492,3.2577061852117213,3.9971521865573423
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,1.1295162637164555,5.004012476003631,6.718853985799957,16.977559312884182
Gal(a1-4)GlcNAc(b1-Sp8,1.6023418736337005,7.271322755867734,4.669169117644666,6.499467241436022
Gal(a1-6)Glc(b1-Sp8,13.99382330467625,12.456732093229757,5.698542463574929,9.037415810211822
Gal(b1-2)Gal(b1-Sp8,3.875666874229519,5.287444783320834,4.133204479980801,9.085212002433767
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.781110978981074,7.161254920461452,3.81153193906334,6.6340659495139205
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.107795651420157,10.335753275241569,4.666624204836585,8.030514074246227
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,4.19791903238974,18.57207151639255,4.495094715353614,11.6562656670136
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,13.088221159118605,7.917486135131527,4.092294735231077,3.94609079923832
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,9.796087256144672,4.938098780569971,4.031396742652187,2.535716086894064
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,10.706356807834617,18.481255398984672,5.094959887640599,9.90505421300156
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,11.364651635370667,13.740779828518956,5.844118946142923,8.094725360381288
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,15.882918412217775,11.698777102045026,8.117219320473394,13.02193453242132
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,5.789135316550592,7.532555123373921,1.625886487427705,1.725654324934954
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,4.105415754017288,3.59581804647196,3.865829221094312,1.3517802000202048
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,6.398389655999389,5.5464673690407045,6.37062185347709,6.924276869765303
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,3.957118570374158,3.2206140174144835,3.5118497636573194,5.642443057458947
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,4.293235341305359,7.83663086467435,3.477047475948527,3.8975126165072695
Gal(b1-3)GalNAc(a1-Sp8,3.6725450234362897,13.147016251954913,3.0445114140038987,3.998993837204549
Gal(b1-3)GalNAc(a1-Sp14,15.098755428400938,1.890417320769858,1.1189341636128045,4.634562048349339
Gal(b1-3)GalNAc(a1-Sp16,2.6204988969977934,6.4194840236579775,7.88469860949041,15.276950807971039
Gal(b1-3)GalNAc(b1-Sp8,10.083571833887373,7.053029403679434,3.3356642691773795,4.281745627953641
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,2.432711846205107,4.477577927481182,11.661251290349025,1.643563526811992
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,3.4054238987239143,2.5971976145774263,10.55980912800984,2.6915604104930138
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,3.793243393522229,2.397159578021456,7.279344563615142,5.287304387240567
Gal(b1-3)Gal(b1-Sp8,7.972188359697737,1.3709854290497288,2.133984878109493,7.755611081608378
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.0575095474452665,4.127819860713424,9.405811612464213,6.298033843721917
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,3.3246700561860285,5.5310498005954205,2.7325444020485112,9.172991624328453
Gal(b1-3)GlcNAc(b1-Sp0,6.701781277827064,5.656920960130737,9.089994385953528,4.3601075616510485
Gal(b1-3)GlcNAc(b1-Sp8,6.908947735123396,3.432081636072585,2.876665111432563,4.666542122028541
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.186875803428294,9.773382697365667,3.102862313520637,10.904799424412477
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,5.322313765255987,4.529763019831536,8.279774729373177,8.783103400801263
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.500660372095537,2.312391023738562,3.7357993275647554,6.677306920895081
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,2.094672563114996,6.371442820049998,14.854714984447416,14.540822836414733
Gal(b1-4)(6S)Glc(b1-Sp0,9.46381393391868,5.835104667655936,3.7072019929681033,6.320771706840862
Gal(b1-4)(6S)Glc(b1-Sp8,17.235428040521658,4.6232163056866185,3.663459693604763,12.47745164403239
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,3.1369205359981125,3.436124707670936,6.64440915256328,3.9471417467791374
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,7.514408003462416,6.0055823866910005,4.115297540478286,3.9576820396119103
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,4.660295624743134,9.509681009196187,4.846611039599386,10.04050267711566
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,3.9029960981917458,3.7341988225945673,3.371468549831063,6.712692573215313
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,1.405246109820863,4.233679676514667,2.4570492404508286,7.219538722337687
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.510096900353984,1.8456898265508548,7.342857170747646,12.341719388960087
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.625791082241894,10.87048520915695,1.221054583819498,9.77013662971677
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,3.9155967220846337,3.0466970753861635,4.060623783361371,5.380575719815362
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,3.8410839419578746,11.962834264504385,5.562805163689151,3.216093684762116
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,6.478517207406853,3.970364847529757,14.413119250992589,4.454076563479051
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,2.611740991975795,2.2685306542267973,4.422779422772517,6.6275909582592645
Gal(b1-4)GlcNAc(b1-Sp0,7.991158294431832,7.584562569236701,3.7601017569342385,4.940900341705613
Gal(b1-4)GlcNAc(b1-Sp8,6.245103699899626,6.9705298203101815,4.431646221590051,9.41536754619808
Gal(b1-4)GlcNAc(b1-Sp23,2.253987242458715,0.5761804426566339,1.5618250955746182,4.385230671241821
Gal(b1-4)Glc(b1-Sp0,5.828835036837693,9.566012192653742,4.099976553997989,4.6399185097010776
Gal(b1-4)Glc(b1-Sp8,4.0395514201249245,9.378828171649877,10.404727202054202,3.20359653358534
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,3.157438915086084,5.826230174535389,4.138564349304399,7.895354179304857
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,9.888894729442725,9.2752830667946,5.4385415038562215,5.487224883308498
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,10.790216584905355,2.7454219985277333,2.0059751932248155,13.976895131012947
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,8.193413790356253,16.00212328640588,5.342393190556085,4.855077374168889
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,3.824510800416181,5.896976535691829,3.0919551844262005,13.733787435979442
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,6.684799998504069,7.3048555050162784,6.934711628467331,16.879237361005586
GlcNAc(b1-3)GalNAc(a1-Sp8,2.4471448157325413,7.5889933511193215,3.953764258167984,6.08174449781201
GlcNAc(b1-3)GalNAc(a1-Sp14,6.894715321353012,7.1981501739451526,5.888994991436711,2.626339005155284
GlcNAc(b1-3)Gal(b1-Sp8,5.0366147932746745,4.001483927557377,7.347951625850116,4.346692665598373
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.331413049883411,5.7260141197869885,16.411622409540538,3.802359347716448
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,19.678331576021208,1.036907692773723,0.7233990945529281,3.3485381450965543
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.900595362470428,3.8535569502949714,4.35465862525411,3.9159011521402514
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,7.628012238016753,7.336647491134263,7.244548918267218,3.8518620746984173
GlcNAc(b1-4)(a1-MDPLys,12.414394073681835,5.869712685188826,4.9089986575675475,12.660859579296606
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,9.671507167965082,6.449651649184887,2.9794122791528324,4.377614912540843
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,2.131231038625337,5.4552830305432645,5.688558490733838,4.524074275381271
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,9.120324253510217,4.245306754817606,4.6076435300486995,8.629298011425956
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,4.443181630599859,5.172155081701116,6.538736261949503,1.925954108790408
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,7.904352281865562,5.578914357053112,9.553484115232518,14.593696100114595
GlcNAc(b1-6)GalNAc(a1-Sp8,2.34125990636808,5.748620235905888,3.5976008880919506,3.1269719989951943
