IUPAC,CA 0.1ug/ml,CA 1ug/ml,CA 10ug/ml,CA 100ug/ml
"Neu5,9Ac2(a1-Sp8",6.733951171241647,8.246127290835773,10.115833526704561,5.60613846570593
"Neu5,9Ac2(a2-6)Gal(b1-4)GlcNAc(b1-Sp8",2.2098196645880432,2.6422373579664136,5.272635686890063,9.61514298259955
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,8.563683928076744,2.8240567373608663,8.57608724356083,366.3422266614783
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,78.40412247463551,137.4600009239864,673.1638195930886,15218.548999854424
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,579.4618720545943,1137.373785918878,1913.2092235753307,968.6808874569624
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,579.4389592990169,842.8644450196863,587.5227984556769,766.7172484341788
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,117.79353707922328,455.0283293754225,4569.495705891121,998.4085456822307
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,8.920334035739156,99.16466607787235,1351.5729285341106,4051.8758473950643
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,25.773102342219147,362.3150420088145,750.9498849019191,3556.1831482023977
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)M(an-a)(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,74.93749834900143,422.9544930762185,825.8058760627154,2450.9038270460715
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,18.482870949679207,175.47814651371587,275.8687786160012,1353.3031286500845
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-Sp9,5.2352253074724455,2.4876636138821784,1.9111931866419607,12.881979954572197
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp9,4.172573844762969,5.447071803271919,6.813365784189677,1.93684096748632
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp8,11.128385116261633,1.5557932797022405,11.842280211281102,8.146380384358853
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp8,0.8012368870481862,6.257700144621817,7.634236240777462,4.561103267485478
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp14,9.857009146921813,6.718628482249931,3.8101904207663972,7.012718425059344
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,6.867621117182188,7.89525585884755,2.3422257377688136,5.089108393012804
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp9,8.019264116436535,1.5640988105508715,6.738519136217295,8.648885728616534
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,1.2377550144650329,1.5474756204326268,1.415845963843995,46.75857258877776
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,2.2453410164159893,9.456876859152107,7.9644107555110395,4.671132875705851
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp0,4.081685159342891,1.672038770234311,7.886145560147447,37.92973895809423
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp8,3.215549917199245,1.2399227727967592,2.1899543471268976,11.342418708069573
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.131636344959523,3.736328528894819,7.862731759117395,16.79523364755107
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.019321366433221,7.841415692494558,1.3826027300590231,25.67772274066893
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.389381400715259,7.734530833164136,9.782694234676187,27.91736101942965
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,2.6948611207258955,4.540305794675802,2.6716446949086143,14.984716457555447
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.293960597385174,1.963280170191373,2.742689485857507,7.401535496998802
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.015910259932778,11.322567899259127,11.319548243194165,8.498486981810334
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp0,4.527693687371823,2.8624320871128686,3.2336863591212244,5.544576770743332
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp8,5.416674346558657,3.933852072608564,6.5328269863309005,11.132729466307907
Fuc(a1-2)Gal(b1-4)Glc(b1-Sp0,8.386491852725621,8.895651774649973,3.607630709574708,6.16955927626386
Fuc(a1-2)Gal(b1-Sp8,10.455490763868204,6.556867833806014,4.5238173338453915,7.005764751676527
Fuc(a1-3)GlcNAc(b1-Sp8,5.138265139373408,3.5096997373944485,7.361575345162205,5.2070565328855976
Fuc(a1-4)GlcNAc(b1-Sp8,4.69575199684069,2.900371467444587,3.5737917496686875,3.3550199923646735
Fuc(b1-3)GlcNAc(b1-Sp8,14.733564835294723,6.7810684185212775,3.232518001496665,1.8955781220162515
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,2.2233837020781326,10.374615492955224,4.899843082096277,15.54677634996508
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,21.503739218776975,18.764786281578946,4.21113912647158,10.19623999043285
(3S)Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp0,26.44519023292956,4.602339399696634,5.358766857527327,16.750206850961572
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,4.190504796461484,1.8234966675776136,3.6757437772284067,5.970455197260938
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,6.955381337976138,2.4611581616520835,4.328278754886288,19.771359675445527
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,2.632563788875783,9.331620458955665,2.014444883625923,7.6870075287244655
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,3.80916231943892,18.30660648078994,8.051358013972955,14.60446401858007
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,9.900146292858505,5.190180026662529,1.6489665680358716,41.99620246541149
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,12.165468961607461,4.646083255460093,3.609710845644931,43.995077935908526
GalNAc(a1-3)GalNAc(b1-Sp8,5.925754666144513,2.329093178864545,5.2468898669434,28.875404426720447
GalNAc(a1-3)Gal(b1-Sp8,15.688286832113526,7.950070942241125,7.6757523563383225,8.35664661068263
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,5.178186765895955,4.775358822818098,7.658328579342004,38.52853758129602
GalNAc(b1-3)GalNAc(a1-Sp8,11.371566723631355,4.014411761287908,4.546212867138248,30.539848422279924
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,9.880478467834104,11.35890313729717,7.921366072422954,32.612480574467156
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,6.807941975553256,10.127083141260373,18.223958533457168,11.313292035882693
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,11.71463066123583,12.407176879129276,6.009013669688237,4.216448626905497
GalNAc(b1-4)GlcNAc(b1-Sp0,5.458382683161126,16.498946689006132,15.348791843659875,14.009395585939224
GalNAc(b1-4)GlcNAc(b1-Sp8,10.310557452921742,21.13619345078878,5.524847368857053,13.392108611759653
Gal(a1-2)Gal(b1-Sp8,1.6270040265776695,7.652104475022974,3.8822614629448498,9.377456533979066
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,5.631676577701645,6.472073076946317,9.249333605680283,6.095177260206008
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,8.377055094074937,8.09286623530251,4.487353379127468,7.73113549012475
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,27.981139447894183,6.458661631419225,3.2434212670933418,18.964787002670654
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,31.95975796424832,19.98123852359175,3.3137908755180514,7.70772030672296
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,8.810309776383194,5.930091366918384,6.496406572034006,13.897091046450448
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,9.454158866516547,4.02109038891611,17.288197892854537,18.45979188062081
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,4.61007477488165,3.0259714285939063,4.534974215656216,9.625181546469657
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,4.8441119481971855,2.950627520827828,10.053363857270199,3.4585271903899533
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,28.34410150519269,6.368289838135508,12.515293198722922,52.558229433291395
Gal(a1-3)GalNAc(a1-Sp8,8.224021076699692,17.00384104606956,12.484461565048267,22.38896287079865
Gal(a1-3)GalNAc(a1-Sp16,6.2503648645499075,7.992318713614968,14.67649603830901,8.58543447531923
Gal(a1-3)GalNAc(b1-Sp8,3.089220619482091,11.430567847479546,1.919716479717775,13.779940902751855
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,1.7561503834144307,2.448906619289513,6.834791657395271,6.139575121293
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,2.064922541727121,4.2449661659429045,7.5058842306108975,10.962515682238877
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,10.499571752655754,6.463097559220349,1.1851760695497264,2.2632241476486583
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,5.8191692754779485,3.476599442942278,7.253795366737336,32.23030063185884
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,1.5850241890898686,5.1330384701298835,6.716641407913643,7.147405145167471
Gal(a1-3)Gal(b1-Sp8,4.11432779554167,7.781617153854762,9.380762189138293,59.77659193147853
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,4.216212345518197,16.073543488058256,26.22647424510523,13.297644274707688
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,20.982980370528878,6.260403821373386,4.612665122970324,19.911923922175358
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,3.1018423498516667,4.148660592990607,10.46281319320159,7.996109854746021
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,12.219292600092151,2.2488477143849583,8.256175715790317,26.28774382310445
Gal(a1-4)GlcNAc(b1-Sp8,5.302597442134688,4.832889420419218,3.4370173852726844,7.2598664950993905
Gal(a1-6)Glc(b1-Sp8,13.096799473503694,5.5861247452952565,3.2813600528845788,16.47238050624438
Gal(b1-2)Gal(b1-Sp8,4.612541749314222,5.624085598269883,6.583243799412264,9.102498929781142
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.391700681565712,2.584394500974391,3.477962207960286,6.886342322307259
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,11.795566234642287,4.635715359035757,8.787970331984134,7.671842367819263
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,8.764059266116362,3.0557652084489018,5.1119414948399715,18.735314303275
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,7.714718790727242,3.604254406831832,6.480813024292041,4.0371237207530015
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,3.712855095924623,10.102660816174456,5.8542298591132695,9.519329659303738
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,9.470843727065716,1.1813549350216297,5.541235564610116,39.009963540303744
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,20.170308854022707,10.8690345444831,7.222280009976075,42.96063039608666
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,16.991230704371198,11.935598402084134,6.6464032631692325,19.103811403377964
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,4.837668070120838,6.286928621884174,1.8824845751913424,8.954115772835042
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,2.1514488273409293,12.254803565507144,2.24527568815799,23.63452076975189
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,4.0654831881749685,5.205594802629826,13.046720854171248,11.194288250412944
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,7.913147383258232,8.238796934575257,10.8475508231121,20.663721809409527
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,4.5223479464949055,9.958640093029775,6.755498426898887,12.293204638166294
Gal(b1-3)GalNAc(a1-Sp8,9.41735363411612,4.844759457651123,3.5413198721192485,65.44330152772832
Gal(b1-3)GalNAc(a1-Sp14,19.652262914992768,5.437593551915529,4.523276627254481,17.807463189535632
Gal(b1-3)GalNAc(a1-Sp16,68.94740566535118,2.330321195851188,9.917377719437733,85.06993090232669
Gal(b1-3)GalNAc(b1-Sp8,32.97142459174566,12.248563882179534,5.8942808390139225,16.577618745062303
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,3.6877620783703855,9.290641635538416,3.684033751202629,13.505442283606765
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,1.4346190295684715,3.665155780568312,19.860389849312305,7.8303329437514995
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,4.034614197995482,0.34546849711667404,2.803515635768777,21.846743330604973
Gal(b1-3)Gal(b1-Sp8,7.626291633990054,9.105357921712905,5.381007923552367,11.489706435581086
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,9.053563765860382,2.8786619773776843,5.529797961649835,6.2544106380350994
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,5.682356850448,5.091014073509003,1.6054539191975077,7.525024393758912
Gal(b1-3)GlcNAc(b1-Sp0,5.362837251788148,2.5135106728438634,5.028445228563864,30.824003914319768
Gal(b1-3)GlcNAc(b1-Sp8,9.084773147552994,5.492898180605569,5.8240829563545855,5.433939376655457
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,14.165649045725596,11.403861355516085,15.372970463853106,9.94900611602318
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,17.468079471686824,5.291804013361914,8.956177852326304,4.657056225682412
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.028026759569116,7.7420027130689375,11.678406159232507,6.530410324525295
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,2.5116876477778938,4.0489105287719065,6.656911377095237,12.377206982460413
Gal(b1-4)(6S)Glc(b1-Sp0,5.662701506054039,1.4311555366206723,8.779428167597251,11.843307174483275
Gal(b1-4)(6S)Glc(b1-Sp8,19.754887795239416,1.7634777165211484,10.349014844418797,33.914390088279646
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,3.3224036865899755,6.377302176926644,8.308468453882858,2.3977553174792448
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,11.074959995864544,7.416140244707261,3.232779104733261,4.191821717244916
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,5.359334019260223,2.409983452744015,3.2644967609878286,2.915741363129946
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,7.881781953921754,3.9909292638640825,1.2001124697294012,22.116906002045887
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,10.548896795715972,2.1279632380518154,17.427130372568527,19.016568509306985
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.5623724588865406,6.9329449697320795,2.6223420124003667,13.127773271547893
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.332294376448402,10.980644797399947,0.9859225844354887,4.891514433519888
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,3.97175236000014,1.4983729005712787,5.641850697170804,30.272920810960184
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,4.318504610394668,7.1605653736279775,10.647108393792495,10.898622734509477
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,4.86276571133479,6.142661469319857,3.2150737641874816,18.291242248568963
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,4.3990111009938,9.11609703656121,10.002339239856186,11.044417289404626
Gal(b1-4)GlcNAc(b1-Sp0,4.898532149787339,7.663802905161821,2.9851365355429382,5.288575542541369
Gal(b1-4)GlcNAc(b1-Sp8,1.5811854540185992,5.4736341535278665,3.0452567406815803,10.888054334452963
Gal(b1-4)GlcNAc(b1-Sp23,3.0425715158672597,4.819460867064559,3.816945476315672,16.953492508035048
Gal(b1-4)Glc(b1-Sp0,7.522691469757794,5.9208425224653025,6.517210356177455,12.219874324606064
Gal(b1-4)Glc(b1-Sp8,9.561096488853508,1.561674885873071,6.134482115807876,2.2474031286128984
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,7.864281573036482,2.7607463294973957,4.118094518099358,10.042154478995034
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,21.439250920605094,5.710570842671218,2.6561460420441203,49.101761901789295
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,2.6832757343714557,2.8919196058442966,4.748441589528778,14.33994055729196
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,1.4282585550242872,7.684108509721002,3.4786338530137577,9.898340172978497
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,15.133479061779989,10.136964573612088,1.857551213066996,11.99466728286644
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,5.780061109538554,4.537629224238873,9.449258755585005,17.06975513649789
GlcNAc(b1-3)GalNAc(a1-Sp8,6.830335219384677,4.3283390574021965,3.0609053263155093,9.26576384924631
GlcNAc(b1-3)GalNAc(a1-Sp14,1.508686639652734,4.60940740406689,6.4753616704011225,5.886547819676091
GlcNAc(b1-3)Gal(b1-Sp8,4.992633334140066,5.742671290436182,2.0974379472346736,10.183358077561305
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.244065795975391,7.5317528205591024,3.7526964166893775,12.581955890083227
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,10.191292198530732,3.318067868504205,3.4209360330909417,3.620904156307741
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,1.940821043613581,5.6764849869145815,22.348045495057654,6.2189837077023125
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,4.535675419750993,6.1800665659845455,1.6343470181798374,19.978032093360287
GlcNAc(b1-4)(a1-MDPLys,4.142683093016732,15.144983973002413,2.491487822399832,8.12109122527057
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,2.6456992938225845,9.343275122782162,10.750749806253822,73.83305926288483
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,4.975636531473465,8.985870778431359,5.498397190924517,4.569558457517159
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,7.0263891235707625,2.249461717092926,3.909890038521972,22.393852194296485
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,9.372865428281079,2.592840256681207,6.085367484110278,23.830433455615157
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,6.208559504963023,13.163536000476212,15.217771886049327,38.99331652108263
GlcNAc(b1-6)GalNAc(a1-Sp8,18.940127045508426,11.069635027821253,3.1998185802739925,3.717992971573096
GlcNAc(b1-6)GalNAc(a1-Sp14,11.713355316617589,9.169272640182527,3.8190853899635857,9.236960189189226
