IUPAC,CA 0.1ug/ml,CA 1ug/ml,CA 10ug/ml,CA 100ug/ml
Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,2.4792500000000004,4.934675,7.706125000000004,27.808775
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,4.587424999999998,4.447675000000004,14.395224999999984,558.899425
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,49.883375,42.95629999999999,106.184575,767.3850249999997
Man(a1-6)[Man(a1-3)]Man(a1-Sp9,7.1,14.158100000000005,15.1825,31.181825000000003
Man(a1-2)Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-Sp9,11.824575,8.363374999999998,11.6027,0.18347499999999786
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,103.16592500000002,111.099225,159.106825,1992.281725
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,1.435275,13.329975,20.520075,383.677225
Man(b1-4)GlcNAc(b1-Sp0,6.643649999999999,7.355424999999998,17.154025,20.20635
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.3012,7.2254,5.6303,-12.208900000000005
(3S)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,15.071950000000005,5.610949999999997,2.5432250000000005,8.940725000000002
Fuc(a1-2)(6S)Gal(b1-4)GlcNAc(b1-Sp0,10.311775000000004,3.672525,10.207,8.933374999999996
Fuc(a1-2)Gal(b1-4)(6S)GlcNAc(b1-Sp8,6.6844,3.040074999999999,9.618475000000002,19.36365
Fuc(a1-2)(6S)Gal(b1-4)(6S)Glc(b1-Sp0,10.466125,10.455025000000004,18.429700000000004,14.219450000000005
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp8,13.036424999999998,0.6301750000000004,0.7411499999999993,-12.319799999999995
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp14,3.721549999999999,-0.4107000000000003,1.8685249999999984,-120.37199999999996
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,16.695525000000004,3.1425,3.824924999999999,28.01077500000001
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,27.18802500000001,17.333624999999998,10.722649999999998,27.51735000000013
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,7.398399999999999,4.616600000000001,3.337124999999997,-76.492625
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,14.138325,3.386449999999998,13.978100000000012,-218.88795
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a1-Sp8,8.417825,17.343675,9.30365,-53.1366
Neu5Ac(a2-3)(6S)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,9.584975000000002,3.9762000000000013,2.0572750000000006,4.086875
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp0,7.3893499999999985,4.050450000000001,10.547899999999998,-1.805350000000008
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp8,3.725650000000001,2.4533249999999995,-0.4835249999999998,-4.941674999999998
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,18.559575,4.356699999999998,13.5706,-3.851274999999996
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,-2.5451999999999995,1.6191749999999985,2.777000000000001,-1.502774999999998
Neu5Ac(a2-6)[Neu5Ac(a2-3)]GalNAc(a1-Sp8,-1.1089000000000002,9.085849999999997,4.754099999999998,-1.7781500000000008
Neu5Ac(a2-3)GalNAc(a1-Sp8,7.209824999999999,-1.14,0.7953500000000009,-4.26975
Neu5Ac(a2-3)GalNAc(b1-4)GlcNAc(b1-Sp0,3.6354249999999984,5.348225000000001,3.2134250000000013,-9.794200000000002
Neu5Ac(a2-3)Gal(b1-3)(6S)GlcNAc(a1-Sp8,20.376775,13.438075000000005,12.103174999999995,27.69035000000001
Neu5Ac(a2-3)Gal(b1-3)[ Fuc(a1-4)]GlcNAc(b1-Sp8,8.03895,1.984,9.2951,11.63655
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.519299999999998,5.1464750000000015,17.645449999999997,4.893149999999999
Neu5Ac(a2-3)Gal(b1-4)[Neu5Ac(a2-3)Gal(b1-3)]GlcNAc(b1-Sp8,7.0696499999999975,3.95495,10.000599999999997,-3.338449999999998
Neu5Ac(a2-3)Gal(b1-3)(6S)GalNAc(a1-Sp8,9.593825,11.297725000000002,0.6959749999999998,5.723600000000002
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp8,10.372225,1.0698999999999987,17.712125,15.581925000000005
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,38.8616,13.042900000000005,50.23642500000001,219.67385
Neu5Ac(a2-3)Gal(b1-Sp8,12.943475,4.1849,12.334475000000005,7.925524999999999
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,20.222475,20.090525,7.040375000000003,16.080899999999982
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,1.9011999999999984,13.578725000000002,17.421699999999994,-38.819
Fuc(a1-2)(6S)Gal(b1-4)Glc(b1-Sp0,6.7663249999999975,11.158675000000002,3.1592749999999987,0.08292500000000302
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,19.459575,8.03715,7.52645,-66.26530000000001
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp8,11.373125,2.007925,6.807724999999999,-11.476400000000005
Neu5Ac(a2-3)Gal(b1-4)(6S)GlcNAc(b1-Sp8,-0.08445000000000036,3.387875,3.74855,-28.0332
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,11.023275000000002,19.805825,7.2916500000000015,-12.15345
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,15.929100000000002,27.528475000000004,13.70975,31.420125
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,10.616875,7.590500000000001,0.5624250000000002,-23.870249999999984
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,1.779700000000001,11.596825000000004,4.493674999999997,-1.6143499999999982
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-Sp8,7.628725000000001,0.9196249999999988,6.28885,-37.4431
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,6.4220000000000015,13.0111,17.358150000000002,12.547175
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.665124999999998,10.057799999999997,8.554699999999997,19.536825
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,14.040225,10.900675,11.927850000000005,-0.7304500000000012
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp8,7.720625,2.5417000000000005,10.313100000000006,11.771299999999995
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.5904500000000015,9.049874999999998,9.855575,3.337574999999997
Fuc(a1-2)Gal(b1-4)(6S)Glc(b1-Sp0,11.167775000000002,4.305524999999999,1.7475499999999986,19.375025
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,31.026925,23.839625,19.780249999999995,36.51882499999999
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp8,16.536425,9.539475,21.3125,14.253475000000002
Neu5Ac(a2-6)GalNAc(a1-Sp8,3.149449999999998,4.717349999999999,5.295675000000003,8.923000000000002
Neu5Ac(a2-6)GalNAc(b1-4)GlcNAc(b1-Sp0,5.079225000000001,9.489350000000004,4.293275000000001,10.300399999999996
Neu5Ac(a2-6)Gal(b1-4)(6S)GlcNAc(b1-Sp8,8.1313,5.7901000000000025,5.529924999999999,34.289975
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,10.69005,9.882349999999997,5.557299999999998,10.605949999999998
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp8,12.69325,5.060850000000002,8.59495,-7.009574999999997
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,21.2699,11.604249999999995,37.3088,-66.492525
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-0.4302250000000001,2.79495,8.473475000000004,-2.205074999999999
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp0,2.3419000000000025,10.5689,6.864949999999999,-75.38022500000002
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp8,6.181624999999999,12.822200000000002,11.716474999999996,14.516724999999996
Neu5Ac(a2-6)Gal(b1-Sp8,7.519049999999997,8.877575,15.655574999999995,-71.28829999999998
Neu5Ac(a2-8)Neu5Ac(a1-Sp8,2.3686500000000006,24.498775,6.81195,-4.978624999999997
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,16.999399999999998,2.3843250000000005,2.8387,3.0466500000000014
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,7.013799999999999,14.052625,10.769650000000002,-42.659875
Neu5Ac(b2-6)GalNAc(a1-Sp8,3.0199749999999987,3.5939000000000005,19.786175,12.469475
Neu5Ac(b2-6)Gal(b1-4)GlcNAc(b1-Sp8,1.9600499999999967,0.20187500000000114,11.814625,-54.99952500000001
Neu5Gc(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,8.489150000000002,1.6522249999999996,8.142299999999999,6.7930249999999965
Neu5Gc(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,1.8069000000000013,8.64575,8.957724999999998,10.723125
Neu5Gc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.4137999999999984,6.4112250000000035,9.826349999999998,15.38075
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,1.7261500000000003,9.65975,5.131875,11.834525
Neu5Gc(a2-3)Gal(b1-4)Glc(b1-Sp0,11.571374999999998,13.420250000000005,16.875825000000006,25.518825
Neu5Gc(a2-6)GalNAc(a1-Sp0,7.359499999999999,9.5216,6.409225000000006,37.163675
Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,17.264550000000003,9.848499999999996,8.193525000000001,3.4200500000000016
Neu5Gc(a1-Sp8,7.825324999999998,14.905325,10.157975,18.883650000000006
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,8.024499999999998,20.755875,-0.03300000000000036,7.37325
Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,16.218899999999998,4.9678,3.719425,2.983950000000004
Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp0 ,25.48792499999999,12.6239,16.417100000000005,38.31700000000001
Gal(b1-4)[Fuc(a1-3)](6S)Glc(b1-Sp0,9.632025,5.6667000000000005,11.28095,32.553425000000004
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,13.7092,18.446525,12.403900000000005,10.7349
Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,0.3052999999999999,13.633299999999998,5.166899999999997,-21.152475000000013
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,8.161050000000001,6.070625,0.8809499999999995,15.621949999999995
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,3.1563000000000034,2.1723250000000007,5.8065250000000015,-103.901575
4S(3S)Gal(b1-4)GlcNAc(b1-Sp0,13.433425000000005,4.4539,5.405250000000001,-16.315474999999996
(6S)Gal(b1-4)(6S)GlcNAc(b1-Sp0,4.448474999999997,4.910849999999999,7.000174999999999,-29.569125
(6P)Glc(b1-Sp10,10.0013,7.0488500000000025,6.769975,6.147075000000001
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,16.924175,13.80845,18.670575000000007,-5.018924999999988
Gal(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,15.180625,4.880025,5.6167500000000015,3.209149999999997
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,1763.0526999999993,4777.086549999999,22827.30925,37492.58825
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,9.2727,7.4696500000000015,5.741125,-3.207625
GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,10.204700000000004,8.000825,3.692575,56.13237500000001
Gal(b1-4)GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp0,6.115499999999999,4.6114,3.916625,24.4848
Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp0,6.6538999999999975,7.242275000000001,6.958174999999999,14.165400000000002
GalNAc(b1-3)Gal(b1-Sp8,7.4590999999999985,14.8003,15.201150000000002,42.910375
GlcA(b1-3)GlcNAc(b1-Sp8,2.846474999999998,4.73255,16.472125000000002,9.346100000000009
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,6133.39195,21773.4258,28159.374475,32945.616925
GlcNAc(b1-3)Ma(n1-Sp10,11.740074999999996,3.0570499999999994,3.895975,4.91375
GlcNAc(b1-4)GlcNAc(b1-Sp10,9.249350000000002,1.800475,6.166749999999998,9.608899999999998
GlcNAc(b1-4)GlcNAc(b1-Sp12,4.477824999999998,11.198349999999996,5.712124999999998,10.5659
MurNAc(b1-4)GlcNAc(b1-Sp10,8.845025000000009,4.704375,6.370575,3.894275
Man(a1-6)Man(b1-Sp10,27.068449999999995,18.345050000000004,23.450500000000005,49.59747499999996
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-Sp10,24.53217500000001,21.448025,1.6906000000000003,40.517425
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,-0.33585000000000065,8.597600000000002,0.5491250000000011,-1.6660249999999994
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,7.8832749999999985,2.7210500000000013,4.849325000000001,-12.500874999999983
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,5.5569000000000015,-1.7400250000000002,2.0506,-3.214699999999999
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,4.38375,4.560649999999999,8.935199999999998,2325.9504
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,363.737025,1668.4373499999995,12060.9643,47362.67810000001
GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,893.06745,1194.61645,9084.433775,37414.725475
Neu5Ac(a2-8)Neu5Ac(b1-Sp17,17.839325000000006,12.429000000000002,18.863375,-9.942150000000002
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(b1-Sp8,8.506924999999997,9.185225,0.6684000000000005,-94.22645
Neu5Gc(b2-6)Gal(b1-4)GlcNAc(a1-Sp8,15.344725,7.230900000000001,15.749774999999996,-1.9781250000000057
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,7234.146400000001,17565.53225,28602.257525,42940.776625
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,11.944325,12.7255,19.482075,534.13865
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,111.672225,301.949525,7235.5031,33494.569025
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,1038.023175,519.6695500000002,2150.7957250000004,23219.876675
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",22.0913,19.512750000000004,24.31202500000001,25.419575
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",16.217624999999998,2.421499999999999,9.359475,30.48675
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,0.3538250000000023,2.645225,0.6864249999999998,-0.42112500000000175
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,5.903200000000003,17.289875,16.555875,10.398200000000003
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,8.26135,-1.2907499999999996,8.93925,-1.2789
Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,11.61175,1.282474999999998,6.761825000000001,20.12105
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,5.308125,8.7592,2.357124999999999,16.858975
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.9682999999999975,4.5672000000000015,3.4813749999999994,6.264074999999997
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,21.607924999999994,34.73335,39.669125,112.21837500000004
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,17.872200000000007,30.30722500000001,19.71,132.63322499999998
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,0.42405000000000026,2.1207000000000003,5.24455,6.242875
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,15.005175000000005,12.523225,7.078925000000003,-18.951825
GlcNAc(a1-4)Gal(b1-3)GlcNAc(b1-Sp0,7.9965,4.387000000000002,1.0733500000000005,1.1756999999999989
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,-0.31397499999999834,5.607325,3.4871750000000006,-131.47087499999998
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,26.470775,11.330875,19.758025000000004,96.35282499999997
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,1.3845249999999982,5.268525000000002,4.093574999999999,-41.800349999999966
GlcNAc(a1-4)Gal(b1-3)GalNAc(a1-Sp14,4.768875000000001,12.643975,5.971174999999999,-1.553024999999998
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,36.89945,6.4636999999999984,19.95245,33561.960975
Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,16.87205,8.527449999999998,37.156475,28647.649800000014
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,7.5196749999999986,5.468900000000001,4.768250000000001,-233.35602500000005
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,16.3004,9.602124999999996,10.116699999999998,-31.55167500000001
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,2.582550000000001,5.47145,2.30125,3536.25195
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,6.4949499999999984,7.670574999999999,2.3777749999999997,12.290349999999998
Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,1639.159575,1727.966325,11036.150275000002,33202.184075
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,4304.431049999998,4886.223724999998,8468.523924999998,36513.40732499999
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,2050.8329500000004,3899.8279500000012,9275.0493,35962.077374999986
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,7862.5726250000025,13129.856825,17416.654225,34268.113575
(6S)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,8.433625000000006,3.57165,8.447675,24.55832500000001
KDN(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(a1-Sp0,29.4068,7.6393499999999985,12.568575,25.44990000000001
KDN(a2-6)Gal(b1-4)GlcNAc(a1-Sp0,19.0349,11.618299999999998,12.606825,42.27182499999999
KDN(a2-3)Gal(b1-4)Glc(a1-Sp0,11.757,3.245750000000001,17.019425000000005,5.372824999999998
KDN(a2-3)Gal(b1-3)GalNAc(a1-Sp14,22.361149999999995,13.808250000000005,5.8670750000000025,91.026175
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,4774.817824999999,9765.469900000004,19899.566475000003,41166.45967500001
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,2841.3793000000005,3830.49945,10069.620075,37944.342575
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNA(b1-Sp20,46.86575,57.304425,39.294375,403.62845
Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,1292.6809000000005,705.15915,2471.073625,22595.3251
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,144.90855000000005,9.026050000000003,277.45125,18504.418675
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,2660.453425,1265.2474499999996,3370.366550000001,24451.053775
Neu5Ac(a2-6)GlcNAc(b1-4)GlcNAc(a1-Sp21,-2.0413999999999994,-0.4899749999999985,5.387274999999995,-103.25867500000004
Neu5Ac(a2-6)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp21,-1.4027000000000012,1.0589500000000005,11.771024999999998,-7.954025000000005
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc(a1-Sp21,2.0566000000000013,13.595225,10.978099999999996,-159.399475
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp21,1559.2207999999994,1037.46795,9010.5852,38448.051725
