IUPAC,HPA (0.1ug/ml),HPA (1ug/ml),HPA (10ug/ml),HPA (100ug/ml)
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,3.0791000000000004,-6.488849999999998,6.235875,5.435724999999998
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)M(an-a)(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,19.63265,12.526775,5.155550000000002,13.300475000000002
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,30.010675,-0.43262500000000337,52.96489999999999,10.5301
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-Sp9,21.496275,3.213175000000001,51.21415000000001,80.76895000000002
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp9,3.857875,-1.7398749999999978,3.768649999999999,-2.7056500000000017
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp8,6.56785,20.78435,130.39445,2077.41985
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp8,8.682075000000003,-6.757475,16.712325,2049.71885
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp14,31.84695,-2.5958499999999978,44.681,-4.302950000000001
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,26.96435000000001,0.2098999999999993,15.924375,8.62135
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp9,7.087050000000002,-6.433850000000001,1.1827500000000004,-1.825099999999999
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,10.545849999999998,-7.018125,10.604149999999997,9.902325
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,4.1439499999999985,-2.147825,29.029925,-3.113299999999999
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp0,45.085925,44.36642500000001,279.21090000000004,3112.5613749999993
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp8,10.97815,18.975725,215.16400000000002,3229.933575
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,18.266475,0.5816499999999998,16.26785,-10.822575
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,31.322275,9.154100000000003,23.063000000000002,8.364249999999998
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,24.62155,-5.493999999999998,63.523,-10.133774999999996
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,9.647249999999984,-1.924949999999999,16.092399999999998,1.0446749999999998
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,1.7536249999999995,6.566749999999999,1.3061499999999997,10.973699999999996
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,18.281875,52.89264999999999,21.68332500000001,29.62885000000001
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp0,14.90795,-0.9217750000000002,11.772375,14.846399999999996
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp8,-3.590125,-1.8081750000000003,6.337124999999999,20.36385
Fuc(a1-2)Gal(b1-4)Glc(b1-Sp0,20.918425,-4.830024999999999,16.5301,12.914750000000002
Fuc(a1-2)Gal(b1-Sp8,9.280125000000004,-1.2628500000000005,29.476075,-1.2438749999999992
Fuc(a1-3)GlcNAc(b1-Sp8,14.565275,-3.2494249999999987,20.376925,5.998525000000001
Fuc(a1-4)GlcNAc(b1-Sp8,1.2996000000000016,9.414174999999998,2.2311249999999987,-0.7245000000000008
Fuc(b1-3)GlcNAc(b1-Sp8,18.704,-1.1865250000000014,12.503650000000004,3.4953249999999976
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,4.84605,-0.7273250000000004,9.135849999999998,1120.1035000000004
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,68.94425000000001,19.182950000000005,78.371725,949.841225
(3S)Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp0,13.846149999999998,3.814774999999996,53.949875,29.02302500000001
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,-1.630575000000002,-2.3127500000000003,7.250349999999997,2284.2146999999995
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,10.288825,-4.007774999999999,10.616450000000002,1716.6637000000005
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,8.766774999999999,2.750375,20.464,2143.405
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,19.269775000000006,27.452575,174.4736,24585.166475000005
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,3.507975,-3.411525,22.530925,3107.30835
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,0.6834249999999988,6.138849999999998,24.667724999999994,5196.688825000001
GalNAc(a1-3)GalNAc(b1-Sp8,11.364475,39.223225,346.60209999999995,30674.258525
GalNAc(a1-3)Gal(b1-Sp8,9.826675000000003,2.0093499999999995,70.976725,18875.002025
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,-3.145525000000001,8.628100000000002,109.67284999999998,28814.819124999995
GalNAc(b1-3)GalNAc(a1-Sp8,18.810875000000006,6.8499750000000015,153.45425,31356.199925
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,7.012224999999999,0.39197500000000396,22.9582,-0.6933749999999996
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,17.870475,-0.7901500000000024,10.094475,2.6259749999999933
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,23.9552,2.7402,39.91015,1.2960000000000012
GalNAc(b1-4)GlcNAc(b1-Sp0,19.073899999999995,-3.5891,24.31125,46.71752500000001
GalNAc(b1-4)GlcNAc(b1-Sp8,5.435550000000003,-4.759100000000001,30.0191,15.312000000000001
Gal(a1-2)Gal(b1-Sp8,11.252199999999995,7.623699999999999,28.921375,7.836124999999999
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,13.546649999999996,10.585325,14.862524999999998,24.94755
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,18.182575,11.254825,17.406850000000002,36.146475
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,57.608425,2.6418250000000008,94.1087,66.536125
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,24.063125,-2.0001999999999995,7.702050000000002,7.538299999999998
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,15.020225,0.213025,9.857274999999998,10.07515
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,2.934775,-4.529925,15.583324999999995,7.677975
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,13.12615,-12.259325,14.830825000000004,3.0451999999999995
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,-0.4181749999999997,-8.784750000000003,0.5360750000000003,-5.1369500000000015
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,9.791750000000004,-8.881499999999997,25.3952,-3.0952499999999965
Gal(a1-3)GalNAc(a1-Sp8,19.672025000000005,-3.402175000000001,31.993199999999995,2499.9416
Gal(a1-3)GalNAc(a1-Sp16,31.30625,0.5664000000000016,12.6108,23.9816
Gal(a1-3)GalNAc(b1-Sp8,-0.9529500000000012,-1.772475,10.613049999999996,-0.06547499999999927
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,7.182724999999998,3.0223750000000003,19.2841,13.438825
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,14.626074999999995,5.2973250000000025,17.272450000000006,10.338225
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,10.62125,-11.526275,8.36125,1.2319750000000005
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,24.220675000000004,3.5571499999999965,20.107025,6.714950000000018
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,32.5147,-5.134924999999999,30.732474999999994,-6.9522749999999975
Gal(a1-3)Gal(b1-Sp8,1.3365749999999998,-11.529799999999994,13.753349999999998,-1.4165999999999992
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,-1.91005,2.509074999999997,6.1003249999999944,-2.9557749999999987
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,8.762650000000002,13.692524999999995,10.191849999999997,-0.3919750000000004
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,3.410375000000002,-4.6938,9.243475000000002,8.862574999999998
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,36.0215,-1.7268500000000009,49.817325,8.96385
Gal(a1-4)GlcNAc(b1-Sp8,9.236725,6.759349999999998,12.379025,1.7090999999999994
Gal(a1-6)Glc(b1-Sp8,10.39,-3.505274999999997,16.118074999999994,10.278024999999996
Gal(b1-2)Gal(b1-Sp8,8.713650000000001,4.396499999999998,12.711525000000002,24.18182499999999
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,13.398875,-4.454574999999998,20.629975,7.488175000000003
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.863575000000001,-7.00675,16.463475000000006,0.5772499999999976
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,17.733875000000005,6.57395,11.075225000000005,1.41875
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,2.0060749999999974,-8.97515,9.663999999999998,6.35385
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,13.324599999999995,8.39845,3.838775,6.547425000000002
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,7.18305,-9.322,4.6854,5.265975000000001
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,28.97962500000001,4.0868,38.14285,10.017824999999997
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,30.67555,10.809475,33.20564999999999,20.634925
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,6.714400000000001,-8.352849999999998,11.4028,-6.0884750000000025
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,3.6266749999999988,-15.290474999999995,-2.2127000000000026,-9.4576
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,45.130425,-5.267699999999997,55.65019999999999,21.5267
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,-0.9085749999999972,-8.65955,-1.12655,5.861675
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,6.829074999999998,-4.971,1.9338750000000005,-7.776225000000002
Gal(b1-3)GalNAc(a1-Sp8,11.634124999999996,67.599875,280.96602500000006,31710.857525
Gal(b1-3)GalNAc(a1-Sp14,20.21315,-6.0219999999999985,26.017149999999994,-10.941474999999995
Gal(b1-3)GalNAc(a1-Sp16,5.60765,19.327175000000008,149.66737500000005,11031.944624999995
Gal(b1-3)GalNAc(b1-Sp8,4.77595,-1.6845499999999998,0.864725,-4.445499999999999
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,24.860025000000004,11.618875,51.04792499999999,25.2432
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,7.5769499999999965,-7.3290000000000015,-0.8233250000000023,1.9008500000000041
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,19.415,0.2388749999999984,7.938149999999998,7.672974999999997
Gal(b1-3)Gal(b1-Sp8,8.084575,2.6215999999999973,21.527675,1.9783750000000009
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.864324999999997,9.847975,8.155499999999998,2.516900000000001
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,9.727049999999998,-1.2201250000000012,17.06405,15.23375
Gal(b1-3)GlcNAc(b1-Sp0,10.382324999999998,-2.7486750000000018,18.930100000000003,-1.5287749999999996
Gal(b1-3)GlcNAc(b1-Sp8,10.643125,10.98375,23.51055,-6.317400000000003
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,29.460125,-1.529325,40.130925,-3.647375
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,11.165099999999995,2.9239999999999995,35.678725,-1.8642749999999992
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,32.9763,-0.055625000000000924,47.778275,10.62375
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,18.69375,-9.935774999999998,8.893399999999996,4.414300000000001
Gal(b1-4)(6S)Glc(b1-Sp0,20.308975000000004,-5.588975000000001,12.555925000000006,3.3436999999999983
Gal(b1-4)(6S)Glc(b1-Sp8,27.41785,4.881324999999999,20.993225,-3.42015
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,-2.403274999999998,-3.9914500000000013,3.431849999999999,11.609424999999995
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,-0.8308,1.030425000000001,2.102675,-1.5078750000000003
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,7.789624999999997,1.2269749999999997,12.284400000000002,2625.8727499999995
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,12.944475,-7.335099999999999,18.588950000000004,7.365575
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,30.44804999999999,-2.6667500000000004,35.14935,2.8836749999999984
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.556900000000006,2.709325,10.209525000000003,-9.046500000000002
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.3280749999999983,2.0498000000000007,4.512625000000002,-1.9318999999999988
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,8.5101,3.910325,10.101799999999997,-6.4836750000000025
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,10.880824999999994,-2.9137249999999977,9.018525,1.31015
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,6.497199999999998,-0.9958000000000028,7.828975,-0.2784500000000012
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,13.10785,-0.3997500000000027,14.567175000000004,4.0412750000000015
Gal(b1-4)GlcNAc(b1-Sp0,12.915775000000002,-2.1866250000000007,48.21504999999999,-0.8054999999999986
Gal(b1-4)GlcNAc(b1-Sp8,4.059000000000001,0.4072750000000003,9.91765,0.3247250000000008
Gal(b1-4)GlcNAc(b1-Sp23,-4.05645,2.597125,8.719700000000001,8.42655
Gal(b1-4)Glc(b1-Sp0,24.090475,3.726875,31.15305,24.809799999999992
Gal(b1-4)Glc(b1-Sp8,8.417675000000001,8.569925,23.2437,10.4205
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,0.5686250000000008,5.66405,1.1361999999999988,437.6577
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,3.7786750000000007,3.192375,23.14467499999999,6.823674999999998
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,6.3368,2.9424499999999987,81.26229999999998,8818.709075000002
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,5.8665249999999975,4.350375,8.562225000000002,6.726799999999999
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,1.5498249999999985,-4.318825,4.545174999999999,-8.418049999999997
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,-6.9681,-5.769774999999999,12.11655,6.974474999999996
GlcNAc(b1-3)GalNAc(a1-Sp8,3.921224999999996,10.12425,182.106425,31566.075525
GlcNAc(b1-3)GalNAc(a1-Sp14,12.120475000000004,9.267575,10.904625000000005,11.631200000000005
GlcNAc(b1-3)Gal(b1-Sp8,1.2283749999999998,-4.795400000000002,12.504750000000005,-0.015150000000000219
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.336399999999999,-0.266099999999998,2.19515,-3.747525
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,3.717249999999998,-0.7784750000000021,30.59095,15.231875
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.90335,8.399700000000003,6.217775000000001,4.005399999999998
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,7.066649999999999,-0.219125,21.1313,5.2460499999999985
GlcNAc(b1-4)(a1-MDPLys,13.732949999999995,-1.2188499999999998,30.95835,-2.318975
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,2.205925,-3.852749999999999,14.521025000000002,7.865
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,-10.442225,-11.691674999999998,-8.116750000000003,-3.3572500000000005
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,13.88525,7.396924999999999,11.658375000000005,554.7721499999999
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,10.019725,-3.1351,18.126275,427.94630000000006
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,7.724474999999997,4.166425000000002,18.82945,163.404025
GlcNAc(b1-6)GalNAc(a1-Sp8,3.532724999999997,-4.487,6.163599999999999,-8.512124999999997
GlcNAc(b1-6)GalNAc(a1-Sp14,11.188024999999996,-6.767675000000002,32.28685,-2.945924999999999
GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp8,11.5694,-5.256199999999999,5.830149999999998,-6.352800000000002
Glc(a1-4)Glc(b1-Sp8,17.916650000000004,-4.241974999999996,96.429725,6.841299999999998
Glc(a1-4)Glc(a1-Sp8,12.551025,0.12479999999999868,18.7813,9.172699999999997
Glc(a1-6)Glc(a1-6)Glc(b1-Sp8,22.204625,7.756949999999996,39.193175,32.857725
Glc(b1-4)Glc(b1-Sp8,6.645999999999999,3.6251999999999978,23.861275,28.445750000000004
Glc(b1-6)Glc(b1-Sp8,19.905625,-3.104,21.984525,23.38905
G-ol(a1-Sp8,44.516725,-0.6843500000000002,43.69685000000001,0.2136749999999985
GlcA(a1-Sp8,45.773125,-1.936349999999997,26.168949999999995,2.738175
GlcA(b1-Sp8,55.89507500000002,11.329050000000004,92.16590000000004,25.37125
GlcA(b1-3)Gal(b1-Sp8,12.4872,2.0361750000000023,5.4858499999999975,-8.07625
GlcA(b1-6)Gal(b1-Sp8,35.996125000000006,-8.770725,17.447050000000008,4.071224999999998
KDN(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,12.777825000000005,2.341274999999996,30.6183,-2.6885249999999914
KDN(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,11.437800000000005,-1.232800000000001,15.997950000000005,28.103725
