IUPAC,WFL (0.1ug/ml),WFL (1ug/ml),WFL (10ug/ml),WFL (100ug/ml)
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,3.8488499999999988,13.628524999999998,120.9167,293.3415750000001
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,5.856950000000001,7.484400000000003,44.956675,4.429625
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,6.216750000000001,5.497300000000003,19.039325,11.06265
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,2.2944250000000004,8.920175,90.1836,50.6196
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,2.8867,45.712125,456.9317499999999,2463.520525
GalNAc(a1-3)GalNAc(b1-Sp8,39.54325,4004.078925000001,14971.7984,27889.696375
GalNAc(a1-3)Gal(b1-Sp8,963.2450750000003,10378.67555,23776.72317500001,32071.335575
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,12.450425,127.93802500000004,2921.37665,17436.20235
GalNAc(b1-3)GalNAc(a1-Sp8,2.29925,2.748899999999999,11.437275,-7.549900000000001
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,344.2321,8563.883399999999,35359.94985,34758.377149999986
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,16.30275,343.62002499999994,11305.783025000002,30592.801475000004
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,18.1733,6.207275000000003,6.717249999999996,1.1838999999999975
GalNAc(b1-4)GlcNAc(b1-Sp0,1418.574925,17348.47495,39560.3519,42302.4411
GalNAc(b1-4)GlcNAc(b1-Sp8,1005.49565,15522.47055,38589.902175,42520.901825
Gal(a1-2)Gal(b1-Sp8,2.3790249999999995,5.086949999999998,45.52680000000001,28.3504
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,-0.9043,21.471724999999992,76.300425,-0.17765000000000164
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,33.479074999999995,28.60550000000001,40.71722499999999,26.535675000000005
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,9.105674999999998,12.0535,16.18345,7.362375
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,2.35765,4.284149999999999,1.9143000000000023,7.514925000000002
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,2.113950000000001,-2.4183250000000003,-5.2916500000000015,2.3016250000000014
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,6.842225000000001,4.6163750000000014,7.0534750000000015,3.3458250000000014
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,10.868599999999995,1.77365,-0.6063000000000001,-6.4197500000000005
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,10.928600000000005,5.781500000000002,0.4108500000000017,3.6863249999999983
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,17.986275,172.061175,1327.6622750000004,6843.4880749999975
Gal(a1-3)GalNAc(a1-Sp8,20.976999999999997,49.37527500000001,54.5705,153.76745000000003
Gal(a1-3)GalNAc(a1-Sp16,21.0293,20.44065,22.44135,11.975075000000007
Gal(a1-3)GalNAc(b1-Sp8,3.136850000000001,7.958200000000002,10.89215,-1.200174999999998
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,17.707950000000004,14.203675000000002,102.350825,47.30172500000002
