IUPAC,HPA (0.1ug/ml),HPA (1ug/ml),HPA (10ug/ml),HPA (100ug/ml)
(3S)Gal(b1-3)GalNAc(a1-Sp8,11.535273189367178,3.3418191526721888,12.347293427306244,680.2960369914192
(3S)Gal(b1-3)GlcNAc(b1-Sp0,9.014091019204328,6.726618874541153,9.02104457089089,10.482706307493627
(3S)Gal(b1-3)GlcNAc(b1-Sp8,4.317126640872761,5.441692301726245,4.5723141145923005,2.2969526486194733
(3S)Gal(b1-4)[Fuc(a1-3)]GlcNAc(a1-Sp0 ,5.055388955032663,3.8286448995260254,23.001842321196065,5.426838935942974
(3S)Gal(b1-4)[Fuc(a1-3)]GlcNAc(a1-Sp8,7.700027029822687,8.841489112276284,13.858470686521173,10.238960188865217
(3S)Gal(b1-4)(6S)GlcNAc(b1-Sp0,20.76428840379157,4.491936590065216,8.876780879491172,4.003450659951567
(3S)Gal(b1-4)(6S)GlcNAc(b1-Sp8,6.337429319724213,5.907275752832267,7.879182997991184,4.138868232178135
(3S)Gal(b1-4)GlcNAc(b1-Sp0,5.982076081860432,6.901117060544134,9.533750863948212,8.840402019893293
(3S)Gal(b1-4)GlcNAc(b1-Sp8,5.171736766954277,3.1400704604620997,9.082058576482904,12.55863643988338
(3S)Gal(b1-Sp8,5.531500435385205,11.951134030814815,3.4441029219038333,9.792396518557998
(6S)(4S)Gal(b1-4)GlcNAc(b1-Sp0,16.439425453540036,5.140450107642974,15.885449693980966,8.149967034851532
(4S)Gal(b1-4)GlcNAc(b1-Sp8,2.390001702230914,10.38501350741378,19.05175003099016,10.529977419531024
(6P)Man(a1-Sp8,7.348612906982282,9.432113802324482,6.812422884456513,15.821923447203458
(6S)Gal(b1-4)Glc(b1-Sp0,10.218039904339122,4.768034058445898,5.2512091156069305,7.2816439564954365
(6S)Gal(b1-4)Glc(b1-Sp8,18.791029634730858,10.107631774720195,9.966381469177604,6.229736502453374
(6S)Gal(b1-4)GlcNAc(b1-Sp8,6.198135526914582,8.969612831248625,23.586792558601516,5.712035035708937
(6S)Gal(b1-4)(6S)Glc(b1-Sp8,14.774028904466105,3.9443519580745714,3.2331892988966833,9.920783049235583
Neu5Ac(a2-3)(6S)Gal(b1-4)GlcNAc(b1-Sp8,1.0507318413848534,5.231291716838836,2.0827719366267643,9.136622217345963
(6S)GlcNAc(b1-Sp8,6.363775797629898,7.891653903280772,6.626357615550691,15.174268424183312
"Neu5,9Ac2(a1-Sp8",5.961704455033535,13.000315001920786,12.464820543266287,4.021538692569471
"Neu5,9Ac2(a2-6)Gal(b1-4)GlcNAc(b1-Sp8",5.045601915199693,9.19891038090019,3.5805860147700264,10.431611985810253
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,15.280333697354276,10.709124154780348,8.15711857847692,12.615033510987336
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,14.30978526009388,5.317604383162906,8.116674537025624,16.61081257863384
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,11.062385487881896,6.059471317078747,3.8486977619059695,13.77869996504266
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,2.08075518181901,8.363134871715273,8.749001281432077,29.829491370063057
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,8.723759117299528,9.244302234845346,5.735691419160668,4.795060464338968
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,4.968751164695873,6.887672114001943,6.11437533760945,12.543188138587416
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,3.3675079183277337,2.5910198783490603,4.4894581851080115,7.6701656637367766
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)M(an-a)(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,4.011045290611056,10.619516783537435,8.553171783418522,8.610551990581094
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,25.37151270045141,16.08876067577923,35.77633557656048,16.7387272170457
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-Sp9,12.418305289739287,12.347462449797804,8.820127857160944,58.987154540430794
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp9,3.3989745986841378,3.1810420979871785,2.228563065445231,5.849111779008273
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp8,4.217076951712722,15.354746435440305,24.88309464067249,148.19607073659884
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp8,8.932531258411581,8.1013474502188,16.035349178065935,124.35247948446691
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp14,13.798440319229345,2.384673814871405,32.472479988650925,9.438120406980758
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,11.870343148788884,6.544419071239246,9.371936943298689,11.765530544631913
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp9,3.941098629823922,1.854793006420573,2.469216842779645,14.459061266440036
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,13.432684916650135,4.397370190143956,8.541307163231323,15.279290281592493
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,5.265337272198237,4.794389881500392,14.672780356468447,8.119603783847259
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp0,15.813456937341925,26.921890891041926,60.5863142028517,111.68774355709893
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp8,7.827219740750863,18.214310637037574,32.85011887903402,346.28969821047895
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.480816992246694,8.287499062443386,5.671835831251358,20.552251143913647
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,13.484867967064671,21.043288851317886,6.30886899055606,10.001572770153034
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,21.712266810952684,5.853969854722518,27.96398476314371,7.717433312691036
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,10.817647957697286,6.709989784642001,14.225881522764368,8.283716740841633
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.882650694984213,6.102635195006705,8.078506399287765,10.71561024238302
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.650609233516144,93.27977859330858,10.28092546592148,46.61422066154636
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp0,4.965236380072956,8.70419787817924,5.017268437689313,20.876431839916197
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp8,3.3759421375126277,3.678946334097117,3.296106447891717,14.990949592670866
Fuc(a1-2)Gal(b1-4)Glc(b1-Sp0,28.671635785607005,6.409262823120402,6.011457351313975,16.655727972182223
Fuc(a1-2)Gal(b1-Sp8,3.246007770965228,5.300836099145117,9.539137838880759,1.9314733829816595
Fuc(a1-3)GlcNAc(b1-Sp8,4.6695844507300635,7.448395237174695,10.678250374905367,5.175254411379205
Fuc(a1-4)GlcNAc(b1-Sp8,7.027698260929152,20.308950551645122,7.217302118924588,7.116605215503622
Fuc(b1-3)GlcNAc(b1-Sp8,10.049147393684699,2.3311648567114838,8.12405391681599,2.1406125920321597
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,5.280817515309535,9.747071828118427,11.530833077015727,351.58055912527215
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,20.571884288432752,25.08393091436559,49.28438406313402,62.074590282413006
(3S)Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp0,0.9100467625348508,1.7387288505782998,24.66349358686169,24.73589537391292
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,1.5864885720252355,3.984308937569978,8.070445620699429,74.61048673777616
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,9.093325310495603,4.879494868238582,13.120663350227373,249.7660143668204
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,5.631211557841407,4.225655524984654,11.326475639550619,106.04271516859656
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,3.8128844036808895,8.293677638368079,19.73842374777337,1637.1786484956879
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,1.4772630399379314,7.668265021665594,17.26037443730098,184.90820847582268
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,10.5432567578761,5.397576802294417,8.866396224838674,450.290239539655
GalNAc(a1-3)GalNAc(b1-Sp8,11.472053818846033,6.256289146863879,89.84563757515812,704.7059930289519
GalNAc(a1-3)Gal(b1-Sp8,10.425612159924546,6.531352373232769,13.435637099241113,1841.7322603397888
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,2.5453125444955944,15.092344138005867,23.1991296535739,650.3502955476433
GalNAc(b1-3)GalNAc(a1-Sp8,12.566249361252005,11.398933934181445,14.270270791754484,1711.2387980599067
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,3.6073278867466434,7.869725336323164,14.815698825232651,12.797281632277743
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,19.32918451933501,3.892179102165435,7.996204932914543,9.618865579812406
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,21.200888793790398,5.297836275940087,10.547607452403604,12.690339811053136
GalNAc(b1-4)GlcNAc(b1-Sp0,14.759050539245367,4.047160331228143,26.834505727575717,10.587296588325383
GalNAc(b1-4)GlcNAc(b1-Sp8,7.688230383514793,7.921941318894,6.1863940088983025,13.077620838924279
Gal(a1-2)Gal(b1-Sp8,7.1379202774104025,8.319912341285011,19.5862577627572,5.085028308262727
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,13.651168538627019,14.089919884176064,19.328533048557176,24.874054933001986
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,12.728285737515204,13.95138603493693,8.332344072148418,5.010837089998047
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,17.457676299816274,8.219097214972384,39.428203764564266,27.50592282768391
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,11.486622648215606,4.524290851245822,7.851495851746975,9.009137211002322
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,13.579865638848071,3.581779078777287,13.07059225064038,21.601734608822504
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,5.100872443922379,7.935620758485125,13.78943207082269,6.5904617629697775
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,3.3748213192207235,1.5668992360178575,7.237216986464242,16.066171229221563
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,6.720944910439801,4.907671655343969,3.409595480771874,11.637180436715193
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,11.801943422024467,11.997758713193063,15.179639810395155,12.798330643356055
Gal(a1-3)GalNAc(a1-Sp8,22.762699651604727,8.271672891813754,10.984676339640934,191.45594092823174
Gal(a1-3)GalNAc(a1-Sp16,33.33244758774848,4.322051462750837,13.27307902234193,17.10739019040214
Gal(a1-3)GalNAc(b1-Sp8,0.918699132832224,3.5426341831797026,6.427882482072418,15.542523130726448
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,8.394664120886553,4.433050454164339,5.949543862067637,11.339611245357293
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,9.92466182845374,5.072498087645443,20.12128685985732,5.131081948527019
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,12.40366598725285,12.661115081586086,9.652168577924169,8.806236166253614
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,6.843713147298023,11.003409157923134,14.636706450877767,22.16988334377625
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,7.890718946120579,7.07890918450717,13.801796156388493,12.361180326698847
Gal(a1-3)Gal(b1-Sp8,2.3581347139564923,12.246626236097296,7.98510051387375,5.106231335012797
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,6.512113882347777,4.72105682757226,8.776799769230616,5.083667488060828
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,8.801964816448656,33.365269775459126,2.9794012077373546,7.150793394384057
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,3.779466077261005,6.076594592916884,8.785157588939425,5.639223777184818
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,29.144440750052727,12.378230391161196,10.03625500552039,16.019169004352253
Gal(a1-4)GlcNAc(b1-Sp8,7.746647661354334,13.058844407909913,3.7686058336162853,4.181753235984476
Gal(a1-6)Glc(b1-Sp8,3.103553908022221,7.918745881924736,4.922002548675351,8.241524633373373
Gal(b1-2)Gal(b1-Sp8,3.0917266012159934,6.58495989256325,2.7561813745047146,6.482652245994783
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,11.472635856208756,5.265403846730718,9.504128648250738,11.057460499100443
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.114229634426567,10.466576289790275,0.7688761771786949,10.271443924622604
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,14.16677297772856,13.303168592607307,3.4615908514005738,6.82074865710014
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,9.3425461548677,6.052936992072532,3.4037946070035825,16.571010519679643
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,9.427713345239132,11.969549427470806,2.254657761723496,8.205068885502008
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,11.099025240533512,6.160911524008977,6.0182819824265446,14.166536627412976
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,22.469129210745287,5.948635017099855,22.987262115716728,5.806245994544715
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,9.693349792340447,15.639573661788225,17.279880863883307,25.872938829772835
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,9.687289191856848,3.312117588995495,16.533565444472856,5.666905484992081
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,14.874774395235937,2.916464059296254,9.355493474246384,8.312597600830523
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,29.805456766546953,6.2638392034491694,28.79155209235283,24.38606293507286
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,2.9070226158677688,6.853780197088318,2.1916740337011777,14.157140605686116
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,11.902516835911918,8.958058995489298,7.588240046886141,4.975453782570996
Gal(b1-3)GalNAc(a1-Sp8,6.5035664750837565,45.217505994350965,9.046314299341127,2511.883850089722
Gal(b1-3)GalNAc(a1-Sp14,13.350418648741572,4.860780389333949,4.120607636016814,11.527640705820945
Gal(b1-3)GalNAc(a1-Sp16,8.002553383556194,11.876991158082365,97.90346851030942,605.1330727128403
Gal(b1-3)GalNAc(b1-Sp8,4.527745537976563,7.896828422643268,3.9997625774329766,7.002592811713861
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,5.1856130864633085,21.49338517162509,22.97502573729067,17.421091914305155
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,14.047248590738327,7.211912526276696,5.378268646057638,2.4867203897235144
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,16.57567815706696,11.399909476943224,2.7254441821471938,16.792469435707382
Gal(b1-3)Gal(b1-Sp8,4.195656593331565,4.3175402657840625,13.255429066204035,13.200288786329631
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.831499257300699,15.485841553577249,2.675370830370998,7.438865299224068
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,2.6024455184819333,8.914059422573233,10.556657193606958,24.038160631309967
Gal(b1-3)GlcNAc(b1-Sp0,8.879151830505362,0.8729179357190459,12.644772310326502,5.653507657124611
Gal(b1-3)GlcNAc(b1-Sp8,13.907694102516308,14.409822057772493,11.833415197228556,7.0689664553360725
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,14.516660680375724,5.788815580856477,14.611577039771117,7.49869435051863
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,11.860395161769835,4.655639166287121,18.68501195457204,5.484928806207672
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,9.610019238621039,2.3656256358871848,4.942104320614232,18.715198009550065
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.00961550741773,6.739479004282652,11.748364667759793,13.763713288934786
Gal(b1-4)(6S)Glc(b1-Sp0,15.651075370801196,12.748090658964061,8.291702824460522,10.903696678038417
Gal(b1-4)(6S)Glc(b1-Sp8,21.412744303412694,11.323530607655025,7.832472237369638,7.4334121216302815
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,1.1587488435808684,4.229318123527717,8.000967932485867,8.409530225236521
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,3.1140270508351917,5.7633412111233975,2.7032767170910685,9.311143796324558
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,3.4736266632776367,2.991303296084613,2.9805520048026732,364.57631138409454
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,10.217609706898184,2.9132191323917542,11.043832102279225,14.90068318263182
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,17.382535663609833,3.2696836590104486,10.515197737402108,6.9443348586575695
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.175688565334108,8.890375208570598,9.145099179843083,7.116928276065919
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.555803276235203,4.384629544974883,5.792351133103613,3.8219140763060886
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,9.302181237752787,12.942793117503655,11.981641665481419,4.993617371121529
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,11.723140693055196,12.052608839133818,6.227064907522641,11.811301137046677
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,7.6196347668375966,5.419150779104289,7.472089629804595,6.055445424024005
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,6.7241178863847875,3.5661047409370017,4.4167225083576795,16.07104892021156
Gal(b1-4)GlcNAc(b1-Sp0,15.640483375176318,9.12616387951878,20.165551547213713,7.505737121695646
Gal(b1-4)GlcNAc(b1-Sp8,8.952525649967908,8.983163603235775,8.820038481586488,5.6912521975250145
Gal(b1-4)GlcNAc(b1-Sp23,2.7367422780866058,7.871450713972615,5.578782763889163,10.31723759685702
Gal(b1-4)Glc(b1-Sp0,10.845287975083924,1.8673108192888763,16.302139386289156,33.53832690291314
Gal(b1-4)Glc(b1-Sp8,7.141127327145204,12.35369020073895,12.702024371204242,11.072515842692061
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,6.378867103896008,3.9200319798865633,6.883506628649868,49.75374386482518
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,1.658018852677294,3.9392467396487545,4.10378161405227,11.942026950892096
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,1.2905877394944179,8.108693031761241,32.19715884432462,563.7650941127478
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,3.933762775744532,7.160204142050238,3.2622607267302617,8.952328281514259
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,5.38087017583278,1.9644561645656533,5.79772508970832,9.218259713018867
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,6.536982429225272,10.414725787516767,10.113990303370203,11.163685264993518
GlcNAc(b1-3)GalNAc(a1-Sp8,9.355566521729195,7.148602198332204,73.1826024275522,1123.3880862480544
GlcNAc(b1-3)GalNAc(a1-Sp14,5.766470948725913,22.208181482714128,16.760689483107985,8.458643069665493
GlcNAc(b1-3)Gal(b1-Sp8,2.0294346805206573,5.641617689398439,9.004890812034677,1.2517404323580823
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.746351634772676,5.842902695863877,5.738723703344961,8.275997595204661
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,3.5005039699068083,10.573885136307908,26.29893507824984,5.30947585948933
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.045637267454792,13.559686816688158,6.5889721522024916,2.9561241155720506
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,2.5823656137993583,3.6068938801273323,11.363851753990236,6.842789326242143
GlcNAc(b1-4)(a1-MDPLys,3.6126570069687123,2.4470704682674502,21.091456300044037,3.553998642257287
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,3.381087174637768,5.420008077177254,11.231939863138804,9.463531778358435
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,8.278714092327382,3.698890277164234,8.341079797604143,6.7697840036936725
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,3.8971386225451767,9.557031716795402,15.917285437195833,93.02125985062125
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,7.768163447634622,3.3562374210813304,15.904249081796765,90.33635322264601
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,6.104345716714172,10.59427658923283,10.829859235927296,57.58975461077397
GlcNAc(b1-6)GalNAc(a1-Sp8,11.373132114293172,9.200901404753775,2.4208498149754436,7.042342822468005
GlcNAc(b1-6)GalNAc(a1-Sp14,9.329095391078027,9.702003459208829,22.71758131880828,6.917250910766501
GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp8,7.005147596351351,7.369373973864177,9.963084438900768,8.006742007833143
