IUPAC,CAA 0.1ug/ml,CAA 1ug/ml,CAA 10ug/ml,CAA 100ug/ml
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,12.82445,11.73245,202.18115,2120.110125
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,323.0304,1146.8425499999996,3117.994300000001,7865.6526749999975
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,1230.192825,4857.352575000001,12072.007975,12812.8648
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,1808.5605750000007,12104.309725,24637.2211,24169.455175
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,768.439075,4756.938075000001,17269.7131,17948.67595
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,83.3896,1380.46025,8267.454249999999,11673.026625
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,286.918825,2571.2226000000005,10186.296724999998,16095.324024999998
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)M(an-a)(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,375.46115000000015,2016.822225,12067.68,16027.278675
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,141.24674999999996,1787.9309249999994,10618.431825,16000.13795
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-Sp9,7.344275,10.564849999999998,10.366149999999998,19.738975
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp9,6.592974999999999,2.9311,87.3847,10.088800000000004
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp8,2.78815,8.422725,8.508574999999999,4.56335
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp8,6.955224999999999,5.89775,11.1265,12.8706
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp14,1.943975000000001,7.9624,16.688825,24.591625
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,10.801825,7.882475000000001,4.565449999999999,34.254525
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp9,5.209500000000001,4.88655,1.3411499999999998,3.402899999999999
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,9.220175,1.5503749999999978,3.6527999999999983,3.538624999999996
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,12.134175000000004,-1.2304,14.819375,26.717725
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp0,11.28235,6.808574999999999,12.232400000000002,5.492375000000001
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp8,3.1442249999999987,3.0822999999999987,6.378049999999999,4.478149999999999
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,0.0970500000000003,1.3623500000000002,4.709924999999999,9.70825
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.9187749999999992,11.087275000000002,15.042075,2.195649999999998
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,-2.3920249999999994,2.183200000000004,7.717625,-0.4743000000000013
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,4.211399999999999,10.44405,0.7296249999999995,2.5180000000000007
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.625749999999999,4.683399999999999,3.924325,5.395350000000001
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,14.596774999999996,3.7802250000000006,3.1453250000000006,17.22235
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp0,10.15125,11.944474999999995,2.629700000000001,10.8261
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp8,1.354775,-1.4097000000000008,5.841025,9.680374999999998
Fuc(a1-2)Gal(b1-4)Glc(b1-Sp0,8.304249999999998,13.41085,3.805050000000002,6.821875
Fuc(a1-2)Gal(b1-Sp8,26.229275,4.524425,5.482850000000001,35.09049999999999
Fuc(a1-3)GlcNAc(b1-Sp8,5.988825000000002,7.779924999999999,11.048325,5.036875
Fuc(a1-4)GlcNAc(b1-Sp8,7.994249999999994,6.080024999999999,1.7442000000000009,10.361899999999991
Fuc(b1-3)GlcNAc(b1-Sp8,5.390125,6.866425,11.28635,8.78875
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,12.9208,3.667875,2.9255249999999986,9.016400000000004
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,12.302025,4.294625,33.89382499999999,8.728550000000002
(3S)Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp0,7.5130500000000024,2.850625,8.7667,4.0919750000000015
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,7.9577,0.4846750000000011,0.999425,7.623949999999999
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,0.28577500000000106,6.641625,6.453350000000004,11.874624999999995
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,-0.09807499999999968,5.131725000000001,0.024225000000000385,15.528325000000002
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,9.7292,8.305400000000002,7.5523500000000015,12.129375
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,1.8997249999999968,7.703199999999999,9.496300000000002,1.385625
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,0.7960499999999975,6.067274999999999,2.6645749999999992,1.2880249999999993
GalNAc(a1-3)GalNAc(b1-Sp8,0.8668249999999986,3.0113250000000003,-1.6920750000000009,-6.1664
GalNAc(a1-3)Gal(b1-Sp8,10.849325000000004,4.0908,3.0182499999999988,55.20412500000001
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,7.917150000000008,10.2392,5.252324999999998,36.87802499999998
GalNAc(b1-3)GalNAc(a1-Sp8,6.699875000000002,9.2716,2.3365000000000014,10.684875
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,2.594675,8.764199999999999,2.236075,3.8495749999999984
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,1.5241249999999988,16.871399999999998,9.247225,14.7009
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,9.218225,10.524674999999998,5.871975,0.889375
GalNAc(b1-4)GlcNAc(b1-Sp0,7.038775000000001,2.840325,8.635125000000002,14.418099999999981
GalNAc(b1-4)GlcNAc(b1-Sp8,10.1739,3.405499999999998,6.914950000000001,-4.091975
Gal(a1-2)Gal(b1-Sp8,-0.05770000000000052,15.85755,13.023599999999995,21.462625
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,3.709575,10.795275,12.1551,2.9670749999999995
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,10.294375,14.715325,19.142575000000008,29.57139999999999
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.639975,8.13455,1.4387000000000008,15.218275000000002
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,9.916975,8.216325,3.50885,8.627300000000005
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,7.485675000000002,6.668424999999999,8.218274999999998,2.6139249999999983
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,9.041850000000002,21.8425,4.257299999999998,-0.254375
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,2.8894750000000013,8.864175000000003,5.878799999999999,5.144824999999999
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,10.759175,10.2161,4.970949999999998,8.798375
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,0.14412499999999895,8.906649999999997,-1.1720750000000022,-0.4950249999999983
Gal(a1-3)GalNAc(a1-Sp8,1.0588000000000006,4.339249999999998,4.001700000000001,4.780099999999999
Gal(a1-3)GalNAc(a1-Sp16,5.488049999999998,9.341425,15.644324999999998,14.6686
Gal(a1-3)GalNAc(b1-Sp8,7.234450000000002,5.427400000000001,3.4948249999999987,0.5177750000000003
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,10.909399999999998,3.3919999999999995,7.287700000000001,12.858274999999995
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,5.753499999999999,4.091149999999999,5.004049999999999,11.432374999999995
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,8.986225000000047,7.235775000000001,3.5115999999999987,5.269750000000045
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,3.6096999999999992,2.595225000000001,4.7413750000000014,3.2234250000000007
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,1.8977500000000007,1.7040749999999996,6.278500000000002,6.49185
Gal(a1-3)Gal(b1-Sp8,9.543625,4.768175,2.378024999999999,9.749399999999996
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,5.829200000000003,4.054649999999999,1.5051500000000004,-4.283625000000002
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,11.8893,7.865324999999998,5.86225,7.318449999999999
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,14.699724999999995,10.668875,6.169775000000001,7.35735
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,19.466899999999995,14.683049999999998,8.5848,6.077325000000003
Gal(a1-4)GlcNAc(b1-Sp8,6.831649999999999,5.174649999999998,3.940575,11.91845
Gal(a1-6)Glc(b1-Sp8,4.49185,5.9040250000000025,7.519499999999997,7.266449999999999
Gal(b1-2)Gal(b1-Sp8,6.529824999999999,6.479325,17.222800000000003,14.010699999999995
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.487249999999999,2.1007499999999992,4.360150000000001,7.414200000000001
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,10.148199999999996,4.450475,1.2268500000000016,6.704749999999998
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,10.551325,10.79125,9.146925000000003,6.676875
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,4.202549999999999,3.710725,3.7512250000000007,20.515825
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,4.606850000000001,-2.750774999999998,4.42525,-7.215049999999998
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,-0.8554250000000003,12.363999999999995,3.705575,7.53125
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,11.296975000000005,15.126775,7.966275000000002,-3.8768249999999984
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,11.919350000000005,9.509499999999996,8.55385,1.4940749999999996
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,1.0617249999999991,-0.719949999999999,3.965724999999999,4.89645
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,11.723125,6.577350000000001,-7.0433,1.1571250000000006
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,0.8861500000000015,11.530325,13.486925,11.938300000000005
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,8.08675,1.851475,0.8352500000000012,4.210775000000002
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,-3.1661250000000014,3.689475,-3.66685,14.92545
Gal(b1-3)GalNAc(a1-Sp8,1.9243999999999983,1.3748249999999995,8.152450000000002,10.445724999999998
Gal(b1-3)GalNAc(a1-Sp14,11.61615,8.723200000000002,4.630775000000001,7.538975000000002
Gal(b1-3)GalNAc(a1-Sp16,0.23645000000000005,3.4318,2.7581000000000016,3.1872749999999987
Gal(b1-3)GalNAc(b1-Sp8,7.723375000000001,12.96445,3.5900250000000007,12.364499999999996
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,7.367625,3.659799999999999,4.499300000000002,14.391074999999995
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,3.091075,8.220400000000001,7.083299999999999,41.20159999999999
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,6.733174999999999,10.22855,9.229924999999998,12.175024999999994
Gal(b1-3)Gal(b1-Sp8,6.0675750000000015,5.014275,13.959225,24.6849
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,1.0404999999999998,10.83805,0.16827500000000084,4.535925
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,8.525224999999999,1.7157749999999998,13.38,10.163125
Gal(b1-3)GlcNAc(b1-Sp0,12.179250000000005,6.724174999999999,6.817125,13.334774999999981
Gal(b1-3)GlcNAc(b1-Sp8,17.759900000000005,5.929775000000002,14.16445,39.72060000000001
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.6087000000000025,9.838125,6.52565,3.1609749999999934
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,11.83105,6.8573,12.50425,26.947175
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.24825,11.57145,9.784275,15.055174999999995
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.133225,9.016075,3.96905,0.5299250000000013
Gal(b1-4)(6S)Glc(b1-Sp0,4.0389250000000025,9.927925000000002,5.8232250000000025,2.773200000000017
Gal(b1-4)(6S)Glc(b1-Sp8,24.301875,16.5472,7.923399999999999,9.869624999999985
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,2.6008249999999995,6.2403,6.1773250000000015,2.313775
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,13.116400000000002,1.0930000000000004,3.782024999999999,121.15495
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,-3.8868000000000014,8.997900000000003,3.7781249999999886,7.618650000000002
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,5.511299999999999,14.17335,5.826800000000002,9.843875
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.60475,5.659675000000001,13.8265,21.884725
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-2.0246,6.080149999999999,8.6174,4.194375
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.928399999999999,2.3462000000000005,8.52,11.651025000000004
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,24.217175000000005,-0.5776250000000007,8.797,11.981349999999996
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,5.535424999999997,17.718474999999994,0.24104999999999954,7.482075000000003
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,14.727349999999996,7.122325,12.459075,6.96875
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,13.586225,10.986025000000012,6.636974999999999,12.902025000000002
Gal(b1-4)GlcNAc(b1-Sp0,3.714674999999999,5.593525000000001,4.785774999999999,6.462824999999999
Gal(b1-4)GlcNAc(b1-Sp8,7.64905,8.37295,3.0276,21.3408
Gal(b1-4)GlcNAc(b1-Sp23,5.914399999999999,4.813624999999998,3.1737,1.6226999999999947
Gal(b1-4)Glc(b1-Sp0,1.9565750000000008,1.1305499999999995,10.747325,15.397949999999998
Gal(b1-4)Glc(b1-Sp8,-0.9879999999999995,8.5714,5.0817999999999985,28.0371
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,-3.957300000000002,3.96585,1.06365,6.094624999999999
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,1.5884999999999991,5.8830500000000026,1.1981750000000009,10.164450000000002
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,1.2967000000000004,13.455675,1.4145000000000003,7.297424999999999
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,17.668625000000006,10.285874999999994,1.578149999999999,14.226824999999998
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,-1.920075,8.194175,11.211899999999995,7.641300000000002
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,0.8793499999999987,0.6430749999999996,-0.06475000000000097,-0.6752000000000002
GlcNAc(b1-3)GalNAc(a1-Sp8,5.358474999999999,6.095899999999998,3.8577000000000012,18.1825
GlcNAc(b1-3)GalNAc(a1-Sp14,3.452375,9.56385,5.003450000000001,5.300100000000001
GlcNAc(b1-3)Gal(b1-Sp8,2.7730499999999987,5.47955,18.768025,2.052574999999999
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,1.4420750000000004,4.622525,0.92455,1.6409999999999991
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,6.490400000000001,11.097125000000002,2.4419500000000003,-2.5647500000000023
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.0180750000000005,7.103475,3.588525,12.479275
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,8.294450000000001,5.328775,1.182875,46.54025
GlcNAc(b1-4)(a1-MDPLys,4.973600000000001,4.004325,1.0251249999999992,-0.022974999999998857
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,6.1644,9.669725,2.1875500000000017,0.18695000000000128
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,-2.470025,-3.4077500000000014,-1.7241749999999998,-3.992150000000001
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,17.367225000000005,6.1629999999999985,12.948150000000002,17.021649999999994
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,11.186725000000008,-0.2999250000000009,19.19105,15.25485
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,7.143149999999999,-0.2375500000000006,4.596675,10.330600000000004
GlcNAc(b1-6)GalNAc(a1-Sp8,8.478475,10.081925000000004,0.010600000000000165,14.227275000000002
GlcNAc(b1-6)GalNAc(a1-Sp14,4.743,12.110200000000004,3.446200000000001,3.476574999999998
GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp8,19.10955,5.537550000000001,11.545625,27.470600000000005
Glc(a1-4)Glc(b1-Sp8,23.1801,7.732125000000003,4.040850000000002,8.311099999999982
Glc(a1-4)Glc(a1-Sp8,32.16855,2.579075,5.00365,27.536549999999977
Glc(a1-6)Glc(a1-6)Glc(b1-Sp8,9.286175,11.193525,5.494624999999999,10.020374999999998
Glc(b1-4)Glc(b1-Sp8,13.044050000000002,6.754024999999999,12.4894,10.541700000000002
Glc(b1-6)Glc(b1-Sp8,9.605925,8.8396,19.45145,12.6768
G-ol(a1-Sp8,4.698699999999999,1.4314999999999989,14.542674999999996,29.687425
GlcA(a1-Sp8,8.106949999999998,3.281625,6.469425000000001,42.08559999999999
GlcA(b1-Sp8,38.576125,47.05547500000001,48.61765,52.613975
GlcA(b1-3)Gal(b1-Sp8,6.078299999999999,12.440125,9.08805,12.941624999999995
GlcA(b1-6)Gal(b1-Sp8,7.556774999999997,9.4967,5.759525000000003,10.596225000000004
KDN(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,5.428825,8.7639,2.3074249999999994,-0.6931249999999949
KDN(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,1.7143000000000006,5.8457,1.957025,5.995824999999997
Man(a1-2)Man(a1-2)Man(a1-3)Man(a1-Sp9,6.146549999999998,9.7836,3.1865749999999995,13.826475000000002
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-Sp9,2.85225,3.4583999999999984,4.471775000000002,3.320425
