IUPAC,UEA I (0.01ug/ml),UEA I (0.1 ug/ml),UEA I (0.5ug/ml),UEA I (1ug/ml),UEA I (10ug/ml),UEA I (50 ug/ml),UEA I (100 ug/ml)
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,28.060775,8.794400000000001,2.9148250000000004,-7.908850000000001,-0.7942999999999998,-9.337974999999998,-18.5375
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,8.782875,9.170600000000004,3.126950000000001,-4.476775000000002,3.288775000000001,-18.511775,8.463850000000008
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,6.270024999999999,3.717725,-5.693875000000001,2.199325,0.9744750000000018,-14.843175,-26.442975
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,5.769099999999997,4.958174999999997,-6.177600000000003,-7.3932,-8.939499999999997,-24.170925,-28.69145000000001
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,-0.6270500000000006,-1.6261499999999967,-6.244250000000001,-7.324675000000001,-6.154099999999998,-16.24535,-31.190425000000005
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.34792499999999826,-3.3008500000000005,-2.342974999999999,2.879199999999998,-1.6268249999999966,-17.754775,-30.07902499999999
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,8.818025000000002,-8.700874999999996,-5.629450000000002,0.3538500000000013,9.793899999999997,-27.29577500000001,5.081399999999995
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)M(an-a)(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,3.773200000000001,-1.1866249999999994,6.853950000000001,7.142575000000001,16.582975,-15.913425000000005,-14.427200000000004
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,20.552625000000006,4.410324999999997,1.8324,1.6971000000000045,6.747974999999998,-5.2362,-23.96027500000001
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-Sp9,19.204600000000013,19.277374999999992,-2.5888000000000027,11.428225,26.672774999999994,12.0311,7.805025
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp9,-1.053700000000001,2.2867749999999987,-2.784175000000001,0.6912249999999993,-9.967650000000004,-16.972600000000003,11.916675
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp8,4.847475000000001,-1.3676999999999977,2.58095,-6.80275,7.44575,-12.202175,-9.079674999999998
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp8,2.8091500000000007,-3.697675,-1.2889500000000016,-11.460525000000004,-2.679775,-12.118825,-18.665225000000003
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp14,-0.16437499999999794,2.785274999999995,-14.284475,-4.128675000000003,1.4612250000000024,-1.444025,-17.915325
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,5.270175,-3.183625000000003,-4.096375,-10.721024999999996,-1.848275000000001,-8.314150000000001,-16.0895
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp9,-3.771225,-2.141099999999996,1.9393250000000042,0.18299999999999805,7.05585,-9.632475,-14.30405
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,-3.5767500000000005,16.615775000000006,-1.5400250000000018,-3.712774999999999,18.383475,-10.58595,-4.139525000000001
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,-7.055924999999998,-2.4071749999999987,-17.766225000000006,-6.193275,11.88025,-22.43965,-12.226625
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp0,4.862474999999998,-11.568974999999995,-10.885975,-5.94685,24.697375000000005,20.178575000000006,143.290575
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp8,-1.398125,-3.9167749999999977,-2.413950000000004,10.571575,9.474950000000003,-11.780224999999998,23.42705000000001
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,-1.5658749999999984,-7.643575,-11.507200000000005,-0.6882250000000011,37.3884,501.39367500000014,1333.1486
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,9.468499999999997,-1.4658750000000045,3.5819500000000017,4.664250000000001,22.8732,353.757475,548.3562000000002
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,-0.2524000000000015,142.22297500000005,232.67184999999995,1369.3972249999995,25156.11395000001,27552.703475,41246.35257499998
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,0.8730249999999984,17.3754,275.97549999999995,562.5009,22512.338575,35355.208575000004,27246.711224999992
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.578350000000002,-0.06897499999999912,18.84435,58.9624,5943.967825000002,22264.867975000005,21685.591625
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.861050000000002,-3.385875000000004,4.593824999999995,0.8580000000000005,3058.88025,29653.835799999993,26651.29765
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp0,3.247200000000001,61.91779999999999,805.953,2784.5506750000004,25335.62675,40287.4102,32959.586124999994
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp8,51.14714999999999,472.467225,3051.6743499999993,6758.8423,33228.12387499998,38548.382625,36941.38724999999
Fuc(a1-2)Gal(b1-4)Glc(b1-Sp0,37.10197500000001,318.454275,1327.950125,2371.239150000001,18625.873775,30444.29315,30258.673749999994
Fuc(a1-2)Gal(b1-Sp8,4.901299999999999,14.799425000000005,12.174675,10.019750000000002,1182.2793249999995,8910.332900000001,14409.383475000002
Fuc(a1-3)GlcNAc(b1-Sp8,3.85355,-10.990075000000004,-1.2638750000000023,31.695875,1476.6283,17810.15935,25670.473025
Fuc(a1-4)GlcNAc(b1-Sp8,3.040399999999998,-11.4182,9.133875000000003,4.3447,945.6530749999997,18301.0938,25271.051175000004
Fuc(b1-3)GlcNAc(b1-Sp8,4.009450000000001,-1.4549499999999966,-3.7121999999999993,6.438025000000001,8.208699999999997,-19.640525,-14.767099999999996
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,16.332525,-1.2979500000000002,2.409225000000001,4.5877750000000015,6.491850000000002,-23.35169999999999,8.303075000000009
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,10.239524999999997,24.618625,14.214024999999998,10.34715,75.90632500000002,-20.313625,-5.731575000000002
(3S)Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp0,7.208024999999999,6.60535,-2.682549999999999,4.240524999999998,-0.757475000000003,-18.682974999999995,-12.338850000000008
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,5.6279,-9.808249999999996,-2.155524999999999,-3.3045750000000016,-7.637549999999997,10.056575,723.5318
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,-1.3279499999999995,-6.9223750000000015,-0.2897500000000015,-2.0298250000000007,-0.9828250000000036,28.497899999999994,1613.910475
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,7.702375,3.009274999999996,1.5429999999999993,-4.814249999999999,11.617425,-6.647549999999999,-7.793850000000001
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,15.657325,3.811,-6.9326750000000015,1.6487750000000023,4.860325,-7.46125,-5.978100000000001
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,2.844800000000003,-12.995525000000004,-5.761175,-7.186499999999999,-14.211849999999995,-17.813475,-11.660625
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,4.6281,-11.706225,-13.39755,-8.122925000000002,-7.161025000000002,-25.037375,-17.491025
GalNAc(a1-3)GalNAc(b1-Sp8,2.6250249999999973,-14.74125,-10.194100000000002,-11.370399999999995,-9.804975000000002,-20.364449999999994,-8.461949999999998
GalNAc(a1-3)Gal(b1-Sp8,2.9780750000000005,-5.086825000000001,8.527324999999998,2.331075,1.56625,-14.097575,-6.5304500000000045
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,9.430574999999996,170.00775,1103.211375,3555.33645,36186.713225,40288.92554999999,38356.728175
GalNAc(b1-3)GalNAc(a1-Sp8,3.198975000000001,2.3160999999999987,-6.184074999999996,-6.571300000000001,-7.951375,-17.669600000000006,-22.586500000000004
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,-3.658100000000001,-8.934425000000003,-0.8515749999999986,-6.118050000000002,-15.309949999999995,-3.230450000000001,-29.616475
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,26.9858,11.480975,2.265324999999997,2.8279249999999987,-13.960875,-30.646975,-17.575574999999994
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,10.85495,-0.5677249999999923,-2.4599750000000022,4.197374999999999,5.642700000000001,-7.188424999999999,190.425075
GalNAc(b1-4)GlcNAc(b1-Sp0,-8.561425,-8.401075000000002,-5.448925000000003,-4.229074999999998,-11.995175,926.6420500000003,3502.36695
GalNAc(b1-4)GlcNAc(b1-Sp8,-0.16509999999999714,-9.37855,-3.2687000000000013,-3.5324000000000013,70.322,1484.7918,15286.963325
Gal(a1-2)Gal(b1-Sp8,-1.91375,2.9445750000000004,2.6213750000000022,10.523599999999997,1.7159249999999986,-5.073200000000002,-13.574025
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,13.908575000000008,1.925575000000002,3.9061499999999993,-0.8649249999999995,-3.1669250000000013,-5.0237250000000016,-18.2554
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,17.6089,-4.49652500000002,1.1682000000000023,8.140675000000002,3.056899999999999,-12.503624999999996,-18.376875
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,39.19884999999999,35.672275,11.492075000000002,15.6183,62.348275,-14.039074999999995,7.896749999999997
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,14.715124999999995,-6.133725,-2.59925,11.814874999999995,7.093874999999998,-11.060449999999996,-23.323125
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,7.8992,5.6844500000000036,-3.2265750000000004,-9.666575,9.51485,-16.914525,-22.671550000000003
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,9.85625,2.0604750000000003,5.997899999999998,-2.2457000000000007,8.000100000000002,-8.922150000000002,-18.046975
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,0.9964249999999986,0.979874999999998,1.340474999999998,-2.9175249999999995,3.1173,-31.148149999999994,-28.96205
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,1.1657750000000018,5.4509000000000025,17.827024999999992,23.782200000000003,0.8118750000000006,-1.8670999999999955,4.000425
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,12.307525000000002,-3.5334000000000043,-13.0702,18.586475,13.370750000000005,-3.910174999999999,92.204925
Gal(a1-3)GalNAc(a1-Sp8,13.718649999999995,-4.38875,5.0575250000000045,16.374049999999997,-0.9890750000000031,5.73085,38.155275
Gal(a1-3)GalNAc(a1-Sp16,2.004574999999999,-4.001575000000001,3.5184750000000005,-15.06535,-10.064724999999996,-14.365550000000002,-15.049025
Gal(a1-3)GalNAc(b1-Sp8,9.981374999999998,0.6178249999999998,2.667925000000004,-9.036625,4.495850000000003,-14.216675000000002,-18.417649999999995
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,-1.9113750000000007,-5.683174999999995,-9.2029,0.004974999999999953,-9.237075,-0.021850000000002368,-30.0235
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,6.1852750000000025,1.3115749999999975,-3.906975000000001,-8.83505,2.4331,-23.0823,-3.5753500000000003
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,8.623499999999995,10.689075000000004,-3.897100000000002,-15.973775000000002,-8.220600000000001,-13.15505,-17.378225
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,1.999625,1.321424999999998,-4.4157999999999955,-10.4575,-5.948174999999999,-26.65550000000001,-22.44307500000001
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,26.46035,20.70045,-1.8249250000000057,-10.336175,-5.568175,-31.744075,-13.89495
Gal(a1-3)Gal(b1-Sp8,7.4375250000000035,-1.1804249999999958,-3.5764249999999995,-1.2021250000000006,-0.10750000000000526,-27.042775,-8.003924999999999
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,13.704125,576.6704500000002,281.186,5114.682925,46999.25755000001,33322.288700000005,32170.119749999994
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,13.090575,18.13735,-2.3016000000000005,10.676074999999996,10.1358,-15.503275000000002,-21.987300000000005
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,9.523449999999997,-5.120474999999999,-2.378774999999999,6.566349999999997,-10.88315,-14.917275,-26.226550000000003
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,13.101374999999996,13.813425,-3.237350000000001,23.282325,10.447775,-19.527800000000006,-28.807324999999995
Gal(a1-4)GlcNAc(b1-Sp8,10.523649999999998,0.4415750000000038,6.2490000000000006,-1.0574750000000002,-1.6345250000000036,-13.555775,-23.602725000000003
Gal(a1-6)Glc(b1-Sp8,2.374100000000002,8.523600000000002,2.333125,-3.07625,13.920749999999998,-35.03767499999999,10.328374999999994
Gal(b1-2)Gal(b1-Sp8,2.9860500000000005,9.61625,-2.373850000000001,3.725774999999997,5.315124999999998,2.422900000000002,-10.612325000000002
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,2.966275,2.7311499999999995,-9.0666,-2.903724999999999,-3.879199999999997,-15.743224999999995,-9.042000000000002
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,21.8563,9.614174999999996,-7.882125,-0.7244999999999999,6.9088249999999976,-7.740700000000004,-23.488675000000004
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,0.4235250000000033,-2.7082249999999988,-8.092949999999998,-0.3540250000000018,8.723674999999998,-30.375425,-25.7378
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,10.57975,1.126774999999995,-2.034125000000003,1.2390500000000009,-0.505650000000001,-9.072575,-24.63935
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,23.81865,-8.472375,-6.005424999999998,-5.091900000000001,1.0288000000000004,-13.891125000000002,-24.066575
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,7.406624999999997,-6.931425000000003,-5.7938249999999965,7.485350000000002,146.07444999999996,300.82445,5355.372925
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,16.869249999999994,41.238475,10.209100000000003,2.7735249999999976,22.936950000000003,2.460049999999999,-10.626875
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,17.205924999999993,0.9567000000000014,5.004174999999998,13.096699999999995,6.550149999999995,32.786575,72.43125
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,0.5497999999999994,-7.775825000000001,-7.555049999999996,-10.579550000000012,-10.449725,-13.616650000000005,-21.674800000000005
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,-7.693924999999997,-18.696324999999995,-14.136124999999998,-13.108625,-16.516675,-24.8115,-20.119425
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,10.993999999999994,10.346600000000002,7.302950000000001,-7.384875000000001,10.410849999999996,-22.03785,-18.280349999999995
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,0.4756500000000017,-17.131575,-6.302625000000003,-8.93045,-11.424625000000002,-19.650175,-19.574925
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,-5.106124999999999,-1.9310250000000035,-6.410749999999995,-10.318474999999998,-8.870075,-19.65775,-27.521625
Gal(b1-3)GalNAc(a1-Sp8,1.5250999999999992,-19.622875,-2.6640750000000075,-11.0203,-6.341175000000002,-42.58737500000001,-33.25980000000001
Gal(b1-3)GalNAc(a1-Sp14,25.03377500000001,-0.34847499999999704,1.1356999999999982,-5.228825000000001,9.773699999999996,-25.3268,-24.605775000000005
Gal(b1-3)GalNAc(a1-Sp16,8.476875,-4.492350000000002,-5.199524999999999,-6.470575,-6.215174999999995,-49.40495,-28.24125
Gal(b1-3)GalNAc(b1-Sp8,8.901324999999996,-6.682475,-0.1115750000000002,-2.6576749999999976,-6.185174999999997,-10.741774999999995,-15.83755
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,8.835625,9.354249999999997,2.331050000000003,0.34767499999999885,16.477525000000004,-15.091875,-9.680874999999997
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,6.376750000000005,-12.042025000000002,-4.566524999999997,0.7525750000000002,-4.077950000000001,-20.248800000000006,-19.102625
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,28.056275,2.3403750000000016,3.5998500000000053,5.7454,-0.9989249999999998,-5.861075000000001,-4.7344500000000025
Gal(b1-3)Gal(b1-Sp8,2.1356999999999977,4.015025000000001,-4.119274999999999,-4.2675,-0.501574999999999,-18.237875000000006,-26.622399999999995
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,1.7708750000000002,1.6007499999999997,6.469975,-0.04760000000000275,2.6140999999999988,-19.2948,-13.809900000000004
