IUPAC,TJA-I 0.1ug/ml,TJA-I 1ug/ml,TJA-I 10ug/ml,TJA-I 100ug/ml
"Neu5,9Ac2(a1-Sp8",9.808682229874998,7.3907055641415775,5.943627191090195,13.664921429948535
"Neu5,9Ac2(a2-6)Gal(b1-4)GlcNAc(b1-Sp8",7.634920199975894,8.321777439696008,29.37218623806066,168.42435313283605
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,9.618706171266846,9.035818254175984,10.41833233775924,7.654659491446995
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,10.656902902618254,8.219633062927246,7.701895590264341,9.193614484883893
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,6.9319610246067205,4.818615238409615,11.271383694116693,23.28780939824883
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,7.4396222310007145,3.9279549033180112,7.6594208995632735,1.9315648998933344
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,10.855201055216193,7.7122050739396215,9.102750502458036,8.904417796193451
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,9.773245687547556,63.8667353019299,996.1836731431863,2160.565709251128
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,11.201459639224089,85.44939483937965,272.5926972165941,856.3041209475516
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)M(an-a)(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,27.669968674780478,33.74730063481513,276.2420332969955,1375.8038632596285
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,4.680864821447711,21.343967411117973,1691.7119326250684,2759.542348067316
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-Sp9,13.720911893043652,5.961349504376812,5.926384998743616,3.5096193791729937
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp9,3.4920357886434474,17.211342660776545,47.33406475911411,223.13016513786255
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp8,6.573201069240648,2.6350816538581867,7.987648671960143,15.707536802731585
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp8,21.51900102767705,27.88883661352392,7.258821815326928,17.111348473721762
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp14,5.681088345481582,15.427432353522079,18.587421654150074,12.678786789846544
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,16.237527998025644,4.777870936149318,8.570967629542576,6.472072354354508
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp9,4.4288186449661735,15.411663379401991,3.2105284824568794,36.493700948096965
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,8.615618136462022,7.942518871816838,10.64244283184864,5.848128023564464
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,3.9472992956155033,3.91708508491966,2.9481556935367785,4.2982381796692835
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp0,1.8568993104545723,6.364086950157633,9.608219941452916,19.382417529468984
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp8,1.81070700073204,5.646339026897577,9.025126789321758,3.689520690640813
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.098092417507969,2.97498779647357,3.702298421588949,4.1144563727585375
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.70709813769952,17.847697698092613,12.480645883226572,10.059052832275
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.91197938032038,6.6904115598369565,5.9929550565643295,2.3444294122806664
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,4.05552562684542,8.458990078165362,10.760513986174958,12.985983558308805
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.567697943420306,6.104552701877504,6.586871128426603,11.903640092285498
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.302617294048301,7.365158443362452,5.321710200286496,26.374718570678624
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp0,8.458396972781934,7.965043416077534,8.001844579012191,10.507186153288764
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp8,8.80035752507628,15.648532254788835,19.36397631382821,5.768358962116804
Fuc(a1-2)Gal(b1-4)Glc(b1-Sp0,10.708775958841724,2.451963026332194,11.333355736938648,20.767290068980266
Fuc(a1-2)Gal(b1-Sp8,9.175802622977093,6.016834030382303,3.6653831426605374,16.392623117833615
Fuc(a1-3)GlcNAc(b1-Sp8,13.042789692489107,16.510578721408688,3.1047509073460797,9.98135699892554
Fuc(a1-4)GlcNAc(b1-Sp8,5.917458379166392,6.9030529830406575,4.637911534660117,11.917651910052026
Fuc(b1-3)GlcNAc(b1-Sp8,11.303817959248695,24.70106965867065,17.065509719606975,5.748204561643576
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,7.173258737085033,9.41138899737972,7.507652731879648,5.041568019971551
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.7844130521345902,13.906329139010762,5.379168670590913,9.402733669656923
(3S)Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp0,5.782005787138221,10.488386560818908,11.732200005682365,18.873207309371146
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,2.1635247974466774,2.8990503996998767,8.709577409333162,11.670798860510795
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,9.658821142829316,8.497713139231436,1.884536737724494,2.666470690350817
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,3.975959898670208,4.369178305185075,3.271757088578955,9.541384275661132
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,3.964176657264415,11.300412046469846,11.906542441972814,7.0769434340798965
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,4.404857255348914,7.010039940209565,7.50137582958397,15.41063558723326
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,6.686881145135349,6.966113913976713,16.320724708378197,18.368331264978863
GalNAc(a1-3)GalNAc(b1-Sp8,4.997911078557385,7.307780495471992,5.867872201232749,7.890763805604199
GalNAc(a1-3)Gal(b1-Sp8,2.7515541079845525,9.186278885744043,20.51642073202179,9.37129204872519
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,2.6862092526768384,7.223480123643083,7.56906606326038,1.7120879346088864
GalNAc(b1-3)GalNAc(a1-Sp8,1.7130213841339184,6.534773657072346,13.058307225000513,10.935349687557624
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,3.53865745398826,13.32734552927426,8.356857638041943,6.9292407758113495
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,21.225841586358047,5.590235387038734,16.010253200371324,6.740665458246666
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,11.220922020790725,3.6104350508860414,15.072457418417216,16.239518365292767
GalNAc(b1-4)GlcNAc(b1-Sp0,4.67667921954244,37.49089122319109,10.946258601420245,30.328155581942312
GalNAc(b1-4)GlcNAc(b1-Sp8,4.585119317240653,19.52405880360603,7.9766247120362115,160.73491552162318
Gal(a1-2)Gal(b1-Sp8,3.46411729437194,4.292004837194397,6.6594783106486615,33.85900950750273
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,14.034800424747768,6.923182835228324,3.6889855127573434,26.21649950716469
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,25.487458342029036,23.070917457627626,9.202926994168699,28.87298324805563
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,9.579971657230127,24.051119034170384,3.350896180004188,11.353908600235393
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,4.4466745600879465,15.955782129241838,2.741973154956118,9.201870650579693
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,7.787978861200124,6.99609411648147,11.391280047292032,16.029426730235915
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,4.7883896307457405,13.685398243474689,7.566338994960946,9.013231123557556
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,3.2840061544552603,4.334760567397776,10.047861866420485,24.475935157755803
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,8.845118737991406,13.219558397660911,8.735542980452516,16.17284881831275
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,31.32238451320929,16.517128873687447,7.535742736452766,27.306075404004226
Gal(a1-3)GalNAc(a1-Sp8,37.0373117615534,19.909223573237746,5.986450576092696,22.36242517334223
Gal(a1-3)GalNAc(a1-Sp16,13.333920926344204,6.705695698123603,3.2202783699549933,18.435834511330565
Gal(a1-3)GalNAc(b1-Sp8,4.183846951769784,5.650555616633348,5.214450754393987,9.01815521540668
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,4.9808576118141135,14.028890905883,7.767406012466455,4.496172507348148
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,5.275171142879311,2.6789978760723185,8.699789544389382,10.124921722495776
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,9.524997316666283,5.9071526716910485,10.392329697265527,5.779829880642395
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,10.615102931829416,7.314301950516764,16.707890948291475,2.684639288464413
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,3.642558140808024,9.19921050647826,4.470165734809696,6.239164912804164
Gal(a1-3)Gal(b1-Sp8,5.584110717249451,6.617229535777758,8.037688889382316,5.759027421651442
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,6.3273511574091374,9.10644013359044,14.83754370268769,11.823576377271266
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,14.277248686254866,18.12010279910133,4.443437277885217,32.14280303244409
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,26.40259868737672,1.0161859717427462,12.365067192565775,33.17686582739799
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,28.769382628875903,13.904516290130346,18.510551385876305,51.66507231649993
Gal(a1-4)GlcNAc(b1-Sp8,7.883406214902711,12.961690571931591,12.592561328286132,10.128711165905354
Gal(a1-6)Glc(b1-Sp8,4.428512289979556,18.30700744796921,8.022117770836246,5.159427460080453
Gal(b1-2)Gal(b1-Sp8,4.171453323083764,10.364613085237043,8.897074666943482,9.247512382077028
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.2278380942203424,2.8133072143830966,10.889425787891668,4.840048276876996
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.681644643645598,4.355530271868932,8.20829356499673,3.7417263167108654
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,15.0395121616361,3.3948848330981702,7.226704130745469,10.797289972488473
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,12.881707799401704,5.743372121193263,5.818405319322395,14.176470916510446
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,9.58073121739671,7.285873145112167,6.377599445650871,3.2898456985092883
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,12.38258269892972,11.594504737841685,14.460681922256171,10.982209474569919
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,9.071285928090155,13.358542001874056,10.073649751703703,20.65283875021783
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,12.260858180404833,12.715596350020958,15.555059648980224,11.320154784277296
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,4.182941582985192,12.995666040774262,3.978828925282748,20.983997697352613
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,7.171664370458232,19.800367311155284,5.100590686299628,22.73218414925926
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,1.8863525675670143,11.666426750580769,10.152119499395091,2.415997684187632
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,6.652812433099253,13.711300340564597,3.7047739961433552,8.102342522176325
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,1.4818845262592697,13.052445971668813,9.316691514114154,11.322599421032548
Gal(b1-3)GalNAc(a1-Sp8,5.953710736101196,16.919164664565052,6.299537580582143,23.66351977811342
Gal(b1-3)GalNAc(a1-Sp14,7.360257799153509,2.059569398361388,12.361307260797027,12.46709165747301
Gal(b1-3)GalNAc(a1-Sp16,5.71577056484949,16.589991685551453,6.7919853854868295,57.04238644236406
Gal(b1-3)GalNAc(b1-Sp8,8.221348557870545,13.683023381152527,14.154527252319895,13.371054026391013
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,2.3316109672284537,10.317603532636184,2.0319098323170413,8.648697160651919
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,2.5383731698012126,4.402885384608601,5.429685782191577,54.241115165681016
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,1.7278379175046166,13.571830512499044,4.321370192041688,12.852478410667214
Gal(b1-3)Gal(b1-Sp8,12.79901658279521,19.575014507104033,12.087648574302412,10.036160000385273
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.419811220195112,5.977913196300192,3.323630647725456,2.9740065781142246
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,16.442764900709378,6.6740600621610655,6.5890164195171534,14.51311497933277
Gal(b1-3)GlcNAc(b1-Sp0,4.7524883945150265,3.8341307658972728,14.225148856631815,638.9572209855968
Gal(b1-3)GlcNAc(b1-Sp8,6.930113645532813,2.1344045000889698,8.487698518984214,28.789080459901207
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.800967536252962,5.830216604538246,9.24246537325586,15.150239524921709
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,6.79655776079578,8.42682614407703,14.409439893000698,6.364772521989027
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,12.09050817859475,7.497106884436603,14.31763850229848,5.3593866813283775
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.636252770916758,7.418615499033492,3.9586562908602057,6.086467496216506
Gal(b1-4)(6S)Glc(b1-Sp0,9.044759657530985,4.616482115565193,12.200044079257795,23.468478381632792
Gal(b1-4)(6S)Glc(b1-Sp8,10.264718996437926,16.366811235826198,13.969764078776276,21.41569830122676
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,4.03634754037195,2.9824070088883965,6.690625788556706,1.258397038564
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,6.816067408398579,4.467164568549045,6.306584972008755,20.375244193281056
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,9.379115421465213,2.9983385471512967,6.068251482648572,9.148309976165107
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,3.956793211996304,4.513809875168273,1.3682793452605186,22.096314440101395
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,14.198562436739858,4.365077945371271,9.714234935392497,20.88487040936149
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.163670699867167,8.316156113052878,2.3432550935255247,6.792343685540332
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.693464516395832,5.259366819542064,10.381059866049322,9.699542440883462
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,8.50239458363544,5.7788278750250885,41.02092641571291,4.686723659444849
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,5.3544564096180665,7.971208857873019,9.304888462299438,14.655613165012937
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,2.0721395486710703,3.7697963662953216,5.650273905160133,7.259110296895902
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,14.494471878616336,12.379365580271056,16.52222926696031,9.09751465744904
Gal(b1-4)GlcNAc(b1-Sp0,8.857852673710864,7.269717080464687,9.12971744159332,15.999565459593999
Gal(b1-4)GlcNAc(b1-Sp8,5.156402608085082,5.643065843064978,13.203338319625836,8.149709492317276
Gal(b1-4)GlcNAc(b1-Sp23,4.408373614308721,7.003927726640248,6.535634797209827,10.179884169732324
Gal(b1-4)Glc(b1-Sp0,6.069877962186168,1.9847297958412395,11.10046920479793,12.869687807758455
Gal(b1-4)Glc(b1-Sp8,5.990602939326447,11.655452041105047,5.5277904790250565,12.515707533730678
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,5.534840966399429,4.433674538498841,7.124098658777816,6.0889077927955775
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,8.746351929185487,7.352244132689463,13.982828144161935,37.5336195766217
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,9.334013097046382,2.5292153440675293,6.4122668235058295,7.514909199052241
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,8.968722558796593,3.9015565808191632,4.509738263654183,6.793897564481429
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,8.67871921925503,8.978195473664703,4.9605937106862505,9.043210095240873
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,7.242543519372172,7.776072113595227,8.151962730533048,7.158128396212707
GlcNAc(b1-3)GalNAc(a1-Sp8,6.546833836799817,4.622304159453381,2.1998899614526355,10.697227855344886
GlcNAc(b1-3)GalNAc(a1-Sp14,6.494952793964961,8.492057919609357,5.185087419385197,14.75346264381682
GlcNAc(b1-3)Gal(b1-Sp8,7.1309541513858274,7.627514795571798,4.965866880683229,11.727542530158088
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.0018884501057195,15.351264776775453,6.768697856801312,15.421364872015493
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,11.531511610076663,0.8573040903514556,7.005951089847358,12.767670318164273
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.6630955285437725,9.50731937824748,20.860292801136964,4.0560379460749685
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,5.921128425111783,14.867045887325208,42.343421799889214,5.572563607233815
GlcNAc(b1-4)(a1-MDPLys,2.2830127921600982,15.572686746779866,12.935158975024875,6.490692223997892
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,12.733394019139855,4.6339940162348086,4.745163164300385,7.578204968801428
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,10.089336430608313,9.686262735570411,3.55067967859676,12.640202956440215
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,9.249398832536812,7.538543265777546,6.687623692064817,14.917701081684804
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,10.295719046283267,6.129107534475689,14.502777567619026,7.296993675480336
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,4.271564641517994,6.8361776966372085,4.211267083273949,16.258867818183607
GlcNAc(b1-6)GalNAc(a1-Sp8,14.61442849455632,6.035106634517732,41.9417428848141,9.668742133416456
GlcNAc(b1-6)GalNAc(a1-Sp14,4.641517416660921,6.6040854210900495,2.833006477225234,10.501775890891023
GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp8,7.508965247566841,2.499627471577852,3.771318263772855,8.387931154293451
