IUPAC,VGA(EY Lab) (1ug/ml),VGA(EY Lab) (10ug/ml),VGA(EY Lab) (100ug/ml)
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,3.2866234338349964,3.9355743904162312,8.89304510366575
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,7.8227483628943775,5.921742690852637,76.33703410518821
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.027527065649003,7.99701815491249,109.90926576211235
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,15.628752864165671,15.314104197411167,110.38283802181013
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)M(an-a)(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,6.867241054212864,9.429801908311768,11.50609955411334
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,11.260737251915012,13.246673327921483,58.792651394030564
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-Sp9,14.680249504322724,6.311838185703112,30.82259036431984
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp9,4.1824957864095085,6.711937232026732,14.382527078223575
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp8,6.8537857812914815,3.4463159794191807,9.145528071686183
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp8,6.728659075117919,5.279896797207937,7.472352443954088
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp14,4.231655690546348,9.749137386285346,12.684569995339489
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,6.791973366837749,2.6684763834755345,6.929753207245816
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp9,3.0116319090873884,3.935286044135376,2.1489225864372177
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,5.868237374416615,6.355188497794533,12.566579869472587
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,3.4814797174956142,4.387630313734278,13.48216819073748
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp0,3.929929462789377,3.2824509912563835,21.4489827166698
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp8,6.72433993160916,21.174366806668235,5.582214196594998
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,1.6610951186892728,6.436375491623112,41.94099714276193
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,7.202466771414727,6.497589928837724,5.018271355755847
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.884846109340707,6.614144390370287,10.739953125906405
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,5.153686228322403,4.462133392597472,18.796934222544547
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.500224319871911,4.832132561906115,12.028511151011164
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,1.8397251993617587,6.465023170621025,3.711000823115862
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp0,8.564903805793739,6.246813496162125,3.6006286043782216
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp8,2.020775271193383,8.610567523059483,28.37434372966477
Fuc(a1-2)Gal(b1-4)Glc(b1-Sp0,4.995316471372617,7.467341900290446,17.107745802316252
Fuc(a1-2)Gal(b1-Sp8,3.7726526276834216,3.7973363158710485,7.786863948128707
Fuc(a1-3)GlcNAc(b1-Sp8,7.227234179304,5.404018454431237,11.184239199091728
Fuc(a1-4)GlcNAc(b1-Sp8,1.5886870603845746,3.575247363936286,8.401294957524923
Fuc(b1-3)GlcNAc(b1-Sp8,3.3700920679807336,3.8715917781536136,13.683532235348933
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,6.14087645013587,5.309296599048375,19.100112434289482
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,9.99809085609181,9.382218243171486,35.71708592564629
(3S)Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp0,4.623946205263073,6.0045652967138325,26.544609139883146
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,5.1404562955701385,13.622949560790179,3.82065412418694
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,1.3515278474748391,4.28093545258121,1.6497988107139907
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,2.895401076419866,10.258141805414864,3.1120534982280272
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,1.1922177457718748,9.41535437091987,8.214700061627438
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,19.456096312895525,7.595621055581968,4.072830295486587
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,6.344405437535759,8.527667586939197,14.393145629170125
GalNAc(a1-3)GalNAc(b1-Sp8,7.105054950467782,3.899384315824737,125.37876157247156
GalNAc(a1-3)Gal(b1-Sp8,3.664809445137176,9.348150318423068,117.34161389897736
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,6.9855063753460325,19.06766155737684,98.31149869123057
GalNAc(b1-3)GalNAc(a1-Sp8,1.4402125152791638,7.795929034384978,5.995758936323218
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,16.895416294368136,13.565371955214985,60.69231958534087
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,3.9270260506520778,5.429672925999624,853.8659651483847
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,7.802169314310392,6.194608351354147,6.011891529294263
GalNAc(b1-4)GlcNAc(b1-Sp0,4.515026497153697,3.3662087110972143,86.18918914701538
GalNAc(b1-4)GlcNAc(b1-Sp8,2.967711385338313,2.7617650455219147,77.56325435812049
Gal(a1-2)Gal(b1-Sp8,9.489841235192863,88.84112433021467,39.49770967592088
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,7.985565575618301,21.59957026817893,33.14180823381049
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,5.988725421434263,7.221698329802157,2.0674275954672368
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,2.9417654279927414,10.447258652233444,29.932282650565345
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,8.175941903485283,8.604116309602443,7.230229899064988
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,4.1900597728433375,6.1979741262098464,56.705966702242286
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,3.129236254530279,3.5919419399539345,31.90811647510951
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,6.315056175258154,8.329456836383113,113.4698937641464
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,6.2688584938434495,5.344802404439287,13.44186899678265
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,4.288970549657966,10.608937242210768,104.87152613410295
Gal(a1-3)GalNAc(a1-Sp8,7.043008011022932,8.655488975740576,10.384912676410266
Gal(a1-3)GalNAc(a1-Sp16,1.0266115575035228,7.7723783168345575,4.722618616121078
Gal(a1-3)GalNAc(b1-Sp8,5.208222107399034,4.044608753534347,11.327073221085513
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,10.937212500564305,15.664640288454333,45.13537161358786
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,73.26003669190997,20.724782681370034,61.92353204436271
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,5.0847074534005126,14.794151391090331,41.152172232854255
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,5.672658626546582,4.75957279131577,128.98411065107658
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,4.802642983729539,0.8288770048485501,199.63031320959863
Gal(a1-3)Gal(b1-Sp8,1.9622267461568317,5.219089928649762,37.52570794632812
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,10.381285997529409,9.128337320080076,25.997851834895176
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,2.481453831090413,2.754142685119995,15.139713956236653
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,6.555265049497742,3.4205018447590425,28.28837465632608
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,5.593735260315771,4.465576529687957,152.37518115726445
Gal(a1-4)GlcNAc(b1-Sp8,2.7422379818620146,898.8520298090202,23.870420695688786
Gal(a1-6)Glc(b1-Sp8,1.8866958958277624,3.1705666691197854,70.33492092672866
Gal(b1-2)Gal(b1-Sp8,2.553481211176868,7.088846048723347,25.912575285242013
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,10.65466956357745,1.7819557745634396,11.432839907149056
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,1.6277763797585951,1.8033620220299653,22.102888884261255
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,6.120974003307536,12.754095646235893,49.33962661947459
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,6.781723041135384,1.7099288881412562,2.6749561641268302
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,8.875307996298869,3.1733811621045365,26.588973863787327
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,3.703907420549272,3.0983983769844783,23.78470901740248
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,21.21034732347634,4.781770920467979,61.157090617271564
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,5.9600323530301935,8.73952525293375,57.583338150624456
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,12.652946466172745,1.7220623708700795,23.581028095254144
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,6.632235767069807,1.4136788638159594,7.251711091183928
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,2.7666992938336894,7.146103933554745,15.69235827366828
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,7.302630926533723,5.696624189816282,19.110340118964405
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,5.983290047568595,3.169922723032853,26.50640957647475
Gal(b1-3)GalNAc(a1-Sp8,3.0324221017749684,9.014351240614417,30.01045467703715
Gal(b1-3)GalNAc(a1-Sp14,2.778599063527038,5.1677045802915975,74.23128640707503
Gal(b1-3)GalNAc(a1-Sp16,7.875539078850419,5.672488784402022,19.736943010591904
Gal(b1-3)GalNAc(b1-Sp8,6.843170360293539,2.3881613666863712,51.887093457011716
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,3.1157991489610843,3.87248126431878,62.18839719188634
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,14.375734858434196,8.993531175378225,12.402374312304135
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,7.408982554249027,2.3281345815910144,36.12359259001198
Gal(b1-3)Gal(b1-Sp8,3.7713739967461786,2.126335936926876,39.3288448657704
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.541568799481923,7.504374950820353,25.36538820118207
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,16.29594919992899,2.6736786174046223,58.28589496293245
Gal(b1-3)GlcNAc(b1-Sp0,5.669370313285829,0.9832525803000394,26.67322251739559
Gal(b1-3)GlcNAc(b1-Sp8,6.662553677332287,6.201125211335975,50.70349982340958
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,1.5063474530023582,2.819313295231068,4.5402060412129694
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,4.994480250903655,6.462174802327268,16.431901954125742
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.366928414742437,21.297581406817066,28.54597646493576
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.0932976088095088,5.658879680864406,7.789413515096406
Gal(b1-4)(6S)Glc(b1-Sp0,2.7408365175313434,14.586390018209903,31.259382887169426
Gal(b1-4)(6S)Glc(b1-Sp8,8.147875461329367,4.902414486335621,63.74196672739102
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,5.307160457579927,9.913999612164606,22.033371207481323
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,2.020545524522196,4.778230139828623,43.89143062120254
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,2.76288309123519,1.7717890795746571,75.63875626101564
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,4.093933448001635,5.198611703137677,17.907580847856032
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.6476669612233104,5.028572747393968,128.32476954523108
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,11.437663634202865,9.92604307444982,48.14119735351422
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.105157279163212,3.072198317573265,26.61936367402496
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,3.665895280714748,4.0894046953682635,26.21505542830615
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,5.417244445518405,4.94229013337946,31.5111961667066
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,5.6266995687229215,2.767013450154031,14.678872836467395
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,4.185581265387965,4.241772501659339,119.81745247532108
Gal(b1-4)GlcNAc(b1-Sp0,7.533728746554831,6.819195602610817,200.13421390268746
Gal(b1-4)GlcNAc(b1-Sp8,11.315024112067404,3.366456328124082,6.70930738675756
Gal(b1-4)GlcNAc(b1-Sp23,7.406482147641571,6.444151139082109,51.987676073149004
Gal(b1-4)Glc(b1-Sp0,2.3716127831779934,13.090558929593751,48.734617831852006
Gal(b1-4)Glc(b1-Sp8,12.952582002410429,6.898375981103582,70.5225290059377
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,2.377683626802922,2.8942150582383093,24.4691582189192
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,1.3676742180309849,3.2194728682140945,96.05343983326414
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,2.3684650986099243,10.776206844092366,10.134690596494114
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,1.8177459070233053,2.9449024715033763,4.002562972646371
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,3.744888422458899,7.764210820757426,4.7706010935031244
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,5.456920732656835,5.3300810741176035,3.766177242576353
GlcNAc(b1-3)GalNAc(a1-Sp8,3.220980028267794,4.221804929174252,54.55340431876519
GlcNAc(b1-3)GalNAc(a1-Sp14,1.500674992572795,2.18065643690916,16.516513320588167
GlcNAc(b1-3)Gal(b1-Sp8,8.760476399288986,7.977305995551795,5.481987647134312
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.9472995044899446,4.18419690661581,11.337867091300723
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,7.81349699617058,2.234393700014988,2.1012876417409743
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.223800975263766,1.713267878208189,25.75047373795609
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,6.7854756740654025,6.250909810779549,29.030031292037314
GlcNAc(b1-4)(a1-MDPLys,3.86399341614346,1.7671058627032097,35.471529607125824
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,3.650457152649972,6.321950452721592,10.665733481692405
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,10.340993123929957,5.666319254080774,11.118710673005216
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,2.6233301754004703,0.8348035078188564,57.79880000180939
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,5.442576403383477,6.9046870006298375,26.956977484688448
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,2.8448977267791813,7.44679406473013,7.41179043973181
GlcNAc(b1-6)GalNAc(a1-Sp8,4.315298947832775,5.218711648162472,85.93450221482634
GlcNAc(b1-6)GalNAc(a1-Sp14,2.945965132600873,2.414903331398581,91.52854169606978
GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp8,6.347084743407798,11.70581582330624,15.536115584099464
Glc(a1-4)Glc(b1-Sp8,3.520201827902321,9.242948490020195,40.60035964705241
Glc(a1-4)Glc(a1-Sp8,11.950770366242793,1.8841422741307632,13.92022718956722
Glc(a1-6)Glc(a1-6)Glc(b1-Sp8,10.095168726136613,14.488711321117096,18.583690724395925
Glc(b1-4)Glc(b1-Sp8,6.14599893121533,6.619565776481607,74.01407155635431
Glc(b1-6)Glc(b1-Sp8,7.5101209340018835,3.764152914335448,28.753061135512155
G-ol(a1-Sp8,3.887193234520265,5.056758861415079,29.456070952337946
GlcA(a1-Sp8,2.4084625723685225,5.0952869931437625,13.05931488019183
GlcA(b1-Sp8,15.130226752762113,21.21094152153551,13.58554936010442
GlcA(b1-3)Gal(b1-Sp8,7.496389111654584,5.664535456681333,8.673200349159885
GlcA(b1-6)Gal(b1-Sp8,1.9473918403855088,8.747525514633624,13.858106979069438
KDN(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,5.458623908016255,7.083308925154028,24.61894273188476
KDN(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,3.5748813155124446,4.290479638688435,10.949775345640656
Man(a1-2)Man(a1-2)Man(a1-3)Man(a1-Sp9,7.822974538445513,9.673298340104372,35.370152017519594
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-Sp9,46.65831144644358,409.18026329920167,544.9444467399508
Man(a1-2)Man(a1-3)Man(a1-Sp9,5.132254688000204,7.112574282388903,32.20353113045207
Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,40.64802272653205,8.804700939223697,7.485616496264223
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.936330580136747,6.252651788574719,91.88863118490751
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,8.937039900464809,24.774791583835807,60.550384560979424
Man(a1-6)[Man(a1-3)]Man(a1-Sp9,12.595671779623348,10.879837574461613,26.58036132241246
Man(a1-2)Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-Sp9,1.5451573757495856,7.252008277884103,100.20218253502618
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,12.958392586916911,22.72205875942289,127.8944601949172
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,2.784199703685063,8.747842175978791,19.897198050144308
Man(b1-4)GlcNAc(b1-Sp0,4.186938228487096,5.684222170989322,19.860341276251177
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,1.8982575527748289,3.3488989686910524,31.73753730521637
