IUPAC,MPL (0.1ug/ml),MPL (0.5ug/ml),MPL (1ug/ml),MPL (10ug/ml),MPL (100ug/ml)
(6S)Gal(b1-4)Glc(b1-Sp0,3.5235490842567616,12.59023887409078,6.671292917356189,4.133533562119297,5.421082475852951
(6S)Gal(b1-4)Glc(b1-Sp8,5.180119194574589,3.6755691617081516,3.724498448001648,8.270528622564989,3.4691050781625723
(6S)Gal(b1-4)GlcNAc(b1-Sp8,21.422767624869717,9.213778344550082,8.628484946385433,11.669553412870323,5.0013573550920505
(6S)Gal(b1-4)(6S)Glc(b1-Sp8,10.509648475686523,1.8780746639399977,6.821823014598082,7.795281098630547,2.185811431901959
Neu5Ac(a2-3)(6S)Gal(b1-4)GlcNAc(b1-Sp8,8.076335719196331,9.072808003589623,9.556612473177934,19.048281724869348,33.55434212601717
(6S)GlcNAc(b1-Sp8,7.12653359425184,4.6335847255841465,8.843409429767457,6.039027701542689,15.969377421464074
"Neu5,9Ac2(a1-Sp8",3.3137022119023722,4.694394972997053,5.007885007582213,4.409055562513738,18.629794681012108
"Neu5,9Ac2(a2-6)Gal(b1-4)GlcNAc(b1-Sp8",3.6675657726435715,2.0847101117421563,5.492418249050231,2.24469838712614,34.635019082281474
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.6928514163964135,7.18241859096457,5.9836394106485615,5.315368502120384,10.402333983294314
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,6.235525569067932,18.474222027823934,6.1527450039257525,6.429785242914416,12.401379343275964
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.48633447295794,10.245481674824598,3.822839957740826,6.792491133290732,1.780646843846414
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,12.838337585885712,5.31439034595377,7.737780806913147,1.7625609065126329,13.281207869109668
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,12.178746621984544,2.9586903413222116,8.725077681411587,8.34390946274587,2.7829813833369395
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.426919974841473,9.76124830166033,4.431435416337091,0.9384935197787718,9.232197330538376
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,7.58814173359767,6.404559515428572,11.818916828083973,13.097432032527106,9.37482300881818
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)M(an-a)(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,8.449362812021189,10.619506615775533,4.1804406306831625,7.260048895783478,12.281475760503428
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,4.418072617009215,5.811297287396334,8.307891517707741,17.544418938867697,4.7566378324575345
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-Sp9,17.354628479529605,9.880489068318765,113.18267272900036,167.93198402942954,311.5560509998271
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp9,19.00844132981888,3.693646012636664,16.65031782607069,35.7138069281336,21.861138816230522
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp8,1.8789596740395105,6.113522470992754,5.449316542695977,5.892950316762676,20.412940812366205
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp8,5.720950229929753,17.894990960694283,170.345912727437,798.7822471233511,96.64297586437843
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp14,8.718071330670945,7.664129845531497,4.331800508256738,521.1286758707078,215.13440773558307
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,8.203118225203548,10.660832770786092,4.52112920509541,3.539756301757698,7.729452101539928
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp9,9.331761237256698,3.3597241910609257,4.118624268187139,11.432773465896197,4.980695852990825
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,9.280928529471968,2.322722673214925,4.911377041455206,4.016805522219531,6.156622701340942
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,1.4032592736791951,7.003003131514367,4.699613767818227,9.3213237054884,13.03735629064293
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp0,2.7378943399383897,8.914648950790678,3.73979847719097,4.070004681713115,5.992989483485402
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp8,1.6700527995644987,5.33206479478948,3.4311986296093866,1.9015881126048333,9.024521798226582
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.60396672872587,6.565227486474978,1.3800381407772924,17.287639889696713,9.336848417028378
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,11.675870071612088,10.171376906299374,6.14374657592309,16.346504595376512,22.245637777102466
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,7.167818364223522,4.023644379063174,8.866763393473027,4.035110227635311,22.72569564626533
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,9.936901952276996,1.39567313747405,3.1077151354867394,2.7541116672773653,67.32975785975569
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.501443834349307,3.396378030956898,5.423171016035393,4.366914597668857,18.155462660289512
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.559936063096248,2.535169754178208,3.0751150184451115,5.529671416624444,8.123699452425166
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp0,1.219674847380803,8.137988275980742,2.191421951420282,6.1285538636777925,12.032182093314194
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp8,6.344941365305643,4.954773975335977,12.34872958766071,6.557419298461343,12.340746976041071
Fuc(a1-2)Gal(b1-4)Glc(b1-Sp0,4.267184796697543,8.261334339509968,3.4287674947907067,6.432465265808544,11.554032197029695
Fuc(a1-2)Gal(b1-Sp8,4.927505678924511,4.14636383543863,4.600989656584764,6.3951559613507545,1279.9520309149013
Fuc(a1-3)GlcNAc(b1-Sp8,7.624362469249477,5.5249613893070215,8.18121325247667,11.950156039985455,66.34053042333332
Fuc(a1-4)GlcNAc(b1-Sp8,13.865589992135213,6.0824281579535855,12.17748549698034,25.486213683610764,26.61531243081653
Fuc(b1-3)GlcNAc(b1-Sp8,8.684049249198202,5.067290749174225,7.691914474899383,11.780207456966385,2.083992064924112
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,6.41616883532012,6.848925860795008,8.156533269870232,7.100000567840352,64.06282825513293
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.938995866427064,5.113188705934873,12.378214531856651,8.937084055169597,29.62191741806228
(3S)Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp0,6.945364329056708,4.330604884135702,6.456186058089299,4.375614940782609,8.365079763516901
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,7.432732409417151,1.0707933923809256,12.987742801163206,12.311465951265376,1.9145669327552937
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,3.3276477908576787,7.141018790060699,4.278628243569037,2.418026843661311,4.684948377783901
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,10.371206588113713,7.20654391710525,2.998779810050524,7.84466030813312,10.480697922490624
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,5.851616024868704,87.93683883009439,1170.4250446106923,260.6211543664715,1307.8962282277726
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,5.785213952252188,5.7163338317345795,4.01772883812069,7.5348689362633765,3.927776004623951
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,4.231731408753782,4.9227323838833,8.391471287910916,15.681959755613036,4.804550252625113
GalNAc(a1-3)GalNAc(b1-Sp8,6.453972076429626,3.3173067203179865,6.097570763837013,2.885611300342905,11.946118724506302
GalNAc(a1-3)Gal(b1-Sp8,4.6746530512078355,3.2629667834656235,12.848466447368985,7.486534538089027,23.7034800293122
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,5.309921059912284,5.959204456063466,2.9136944349056235,2.41046748629806,19.49487555716026
GalNAc(b1-3)GalNAc(a1-Sp8,15.029849746726306,300.0000065408352,1788.5100361943964,1192.1586548368346,1061.036782423505
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,6.0643157098857055,3.432738480547759,4.665458528644313,223.34978768857783,618.617673775761
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,7.884761270271088,11.76115406312946,20.041230143111648,5.06061346569436,25.69775163996201
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,7.450269857528664,4.8374255194955325,3.787847742452118,19.96677564061107,52.30216983837596
GalNAc(b1-4)GlcNAc(b1-Sp0,9.109650766449123,3.0954292662730984,19.039910966353453,16.836930004482216,29.245821359697427
GalNAc(b1-4)GlcNAc(b1-Sp8,9.617854032648518,14.480693470128848,18.910038677996827,7.454695008516443,10.772035029456305
Gal(a1-2)Gal(b1-Sp8,4.523190602052933,11.160872444205845,15.31586103431667,7.058407772472466,12.411575606230107
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,6.895133204115787,3.0201896280145664,4.634714267622133,14.466195093475676,17.609756676224503
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,9.009607925755331,6.159787626953263,7.691396927032591,5.173830301945858,29.611920190974907
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.884873056334066,16.988855236497447,6.211514922236495,7.809249586814738,17.537546129851428
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,18.355370459895386,2.8284270921898145,19.75388753593834,7.65524972660374,24.57148619319756
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,11.923910289693847,7.44257944017619,5.569352772315665,21.076087924944705,2.954833938227324
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,3.863450402058591,3.1571729532394333,2.375988899209477,17.070942597779027,13.508089681464961
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,4.397578298999728,4.230384117311335,3.814174627622585,6.1498665900841845,569.3948159545612
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,7.4664156547279585,5.0852728752578615,8.138555281037291,5.490305874524015,464.27520434301687
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,7.968914695239246,11.012055351749739,8.84597104599979,6.955981754516518,3.4543269759341952
Gal(a1-3)GalNAc(a1-Sp8,2.738493564596026,20.965236087310505,527.3120589505191,1549.5009635623487,2052.7285508657887
Gal(a1-3)GalNAc(a1-Sp16,9.473942299979102,12.954188435277088,3.2270203707651652,99.65822269894907,203.4851246874908
Gal(a1-3)GalNAc(b1-Sp8,2.0990886133431093,5.740721457200888,6.924204440162545,381.1579997494341,215.7036966421513
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,2.5179970485817984,6.806907604044577,0.60603816711504,3.3691362160797333,21.80850012134152
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,1.645434318298162,4.2069849686761005,4.974960790800265,12.094106102112978,14.250083789461286
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,13.453780754463287,2.6495022004142608,3.1768270223605137,3.968535995700016,5.400864052090802
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,3.4360208861413883,10.970727603035273,11.338335058956703,4.795861108984148,6.749519127253926
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,2.67037920200484,6.189319712954459,5.602432440392893,9.166753506512917,9.576579242610572
Gal(a1-3)Gal(b1-Sp8,3.5515651961494408,0.9077817836168816,1.6563674612436297,67.16392972774405,110.62587386316409
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,10.833008814229169,2.8211844137997484,12.764206169434635,8.310683563692775,31.844982669488136
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,14.90800502068155,7.417220751905665,8.449331921518995,30.161175189084826,26.87890241769557
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,5.111397932725127,2.819425201466901,6.2501711903888175,5.571040076742107,20.61263993142321
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,6.4363022505161975,12.26733682331526,28.6228108132162,12.347977669507944,7.622457205466432
Gal(a1-4)GlcNAc(b1-Sp8,3.959812145796819,5.172447734793128,157.05757222459417,835.8121833490753,2219.662013505953
Gal(a1-6)Glc(b1-Sp8,12.690107140866324,12.445058965006954,16.48253078613334,61.265601855581544,436.9766481374377
Gal(b1-2)Gal(b1-Sp8,7.233923242784673,12.181655763072605,1.9281652652197647,3.9876582050120764,14.103755950573373
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,2.9634537311499694,4.13322991567531,4.537021606278001,4.844634129546469,36.673324450067746
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,15.099841192321648,4.24783936951089,17.74614395925211,17.790459474556375,30.52568609013229
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,7.8981856133228465,4.2077393942591135,5.2070117153059545,3.053831416434072,13.923800272794313
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,6.157415377954181,4.622922476367088,7.871490463427702,6.341511298841414,21.62375488592733
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,3.7518645963262895,5.058257332982052,7.5601804270797635,7.28593485348082,21.98416511315586
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,4.112383946893476,8.148891657714351,8.064517609875992,9.042423784767738,8.7752285643547
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,6.210335920799018,11.763467058652381,5.081585205753543,6.7043773178424235,44.80231715677032
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,5.559338467464751,12.545561428515926,8.489570363098478,15.54500661999968,11.900973869113988
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,2.377031772855944,2.298178042674965,1.7149126867958393,2.2978536173278266,11.184933360664244
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,2.367413180914279,4.052419025306569,2.9561813825722343,3.0923335428119665,10.962398631382332
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,5.630525135959048,3.0499886021645035,4.996707356766724,4.857516806627294,10.769107338857484
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,4.740240353522874,2.479635385831289,5.615592665293662,8.551911050120122,6.240916811588397
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,5.877876515304376,5.2026599276235626,3.3251204193733126,8.292724985341064,17.840415615370816
Gal(b1-3)GalNAc(a1-Sp8,21.941141766173725,39.36162658918547,1297.6531957843872,1216.8941566669855,869.1568160074597
Gal(b1-3)GalNAc(a1-Sp14,6.0893020262314685,82.20065128137674,386.2952459536369,704.8769102302653,1491.6896023769516
Gal(b1-3)GalNAc(a1-Sp16,8.918457338389112,37.02818209764935,136.55372601807662,383.6923811031109,236.6490077174041
Gal(b1-3)GalNAc(b1-Sp8,19.47772843812049,18.499575370329445,9.520862440101382,165.75792246352208,948.0802373709648
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,10.735125413139484,4.904837023711047,10.795469009110567,23.86535010693676,7.70692119201937
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,18.817059776414773,7.7578027202724495,15.991285939405664,1.5611475744357897,97.85597042272396
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,4.581233754496005,13.308539704108536,3.1612842063524758,7.511157815044233,38.22082979576276
Gal(b1-3)Gal(b1-Sp8,16.510765429561395,5.027423451762677,8.860427457474422,40.33594216762469,58.47869020001358
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,1.940913057472338,2.470265207759415,10.342645390284183,3.0964502100523434,8.194135323306945
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,17.343935251719348,9.83150311138468,4.238739322801877,7.495874273669928,34.685873893656826
Gal(b1-3)GlcNAc(b1-Sp0,4.020411851622499,8.845046660136957,8.656896008385447,5.336372940802893,21.726030615274205
Gal(b1-3)GlcNAc(b1-Sp8,10.831300526098715,6.392672525819299,9.330024079059676,1.870022312701102,128.42197252436668
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.896925540654571,9.58858237662552,3.7353943450904,19.890697707115095,59.31681657879601
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,8.014270795431104,4.3811360159209904,11.956992705804675,13.196370728442748,58.943359992305076
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,9.84251335326332,3.906424443144862,14.177092698316768,38.066263539386135,31.646791671510893
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.480147313333221,3.0921754040103613,3.7364795753043527,14.156857471528358,24.886510346553017
Gal(b1-4)(6S)Glc(b1-Sp0,8.259777355907765,4.260926244667937,5.481694839113773,12.96544138325032,9.004390567338053
Gal(b1-4)(6S)Glc(b1-Sp8,2.6660327547062663,10.273755467654787,1.7788675770463367,22.66620570649543,6.585304782113964
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,5.503568409677492,4.0090710220698265,1.571680424206306,1.4100857408919016,5.335694941539167
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,8.610041353123691,3.2684278589509463,2.2114473742702256,4.923323611393019,6.329113341271956
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,16.421705128782072,23.337479179405044,1142.806251240991,1661.8097760199469,1303.785008343452
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,17.637260413586535,46.91455211214514,348.07226924944723,1636.1398528685957,4104.413425464989
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.848576049807726,11.317088068455007,17.804396299229023,7.38022113777772,40.73448678752957
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.822782893943405,12.131694396462786,6.332513902800896,8.806980141673597,5.114283622040012
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,11.133755902359871,4.074972869030336,7.533813824794625,4.785272070547992,16.252384168689428
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,3.816913343156569,3.4169565420122026,7.975127197470478,2.1664821306671165,13.666629138495223
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,10.639416538670432,10.212570057328042,6.85011627443895,17.905495824001445,149.34235373225238
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,8.03052913755792,0.9242078892219018,3.317343638616068,2.858161545906741,33.57126238092883
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,15.662674076579854,14.072944206881516,7.372047544836727,3.815127296259805,366.842253488784
Gal(b1-4)GlcNAc(b1-Sp0,15.659398655652998,4.3938405845569735,8.397946073495197,7.4332137031479695,18.103738138365237
Gal(b1-4)GlcNAc(b1-Sp8,6.417058000556015,2.2223225613458286,5.3267827515771655,7.16724135279165,24.116469350546176
Gal(b1-4)GlcNAc(b1-Sp23,6.952652717248772,3.3480267485739508,2.9489516018409008,2.9629539736553454,3.770023388963697
Gal(b1-4)Glc(b1-Sp0,12.187090526317869,5.7487233666846915,1.2002153945577292,5.3680796978528615,24.40072768032061
Gal(b1-4)Glc(b1-Sp8,6.877101566006327,3.6981616769912353,16.897784035266284,1.7896967310599503,10.493584346121537
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,3.947265831243192,11.824950260466213,12.77556625369303,10.059059945599623,9.5034489477505
