IUPAC,ConA 0.1ug/ml,ConA 0.5ug/ml,ConA 1ug/ml,ConA 10ug/ml,ConA 50ug/ml,ConA 100ug/ml 
(3S)Gal(b1-4)GlcNAc(b1-Sp8,14.422229004098728,4.25434024370015,4.55077509808311,40.935612017441336,18.458970140535108,2.317312115900489
(3S)Gal(b1-Sp8,12.119745683937975,16.295247066834143,2.2287967015110812,28.492328767933305,5.6998696665654975,22.72618960353525
(6S)(4S)Gal(b1-4)GlcNAc(b1-Sp0,2.61800110946628,5.832712709366031,4.103680354165838,67.73750453087308,10.168971460444428,200.43413013185486
(4S)Gal(b1-4)GlcNAc(b1-Sp8,3.833104675933944,5.147310424791443,3.2807486000403427,16.71944700667962,50.79032137858549,6.967602950979643
(6P)Man(a1-Sp8,18.71618285281434,5.876829388085612,6.955443083417944,83.93378864536862,44.847504898591254,28.276710654353
(6S)Gal(b1-4)Glc(b1-Sp0,7.655476968593574,7.0546696641302775,3.0342361689833366,25.69368451325469,46.2323323285411,22.094220612545566
(6S)Gal(b1-4)Glc(b1-Sp8,3.0115430496673965,5.5803829715501285,5.748076502622421,18.533706243580514,17.38397897076019,33.61631562147316
(6S)Gal(b1-4)GlcNAc(b1-Sp8,6.702842896052883,7.191734291995683,3.2594516379293017,24.154191105616995,15.35505264733731,11.997592503081608
(6S)Gal(b1-4)(6S)Glc(b1-Sp8,10.094301894633428,12.14955462980022,10.862568583097653,18.551650935698373,31.72340071696549,232.81929496094884
Neu5Ac(a2-3)(6S)Gal(b1-4)GlcNAc(b1-Sp8,7.169156605208174,1.8921680633601263,6.511861932657969,23.582310178093923,95.17125505733944,24.001522904651274
(6S)GlcNAc(b1-Sp8,10.23621254664053,7.2393880800336525,5.686902718234832,27.31300507357563,4.48397515381162,34.683275930722964
"Neu5,9Ac2(a1-Sp8",4.345059497482931,5.1154894066126895,1.7954625300091005,10.684432499669798,26.059049309644784,25.99286963847008
"Neu5,9Ac2(a2-6)Gal(b1-4)GlcNAc(b1-Sp8",5.503877146385085,5.772877549007367,4.441856351421853,35.345697614938466,2.720059659119047,141.8316421016834
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,98.89296780064795,469.9881666631076,413.4943499873726,4640.517623833752,589.1127838976952,1922.8912809930407
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,34.301909601979844,428.84176968140883,413.2236378307885,2388.1678466022804,2761.4491692614565,2356.3796699984496
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,20.196209516556987,52.2636372307408,387.35716034352026,876.8729212536442,14898.172394084424,603.6817448217257
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,30.20660369040473,75.04688799295101,218.69915452208562,841.8220527437903,2229.7689554410517,4002.792244346041
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,9.181975085459596,49.90387823301744,35.84608373405921,322.64966642730616,11431.14552505438,3226.1670725063586
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,6.074358222890709,17.8438041364503,7.717022196633451,214.00180735260184,4324.938840414552,3859.380705426693
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,3.3412568287746587,3.3801415290881978,17.423335188093642,595.3460622738976,1952.087882882608,14617.536156971611
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)M(an-a)(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,7.759514837228338,19.680979133247746,24.81942985154643,274.9796397097074,2664.866046431809,3808.9444002185246
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,13.002670961896,21.085700062423843,41.83270443431989,77.46438426673902,5769.082074453349,12929.248853493045
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-Sp9,19.747428826284363,14.616198494022546,10.033633978607485,50.90004105816123,66.97620839340404,61.49935335960186
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp9,4.2651036496784025,3.685082611918853,12.5812905693335,15.990244579013305,20.359624568084108,95.93579451874308
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp8,2.0770565621812005,5.642263917007664,5.346406783610214,14.72468227534977,11.399557509065875,26.30750822167187
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp8,5.527535717056314,6.7404991004623,7.723503556892648,12.85317182449506,5.386913363188609,20.526143350290308
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp14,6.687827765425781,8.028851176175,4.021518650439579,42.1843573163778,235.43516974723488,378.7324494550827
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,4.779458150948349,9.677532504164834,13.989900978533294,38.62517859388047,20.94527767135112,62.89104242518704
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp9,2.8747090177384327,4.211367836681252,2.9226085418965493,17.664895268370422,53.635841527160395,30.468548313014537
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,5.929256693436928,4.311994267447487,5.953417142280551,238.45821029111684,14.928597269530492,25.79719821781357
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,3.9746459141035486,4.8626413922030745,4.815285109852449,15.944178780644858,55.52904891084035,138.45049682199294
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp0,3.273578553993572,10.575540516170637,9.347893096798163,9.45761793000753,8.478627467540536,121.79837507757074
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp8,8.6795417200449,3.650698361501082,5.694365573383336,16.637794257352738,7.283586577366939,62.510511644969256
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,10.580667403335196,2.424716383930296,8.186349047601542,10.843144692231428,20.232623583769342,104.58491721999563
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.591269960479336,12.429303788594398,11.02369687245768,95.42886424043849,128.64575025089852,52.59966377104158
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,17.931019407161433,10.582949489115345,8.613558714995026,8.292110347141218,41.90076902821513,23.28312878838809
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,4.793241161173375,8.372293899523596,4.899371482394454,57.38850737011017,12.544979994404102,142.67434045981267
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.211657356989872,6.393176194128134,1.6611028194144593,4.90647639010592,10.796981322071767,29.167124318929282
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,1.8277357513236825,4.984368182628566,2.565814342952359,5.015492733770032,5.2987487147949714,842.2736445439291
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp0,2.9555032103969503,9.513437389468297,3.7712739213692745,35.58109542124628,47.35987728735512,13.093758597387831
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp8,7.318125055413216,8.782588909123929,11.710862163678074,17.285634653569037,18.79719092745866,101.85283099715902
Fuc(a1-2)Gal(b1-4)Glc(b1-Sp0,3.593940773950877,4.24326832160855,1.8083003702832816,25.936392464948447,7.1179318293073255,15.97215780986834
Fuc(a1-2)Gal(b1-Sp8,5.927113387363756,5.8192493756354295,6.8041402285054815,12.842937810946285,16.314833950120374,23.172885350106274
Fuc(a1-3)GlcNAc(b1-Sp8,4.010596691266774,1.909861986942164,6.710366750533585,19.80414048044416,10.847179548427926,2.1322869106117013
Fuc(a1-4)GlcNAc(b1-Sp8,2.9291398561124886,6.7232491502125065,4.4608023996997055,7.323408921624782,16.071108542557553,27.99189597691621
Fuc(b1-3)GlcNAc(b1-Sp8,3.703758947339849,11.663650790775876,4.634730245566262,24.792179614077234,21.2975203130161,33.362781195218
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,5.663805024009907,14.522773086059232,11.99356396555391,10.407952087546649,17.543199701000017,36.651054259779855
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,7.4190437615526275,5.196028247292988,21.337570631712826,2.897095169303217,15.843618396692126,8.043361600050511
(3S)Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp0,6.3799358860414825,2.6705680948379995,8.73377942297415,14.348317232228528,3.4665046097137435,38.25185239866421
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,6.239128984281379,4.061399761166094,5.272071282001028,15.877669843105648,11.766903447771066,19.030677103560976
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,8.729020826912183,4.1056151186515315,4.1664879466004265,17.944028762237306,13.110823161895695,29.789218639523487
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,5.125453140942763,1.2578072093263462,6.017496101646711,24.588840911004052,21.738074970659213,35.873894605409106
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,4.686468899128643,4.739695200027807,5.321811297543985,16.609954445251606,24.491359895141247,8.019574049941793
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,2.213164362588864,5.153778449108963,2.5071655197320584,61.308798158794716,20.46812964041089,22.562428799278266
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,6.449901315265738,7.445802191391692,5.475352041269431,39.064669841942866,15.912184524759633,87.2119924371786
GalNAc(a1-3)GalNAc(b1-Sp8,1.9288738934068963,3.6691502752681027,6.042358284850375,19.101952809158615,10.075415145913349,452.35011533283216
GalNAc(a1-3)Gal(b1-Sp8,8.281841707162718,8.732177842277759,6.831988693577197,145.55933200951353,14.845905890934851,23.2285039238975
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,7.455949222097745,1.6458391902005485,6.3769224437289,20.848299780237873,22.357794706302467,154.228076987371
GalNAc(b1-3)GalNAc(a1-Sp8,11.685841734766054,6.9229460641165295,6.825792340087707,5.9163305786469875,108.7282067058497,42.79963423320167
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,11.241660861426713,7.383378606256984,5.6100113775879885,10.342090172808398,11.646032170765345,59.11135527355694
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,12.887063569170175,12.71577001138744,8.168190654402396,9.967657059501674,21.568678068961486,230.8762821115872
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.938101482574322,25.161346832973127,4.2114236587326,32.562429755829484,46.83914271155408,42.94500401811413
GalNAc(b1-4)GlcNAc(b1-Sp0,5.5267012128242765,1.7425355988711784,5.474245910321042,32.128773243828256,57.404810790414885,63.70885342886028
GalNAc(b1-4)GlcNAc(b1-Sp8,11.413878389925134,5.529215508550915,5.753584023893282,24.308204323009228,17.92935878626639,12.362189263499644
Gal(a1-2)Gal(b1-Sp8,4.427327065322069,2.7967602334367756,11.98662361495791,48.60466024702949,30.693071924187283,823.5138289552087
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,12.843775881304008,8.088498534493285,7.753249150033808,23.54288261837323,27.0763517701333,405.87550472213684
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,23.00384761396812,14.838009808371641,9.078622567833019,31.227163304405607,45.74094849417387,103.92317834712921
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,17.123025356592223,2.0878683217977785,14.739730745477235,23.44998332572257,61.619784437704496,22.654654995883146
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,8.499329631751355,4.13233625083923,9.56023758334488,39.99003259738609,24.94796191760965,427.60363299352036
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,12.999803923393085,4.091178875234715,4.133341815851513,19.074571440074344,11.573486635265374,39.583151690418255
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,7.035241399494888,8.125960304429666,5.514029369027706,16.322068261916648,55.87355164518063,77.88922993351942
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,1.575270448737829,5.0403414504045925,5.436700440831113,19.97569287799131,26.32628993754784,99.38281192045568
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,10.869964880769707,9.027298305510168,6.417662942938553,39.12897856996994,15.605720370428278,9.423561454628834
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,25.24081756329088,9.083149477053649,5.175793898846182,24.31003442661761,30.15901859724823,37.03315664320152
Gal(a1-3)GalNAc(a1-Sp8,19.705352028044725,23.38609753037046,32.4616436750616,16.282541856950136,32.487409340337784,14.02798149901359
Gal(a1-3)GalNAc(a1-Sp16,11.082642217600153,3.050997667430555,4.176744615427189,16.963761065479147,21.165068224533673,7.470983619477417
Gal(a1-3)GalNAc(b1-Sp8,8.288888310815071,7.9346257686904575,1.9046327292507967,4.644745502446792,4.085217968073012,31.231575056063036
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,7.722736255315643,2.0460148753124945,7.746100110539495,8.368373715762619,62.21837386335335,16.381523613179787
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,3.673946390463527,4.761788517633544,6.426192308046807,1.9283440864724588,23.137636166986322,32.116610255377715
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,6.7037811168399575,1.5613459001771732,8.584106277883556,18.789492646068627,10.58964364776582,15.686637025905185
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,8.452316079631663,8.339921893469189,8.847297778417996,9.161385727970783,32.42957278528079,50.1483562998496
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,10.723397558920713,5.100687925090757,4.102753489527902,10.957732434944427,20.284796868180198,71.87498487477606
Gal(a1-3)Gal(b1-Sp8,16.67982289801563,12.651785392682724,2.8703658454396983,13.728338576918151,22.58655122759265,102.6942289257572
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,13.418697602102325,19.500918284275752,8.089564395101874,30.884315062975997,10.56481728580764,134.39390576095073
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,5.4319547034194,19.51687714176289,12.75148051783269,13.353992615038404,45.502557271899605,90.8126094863254
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,9.331995527708246,2.304123139793851,2.9777214693733,29.31474780667857,27.854391656059658,147.33502687440787
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,19.02193796541248,6.8202483427413885,1.3285822753973495,31.092014654248434,108.5404751522982,633.3575389333947
Gal(a1-4)GlcNAc(b1-Sp8,2.971547866432585,2.018520291368568,9.420089514569376,25.48834167148777,5.276280429109262,623.4376715347962
Gal(a1-6)Glc(b1-Sp8,4.3756535994637415,4.267960125165183,4.3121907405053435,15.605768463269193,9.11365206064506,17.96480158539191
Gal(b1-2)Gal(b1-Sp8,7.975667541288737,8.58907014039743,8.935703329667636,37.052632146751684,34.5340661044883,875.6511210991391
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.615444783149094,3.278203677320857,6.221458818409606,9.973679259765008,10.021663328010991,15.56440751779508
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.412066308841737,10.086240953893578,3.2251087789148127,14.908029784733452,28.440094132330678,63.09341222412024
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,10.668530799935237,10.80393728014622,7.454786942350083,33.72066269821315,22.4517366049934,60.24277548151164
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,5.656814653731064,5.0795080926535885,3.1313499037954937,22.69604958291201,98.3876287894088,77.52296014834894
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,1.8011389368952118,2.942919812448164,6.779696260342343,19.43809549370771,22.24308076719213,18.36686794500266
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,2.5305936989502387,2.3347172996246552,6.6333890852137865,24.4743872399122,50.40263305456706,33.31070807923481
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,20.588523504997468,12.249754027292411,10.302866325890413,6.4010813531126125,42.529437979308355,39.90354030513228
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,8.103811775742736,8.507136882004822,8.473652554978878,11.337607640466596,19.75465355243332,31.260731854983312
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,10.158828637200255,2.3442497769364667,5.848081577748379,19.10677246534607,13.885648936101866,50.59753770234278
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,8.817773953167926,7.110533679630993,4.293725248448795,47.90462856324532,14.704220196568265,26.17810259211513
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,5.5064384450538135,6.299560283265804,5.573881331337558,17.760142477164027,78.63784373528969,86.74904714323955
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,15.956224213140151,2.751513990515037,5.007369446043168,15.224867533304396,14.176520232500634,312.9284372563692
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,20.0957738020336,2.882432374459689,15.898559168469744,24.99027680025441,12.951152621292035,64.62647212942878
Gal(b1-3)GalNAc(a1-Sp8,15.730525582102034,15.773445588789404,5.814410849776598,6.119054650570376,65.31264809070292,131.9110842260801
Gal(b1-3)GalNAc(a1-Sp14,5.289426690026692,13.901748852092915,8.584464831504249,10.962610934906065,28.989687903172275,23.45989796473613
Gal(b1-3)GalNAc(a1-Sp16,2.151271188545663,6.695876956443668,7.572124661106246,19.871922681239667,31.77210018396645,151.93369480350088
Gal(b1-3)GalNAc(b1-Sp8,4.099080605046278,4.471602375360911,15.992680743181655,32.108374307375016,65.03845447150864,145.6511248601493
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,4.150482386020531,4.8771660381140745,7.382828876521517,65.65518575905995,9.137951003920259,27.352848602948622
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,6.438579850919508,6.652177278154878,3.001600556925143,17.594551717198343,70.27298982702511,53.40195358239873
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,11.51563249992519,7.2053895515209065,2.6740878337294745,6.157902902436294,5.98414090214016,27.89158728189082
Gal(b1-3)Gal(b1-Sp8,6.481829081555607,10.131749860216637,10.851498962316985,16.006049842689684,11.101460418191225,960.0197777681219
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.034391705696138,2.983261773489994,1.7335732894804263,15.143330541418779,14.9873660958155,34.90819007457273
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,5.437991434037631,9.143790466167008,10.093273636272162,31.910306947168326,31.63850476411878,441.3215448362288
Gal(b1-3)GlcNAc(b1-Sp0,7.843328452629883,14.42881224734616,10.234292052050627,13.976185491369483,30.448574591377287,12.543821802086475
Gal(b1-3)GlcNAc(b1-Sp8,7.060302841710597,3.451720464734464,1.8010119127868096,15.339343004482519,29.375918575978197,24.24329040800087
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.396686111170447,13.381720931429813,2.7698789534322,19.93074628062131,56.82766021398963,48.19236646402964
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,8.203656052638973,34.60145685626305,1.3766714843539751,12.248192242769267,10.009086012385495,16.50571467974555
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.02606413500333,2.254226290030995,8.612602321549899,24.33881980143383,31.90613415886283,225.21210002172612
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.696612964775557,3.5043413432484045,8.341140720299194,16.6963543215278,23.910630748267607,24.023230666516643
Gal(b1-4)(6S)Glc(b1-Sp0,3.681760020583429,7.7292007406436785,1.0587596528485628,16.581277384045734,23.23749367815946,48.070691835488475
Gal(b1-4)(6S)Glc(b1-Sp8,10.866907869613447,13.074424186269162,4.343007793760759,20.09991947635196,68.11643591481185,56.473548210489646
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,6.053906879789832,2.1447857598914912,4.156025274526134,11.718853842241366,11.052058250653213,55.55864904035353
