IUPAC,PNA 0.1ug/ml,PNA 1ug/ml,PNA 10ug/ml,PNA 100ug/ml
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,16.11869913,11.55123469,3.4915582960000004,14.2283063
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,15.50458857,5.044405048,2.133031552,14.50086322
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,3.147380847,5.854814605,4.612039842,13.9993421
Gal(a1-4)GlcNAc(b1-Sp8,3.6084026,4.411128199,4.097697305,7.421318424
Gal(a1-6)Glc(b1-Sp8,10.65319377,15.26878292,8.324825215,6.977093967
Gal(b1-2)Gal(b1-Sp8,7.258318635,10.59551737,7.4486125329999995,34.55243997
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,12.15037271,6.780237616,5.53647548,15.51586055
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.020049553,2.828515687,10.02339732,11.02586949
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,7.290112708,17.37044215,4.918317114,13.83001737
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,3.817305738,3.59170957,8.509810632,4.897266008
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,9.129651986,20.47720551,7.266525978,8.927539422
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,3.034759919,7.612731822000001,6.303259699,12.54612622
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,9.131618316,13.58012928,1.850034566,16.72860536
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,81.69388804,1267.9350689999999,705.402915,654.3653194
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,20.30916365,197.4523082,1281.33438,2524.211192
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,7.426300045,46.52189989,517.087376,4423.577421
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,19.12009649,27.69414223,140.0504132,3944.411021
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,23.347364499999998,378.7304045,1559.115036,3934.0073409999995
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,9.080808129,15.90683195,9.323525684,16.56064206
Gal(b1-3)GalNAc(a1-Sp8,18.4157562,278.5581357,717.9245892999999,302.0053752
Gal(b1-3)GalNAc(a1-Sp14,10.91230462,132.0742605,999.2552842,3637.2846270000014
Gal(b1-3)GalNAc(a1-Sp16,6.229867437999999,74.74729657,313.1102946000001,1272.5207380000004
Gal(b1-3)GalNAc(b1-Sp8,78.70207409,2759.0295579999997,1123.894172,1610.090197
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,45.26648917,298.0536893000001,1161.519363,16643.57634
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,4.6802265830000005,120.5753731,1671.24527,2268.833353
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,19.54203767,442.71788719999995,1008.5161099999999,929.6277521
Gal(b1-3)Gal(b1-Sp8,4.30458366,5.990877948,73.19280341,2737.027659
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,14.62363806,3.979692215,2.6158332719999997,11.53595575
