IUPAC,LCA (0.1ug/ml),LCA (1ug/ml),LCA (10ug/ml),LCA (100 ug/ml)
"Neu5,9Ac2(a1-Sp8",7.7348643817027165,3.294767673524189,17.727839853180082,7.644638096677086
"Neu5,9Ac2(a2-6)Gal(b1-4)GlcNAc(b1-Sp8",7.549954460072362,5.092049568608567,2.9273660064695286,6.241608343140948
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,13.55792877086442,11.631546706693824,51.28496474627487,35.017563855050376
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,12.296005259534486,9.19912580135566,105.14687806811257,504.1736925401139
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,10.4420700551104,7.676588012641645,125.20981339989538,581.2393967555034
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,18.32292020128054,11.478931806683828,265.9497131093653,1218.4984332067274
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.2413451546334935,2.588564394923688,13.978448648067731,5.893253691793277
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,1.4371972060808742,1.8860856685651075,6.364951224217408,26.690181210372096
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,7.833538606317497,7.7754639795105875,13.353572885935801,12.302423913333065
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)M(an-a)(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,2.794337037653122,2.83036434801246,13.952080301876125,31.36983026777748
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,17.442828074025144,8.84558561557685,8.499285762148828,61.90492139441877
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-Sp9,10.73585616769028,1.7670850064442012,6.4991747163261415,28.832776611855593
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp9,3.353270974610712,4.044631686569252,3.1078075684475706,16.11716569313596
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp8,9.358401848784508,4.01967255299898,6.424987241751277,1.2385028714137112
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp8,14.189928696673102,18.86993715982736,8.10896967001153,7.627524912228519
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp14,8.230805483871753,2.3450708830793743,7.047183109760942,5.618659158776232
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,8.567279134153381,3.5061203292718517,2.4022192772170743,7.36263208823221
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp9,12.662446504625395,6.462519337430773,3.9728548604876166,19.25799666156027
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,8.39154226488393,8.74824875027377,6.404217890578048,9.250796174384126
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,4.7464982871586505,7.484898804481817,14.999122003304064,12.327765417510452
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp0,3.275702832853837,5.534339501391886,23.847332284258407,3.9909728103976487
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp8,3.156559782949393,10.341100984381054,7.201628033993428,6.2510262610097325
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,7.598419579699888,8.4731029752486,11.246154736916372,12.582042144130131
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.886887145385065,4.886622864088586,6.2797691459692135,19.495823230865792
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,12.096363827028085,13.130933180090427,12.773116087574973,8.059833911595202
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,7.6913826058236525,15.57063029475151,4.1910036669832005,8.598102766453774
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.3980508943356575,6.539137907693442,8.229031038342237,4.550829457271133
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.4402293421930716,6.430549252072747,3.033057653589852,3.981813821614472
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp0,3.7852165471960326,3.416196465247088,30.28712909893959,7.0873185538208565
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp8,12.105141437284686,8.186650007329,7.564848610293978,5.341079431085691
Fuc(a1-2)Gal(b1-4)Glc(b1-Sp0,62.448491867618465,3.426110338148325,6.002803751789664,9.329960896845382
Fuc(a1-2)Gal(b1-Sp8,8.161731618708945,8.054133354992329,7.914809170736,2.217605721455752
Fuc(a1-3)GlcNAc(b1-Sp8,18.664278628706764,1.6629236590515302,11.511519249430112,6.9138217238490265
Fuc(a1-4)GlcNAc(b1-Sp8,10.505792003937634,3.391708824348968,2.0959871729489814,4.579130651845027
Fuc(b1-3)GlcNAc(b1-Sp8,9.845157498994114,5.918354050677153,3.3554271958525126,12.325172886245179
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,6.632667284735454,2.5211004806102704,5.2134688957225634,1.6909238054487707
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.694838942735398,12.956201697899985,9.638609478680008,20.931065695495924
(3S)Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp0,4.9287460152152285,7.881237189838912,6.124240781993582,4.725553733338206
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,4.1462719273864925,4.089580932381703,3.585304894868312,23.784444823928514
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,8.63080683829733,3.3314480385161853,7.461471110701518,7.927473601080825
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,12.840293867710605,1.7207835095289186,12.124798795581448,2.494819156271655
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,4.3612483048625705,2.648153843088925,4.8048429328300255,15.897164413295007
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,6.194762277050401,2.4328729989801494,5.4082162697140665,7.104456355638107
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,3.1832105411308653,0.7927018833289934,10.103062960104392,3.6064846083132003
GalNAc(a1-3)GalNAc(b1-Sp8,2.23795177245474,11.490963284685929,8.305834090715999,3.813545563295828
GalNAc(a1-3)Gal(b1-Sp8,3.3287581813643388,2.121721694756407,11.179974650947717,21.693127510342993
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,4.020540040840287,4.924137477772105,18.14499793154668,4.428960129552612
GalNAc(b1-3)GalNAc(a1-Sp8,13.352523009622555,6.8492231327720665,17.100235401493038,61.448028776431634
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,6.114441135813914,7.084522423036011,1.5589051638890676,4.167123095934016
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,8.656075788475597,6.838853234461168,4.682384905152502,92.9266360905921
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,7.177556660115379,2.2831873495911843,10.395066802535073,4.597112565785178
GalNAc(b1-4)GlcNAc(b1-Sp0,5.9263808208157975,1.8940560797751933,8.457147590450777,8.519563715893335
GalNAc(b1-4)GlcNAc(b1-Sp8,10.242280361773288,11.898168352173645,5.085810871680152,9.407837215632156
Gal(a1-2)Gal(b1-Sp8,0.4133230647245762,4.042294411593495,5.144957439733268,21.027843075788823
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,18.91009066281369,4.8558429306008986,5.430347924396745,4.247010668693922
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,5.2957552564136865,14.095370142798664,11.807862535474687,6.3285218929198965
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,13.39212772548983,5.924483031736487,3.5958944951152434,12.54952659439124
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,5.969796738583312,6.569352509126503,7.1619738941160636,8.365911185479645
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,6.5741796400767765,3.884028007429922,2.4276292976207547,5.931513596250117
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,7.475227924730233,7.598212608458207,5.403754158298961,14.827193898711931
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,4.745609576141581,5.00989086707485,8.978878185868643,3.4571235278286845
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,16.350889048483978,5.795906398197491,7.144690577099882,5.912031243151544
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,9.512978395329194,3.177277703081686,9.305412989581194,3.2637448596921166
Gal(a1-3)GalNAc(a1-Sp8,8.055308317294054,5.9038980865752455,9.62793566901384,16.323720757433552
Gal(a1-3)GalNAc(a1-Sp16,9.287210385794005,5.76240763186998,7.307571015221131,6.146925230484473
Gal(a1-3)GalNAc(b1-Sp8,3.976106413733583,7.3673636085101775,17.718242856328427,9.215402121448637
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,14.55507536986669,1.9113902869813533,10.74132176410335,20.348312797625255
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,9.132232343007198,5.229018776660365,38.02719531741944,6.424232035750773
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,3.542390926455374,4.934928766456512,3.1708865967055155,5.281875797479549
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,5.835647422237456,2.088668503097928,21.041325571519177,9.899911549941573
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,11.171462699515526,3.060716990619465,7.5434677474399425,7.383779876413777
Gal(a1-3)Gal(b1-Sp8,9.271558399571607,3.1519796683988925,8.78841303284235,10.649171309386782
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,3.106657100888352,14.642452766072578,9.324876204495515,2.5261892940091903
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,9.844706607233164,4.121199731874204,13.180430092754946,42.682824067806656
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,12.289756342139848,9.899392109745934,14.595700657014284,10.666725912973483
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,16.466243974137914,3.6903407524463954,8.014653424145488,8.956746836277489
Gal(a1-4)GlcNAc(b1-Sp8,8.752633864681343,3.9840184951879913,3.0546618940018035,7.202273707193674
Gal(a1-6)Glc(b1-Sp8,18.785317639293908,5.966594807411793,2.8395027562057384,9.788829426911413
Gal(b1-2)Gal(b1-Sp8,10.213574463754926,10.48109469807424,7.391014272919514,5.4636266298128335
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,15.045503193839464,6.938769933917202,7.930330077777349,3.2148664694924234
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.034163032124008,11.621391036754902,3.28109570253089,2.278466751092349
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,7.276579156616112,2.578876703140336,1.861358303990252,13.818874460769225
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,2.6376459218717474,10.61780915957556,5.170091541742755,3.323294234515912
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,11.490114127370546,4.145754130332223,9.912998447997447,8.114508497900536
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,8.050297659507173,2.8298463896767716,12.880577900596291,22.76959496075121
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,8.447089054964433,19.912949988554352,2.779781209615785,11.798925079571168
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,11.780309047445636,5.619829305459368,6.732059015078518,18.607931199961488
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,4.931342901195032,10.000587233757823,14.615636381286993,5.0355323353147075
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,1.1257937318473001,5.781961111652919,2.7583912103192825,1.168911590611824
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,11.87178691253623,5.10610470017671,4.2702657133368165,8.51745670177821
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,6.914794859514386,4.041062002638252,8.04168840770807,2.6226171437135086
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,31.4145369824757,4.180909185811143,5.83797164454402,100.34642566876344
Gal(b1-3)GalNAc(a1-Sp8,6.5323279083723245,2.9495103462269814,1.7961520228440138,11.81011547597369
Gal(b1-3)GalNAc(a1-Sp14,6.95616059762856,1.78222237739851,3.717948443698487,3.5909744846164915
Gal(b1-3)GalNAc(a1-Sp16,13.024878474257125,10.306115922920076,6.968146454820994,4.638373877772269
Gal(b1-3)GalNAc(b1-Sp8,13.127335290530212,8.119093087439017,12.473006334046602,6.059679569636228
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,3.3551820780200177,7.883636121528357,15.095450901734152,6.912940882624947
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,5.2180417070647005,3.842170811208165,4.513947665107942,18.603864242028685
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,3.7211350171464153,3.385586411047085,3.4221649447632787,10.919133805847435
Gal(b1-3)Gal(b1-Sp8,8.145230731538554,9.69292873972224,6.109045903889848,11.545611141143635
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.271462260448546,3.5907844310122536,18.618692086628066,3.108820377034775
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,10.708724036776431,4.615474459540064,2.345087436003184,2.403235530661392
Gal(b1-3)GlcNAc(b1-Sp0,6.65154951922232,13.608857698664501,6.172257786256178,3.9648714349690266
Gal(b1-3)GlcNAc(b1-Sp8,10.387123926405238,4.3737440867827,1.9844794162029809,11.001480704091609
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,7.0899728081283975,2.515244690548687,7.358310228578299,3.610860834921044
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,9.126342994138817,4.3873226227203,5.195809641993566,18.75317881569237
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,13.96582798225726,7.539446040879485,6.688366179170119,18.205814872978536
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,9.791809449739098,7.960589247453147,1.7753466102895712,4.939017934772057
Gal(b1-4)(6S)Glc(b1-Sp0,14.186831616561424,19.2484121314807,6.349909150268731,5.15172783604362
Gal(b1-4)(6S)Glc(b1-Sp8,14.510622986970615,8.108130977553737,5.672268845003737,1.5588197789780425
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,34.63667315263551,5.8298239998448205,1.6139965951533706,4.993770892738941
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,12.616765665837946,8.65753895611603,0.5933566964033193,8.580940402815223
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,7.929305218565277,2.5741770120111536,19.601084949116977,4.755170633461373
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,8.922345550872075,3.924762564792932,28.39411875364041,24.249982419306328
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,9.670789051916437,4.1996219428062815,6.1935228333046926,17.03336929774417
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,10.208582158287216,4.5814110187255634,6.804426643676948,14.191669403914393
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,10.415336536089463,8.725403985059947,7.788932378702485,7.50047310657802
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,11.176967480604922,6.0324380347694735,8.482106883463569,17.10546798044416
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,8.395073539235185,4.3082371277782165,24.632260387075466,10.68348924130907
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,13.699510929104973,2.7450343366097765,8.310943882365791,13.27429952853759
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,7.454625456721487,3.7244067235601253,2.0678784732183844,4.811571031724791
Gal(b1-4)GlcNAc(b1-Sp0,7.304848902099216,8.573322057211348,4.4903168836768526,5.374269987325399
Gal(b1-4)GlcNAc(b1-Sp8,8.468087782177669,2.391019493856129,4.834049793565087,9.375173386974412
Gal(b1-4)GlcNAc(b1-Sp23,9.57893027652357,7.780680303321812,19.95148005844428,16.455567433217446
Gal(b1-4)Glc(b1-Sp0,3.230383315748562,1.9277495504257447,5.8701911998957375,4.252170443824346
Gal(b1-4)Glc(b1-Sp8,5.069507702183714,1.818331969140945,5.278986313914818,11.290364977677498
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,8.244527306037622,7.4288034354463806,3.555601116899924,672.8130432425191
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,4.796400610874782,6.0947102317638295,2.8408357295873348,11.517819436855216
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,3.1742167847622933,3.0004375140691177,6.5666016925931086,7.3213849861780504
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,8.681478040585406,5.0590394525542095,7.443630992331633,10.565647868879916
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,6.159316766425213,7.862616946454067,4.9492730310454025,8.80894471413384
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,11.245212008228213,3.608739728307746,14.031782302805768,4.204595698756302
GlcNAc(b1-3)GalNAc(a1-Sp8,5.169685144103719,6.941092356154518,8.908837860050363,5.774229244597639
GlcNAc(b1-3)GalNAc(a1-Sp14,5.6128355664346135,8.579510088188796,3.3626549951885747,3.7425348833822953
GlcNAc(b1-3)Gal(b1-Sp8,3.7371033447265902,6.756448523447803,5.02724267864602,9.259327670471908
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,1.8334009315567903,4.245829453318467,3.516969562350518,14.569518753205276
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,4.06082510612067,1.8235489235736668,4.659943094341399,10.727060368487077
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.774867253314787,8.787219008878749,3.612491312561634,12.880343097655954
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,9.309232364119326,6.791193381627909,11.484930607938681,58.01139315143193
GlcNAc(b1-4)(a1-MDPLys,20.158886793731934,12.135685778177793,9.33990129297414,3.6845588451446134
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,4.402045062998184,2.3136745037205806,2.645468053105163,3.5455041995697423
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,13.803141570550766,3.4202231467162125,3.4470758500261227,0.6031078013091871
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,3.2077893015803367,5.241770934839991,10.250544015969759,8.579040804338119
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,4.635456410825872,9.243679585713325,7.299159656426212,24.30160073457093
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,9.471502936352456,10.278786568908156,17.90975839951971,26.44230065255288
GlcNAc(b1-6)GalNAc(a1-Sp8,5.361529884899149,5.411534136376362,3.8229903596530286,4.951484281842494
GlcNAc(b1-6)GalNAc(a1-Sp14,10.321894465770324,11.912015778021505,4.9053491540698,13.487421523898973
