IUPAC,SBA 0.1ug/ml,SBA 1ug/ml,SBA 10ug/ml,SBA 100ug/ml
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,8.355625,15.779575,1.228600000000002,5.168375000000001
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,7.542000000000002,11.047475000000004,10.41745,-0.6495750000000022
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,6.809075,3.894425,-0.8686500000000006,-12.163825
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.605725000000001,7.071225,4.41905,11.983700000000004
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,10.0138,13.3204,4.002725000000001,0.2701250000000037
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,16.12515,18.95215,3.9014250000000015,19.6426
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)M(an-a)(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,4.298450000000001,8.75635,19.203925,7.229975000000002
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,30.876825000000004,22.7176,26.381175,12.333175
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-Sp9,8.864750000000003,11.283424999999998,8.849899999999996,16.302125
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp9,-3.4596500000000026,5.399525000000002,20.952,-3.382074999999997
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp8,4.522349999999999,8.1375,7.246949999999997,-9.69815
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp8,7.2614,8.267575,3.286900000000002,21.817525000000003
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp14,13.920925000000008,1.8168999999999755,8.792225000000002,-10.319499999999998
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,10.8278,20.593325,7.174775,70.450875
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp9,13.4052,6.710824999999996,2.9951,-50.998224999999984
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,-1.3093500000000002,4.925625,5.978624999999999,81.67005
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,6.788824999999999,7.263900000000002,1.716075,-23.4177
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp0,8.346549999999999,0.9792500000000004,6.3804000000000025,-39.56495
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp8,6.098374999999999,15.956175000000002,4.880374999999999,-107.61709999999997
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,16.038475,18.81005,6.208074999999999,220.903
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.893699999999999,39.56079999999999,10.382924999999998,-61.90412499999997
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,11.838025000000002,8.603225000000002,10.167099999999996,38.145825000000016
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,15.831224999999995,4.9007000000000005,11.80005,6.421699999999998
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,23.095324999999995,8.1177,3.1273750000000016,313.28555
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-0.007374999999999687,3.64275,15.724024999999996,557.11275
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp0,3.079425000000003,11.898775,-0.721025,0.3907250000000016
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp8,135.50417500000003,1.3457999999999997,4.0627999999999975,731.6469500000003
Fuc(a1-2)Gal(b1-4)Glc(b1-Sp0,27.21915000000001,14.250725,9.599775,280.37449999999995
Fuc(a1-2)Gal(b1-Sp8,12.79775,11.885950000000005,4.461524999999998,79.54767500000001
Fuc(a1-3)GlcNAc(b1-Sp8,6.4235250000000015,6.23375,9.326025,-4.6727
Fuc(a1-4)GlcNAc(b1-Sp8,-3.0790499999999987,9.422675,4.597124999999998,-6.096774999999999
Fuc(b1-3)GlcNAc(b1-Sp8,20.848275,8.01305,1.5303499999999994,0.7871499999999969
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,3.59785,9.14785,9.88535,6.691125000000002
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,9.674174999999998,8.076875,33.52912500000001,23.333600000000004
(3S)Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp0,12.871225000000004,6.239799999999999,21.495275,-18.10085
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,2.642925,4.4312999999999985,5.373549999999998,230.03672500000005
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,8.962125,-6.254174999999999,41.660725,1434.3610250000006
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,5.5969250000000015,1.3265500000000046,12.553675000000005,459.055775
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,8.419449999999998,10.822475,10.774725,-50.435225
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,11.2186,2.1416500000000043,5.613224999999997,3145.56095
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,12.647100000000002,8.193175,517.2427999999999,10416.68135
GalNAc(a1-3)GalNAc(b1-Sp8,312.12255,5613.132774999999,26811.6139,17416.090299999996
GalNAc(a1-3)Gal(b1-Sp8,371.93432500000006,5506.214750000001,26094.9566,36246.53885
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,183.837125,4575.865500000001,28076.374075,17392.963349999998
GalNAc(b1-3)GalNAc(a1-Sp8,9.359350000000003,5.367000000000001,6.363125,-9.51302499999997
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,10.704325,1314.1976,13651.52995,16530.5161
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,16.812124999999995,1197.15885,13346.974450000005,33281.979225
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,11.483225000000004,18.462625,10.708125,-7.2441999999999975
GalNAc(b1-4)GlcNAc(b1-Sp0,431.817725,4495.442725,31162.9912,40538.107425
GalNAc(b1-4)GlcNAc(b1-Sp8,158.81685,2649.781175,26560.76135,41248.824450000015
Gal(a1-2)Gal(b1-Sp8,14.045324999999998,10.8462,25.980975,3.0059749999999976
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,12.6783,12.530449999999998,52.0269,9.361475000000004
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,14.711774999999996,23.6825,17.857725000000006,39.89325
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,-2.24465,5.046925000000002,21.425024999999987,6.105775
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,24.776274999999995,9.723775,6.934875000000003,159.591
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,9.596500000000002,8.052874999999998,9.056175000000003,-1.2518250000000002
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,17.369675,10.226150000000004,13.7091,-11.913425000000005
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,12.563425,2.6511,9.084775,2.888200000000001
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,7.943849999999998,2.3350500000000007,2.6297,-19.490875000000006
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,14.699749999999998,1.0359250000000009,8.28435,418.183675
Gal(a1-3)GalNAc(a1-Sp8,16.665049999999994,13.107799999999967,25.39772500000001,65.199425
Gal(a1-3)GalNAc(a1-Sp16,11.537950000000002,10.69865,8.303899999999999,106.87782500000002
Gal(a1-3)GalNAc(b1-Sp8,16.839474999999993,14.282124999999995,1.6903749999999995,45.65785
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,8.287899999999997,4.907649999999997,8.599249999999998,31.504425
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,8.8734,9.914150000000003,2.7828500000000016,561.3925
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,11.9563,2.519825000000001,1.115924999999999,83.1365
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,4.4613749999999985,5.833499999999999,12.090975,1065.474275
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,4.2774,8.957324999999997,10.1116,83.52895000000002
Gal(a1-3)Gal(b1-Sp8,8.915500000000002,19.127,7.169775,757.0294499999997
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,6.259524999999997,10.461275,16.44075,304.24929999999995
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,1.33085,5.907625000000001,159.3933,4598.67625
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,8.319775000000002,18.543149999999994,953.275725,14012.223524999998
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,4.5189499999999985,25.958675,570.9855500000001,9207.410625
Gal(a1-4)GlcNAc(b1-Sp8,57.90227500000003,-2.6659749999999987,115.71705,995.6248750000003
Gal(a1-6)Glc(b1-Sp8,2.9929750000000017,2.891900000000001,5.359050000000001,-1.0262750000000036
Gal(b1-2)Gal(b1-Sp8,42.30539999999999,16.829225,9.956925,35.38382499999989
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.589224999999999,4.939324999999998,4.625550000000001,-14.177424999999996
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,19.51135,0.8831749999999996,1.795399999999999,0.08637500000000388
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,9.1599,7.848774999999998,4.0992,-17.709749999999996
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,-3.0274,3.736550000000001,1.3151249999999983,-6.562900000000003
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,-2.332250000000002,7.677174999999999,3.8951499999999983,-17.761225
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,5.263424999999998,10.6581,5.835749999999999,17.204750000000004
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,18.9426,11.840649999999998,7.92765,96.29887500000004
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,8.273400000000002,17.314375,12.294049999999995,-6.18625
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,0.5096749999999979,-2.935525,0.4262000000000006,-17.04535
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,3.88655,5.4575,6.857125,9.585125
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,17.723875,1.6787999999999992,6.0336500000000015,-31.771000000000033
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,-1.1627249999999991,5.385325,-5.8985,15.927550000000002
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,5.5994249999999965,-4.674874999999998,8.309800000000001,-130.76350000000002
Gal(b1-3)GalNAc(a1-Sp8,5.87435,1.8171000000000008,-0.048149999999999686,284.4294
Gal(b1-3)GalNAc(a1-Sp14,4.72345,0.033025000000000304,0.8197000000000011,-90.056675
Gal(b1-3)GalNAc(a1-Sp16,-0.3069000000000006,3.931275000000001,-1.7341249999999988,119.195
Gal(b1-3)GalNAc(b1-Sp8,4.540274999999999,2.9491749999999985,3.1823999999999977,8.922925
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,11.3176,6.536475000000001,20.29595,1109.008275
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,20.0794,17.362675,2.9247749999999986,8.085374999999999
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,-0.3997999999999991,16.00635,30.10647500000001,85.89454999999998
Gal(b1-3)Gal(b1-Sp8,4.433074999999999,5.142599999999998,-6.4926999999999975,8.934574999999997
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,13.384750000000004,2.7032750000000005,8.427349999999999,0.7879499999999986
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,2.304075000000001,2.8058250000000005,2.606024999999999,-3.0928249999999977
Gal(b1-3)GlcNAc(b1-Sp0,13.262625000000005,3.042275,2.3893250000000013,1.0923250000000166
Gal(b1-3)GlcNAc(b1-Sp8,3.316600000000001,1.2386749999999989,6.668949999999999,29.96527500000002
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.469574999999999,2.7657500000000024,2.9354000000000013,8.822824999999998
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,21.49325000000001,2.0867250000000035,-1.1160749999999986,-5.7772000000000014
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,29.5811,3.490249999999996,20.1309,-3.9128250000000016
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,12.241075,14.20485,3.4054750000000045,32.737675
Gal(b1-4)(6S)Glc(b1-Sp0,9.50175,8.333049999999998,7.624900000000002,816.1736249999999
Gal(b1-4)(6S)Glc(b1-Sp8,4.525024999999999,4.408775,4.389825000000001,-9.944124999999996
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,8.798150000000003,4.072725,41.430525,2447.8284
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,4.983074999999999,4.023325000000002,4.27805,3337.23595
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,4.025175000000001,13.36975,15.45,-6.040050000000001
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,-4.261549999999998,4.219925,13.440600000000002,805.3086749999999
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,9.243625000000002,9.332024999999996,3.378849999999999,-2.711800000000011
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,12.115849999999995,3.5509249999999994,4.623399999999997,1310.475725
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,8.29825,-1.6148500000000006,3.3204,-24.431799999999992
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,13.784125,1.0772999999999993,0.7967999999999984,897.8178750000003
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,7.343900000000001,7.57305,22.169375,90.87375
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,14.61135,2.690625,3.640674999999998,-3.264499999999998
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,10.496225,13.984700000000002,4.831125,4.648025000000004
Gal(b1-4)GlcNAc(b1-Sp0,0.4455750000000016,7.843325,7.9594999999999985,22.1803
Gal(b1-4)GlcNAc(b1-Sp8,9.520650000000002,3.825899999999999,13.113449999999998,7.578024999999998
Gal(b1-4)GlcNAc(b1-Sp23,4.733774999999994,4.243874999999999,5.6632000000000025,47.871875
Gal(b1-4)Glc(b1-Sp0,21.0038,1.6248749999999994,17.107174999999998,12.807074999999998
Gal(b1-4)Glc(b1-Sp8,4.601574999999999,8.149724999999998,15.653025,22.329425
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,3.964249999999998,7.126199999999997,1.52285,-13.377674999999995
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,13.79375,13.311300000000005,1.2316249999999993,12.151400000000004
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,5.009874999999999,8.921774999999998,2.41395,-8.385925000000004
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,0.9395249999999996,6.661025,-1.4121249999999996,-12.8897
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,11.315825,5.4032750000000025,4.963199999999999,-23.452825
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,12.797325,7.4735999999999985,-0.3018000000000036,-5.829625000000008
GlcNAc(b1-3)GalNAc(a1-Sp8,14.549075,5.40555,10.4942,-28.652525
GlcNAc(b1-3)GalNAc(a1-Sp14,8.176100000000002,9.273775,3.0234250000000005,-8.568599999999998
GlcNAc(b1-3)Gal(b1-Sp8,7.3617750000000015,15.68,8.152900000000002,7.663300000000002
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,10.304099999999998,11.561025,11.665675,7.615525000000002
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,11.344125,7.133650000000001,-1.7832249999999998,18.291950000000007
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.890775,3.9537,19.310175,-3.7467249999999983
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,7.06335,10.880749999999995,7.687125000000003,68.25414999999998
GlcNAc(b1-4)(a1-MDPLys,11.422375,1.8547249999999995,3.952750000000001,-41.04917500000001
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,3.3510000000000044,4.952050000000002,4.677875000000002,-46.89065
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,6.0024,8.258725000000002,6.4039,-6.898574999999994
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,2.6862999999999992,2.9559,10.137825,3.6305500000000097
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,17.498500000000003,7.212374999999998,9.9614,15.82845
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,3.9606249999999936,4.75875,6.416174999999994,-12.266225000000004
GlcNAc(b1-6)GalNAc(a1-Sp8,13.464849999999995,2.648100000000001,5.2750749999999975,36.4386
GlcNAc(b1-6)GalNAc(a1-Sp14,6.806775000000003,1.2350749999999966,18.375175,-0.4483500000000049
GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp8,12.245650000000005,10.109825,8.927050000000003,4.824725000000004
Glc(a1-4)Glc(b1-Sp8,20.077250000000006,1.9254,14.33755,0.888149999999996
Glc(a1-4)Glc(a1-Sp8,12.69234999999999,2.7440499999999983,7.109599999999999,5.236400000000003
Glc(a1-6)Glc(a1-6)Glc(b1-Sp8,18.621500000000005,7.023050000000001,17.446350000000002,26.045199999999966
Glc(b1-4)Glc(b1-Sp8,5.913425000000003,13.838425,9.132475,1.7932250000000014
Glc(b1-6)Glc(b1-Sp8,5.80195,6.649400000000003,5.0097000000000005,-3.7440250000000006
G-ol(a1-Sp8,25.698725000000003,18.873075,7.107025,107.36845000000002
GlcA(a1-Sp8,19.4686,10.843249999999998,9.478324999999996,65.06190000000001
GlcA(b1-Sp8,19.873850000000004,68.42017500000001,70.62505,91.37582500000002
GlcA(b1-3)Gal(b1-Sp8,10.028425,7.567674999999999,15.666450000000005,236.98430000000008
GlcA(b1-6)Gal(b1-Sp8,1.2038750000000011,5.073249999999998,7.998500000000003,18.63340000000001
KDN(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,11.78405,5.5833,11.61265,56.7828
KDN(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,8.731449999999997,15.132175000000007,4.136275,18.601550000000003
Man(a1-2)Man(a1-2)Man(a1-3)Man(a1-Sp9,10.42185,10.478875000000002,1.1859000000000002,-8.91785
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-Sp9,8.2575,6.716125,6.6922,10.772899999999995
