IUPAC,RPA (0.1ug/ml),RPA(EY Lab) (1ug/ml),RPA(EY Lab) (10ug/ml),RPA (100ug/ml)
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,3.8167,15.89075,-1.2575250000000011,6.936624999999999
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,24.11255000000001,37.32365,58.375075,100.318975
Man(a1-6)[Man(a1-3)]Man(a1-Sp9,12.8839,19.444725000000005,7.12845,16.187725
Man(a1-2)Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-Sp9,12.56315,17.077975000000002,12.118249999999994,15.048324999999998
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,61.9324,70.16590000000002,72.5469,97.21945
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,6.8699249999999985,10.01485,6.658775,2.9790249999999983
Man(b1-4)GlcNAc(b1-Sp0,6.5816500000000095,11.5544,40.6659,23.933675
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.113825000000002,12.9114,4.000124999999999,24.8766
(3S)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,8.784025,12.451325000000004,4.319775000000002,73.2011
Fuc(a1-2)(6S)Gal(b1-4)GlcNAc(b1-Sp0,5.604775,4.8240750000000014,4.041,12.952175
Fuc(a1-2)Gal(b1-4)(6S)GlcNAc(b1-Sp8,11.83335,8.060175000000001,13.879575,12.183824999999995
Fuc(a1-2)(6S)Gal(b1-4)(6S)Glc(b1-Sp0,11.16365,34.39637499999999,10.355950000000002,41.0846
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp8,2.7757,3.238900000000001,3.0836750000000013,3.642450000000001
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp14,2.9541,9.077524999999998,8.012325,13.139749999999998
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,7.105899999999997,21.450775000000004,1.9230499999999964,10.8374
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,8.018350000000002,21.350325000000005,4.456824999999997,15.056125000000002
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,2.8041,11.583325000000002,11.5926,-7.7573250000000025
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,6.04485,10.449724999999997,0.6336000000000004,0.32230000000000025
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a1-Sp8,15.027374999999996,12.955199999999998,9.456600000000002,28.97695
Neu5Ac(a2-3)(6S)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,5.247350000000001,7.32775,0.9254000000000002,2.455124999999999
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp0,7.553175,1.4196999999999995,6.091599999999999,9.630450000000003
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp8,5.1397,6.2417750000000005,9.4075,7.105775000000001
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,3.855,4.8629,-1.0792499999999996,9.340224999999997
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,0.9938499999999992,2.6744499999999984,-3.1701750000000017,19.620274999999992
Neu5Ac(a2-6)[Neu5Ac(a2-3)]GalNAc(a1-Sp8,1.0170750000000002,-0.91105,2.2761000000000013,-1.8192749999999995
Neu5Ac(a2-3)GalNAc(a1-Sp8,1.8671500000000003,10.305249999999996,0.7097499999999997,12.641425
Neu5Ac(a2-3)GalNAc(b1-4)GlcNAc(b1-Sp0,10.204600000000003,30.29120000000001,-0.04862500000000125,0.9597999999999978
Neu5Ac(a2-3)Gal(b1-3)(6S)GlcNAc(a1-Sp8,17.963200000000004,26.683075,25.913725000000003,25.513575000000003
Neu5Ac(a2-3)Gal(b1-3)[ Fuc(a1-4)]GlcNAc(b1-Sp8,10.474900000000002,4.2319749999999985,-3.2063500000000005,12.3784
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.637050000000002,38.2585,19.168925,49.145499999999984
Neu5Ac(a2-3)Gal(b1-4)[Neu5Ac(a2-3)Gal(b1-3)]GlcNAc(b1-Sp8,4.7529,7.7130249999999965,-1.313724999999999,13.3746
Neu5Ac(a2-3)Gal(b1-3)(6S)GalNAc(a1-Sp8,14.740599999999995,12.963825,7.089175000000003,16.617549999999998
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp8,2.584025,7.319550000000001,1.3680000000000003,18.895875
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,12.413825,21.677025,22.00595,59.806125
Neu5Ac(a2-3)Gal(b1-Sp8,9.8125,9.688774999999998,7.2675,21.53985
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,17.804449999999996,13.1371,13.605375,22.7803
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.259675,3.024825,2.9636500000000003,3.898649999999999
Fuc(a1-2)(6S)Gal(b1-4)Glc(b1-Sp0,6.5143999999999975,15.663999999999993,13.7656,16.215124999999993
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,0.8033749999999995,3.929225000000001,8.488399999999999,8.4339
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp8,3.98245,3.933125,1.42935,-0.6858750000000002
Neu5Ac(a2-3)Gal(b1-4)(6S)GlcNAc(b1-Sp8,7.1523499999999975,4.103449999999998,6.544425,-1.548725000000002
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,2.815475000000001,13.247225,7.906925,15.281025
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,15.40815,11.219975,11.208875,28.145625
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,13.552799999999998,8.640325,9.809749999999998,8.278675
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,8.209299999999999,7.328275,0.3338749999999995,2.9841500000000005
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-Sp8,5.734074999999999,6.49295,5.384774999999998,7.623949999999999
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,9.044299999999998,15.500125,22.98095,63.88069999999999
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,20.248100000000004,11.834049999999998,10.67045,7.497099999999998
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,2.3181750000000005,15.079500000000005,5.669625000000001,3.59785
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp8,2.8418499999999987,18.191199999999995,3.172550000000001,13.858599999999996
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.470949999999998,5.121774999999997,0.6736749999999994,3.0326999999999984
Fuc(a1-2)Gal(b1-4)(6S)Glc(b1-Sp0,6.766474999999998,4.5269499999999985,8.334375,16.900325000000006
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,5.4866,9.21405,21.7026,10.61035
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp8,3.570125,11.156725000000002,13.60895,22.436325000000004
Neu5Ac(a2-6)GalNAc(a1-Sp8,6.734725000000001,2.2210500000000004,11.135399999999995,6.475450000000002
Neu5Ac(a2-6)GalNAc(b1-4)GlcNAc(b1-Sp0,6.227524999999997,8.675524999999999,1.2387249999999996,-5.023549999999998
Neu5Ac(a2-6)Gal(b1-4)(6S)GlcNAc(b1-Sp8,5.863225,8.958575,2.189050000000001,6.299574999999999
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,7.112124999999999,8.370800000000006,4.276775,7.447924999999996
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp8,6.3306,5.7338000000000005,5.13415,22.4359
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,11.610924999999995,22.363450000000004,31.28945000000001,29.419925
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-0.9787249999999984,10.000550000000004,7.448125,4.836800000000001
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp0,9.0459,10.375925,15.78895,5.377075
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp8,7.0638999999999985,25.7325,16.877425000000002,21.015575
Neu5Ac(a2-6)Gal(b1-Sp8,5.7325,6.98135,14.43925,10.114625
Neu5Ac(a2-8)Neu5Ac(a1-Sp8,6.629875,3.3575,12.276274999999998,14.980250000000002
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,3.0657499999999995,6.436424999999999,1.150625,4.683575000000001
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,3.77665,8.094825,-0.7083500000000003,11.4435
Neu5Ac(b2-6)GalNAc(a1-Sp8,3.7040499999999987,7.070924999999997,3.004875000000001,8.271099999999999
Neu5Ac(b2-6)Gal(b1-4)GlcNAc(b1-Sp8,7.741775,10.479225,4.866325,21.449075
Neu5Gc(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,12.247600000000002,7.636999999999998,18.503325,14.398950000000005
Neu5Gc(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,7.288674999999999,7.602775,14.614550000000005,30.76322499999999
Neu5Gc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,7.054524999999999,8.700750000000001,8.241150000000001,12.45175
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,5.0293,12.074450000000002,7.899449999999997,-4.376675000000001
Neu5Gc(a2-3)Gal(b1-4)Glc(b1-Sp0,3.9369500000000013,16.616825,31.63087500000001,20.33715
Neu5Gc(a2-6)GalNAc(a1-Sp0,6.918125,7.834575000000001,10.1725,8.770875
Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,2.2129250000000007,26.54805,10.706274999999998,6.4216
Neu5Gc(a1-Sp8,34.320375,26.012974999999994,8.980825,52.62767500000001
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,8.284875000000003,16.2001,11.41975,34.908649999999994
Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,2.712525,6.598224999999999,2.4330000000000003,12.560049999999995
Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp0 ,15.69445,16.76755,31.33590000000001,76.16482499999995
Gal(b1-4)[Fuc(a1-3)](6S)Glc(b1-Sp0,7.676900000000002,41.008075,4.645474999999999,42.773575
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,15.347399999999995,16.558974999999997,15.735449999999995,21.894
Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,4.5467499999999985,9.214149999999998,0.14172499999999874,9.340675
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,4.944024999999998,11.292025000000002,-2.1617500000000014,-0.6088249999999995
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,-0.14220000000000033,14.468675000000005,-2.674475000000001,11.847224999999998
4S(3S)Gal(b1-4)GlcNAc(b1-Sp0,10.4582,14.0748,7.635300000000003,19.27785
(6S)Gal(b1-4)(6S)GlcNAc(b1-Sp0,5.9120500000000025,6.5037249999999975,2.2885500000000008,3.942924999999999
(6P)Glc(b1-Sp10,8.75625,13.192375,15.308875,28.04529999999999
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,6.34685,21.91205,13.195374999999995,34.472025
Gal(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,12.806699999999996,17.41292500000001,7.8543249999999984,14.0094
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,16.04155,7.388899999999998,119.16692500000002,14.715775000000002
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,7.808325000000001,8.971800000000002,4.0374750000000015,16.4862
GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,3.337175000000002,3.517525,9.2335,1.16425
Gal(b1-4)GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp0,6.281999999999997,5.4887000000000015,0.6839249999999999,9.2709
Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp0,7.9864,6.047324999999999,-3.2527000000000013,3.574450000000001
GalNAc(b1-3)Gal(b1-Sp8,5.44885,12.654175,12.622475,10.798125
GlcA(b1-3)GlcNAc(b1-Sp8,6.03665,8.544800000000002,5.2419,13.010325000000002
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,4.28975,1.6045750000000003,6.775399999999999,4.678550000000001
GlcNAc(b1-3)Ma(n1-Sp10,5.103299999999999,18.779850000000003,16.197474999999994,55.21405000000001
GlcNAc(b1-4)GlcNAc(b1-Sp10,6.466124999999997,23.151800000000005,4.90135,13.686975
GlcNAc(b1-4)GlcNAc(b1-Sp12,6.69335,13.31515,12.447975,33.0795
MurNAc(b1-4)GlcNAc(b1-Sp10,8.637625,8.036100000000001,6.412524999999999,11.432475000000002
Man(a1-6)Man(b1-Sp10,13.6767,15.969675,40.074975,57.0016
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-Sp10,14.80792499999999,22.722675,22.166099999999986,20.075025
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,7.416125,16.920250000000006,81.20565,28.333575
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,5.1182750000000015,6.7724249999999975,11.074375,14.463250000000002
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,5.298625,4.9388250000000005,-3.735275000000001,-2.1152500000000005
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,8.771424999999997,16.357799999999994,8.000124999999997,26.359775
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,4.450650000000003,20.276175,12.321699999999998,49.52090000000001
GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.082950000000001,4.648825,0.5648750000000007,1.474475
Neu5Ac(a2-8)Neu5Ac(b1-Sp17,13.773299999999995,9.463449999999998,20.125375000000005,13.134025
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(b1-Sp8,8.989074999999998,4.476424999999999,5.961875,7.762775
Neu5Gc(b2-6)Gal(b1-4)GlcNAc(a1-Sp8,12.79365,23.70209999999999,8.872700000000002,10.402699999999996
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,2.8206999999999995,21.457049999999995,18.082525,56.02227500000001
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,7.931425000000001,19.971725000000006,-1.9841750000000005,16.075325
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.698025000000001,11.0997,4.831599999999999,9.58025
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,9.292275,11.95555,27.557925000000004,49.75205
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",25.54345,37.052275,14.197999999999995,26.58380000000001
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",2.619449999999998,4.699525,-4.506424999999999,2.521825000000001
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,-2.0043999999999995,3.0405999999999995,-2.9329000000000027,-6.623850000000001
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,25.388925,18.529775,13.192874999999995,45.59240000000001
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.699725000000001,25.5629,6.10375,7.382224999999997
Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,3.165875,13.062374999999998,4.841599999999999,11.706775000000002
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,4.49,10.916150000000002,9.92085,8.000199999999998
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,9.339075,5.86585,14.730650000000004,9.396325
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,24.31472500000001,24.430899999999994,33.49475,36.95795
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,11.86685,29.017875,25.0792,95.349425
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,8.454799999999999,7.957699999999999,9.53915,7.178399999999997
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,10.242775,7.395274999999998,-0.17859999999999945,14.54535
GlcNAc(a1-4)Gal(b1-3)GlcNAc(b1-Sp0,2.796325,4.08395,8.894625,19.44485
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,3.314325,7.555625,5.490124999999997,8.781699999999999
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,13.671275,16.965525,29.743925,48.590475
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,1.4376750000000005,6.8979750000000015,-2.408199999999999,2.3996250000000003
GlcNAc(a1-4)Gal(b1-3)GalNAc(a1-Sp14,11.3249,17.78304999999999,16.323425,8.842525000000004
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,5.09815,7.014225,7.196149999999999,10.412674999999997
Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,19.419875,10.494025,5.674950000000001,11.803500000000005
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,4.48545,5.9341500000000025,4.8276,2.034225
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,13.143175,7.6117750000000015,9.077825,16.158425
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,9.74125,12.3564,7.167650000000003,56.59475000000002
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,6.134599999999999,8.85735,8.9921,24.967025
Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.807199999999999,26.247375000000005,6.910174999999998,59.75364999999999
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,7.049924999999999,30.72537500000001,13.030399999999998,41.582275
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,6.1063750000000026,51.4501,-7.3298999999999985,29.249425
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,21.41075,29.14884999999999,37.81382500000001,52.00845
(6S)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.0413,16.286550000000002,4.469975000000004,7.110925
KDN(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(a1-Sp0,21.894250000000003,21.304275,7.342799999999999,54.46099999999999
KDN(a2-6)Gal(b1-4)GlcNAc(a1-Sp0,8.558899999999998,23.1084,17.290475000000008,41.62502500000001
KDN(a2-3)Gal(b1-4)Glc(a1-Sp0,5.434250000000001,12.27465,11.711124999999996,26.766200000000005
KDN(a2-3)Gal(b1-3)GalNAc(a1-Sp14,19.8968,50.48670000000002,39.27069999999999,50.131025
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,25.0782,27.99297500000001,32.14545,105.80075
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,10.427775000000002,16.7681,24.8895,31.595125
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNA(b1-Sp20,32.1166,58.087625,127.2588,151.34455
Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,4.255975,31.721050000000005,20.124575,49.0032
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,4.929449999999999,15.4645,9.32,19.930275
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,4.723475,34.532925,45.735125,88.50175000000002
Neu5Ac(a2-6)GlcNAc(b1-4)GlcNAc(a1-Sp21,-0.5028750000000013,3.5749249999999986,-8.29345,9.666275
Neu5Ac(a2-6)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp21,3.7025,7.937875,-0.3447999999999993,5.250074999999999
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc(a1-Sp21,2.310175,7.066899999999999,5.783174999999997,11.323974999999995
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp21,4.7933,4.970799999999997,11.90285,399.941475
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,3.6936999999999984,23.946774999999995,20.1045,17.9938
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,12.054049999999998,13.414224999999995,22.566725,25.3304
