IUPAC,DSL (0.1ug/ml),DSL (1ug/ml),DSL (10ug/ml),DSL (100ug/ml)
Gal(b1-4)Glc(b1-Sp0,7.143125,6.427400000000002,10.812275,3.0784749999999987
Gal(b1-4)Glc(b1-Sp8,4.261174999999998,2.045675000000001,11.6796,8.959724999999997
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,78.357725,451.4699249999999,1441.55665,5249.2295749999985
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,-4.268049999999999,4.9141499999999985,1.8583249999999991,-5.3915500000000005
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,4.493525,1.459175000000001,1.3709499999999988,0.056550000000004985
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,6.657424999999997,12.455675,4.518799999999999,-0.9437999999999996
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,-8.75625,4.535,6.687399999999995,-5.3487000000000045
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,-4.137475,1.4351749999999992,-1.154675,-4.013000000000002
GlcNAc(b1-3)GalNAc(a1-Sp8,5.30625,8.720949999999998,9.704725,-4.5235749999999975
GlcNAc(b1-3)GalNAc(a1-Sp14,3.2875,1.9312250000000004,1.8152000000000024,-2.8324750000000005
GlcNAc(b1-3)Gal(b1-Sp8,4.338249999999999,-1.111475,5.619799999999999,-1.6390250000000002
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.2308249999999994,24.91085,159.79672500000004,1378.58615
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,5.862250000000002,21.65875,103.06555,710.3531250000003
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.9205499999999986,83.94920000000002,524.8596749999998,2635.969475000001
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,-3.1325,3.160475,0.4064500000000004,0.7233250000000009
GlcNAc(b1-4)(a1-MDPLys,2.322050000000001,12.610425,5.264850000000001,-9.971174999999997
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,3.6176250000000016,-5.856899999999998,-2.098450000000001,-0.3118250000000007
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,5.367575000000002,178.798275,983.0405750000003,3637.9845000000014
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,119.700675,754.588175,2891.397975,5922.404825000001
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,188.235675,1204.0537,3858.517125,8510.96645
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,72.07287500000002,602.7231750000002,3369.9017000000013,7859.869925000001
GlcNAc(b1-6)GalNAc(a1-Sp8,-5.333075000000001,3.3354750000000006,3.001125,-4.261925
GlcNAc(b1-6)GalNAc(a1-Sp14,-0.937224999999998,2.2595750000000017,3.0274750000000026,-20.451625
GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp8,3.5373750000000026,4.606374999999998,2.3096500000000013,-4.571574999999998
Glc(a1-4)Glc(b1-Sp8,21.110149999999994,16.047575,8.05,0.1678500000000014
Glc(a1-4)Glc(a1-Sp8,10.661149999999996,0.5974000000000008,1.2859250000000009,18.015625
Glc(a1-6)Glc(a1-6)Glc(b1-Sp8,9.263525,10.439125,6.209249999999999,-1.1622749999999993
Glc(b1-4)Glc(b1-Sp8,14.699450000000002,13.605550000000004,-0.3693999999999989,5.028675
Glc(b1-6)Glc(b1-Sp8,1.5707249999999997,0.9740000000000006,9.992725000000004,4.197050000000001
G-ol(a1-Sp8,4.853774999999999,14.483774999999996,3.725,6.358375000000002
GlcA(a1-Sp8,5.3271,4.0277499999999975,0.3618249999999996,2.020675000000004
GlcA(b1-Sp8,66.822325,19.099775,20.04285,48.4614
GlcA(b1-3)Gal(b1-Sp8,5.4377,-6.149499999999998,9.616649999999998,5.877099999999999
GlcA(b1-6)Gal(b1-Sp8,-0.3150750000000002,9.244875000000002,6.8624250000000035,0.680950000000001
KDN(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,7.30085,7.291599999999999,5.289075,-4.9421
KDN(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,2.5303250000000013,7.497675000000003,43.75702500000001,461.450275
