IUPAC,MOA (0.1ug/ml),MOA (1ug/ml),MOA (10ug/ml)
Neu5Ac(a2-3)Gal(b1-3)[ Fuc(a1-4)]GlcNAc(b1-Sp8,8.886146244,16.24856811,5.932029578
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.993137405,10.22159093,6.221319999
Neu5Ac(a2-3)Gal(b1-4)[Neu5Ac(a2-3)Gal(b1-3)]GlcNAc(b1-Sp8,2.184969954,3.996382728,3.627843057
Neu5Ac(a2-3)Gal(b1-3)(6S)GalNAc(a1-Sp8,4.15371991,10.02704588,0.474923524
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp8,4.005914126,4.378805155,2.376429377
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,9.122098527,8.274398684,9.741126342
Neu5Ac(a2-3)Gal(b1-Sp8,6.393838673,12.95568774,5.722395383
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,16.36931885,14.02686927,9.152247929
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.381091518,7.033795471,6.513815383
Fuc(a1-2)(6S)Gal(b1-4)Glc(b1-Sp0,1.933641339,8.340442144,2.168275168
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,7.525280942,25.95493872,5.824021154
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp8,7.010130219,3.847074113,6.332833296
Neu5Ac(a2-3)Gal(b1-4)(6S)GlcNAc(b1-Sp8,7.73918149,5.093880844,5.727263625
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,1.67088266,18.28169084,11.066605
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,10.02984561,5.879041881,3.464536426
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.127000027,7.245891187,3.735157688
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,8.782369607,3.383248623,5.0897317
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-Sp8,6.86706948,5.712860261,3.399379876
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,4.759066819,11.19796279,3.002554099
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,9.572255907,7.449782642,7.88570305
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,4.928742634,16.44150958,11.7197368
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp8,10.42262221,13.41686554,3.612410932
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,12.86236429,18.76008329,10.05545539
Fuc(a1-2)Gal(b1-4)(6S)Glc(b1-Sp0,5.869139713,8.453943451,3.700560784
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,12.62577654,9.804602512,5.605184834
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp8,6.291235935,10.28068333,2.589093271
Neu5Ac(a2-6)GalNAc(a1-Sp8,4.4948721,16.85244951,6.982709416
Neu5Ac(a2-6)GalNAc(b1-4)GlcNAc(b1-Sp0,15.21971162,2.676504528,3.938973454
Neu5Ac(a2-6)Gal(b1-4)(6S)GlcNAc(b1-Sp8,4.626096566,3.59965649,3.498301016
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,18.6309704,14.55632446,12.98355473
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp8,12.90743415,11.78352389,8.083728711
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.777328161,8.335452824,5.634591825
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,8.966751547,8.641118555,3.885892842
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp0,10.66088358,9.991950832,6.281711666
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp8,5.909320474,5.153392344,5.79975784
Neu5Ac(a2-6)Gal(b1-Sp8,5.005341279,6.232668153,6.908336022
Neu5Ac(a2-8)Neu5Ac(a1-Sp8,13.77174041,22.22637922,5.644690226
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,2.565895035,8.544181188,7.044023828
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,4.289546203,12.7988467,5.95383745
Neu5Ac(b2-6)GalNAc(a1-Sp8,8.552349941,4.90242088,6.337594929
Neu5Ac(b2-6)Gal(b1-4)GlcNAc(b1-Sp8,11.70088437,9.579646075,2.625337191
Neu5Gc(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,7.9967727,11.71931574,7.962294173
Neu5Gc(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,6.792905028,5.685218601,4.046323431
Neu5Gc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,13.12218063,2.807234867,13.48739368
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,8.767255872,7.027853126,7.559686931
Neu5Gc(a2-3)Gal(b1-4)Glc(b1-Sp0,11.17032434,4.785325192,5.378748178
Neu5Gc(a2-6)GalNAc(a1-Sp0,4.846958385,6.856633296,6.112153855
Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,13.62023782,6.716676465,3.691242148
Neu5Gc(a1-Sp8,0.940620286,2.410476001,14.21783065
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,7.102097503,3.152709075,5.076493264
Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,1.779307512,10.10390682,2.106956505
Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp0 ,4.337609368,8.264598296,11.32567707
Gal(b1-4)[Fuc(a1-3)](6S)Glc(b1-Sp0,4.329859973,17.68302927,14.99046509
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,6.193824814,17.56655865,6.448062223
Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,6.35653264,8.892736099,3.116835881
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,4.179241185,14.02156495,8.378605421
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,4.353026047,4.528734367,11.8151363
4S(3S)Gal(b1-4)GlcNAc(b1-Sp0,7.104725085,3.184213431,7.317493925
(6S)Gal(b1-4)(6S)GlcNAc(b1-Sp0,4.819263822,9.457388156,1.972419173
(6P)Glc(b1-Sp10,9.58443045,9.839230843,6.377726484
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,6.891412185,5.140394271,3.323434441
Gal(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,9.497032688,37.80002137,221.8432003
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,7.067909702,7.713413471,5.856858386
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,16.65667628,25.23051887,15.91755341
GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,2.504139953,9.063625872,4.796066208
Gal(b1-4)GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp0,4.135037675,15.47661036,0.869468148
Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp0,8.263828284,13.85898689,5.581463199
GalNAc(b1-3)Gal(b1-Sp8,6.481382587,4.572144979,6.289668242
GlcA(b1-3)GlcNAc(b1-Sp8,7.892466164,3.055534991,13.18316882
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.78279619,17.27868734,2.393191775
GlcNAc(b1-3)Ma(n1-Sp10,4.946558479,8.399066939,3.000059551
GlcNAc(b1-4)GlcNAc(b1-Sp10,4.387107975,5.879466147,12.37045395
GlcNAc(b1-4)GlcNAc(b1-Sp12,2.917666247,4.482382148,4.405805516
MurNAc(b1-4)GlcNAc(b1-Sp10,12.19037474,6.616163726,6.43807645
Man(a1-6)Man(b1-Sp10,17.41327201,9.308050273,8.693513216
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-Sp10,15.21713699,12.76310612,4.86675759
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,1.823454241,1.287927449,6.827173711
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,8.0953352,4.632761532,15.24367141
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,6.546968467,4.600664715,5.033865168
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,6.038703934,8.539269278,22.73517245
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,24.2093262,3.907151276,28.10390528
GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,9.516141856,6.375698341,5.262944118
Neu5Ac(a2-8)Neu5Ac(b1-Sp17,12.13423536,16.70266548,3.496320606
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(b1-Sp8,6.65099938,8.227047864,4.064003756
Neu5Gc(b2-6)Gal(b1-4)GlcNAc(a1-Sp8,12.78688089,9.747731892,16.7122302
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,11.54339658,9.42873035,11.71751337
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.726305142,21.81154798,2.341287275
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,9.233389592,18.34924559,8.53720959
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,4.774009717,14.18779347,5.268741659
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",7.443104523,8.186154576,4.717749481
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",7.213521137,10.56637986,3.58117683
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,12.94261968,25.72029347,9.545597391
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,9.222186919,15.29109468,6.598713779
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,0.91799142,5.343830006,5.594715407
Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,12.71907743,18.81429619,5.08888231
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,3.839541433,2.539212209,6.752458136
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,1.475235604,7.52335113,3.80261861
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,11.23445039,18.16542828,8.593389178
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,10.88100236,18.05889387,6.016488106
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.973919038,13.31921097,8.641183401
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,11.73594113,7.897996755,8.52972705
GlcNAc(a1-4)Gal(b1-3)GlcNAc(b1-Sp0,21.84038051,4.743470735,4.509467136
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,4.71071886,13.36930474,7.851167213
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,10.8069394,7.4666581,12.35658442
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.237839184,8.686534042,8.631847284
GlcNAc(a1-4)Gal(b1-3)GalNAc(a1-Sp14,6.0838922,7.757583177,17.23055686
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,5.751767183,3.178852387,11.89387504
Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,7.55841221,8.818973885,5.556105617
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,4.686234082,12.15242422,3.030204726
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,12.28896373,13.05079006,5.641222335
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,2.479578414,4.868172951,11.86791378
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,6.2286598,8.968982119,4.621208876
Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,8.340765215,17.54708291,13.84121896
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,9.302878527,11.1967953,9.883360836
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,10.23667692,14.64052649,3.275650279
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,4.602117557,8.024512525,5.146151731
(6S)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.793964743,3.345990192,3.377113399
KDN(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(a1-Sp0,7.999420846,4.241070411,4.96008194
KDN(a2-6)Gal(b1-4)GlcNAc(a1-Sp0,2.421096372,4.544485118,10.67525409
KDN(a2-3)Gal(b1-4)Glc(a1-Sp0,3.791846733,7.694133438,3.387302891
KDN(a2-3)Gal(b1-3)GalNAc(a1-Sp14,17.90565437,16.02188787,11.98833564
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,7.162913256,13.99814519,7.421044823
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,5.249153848,12.72747748,52.75260395
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNA(b1-Sp20,10.04719528,2.822995524,4.678492823
Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,85.96286636,154.555207,1816.034915
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,16.37800994,15.21853256,2.212375091
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,10.23837385,4.359829613,25.75686338
Neu5Ac(a2-6)GlcNAc(b1-4)GlcNAc(a1-Sp21,7.261762758,5.290902961,10.88183392
Neu5Ac(a2-6)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp21,8.129322352,9.522376465,3.321546062
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc(a1-Sp21,6.7728945,5.101953314,2.265105328
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp21,8.621950024,3.631840864,16.69477717
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,13.50687819,9.333898333,6.511484007
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,231.5995194,1279.760371,1089.870148
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,10.51476943,14.18522932,33.02564321
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,7.933231954,5.202476658,11.5312188
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,74.085809,490.8451363,378.2313376
Fuc(a1-4)[Fuc(a1-2)Gal(b1-3)]GlcNAc(b1-2)Man(a1-3)[Fuc(a1-4)[Fuc(a1-2)Gal(b1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,5.750177712,10.6331968,11.88045368
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,7.128088326,6.450779701,4.904796281
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,7.417554494,20.12794854,5.360496654
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)GalNAc(a1-Sp14,7.904995545,8.807106615,2.357707425
GalNAc(b1-4)GlcNAc(b1-2)Man(a1-6)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,3.920875562,2.406551068,4.387165794
Gal(b1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(a1-Sp0,11.0589849,13.2778388,1.15843723
Gal(b1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,8.468611355,25.08335948,3.899135295
Gal(b1-3)GlcNac(b1-3)Gal(b1-4)GlcNac(b1-6)[Gal(b1-3)GlcNac(b1-3)]Gal(b1-4)Glc(b1-Sp0,19.44060025,7.736269259,4.668922366
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc(a1-Sp21,8.617236564,9.5456158,10.45578948
Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-4)[Fuc(a1-2)Gal(b1-3)]GlcNAc(b1-3)]Gal(b1-4)Glc(a1-Sp21,6.9989137,3.812829524,11.55576534
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-4)[Fuc(a1-2)Gal(b1-3)]GlcNAc(b1-3)]Gal(b1-4)Glc(a1-Sp21,16.1758293,5.83891848,4.017735938
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc(a1-Sp21,7.453964931,20.81531422,23.01021681
Gal(b1-4)GlcNac(b1-6)[Gal(b1-4)GlcNac(b1-2)]Man(a1-6)[Gal(b1-4)GlcNac(b1-4)[Gal(b1-4)GlcNac(b1-2)]Man(a1-3)]Man(b1-4)GlcNac(b1-4)GlcNac(b1-Sp21,3.88042751,7.397604996,3.750242695
GlcNac(b1-2)Man(a1-6)[GlcNac(b1-4)[GlcNac(b1-2)]Man(a1-3)]Man(b1-4)GlcNac(b1-4)GlcNac(a1-Sp21,7.574911347,6.231408806,20.70106649
Fuc(a1-2)Gal(b1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,11.46391743,7.690278103,5.235038561
Fuc(a1-2)Gal(b1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,5.17202232,3.226601279,4.151845869
Gal(b1-3)GlcNAc(b1-3)GalNAc(a1-Sp14,4.435062846,9.612478594,6.136945036
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,36.26571574,19.7842081,7.787371756
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,10.17003907,7.123238786,19.12879739
Gal(a1-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp19,3.887658689,17.71125598,1138.614054
Gal(a1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp19,7.02410342,12.46712355,48.14851747
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp19,6.889383682,11.88909984,10.98852862
GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,1.956156158,0.451997268,6.597284199
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,8.954109238,7.789759396,5.566861507
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)GalNAc(a1-Sp14,11.08854409,15.38015039,1.910658498
Fuc(a1-2)Gal(b1-4)GlcNac(b1-3)GalNac(a1-Sp14,10.71932116,5.583796338,7.708907964
Gal(b1-4)[Fuc(a1-3)]GlcNac(b1-3)GalNac(a1-Sp14,10.05786088,25.96379872,2.0950628
GalNac(a1-3)GalNac(b1-3)Gal(a1-4)Gal(b1-4)GlcNac(b1-Sp0,7.089786072,9.853271968,8.937536927
Gal(a1-4)Gal(b1-3)GlcNac(b1-2)Man(a1-6)[Gal(a1-4)Gal(b1-3)GlcNac(b1-2)Man(a1-3)]Man(b1-4)GlcNac(b1-4)GlcNac(b1-Sp19,7.294315255,3.863339754,4.587442147
Gal(a1-4)Gal(b1-4)GlcNac(b1-2)Man(a1-6)[Gal(a1-4)Gal(b1-4)GlcNac(b1-2)Man(a1-3)]Man(b1-4)GlcNac(b1-4)GlcNac(b1-Sp24,4.658423844,7.733421975,3.350853782
Gal(a1-3)Gal(b1-4)GlcNac(b1-3)GalNac(a1-Sp14,14.80873284,320.901487,3787.172264
Gal(b1-3)GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp0,3.808692331,12.4406546,4.411534963
Gal(b1-3)GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp0,8.406444472,12.55826662,4.383919535
