IUPAC,CF-05/27/2011 (0.1ug/ml),CF-(05/27/2011) (1ug/ml),CF-05/27/2011 (10ug/ml),CF-(05/27/2011) (100ug/ml)
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,5.261626808950479,21.462744052660167,40.52341575923524,41.36978820463876
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.090308747266661,13.726664964586249,54.295234100018796,26.73111580578897
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,12.030369521756176,43.60856675734715,66.87361210838327,37.75173938945282
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,23.78823625595572,10.734522073626136,17.698938792551772,15.054302640994921
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)M(an-a)(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,5.636198981805017,9.573822621433226,68.18376849590024,17.604470461410244
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,36.87725687614514,13.914811073666373,150.26241118765884,103.3172622685218
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-Sp9,25.425791386749445,3.682073123481776,230.06838897429515,537.3787671241487
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp9,35.025900561822326,14.521138484866329,428.9353207010997,319.9657471843102
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp8,41.141220849086736,51.41212047954581,71.23164001867417,13.067452522074413
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp8,59.263881048097275,236.2812495444053,513.9033170698922,4075.31467635844
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp14,39.336329392846274,47.34232395572568,4239.915591621114,4976.30705434449
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,7.809060925402362,18.887168191305484,71.89408251204792,120.83652111124836
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp9,2.56026026281217,21.766812434893517,66.81264755575218,11.64581298850937
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,5.710975477315523,37.75545152878589,31.51164441980165,76.14953329285572
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,3.9042893270308943,16.84197896356524,71.41383154097902,17.451112918282913
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp0,19.9516908553928,33.98523771770856,72.357300084252,51.79495238511829
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp8,38.48853880065036,5.981538448147492,15.30455843779337,58.452749536833906
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.131225454587632,43.223390245589286,25.1386001141008,43.43870929040908
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,24.71074565007124,12.975230169923694,23.56260137767713,18.09136879085384
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.897741952444076,41.00407612798993,29.01605912651361,41.00329814409252
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,7.1791100336903355,16.536799459286765,24.747650123732228,39.487416162367744
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.533543000788682,15.133268489765658,21.958800913984398,29.234554289216828
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,13.890914821175995,29.613631080452922,9.980773732866014,39.07215420239631
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp0,5.712632410719265,11.6590939034372,57.08100289362913,37.18928273118481
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp8,6.551705859545293,12.630890956302329,26.761979797513128,15.821505028362498
Fuc(a1-2)Gal(b1-4)Glc(b1-Sp0,33.56444688906958,19.220785340008,103.29396167122171,20.06541326202447
Fuc(a1-2)Gal(b1-Sp8,22.34359552226316,40.099318736690094,64.84978010548029,25.581785982266787
Fuc(a1-3)GlcNAc(b1-Sp8,7.817722790557344,30.717569641005124,13.257533334768688,25.05939592368499
Fuc(a1-4)GlcNAc(b1-Sp8,11.543976676171866,16.81273699458736,30.197662903429595,43.78700984500614
Fuc(b1-3)GlcNAc(b1-Sp8,13.41829530467011,8.83956311986061,632.5698272042397,3186.3987168865838
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,223.140123428678,753.2825439539732,1141.9373895934846,1821.8571026352545
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,210.10159119318456,472.8258956884864,3184.579940459804,2323.283937606507
(3S)Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp0,40.396761992722475,36.19410936606256,173.16060798750874,104.34865739571907
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,33.930573616775554,1241.358289024015,1056.1267374845902,2585.837009218287
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,60.71556305722547,276.37592794551404,1072.7932325132872,1754.004157994521
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,167.3454824166715,523.8403435424351,668.2239087442988,3255.676396620852
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,28.958799346004604,850.9081979590864,3447.486555194433,1924.836903129824
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,57.97864021846133,496.5885738299642,2089.5977725792104,3467.9170565757604
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,127.28157073782113,232.37813053622463,2020.7789883888345,1260.3420634623567
GalNAc(a1-3)GalNAc(b1-Sp8,109.62106514864209,883.2757466553543,1052.992349932246,1924.7719874546729
GalNAc(a1-3)Gal(b1-Sp8,130.85433209292248,897.2711511609219,3109.828685671023,1493.8840180130878
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,476.3865541077981,974.4941708256224,2862.844666090894,2046.391993243092
GalNAc(b1-3)GalNAc(a1-Sp8,22.13236297654636,641.8490925848339,984.9228372911224,2453.4058478129296
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,16.96470423703283,15.002010117619704,134.02507597493312,536.7375377442634
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,34.74363346738269,98.47594513898242,1093.0344908308402,1010.7400436305704
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.944158718590305,14.088173814793535,18.673755294062172,12.568804767453836
GalNAc(b1-4)GlcNAc(b1-Sp0,9.481089432962458,24.347085735326377,17.978781206466675,12.653119234237568
GalNAc(b1-4)GlcNAc(b1-Sp8,10.54107419794903,15.976341668516188,46.1839223679265,30.375839939813485
Gal(a1-2)Gal(b1-Sp8,14.368214336397774,15.461216344238016,557.1710832847975,675.1563925331776
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,21.84319140075482,53.543634511824436,95.02314220951223,1465.4385534347712
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,39.50542762595089,16.72044904062275,88.47622438890562,1987.138036736533
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,44.455420531462096,22.016668838935065,42.6382464542775,1927.585780121907
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,16.104607648951507,18.69096577609977,396.4515481275972,9903.92178427845
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,12.838918215592258,18.591153497721265,70.88919775148062,14887.459744824346
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,22.67133470521439,31.779446910752483,215.14067564444832,683.6637847604795
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,6.4082343582300325,59.65805365974632,177.996665167436,5040.18837368925
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,15.352554670368926,18.37639317358008,200.21566755028599,3233.9046839546145
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,54.81350790132971,9.5845162991759,972.912822456253,1786.674810953432
Gal(a1-3)GalNAc(a1-Sp8,169.31405392791345,179.87946714375528,2717.374415238145,527.332456315638
Gal(a1-3)GalNAc(a1-Sp16,48.13736261179752,109.03038159571541,293.36095770256975,248.35889367521625
Gal(a1-3)GalNAc(b1-Sp8,9.589426113302883,140.4810776305763,1283.8600899915668,1182.696552720608
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,24.054670424195447,30.328454463465533,1173.6054128045419,7526.242603512935
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,14.589193378062953,127.7984253336087,3860.075191288245,11385.723300166894
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,47.89372581243462,62.38916743757152,707.9617140419209,2494.6483855916517
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,20.98993232836055,140.47441656722842,881.8135964457683,4125.539010210532
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,16.55056161897015,56.136222889236144,348.0099969604257,3058.4205202212274
Gal(a1-3)Gal(b1-Sp8,14.537190554202384,99.49518479730145,1813.7876757146369,564.1558482797433
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,13.507700166448267,13.988449777465188,674.7860366998244,4245.847276160033
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,28.09742547897693,33.250444799180286,530.1435146754853,1250.5671034364107
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,5.652703450267594,14.943159686709528,7261.216801121992,1648.506548995698
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,33.52896683370749,8.282966000322578,643.5954497670217,3943.7607118486494
Gal(a1-4)GlcNAc(b1-Sp8,34.060335773741286,3.1054288581987155,78.54948276750987,1320.3340466994866
Gal(a1-6)Glc(b1-Sp8,36.70421268132368,25.795315953918877,180.9277780400708,48.08359100825529
Gal(b1-2)Gal(b1-Sp8,35.514631079070746,24.90409871199256,31.160831485843808,25.612779757509056
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,11.016160235611489,20.71502759198423,35.50697910874918,20.864592640324084
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.4110826664642495,17.11506742169503,363.90898569346535,8.947926792419583
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,23.87635815020091,16.176578284359156,148.17170931875782,22.28349011166484
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,6.129571945902915,16.959086559226392,42.84520463609871,7.141319816859249
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,20.050219979902955,24.47656919933839,90.4117161258428,2.46874029078318
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,9.6379689607908,17.337438334713692,49.6474132269077,40.698463714115356
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,48.46690643379762,3.5239540221176413,115.06510665508759,38.63682169695772
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,15.705869157950705,11.989300850167751,24.098673179432694,159.98624420273546
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,18.264187936391515,34.42432357015165,480.445482468588,573.3915983390654
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,14.768148186186554,128.95628961049798,78.49037588534456,179.37097164214387
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,53.875152595885716,35.387375421222856,81.53206303287861,206.59963975456319
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,16.188724520171593,302.5615416842608,66.46159325456945,135.69026435013373
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,16.12540514558202,52.16800371456149,27.60902448656961,61.5829340782277
Gal(b1-3)GalNAc(a1-Sp8,66.1297753877687,328.7794505676706,3116.461442601157,1743.0953566724133
Gal(b1-3)GalNAc(a1-Sp14,45.716059022507146,570.4673013256682,6519.420934674273,9791.41642278552
Gal(b1-3)GalNAc(a1-Sp16,74.78969626494558,236.16823366901642,5180.170203557503,2119.105099503517
Gal(b1-3)GalNAc(b1-Sp8,32.856894071665785,54.80226188911154,577.2483802408259,1447.5470060702414
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,13.194348125207524,44.72275773551194,2831.9873506661224,897.8975795755658
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,13.665878071557133,14.367765286310178,22.85876564631894,25.47018941525889
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,24.50826974613195,4.584124972481951,15.158161041168642,21.240656309755718
Gal(b1-3)Gal(b1-Sp8,18.347807572386767,18.97778745630443,72.97056441252491,20.959327406252815
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.3450220532843975,11.818375010832364,79.66383307860491,12.395666407929346
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,15.844459297706113,2.5569490100508503,10.548580484122008,43.207874886992556
Gal(b1-3)GlcNAc(b1-Sp0,11.406153269872954,65.61473110252506,412.60506007923414,1260.8779167394182
Gal(b1-3)GlcNAc(b1-Sp8,9.605281443516676,16.717563895770407,369.354952651088,5627.677311020804
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,12.912500755566265,14.730373253785302,48.64784966847614,42.63314661383398
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,11.53010807650272,21.291607295579325,36.85858508184806,56.670460988037355
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,18.11159621089957,31.990725209504053,64.99315346265348,51.49990627645202
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,13.993208740284171,11.032290728281883,15.941166115542881,25.433239243556837
Gal(b1-4)(6S)Glc(b1-Sp0,31.649847932691568,30.621831542259105,327.3818819222846,86.03015292561875
Gal(b1-4)(6S)Glc(b1-Sp8,19.08550385650492,14.804128169984686,192.3194763253308,18.78625324370632
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,9.884269258566047,11.36351941708642,95.3835684224136,63.001862133906755
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,6.0541959645085015,7.627851122640423,54.225651025660035,95.35274358235573
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,67.83662517447837,264.534142948404,1339.2220704328847,3277.2898559464106
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,15.410363762745225,142.72549166004396,3862.686630165393,3679.8117923805535
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,31.37618073553823,24.769887209809138,54.968594508099784,37.193387059753796
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,17.24057280747931,11.489660930738294,23.35760717858691,39.649740362107075
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.037694442141657,25.212146465939803,5.134387574888457,48.853017941030686
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,23.32567652759507,21.2245609234521,48.8249532779772,44.11435547886678
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,9.848655694729748,25.122503317742854,39.68575506252211,5.9329444960602125
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,6.169092719355086,20.321510237410298,27.442475628530715,40.80734305476369
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,36.85605285018785,43.384412968138676,256.5033437289323,78.54027879582526
Gal(b1-4)GlcNAc(b1-Sp0,32.1591845780098,18.534082525354965,35.76412146020092,132.24576088218905
Gal(b1-4)GlcNAc(b1-Sp8,19.555495503566338,44.33309561027726,159.31664413617398,343.250182318524
Gal(b1-4)GlcNAc(b1-Sp23,13.801879142439278,15.210291481400569,20.627318669263197,58.75799393571188
Gal(b1-4)Glc(b1-Sp0,31.77554271022172,11.529981708427231,223.11950641007562,38.37505152607835
Gal(b1-4)Glc(b1-Sp8,29.81936065271461,25.32474491485549,136.43855443125312,43.1189606647605
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,158.9149316372964,630.043004797896,1747.6671539788654,969.4455490394637
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,42.5005913465526,103.09401001455818,367.47779086771834,1036.3748060447183
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,89.09635993355248,296.41737117253984,741.3348144113659,2535.813593748646
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,30.106364732339788,155.42369862181056,300.4140534519612,182.933968819088
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,29.455217904062945,30.734961642240602,18.072181135103648,64.23992833759885
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,8.517257522622579,37.15645302352157,205.03560067114773,517.265457496785
GlcNAc(b1-3)GalNAc(a1-Sp8,67.74448333060293,225.9976380859436,2578.4261600533982,1627.7503939240314
GlcNAc(b1-3)GalNAc(a1-Sp14,38.97163346820457,152.62538122416842,2595.4144890544644,1223.5360500852198
GlcNAc(b1-3)Gal(b1-Sp8,21.623516813009754,21.61887101816379,111.1943064074886,18.524868202747445
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,15.606830732166562,30.274744746570548,15.522388573605518,21.949636917726007
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,15.191256925613528,15.248113507578564,57.65026320390917,25.583612954780325
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,11.744307490404266,8.95192056725817,15.682480205072222,32.134448839057434
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,16.516670158030152,20.86256524383653,25.61522027987801,82.93531996706838
GlcNAc(b1-4)(a1-MDPLys,19.58224210066781,9.161666188708988,94.35474663237673,52.07068205385192
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,14.39129418743046,11.736086845956512,48.6481504574366,267.87993581447915
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,11.889158582612145,14.476684198709627,14.31079018561402,469.5022819681767
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,44.64375864159704,36.36973000179317,158.61038514025603,395.86926208619576
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,15.961542457419355,37.5439078485001,71.06936095765236,141.57369893671552
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,11.923896193638534,11.523415372297409,80.59469466174555,127.75983435030146
GlcNAc(b1-6)GalNAc(a1-Sp8,9.120746780280657,8.763048295351735,89.62350599469063,107.54898790780432
GlcNAc(b1-6)GalNAc(a1-Sp14,7.155635972434473,13.8823054094952,26.884550402089616,45.02892145539173
