IUPAC,LTL (0.1ug/ml),LTL (1ug/ml),LTL (10ug/ml),LTL (100ug/ml)
"Neu5,9Ac2(a1-Sp8",8.545727418423791,3.123886296479652,2.605700114492589,7.041871401126249
"Neu5,9Ac2(a2-6)Gal(b1-4)GlcNAc(b1-Sp8",1.4866351065409416,7.4609226002329425,4.609711671749835,5.646462686422949
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,12.4944331164923,10.541890593563698,6.917876736157324,7.802420664287433
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,7.268559915599973,1.7988087416861909,5.264116603555952,12.436203838893116
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,7.947438146765696,4.268866874144317,2.0454673636685845,3.0021971058709616
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,9.353175812524851,13.682067417000013,4.879319498574226,19.132796926460248
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,9.030203508596397,10.670329301814757,1.1225076818594175,8.825130853231972
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,18.672893995754023,4.154729029571808,4.713006033927103,5.0936852153753405
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,25.870344127253126,10.187399266209537,10.77951138607404,13.90117048797812
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)M(an-a)(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,4.40210298455939,1.866421575278944,3.5937958442293283,8.321492300212753
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,12.662625102244785,6.673033595749391,3.58476982199234,4.8488174739655605
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-Sp9,10.503631708564654,13.19946523992544,13.62931985842775,32.493060042671665
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp9,4.96516632307852,5.0369851051166,7.056622837389476,31.570208948878307
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp8,5.025854120113978,2.964186776616245,6.24416619093375,15.18339783060761
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp8,3.7903470073112495,3.4484218983712744,4.307559517097047,12.825083978932323
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp14,1.764216437024286,6.870184908901657,6.3653966613113235,10.461547678482702
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,9.310173865007386,13.124014078366661,12.127551616326642,0.9990620367792208
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp9,8.656313193078601,1.0870166956705989,7.841981030751518,3.797055471897493
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,8.295220450908259,7.234363339126673,11.672956098428257,13.112234508402198
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,6.120324344006074,7.16424175628517,18.373511207782247,18.355323879168324
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp0,13.469777254406749,5.124710605813107,8.538987486035264,12.981069186672055
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp8,14.152204562864632,4.827425900000947,8.108178800600044,9.858748434216523
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,11.378159402117724,5.230220003259892,12.380439755382907,86.30714772050531
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,9.527989907110516,9.600555096581653,14.4572780943256,94.32962745590169
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,23.072898309849723,17.677236621971396,316.958024353709,171.55498128590608
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,4.3245405847519445,29.19498277756789,317.35288041742996,1509.3186019104505
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.466690729884417,3.4096915060847772,1.2604592747619132,8.033042682985464
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.91255775144801,8.118227311221744,12.626842860747097,42.42688479666129
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp0,6.242833487020671,3.996131422075605,22.342241141762532,55.03664080534597
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp8,9.884866248968674,7.788029342737086,6.251951425155195,200.86919011070182
Fuc(a1-2)Gal(b1-4)Glc(b1-Sp0,6.147149875280968,5.736205342311822,5.859558133511463,26.424463805771012
Fuc(a1-2)Gal(b1-Sp8,5.928748593646611,2.6950136108190583,8.059638828549732,51.99250636473168
Fuc(a1-3)GlcNAc(b1-Sp8,1.4723551459594644,7.5883084405660925,38.15701731961246,339.10292846916315
Fuc(a1-4)GlcNAc(b1-Sp8,7.7163440890100325,8.200435733697324,14.238584141075947,47.7005026142195
Fuc(b1-3)GlcNAc(b1-Sp8,2.365235257502592,9.671037412251412,143.82511448919186,545.4162234109307
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,5.672720523699364,4.0149326690078775,15.512785528610472,15.079485227813064
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,17.256677042041794,9.43723016687101,13.575219188254989,13.223493995158858
(3S)Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp0,14.715851390337566,6.105670921091857,2.8019690033676805,6.482158925337558
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,5.714534456031103,6.59001063555035,5.608296585937056,10.939143934360983
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,11.563647493762508,6.452696988598385,2.5096991205786625,6.2935480451544015
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,10.905656309266,5.456701452037411,7.6227635955297375,7.659706625963771
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,8.20894660208199,9.946170693119374,5.907500736281508,9.775115184999107
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,5.6926898519065645,9.308379239874863,8.260565382789071,8.218230336422797
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,4.235414002097868,12.457944854723566,5.601719654118127,10.419360161217519
GalNAc(a1-3)GalNAc(b1-Sp8,19.63403323279929,7.440894007890903,5.561689767507708,1.827251992063498
GalNAc(a1-3)Gal(b1-Sp8,4.599304498508442,5.829661704879062,12.830231155361155,25.451423728529743
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,2.437676326613809,6.888264853115532,9.344607963731457,23.393581456512784
GalNAc(b1-3)GalNAc(a1-Sp8,4.0219915245228135,6.274821821308291,5.397923119975552,13.791706200829955
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,20.65913976692075,16.153295469629928,13.673394598879485,42.19574349185
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,10.05648075770048,12.685210594329927,5.8483260958443,16.510637354546088
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,10.545504672134,9.661490567669492,9.91017599894166,10.817099811371195
GalNAc(b1-4)GlcNAc(b1-Sp0,8.855387832039506,3.701283455325548,10.062918946765226,21.07365042076637
GalNAc(b1-4)GlcNAc(b1-Sp8,10.157966268361333,2.2446212197161484,21.556582165934067,23.661624975615396
Gal(a1-2)Gal(b1-Sp8,3.567701321929848,10.26819799120891,12.83774641344162,16.0029961205967
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,4.798900641813706,10.120275671475888,10.588741528426942,16.831360040189853
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,9.257278106441436,13.122780473918896,7.118522016249808,13.36903407165853
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.6719254778886405,11.527042377239122,12.669407225379569,20.532601826749424
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,9.34859164165918,17.411593045128498,4.98817250595513,24.32906580436934
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,4.480052509643902,8.115563288932362,4.064010074113988,6.209780827788254
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,6.427085222711768,2.3353789762049373,2.990034719280032,18.908147310440906
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,12.497411358724115,4.184388970925147,5.1318992377741415,14.252163404784095
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,3.987886529228232,13.769448392728007,11.931766039303074,25.66664188091876
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,20.853253380448038,25.11772304814542,6.0810540426119415,8.047785934445974
Gal(a1-3)GalNAc(a1-Sp8,12.68987542817108,3.883226844605741,30.50335791945701,30.41014935099785
Gal(a1-3)GalNAc(a1-Sp16,10.761847665092953,1.9658373025253133,4.019777129290455,16.70995037622295
Gal(a1-3)GalNAc(b1-Sp8,5.364331570661903,3.694891513968982,7.3089096498725405,8.45892305694603
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,5.83869601559286,5.194398293273889,5.600204042116079,25.11175376623134
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,7.6732017181009065,3.7096209908605706,3.1978588576316707,3.952594022811663
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,11.776049142610033,9.956515382861957,16.84311221981159,10.72507586993366
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,4.283870065334227,4.888142408846818,7.661530599636518,10.200219384037783
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,18.861794688028322,7.626723344049307,2.558776304375424,14.717665386534646
Gal(a1-3)Gal(b1-Sp8,9.944367483614373,11.310574085746774,4.478432921141792,10.254131162081293
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,7.636137508365492,9.797684125343087,25.314503556969754,35.89874539129768
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,14.370833416188262,10.720138985844956,12.543705710401804,34.352263442991145
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,2.7913558681221606,9.6191992062316,11.050894899056821,15.566581484063859
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,6.509907217208768,8.324454511257764,10.946452359554666,25.69654128054007
Gal(a1-4)GlcNAc(b1-Sp8,4.240411708784891,2.873304159993043,2.6906532379083585,5.6101551048077045
Gal(a1-6)Glc(b1-Sp8,7.621996837388918,14.375524493011264,9.01770852355704,10.30516625985886
Gal(b1-2)Gal(b1-Sp8,9.971598943457693,3.346438001318218,6.121134024563316,4.2116588149247445
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.8270468440648417,5.501806930076097,3.775130422802192,6.406840584094473
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,10.06146639726702,4.000729628767742,7.3908782919668425,19.926802489674536
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,4.910106540171337,6.860342094665056,6.200026590803193,13.498237231332604
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,5.37950362270225,3.5953804920341814,10.658237224638343,26.287963877457308
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,4.8319431235442565,1.7962512526091718,8.572699621618616,17.954964920507845
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,10.77884998948558,19.718419353043988,5.263500057629589,6.517175711085796
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,12.782362855252286,13.136750296877079,22.41053608883927,10.443422646335858
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,5.193644903389126,5.945616148824827,10.3598876314691,6.347903125704852
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,10.262893699269227,4.5105193946115145,3.9391412806811927,20.720268878142004
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,4.454730233788948,6.87166373661915,0.9736881341066056,4.580627127643113
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,3.8301456808673295,9.418299556714054,1.080551595251216,21.198971127392
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,9.47730154997543,13.008033556069625,7.789722115015826,7.0291190459758255
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,12.591897429431885,5.630567479393172,10.67562430036295,12.154223631965687
Gal(b1-3)GalNAc(a1-Sp8,12.956784891965544,8.697619879168089,5.657090018434093,5.850103142395585
Gal(b1-3)GalNAc(a1-Sp14,25.76061948781188,8.979847714558787,14.606776182620404,33.466983562746826
Gal(b1-3)GalNAc(a1-Sp16,11.532883246612705,3.4842379562586365,9.644456297574962,5.495763146582401
Gal(b1-3)GalNAc(b1-Sp8,6.622714613107427,11.343184419729752,12.024406066378775,4.7789625913126415
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,21.93627125977659,17.968789354229372,16.885249908129865,12.55732543139658
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,7.490091820698867,6.3991221978096435,17.628665606028346,7.494524265533261
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,16.959136154371222,6.079950990482327,15.072437247063501,18.94710031974983
Gal(b1-3)Gal(b1-Sp8,2.3823225171738005,9.206959638773267,2.1654529185600166,3.4280201218536583
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.650980174382599,7.825718547413608,4.827294538351683,12.106268267582152
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,3.209058500557441,7.174605925705365,2.236140325613165,12.272466181117249
Gal(b1-3)GlcNAc(b1-Sp0,3.926246824789121,6.523919847440904,7.754966942708397,6.770625041062808
Gal(b1-3)GlcNAc(b1-Sp8,10.39556958271968,4.156009225607387,12.360454067273045,14.702005995668294
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.620754462100948,13.814001933907493,29.49929899645923,744.7331606884102
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,10.674051150453613,16.317435593330835,37.36714335339713,1451.4817142917896
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.213632495836821,19.326343908509948,45.79150302305137,250.06196679084903
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,26.94086676709754,22.81829295988924,54.255530541075295,654.3091385544565
Gal(b1-4)(6S)Glc(b1-Sp0,10.256648353263358,8.613051784356108,7.886086042042661,14.260594501954214
Gal(b1-4)(6S)Glc(b1-Sp8,22.33014003882048,11.998719147614606,4.6030210050936535,17.782813755866453
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,4.857086917330176,1.9773624410646995,3.033841110292364,10.424368879497374
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,2.5492514907975115,4.678601339075597,2.0930324292757523,4.272452405040141
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,28.975160776358646,5.895900799920225,24.806227593002497,104.92214990866655
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,15.148816557380533,8.41874033510952,5.647234453768783,7.048618486566506
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.705001213159601,5.640802278931598,1.6960870791324358,8.126673516677455
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,8.05887606984787,2.446272067691299,8.532756921954753,6.878127059260633
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.863245563385688,5.282821919517377,3.0588088611691133,17.98793036239857
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,5.922051172243153,3.5558083538299243,5.987794805198876,18.707178673261595
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,16.851996254919914,16.381296991081015,5.555398151347925,18.47647974822768
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,18.626786703204246,10.443117113638364,19.674588262527887,14.279761044335894
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,4.067577950082821,8.671332082356205,6.441355585589108,9.064337277668644
Gal(b1-4)GlcNAc(b1-Sp0,15.88383271526954,6.456556946753135,4.734295663471671,3.798253292413944
Gal(b1-4)GlcNAc(b1-Sp8,9.231766934883053,10.121350466546774,4.014191392526444,8.219547459156942
Gal(b1-4)GlcNAc(b1-Sp23,0.7898707489203523,8.256705752043812,4.655271505508568,6.672470827899259
Gal(b1-4)Glc(b1-Sp0,7.281743614169617,8.449350149764971,8.771247435608387,18.11094268066961
Gal(b1-4)Glc(b1-Sp8,9.798736298455358,6.177407189306856,8.656735212297608,5.682071097393372
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,13.486178541349904,5.545319958532602,5.980463278041251,7.484131270005001
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,6.137367550437785,2.337253946229777,5.617981033179686,4.367501185937633
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,3.5600584152510737,3.37607019131218,7.88055129226377,20.4778817523322
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,4.227002425182623,5.061202323806078,1.5570716412013006,6.590236790068066
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,3.929667035407301,6.470631796239068,10.789541659828112,8.008721346704903
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,7.3013188628265455,9.879790911206905,4.879351163406187,11.133051497043981
GlcNAc(b1-3)GalNAc(a1-Sp8,7.988947635066418,10.514788004638996,4.07761613558319,29.483985305359763
GlcNAc(b1-3)GalNAc(a1-Sp14,6.132383806413842,9.389612733716275,2.4367067616970237,12.418756389027035
GlcNAc(b1-3)Gal(b1-Sp8,7.358799594816171,7.202713468027171,4.997703486602618,8.670726271147457
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.3487150795761895,1.4841276705526345,3.7160769295947937,7.0439456322433385
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,4.343207505212404,6.414489752375737,5.451218253060502,7.448579381779237
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,10.756004018647763,7.102648154737773,4.56748095635512,25.12909934138441
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,14.49169240749104,6.614834663781608,2.889321743362377,2.2032317965131707
GlcNAc(b1-4)(a1-MDPLys,2.8343118369661786,7.992519225448674,5.29307710032642,11.193436294952802
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,1.331194925308316,14.29810049537466,2.11020868636256,13.279745081984846
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,5.440967295741936,4.958619898385686,2.1758217964713933,17.505729476659926
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,3.583693062912398,10.526147142987947,3.0851364669978523,9.782138312591316
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,9.11463222859267,1.3038592293648974,12.495715820865689,13.580423460751634
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,1.706379882480241,11.015671770217507,11.737093609968642,23.102966970066838
GlcNAc(b1-6)GalNAc(a1-Sp8,19.33442496800287,1.6560432409310273,5.2368480166190325,10.996868812037661
GlcNAc(b1-6)GalNAc(a1-Sp14,15.813221568147748,6.943151357752957,11.644562546384751,22.459559361884203
GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp8,21.14917387659622,6.5989513017852595,8.083232205157781,3.985125251063844
