IUPAC,AOL (Mahal Lab) (0.1ug/ml),AOL (Mahal Lab) (1ug/ml),AOL (Mahal Lab) (10ug/ml),AOL (100ug/ml)
"Neu5,9Ac2(a1-Sp8",17.944487761125046,9.636891408367461,15.984932743341991,16.878412051098486
"Neu5,9Ac2(a2-6)Gal(b1-4)GlcNAc(b1-Sp8",0.7408560830777093,13.018235999646807,6.123176230519588,7.283902936098204
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,6.447457665041315,12.913930813143878,1.893325637381687,19.37331764091616
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,8.912054360060132,15.335766665407787,77.32919781071776,42.5065634464731
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,7.323342108400142,2.9093087890425107,10.096998468975812,8.224281134948308
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,2.441979390269296,3.7016050626721366,9.347699719672567,6.541309331217206
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,3.2801958335847576,8.203721550207154,12.853809540365846,15.957175366795544
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,3.5939391196615,3.088927050368793,2.7959492746948422,8.752600192133379
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,3.8973907137767583,14.411888631120956,6.322058731404935,11.806799672928411
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)M(an-a)(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,4.682394972927852,7.755491255179558,11.80844948190349,9.90333843021295
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,7.655856082982045,4.7947328687321065,5.890645194076782,17.150368438486478
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-Sp9,64.52995810746093,105.70853393920423,380.3478915594393,368.59019513153646
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp9,92.82359304467907,331.0486045879004,596.795282247793,773.7814788937161
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp8,241.3209298922549,479.8638312572465,531.922772915458,1134.21287021107
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp8,135.40602890493216,376.0203115866288,539.9128714611725,304.6701604778366
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp14,82.69996686603079,167.22475845301219,389.7897549106469,676.0535636741457
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,5.351628975290264,5.984477745523449,14.169454094489042,70.90996624661977
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp9,6.2617480569858674,27.008022162004515,109.48419050731523,206.35793785568802
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,302.0383168445695,400.90108514948685,837.3262114522284,834.8456803366338
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,291.76440644079133,433.6135313273291,1637.7156358276873,405.5694807251048
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp0,26.33290860852777,540.2149025194592,526.6729327361254,709.9671165986726
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp8,153.94210094077863,648.8255084893838,1075.2642361574651,980.229232234066
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,254.36402368923905,2910.195450152595,1202.8539365962602,699.2863696786113
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,60.33575066337041,430.3907291150714,1398.1646453668916,660.9929048346895
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,153.71055390882475,322.3815372572626,1030.5778984910783,867.9143701963098
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,118.18908594022966,326.3839844787496,219.00715339267623,733.9190941266356
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,47.38305066162654,497.24451972140616,800.6534845767882,736.3923426986502
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,53.563732095169925,599.8524505831836,578.8534133576269,298.0310472339251
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp0,111.4571694730904,290.3420168078654,498.99020649198206,521.1481143818257
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp8,88.1438475437064,385.2449293940202,558.2955002635197,738.2058474135747
Fuc(a1-2)Gal(b1-4)Glc(b1-Sp0,209.38057858037845,68.43308553973856,1162.7698172424546,625.1017962897154
Fuc(a1-2)Gal(b1-Sp8,118.34614564498074,1236.9320189058085,683.3440277954547,1288.5968360818595
Fuc(a1-3)GlcNAc(b1-Sp8,203.5204603499916,194.33294078925343,464.8417886011967,496.6450597908602
Fuc(a1-4)GlcNAc(b1-Sp8,230.99840247834754,179.9060851522581,1063.0138263823337,65.0147864157702
Fuc(b1-3)GlcNAc(b1-Sp8,135.56436165688186,626.4388368228138,277.82957742893973,1621.9582290137796
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,2.448205866888378,9.780228857240504,16.318774350907393,18.63003635912984
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,36.95617001209008,79.14445737799102,360.734469635334,106.32202842015506
(3S)Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp0,45.6246942292536,474.2071221338698,183.96631640668227,576.1031345314892
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,3.392442567924571,4.726901526017506,8.871013137930376,56.53668081711042
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,32.962275498856236,31.53636737619882,55.83255085097778,364.10400785402186
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,10.330131533972187,43.42590481501256,21.826901210288053,40.05343262639172
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,9.604394399223363,6.205143493908897,10.861667002928186,16.354368179047242
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,196.20271085009816,477.477411752707,271.6485577590608,814.1623636560698
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,235.67962548178346,736.6247402144769,828.3963679650342,484.1485049554598
GalNAc(a1-3)GalNAc(b1-Sp8,5.999388883044674,12.454527222761214,4.6293107985062605,6.2048876021917865
GalNAc(a1-3)Gal(b1-Sp8,0.2622774659910899,8.877547310866133,11.063371623063205,7.72837490954597
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,297.5939547151948,1472.401130662195,1324.498815251889,523.6072507761703
GalNAc(b1-3)GalNAc(a1-Sp8,3.2706864634966166,4.053353747515753,10.916460152563188,11.252203714050854
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,46.13999128589649,146.42251606987102,315.9908171517688,503.83653305506
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,5.439976706445244,8.063395896012652,11.161769899527542,3.600204113195068
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,225.64608718728053,1389.8239862622656,1339.1122403028778,1697.7254033140264
GalNAc(b1-4)GlcNAc(b1-Sp0,8.274575915417074,14.417870641296744,14.810815793731058,11.43491171963445
GalNAc(b1-4)GlcNAc(b1-Sp8,7.867328850113814,7.11504935869503,10.546976577950328,24.59356947049368
Gal(a1-2)Gal(b1-Sp8,14.678643164219904,4.459175192416859,7.722999705856974,11.178552625153825
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,7.2352265706864145,15.691910798959439,33.19978460957993,8.341174537597611
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,10.721025304978982,15.227093656675475,12.313375582945008,23.810300139837903
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,15.854431766333606,83.0126037097567,56.050770857924306,422.0634605935524
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,92.99198154222557,280.23024693575144,1101.4843466737102,1249.6103327953329
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,12.106814091383965,26.22432229977543,66.00481187688085,367.2353056847458
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,36.3741389606226,86.16927989465457,98.60875627046812,276.9092678049009
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,368.7979122931295,1011.6664064719307,773.5773232111765,1408.8741845656632
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,289.5128180062831,1151.9215983956158,229.4448568177296,380.30608269045103
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,19.292037914534433,5.683172287478769,30.084557164377,15.21760001212959
Gal(a1-3)GalNAc(a1-Sp8,24.03633043783237,37.772459569407246,65.09558046971523,20.124713373921626
Gal(a1-3)GalNAc(a1-Sp16,5.383766700229501,11.60980807460512,9.959080362496687,15.906606670473964
Gal(a1-3)GalNAc(b1-Sp8,2.886561664420154,5.68130304331672,7.820885107358376,4.182290916371864
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,45.421969655323714,408.63096535226333,1158.5578346810173,772.5567602414436
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,4.125962351076413,5.925121938196713,21.93129640481452,26.841955183505878
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,2.0543105858981856,10.238769153565293,9.769149378656262,5.788999594849416
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,10.82104368545383,11.062910016318805,8.98820294103146,18.888701654406184
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,2.191328536907847,13.445498151766884,5.985519037574482,10.176996980568543
Gal(a1-3)Gal(b1-Sp8,6.839364242871313,11.718752285546437,11.102718703843058,8.076940297899537
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,106.52130374078163,373.7962867038442,596.9561530409312,498.91341411856087
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,16.625253805857124,24.42721997212676,75.9635896986791,31.411762161792694
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,6.507586376427658,18.483143487152468,14.336819179389133,18.1156042733652
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,25.85862513184269,11.233025566716222,8.818678691088984,27.137548722695346
Gal(a1-4)GlcNAc(b1-Sp8,6.317619386287862,20.988538350311586,10.521843177884747,7.7112797232365855
Gal(a1-6)Glc(b1-Sp8,7.478651637995991,9.168447870095932,11.143641498293984,9.863142179515279
Gal(b1-2)Gal(b1-Sp8,3.944469544712786,6.197499133790452,14.77354554668581,25.97211188144895
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,200.35888774741875,539.5645352719794,572.5207907539939,503.0942634579346
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,83.59664296851854,839.7903488490981,1626.3846570834476,1023.8280652512144
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,324.24437414122787,940.601469650538,1964.1013687088473,464.86251360309495
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,253.46525016355125,356.90717162529387,608.2547073999692,876.951026904841
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,224.25704519369486,1071.4643171927924,406.29665233690713,264.8828274826108
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,13.886053525360145,21.364389601468464,9.797646008906076,32.098558673768004
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,19.148383261322614,12.955151287518769,14.904957380544028,29.44412576332783
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,21.74522622600188,33.7953464723942,26.17131917825255,19.543775229038868
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,4.981925950540284,2.2068334690229823,3.0685201932962154,4.536259182318251
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,3.1741674366411896,5.474862294995799,6.957230804709586,12.786415147693535
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,2.533691261611575,5.3020739969531405,5.356622207759914,6.893869863569615
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,2.9852404554184013,2.91429127976826,2.354271192251789,7.614096797990338
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,17.398554942676515,12.224421576874983,8.677558092910319,26.387890202688908
Gal(b1-3)GalNAc(a1-Sp8,3.8932302169920407,3.4009244991864622,14.652113257024276,18.39083006453216
Gal(b1-3)GalNAc(a1-Sp14,1.5511922605424109,7.15671612449919,6.784950557606635,5.541209395294508
Gal(b1-3)GalNAc(a1-Sp16,11.304681736342705,1.5311378435115963,4.017405718868826,16.322277572283433
Gal(b1-3)GalNAc(b1-Sp8,13.147514749532213,4.57141999054999,16.063438053205395,11.012476602283128
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,17.897159190287713,12.860571254387064,9.065927502605566,18.188534206357414
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,4.192025977475944,5.264357800023354,7.568021284930867,10.504025994033583
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,18.773723834835398,13.36610692772331,9.94979838070434,4.0071150927652015
Gal(b1-3)Gal(b1-Sp8,2.9484192403161877,6.058542841517293,4.3018326730205025,10.874882247485086
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,12.565231522339733,8.24544447174721,3.945799248462429,4.780388428691429
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,16.508070170349008,12.11607933436665,20.367482057845685,47.0526303661743
Gal(b1-3)GlcNAc(b1-Sp0,15.680809798816723,8.802275870998743,5.165314551893234,3.1823699921075588
Gal(b1-3)GlcNAc(b1-Sp8,4.604024867077379,13.804209400125025,10.693493632734503,7.342819917897128
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,410.9186323324601,1379.87332008749,2331.102208689052,1369.8621088584825
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,229.93856732539848,1958.2927319691287,2360.223516308664,5670.7613305159875
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,262.469959868417,1757.5279447588641,1413.1046067610569,1127.247046242648
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,135.83762876091043,1176.5973252202812,1473.443044241449,742.4617141243511
Gal(b1-4)(6S)Glc(b1-Sp0,5.406565141566316,8.0025945873302,6.186360133592293,12.585022247728975
Gal(b1-4)(6S)Glc(b1-Sp8,11.62198349547818,12.584113748260796,5.091049129190666,26.92016395653389
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,45.732772514357436,58.1534304893516,159.91616581450762,89.55075169007101
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,8.139810674856019,10.069886820449696,36.91112593916145,106.204088025158
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,12.857687232935806,12.68801422485016,6.4367076547978535,8.959898507749216
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,5.837582363730157,9.009187891258565,9.048163279316233,6.720454865061824
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,78.71780757013886,161.86733367482245,766.6547645196097,551.8331761934809
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.2289974454155312,12.466323802147924,12.688226704311376,8.428833800117316
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,14.24489542678359,4.0253121179191425,3.647095919929533,13.389614864606841
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,14.613105427321047,11.20709803249709,11.157570586340313,9.609285198182024
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,16.53046172313405,5.968891720341952,7.527817549761666,14.40586825715479
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,9.760639945336576,3.720609812920473,8.576775440834387,14.474339734941294
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,21.6963951786735,2.713250856291519,25.598441868402855,27.575796710204052
Gal(b1-4)GlcNAc(b1-Sp0,22.428470766490804,13.808740387884773,7.8210322479410195,13.220128818459633
Gal(b1-4)GlcNAc(b1-Sp8,7.085056424851756,7.552235455975933,7.3130744124820755,19.433116825066094
Gal(b1-4)GlcNAc(b1-Sp23,5.870541530032242,15.448475626713686,17.285796783559032,6.8280898106644745
Gal(b1-4)Glc(b1-Sp0,8.981914182400091,8.547939245757815,41.06642285626017,15.516883513987825
Gal(b1-4)Glc(b1-Sp8,6.657225615512313,3.6502943181566976,13.936510592684245,11.509738161914608
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,2.1467609389884674,5.531357844975005,7.9524355449551924,5.7638485791468765
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,6.407014472370628,2.264220918255696,2.6650909157412763,17.952310017840773
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,15.14972409352725,5.620488931504683,28.7023684162126,25.46135871922717
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,8.174222925554862,16.149889708679122,6.3320791437331225,9.046155773034199
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,7.926991365949209,6.826897228548769,5.809300595309758,9.8032871937172
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,2.1737082484010304,6.1357078740625575,11.425824944250927,5.183304422534591
GlcNAc(b1-3)GalNAc(a1-Sp8,9.459177907328957,12.433602117514718,12.204091390834224,6.0172797048721645
GlcNAc(b1-3)GalNAc(a1-Sp14,14.646955488883455,4.196196164385077,11.709682201886046,3.8996914137531413
GlcNAc(b1-3)Gal(b1-Sp8,19.963204536346364,3.9092637141368014,8.074017054880429,7.446956716001545
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.981061418767614,16.436968239307394,10.477377911918927,8.99310558409423
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,3.2094299248464666,8.765598111557097,12.840555147137001,3.510553719381995
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,9.290922242840043,2.902815415534832,10.436805547156974,2.381569850609748
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,2.01919889787174,7.494859950826303,10.866731942493091,4.360549076568994
GlcNAc(b1-4)(a1-MDPLys,0.6381281447849251,9.506738305012929,11.773956742177464,6.040739433973847
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,7.571370319389572,5.004378743993438,5.2217797894172735,13.812299599119392
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,11.021694070748232,6.996529191618272,6.6855050561519525,15.284242362724425
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,3.5010136841587234,2.957655386027912,3.0782289940808703,7.421518048833864
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,10.613703448058695,8.73338838419353,7.862692319375513,6.575563985633988
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,26.030175826960892,14.34194124668391,10.48069918353891,15.998318169420186
GlcNAc(b1-6)GalNAc(a1-Sp8,5.192597823424544,11.740527296647846,9.704044401004495,22.56861816791553
GlcNAc(b1-6)GalNAc(a1-Sp14,10.980009501020481,4.296139037457548,10.281035501349065,19.73994751234157
