IUPAC,STL (0.1ug/ml),STL (1ug/ml),STL (10ug/ml),STL (100ug/ml)
Gal(a1-3)GalNAc(a1-Sp8,4.237188436530372,9.800383741806577,3.8585681683754087,5.716455540805078
Gal(a1-3)GalNAc(a1-Sp16,2.847667843897288,8.601631047801353,5.768366966193002,7.713348417894356
Gal(a1-3)GalNAc(b1-Sp8,8.188932678265624,5.8692049756902085,5.881217561795057,7.373743408879916
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,15.334935353847001,5.745341524806576,15.562243713766565,2.635877225738468
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,6.309062401220956,11.687736034372403,6.2327362768423535,1.6148047209079688
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,155.32910036223632,970.8092400817,743.5123035062375,508.8741424613136
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,6.961147726488815,4.335445852120248,17.52181233453511,11.604874269461089
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,4.991665773650446,3.988140490149042,14.560280749668493,3.3595994576486783
Gal(a1-3)Gal(b1-Sp8,8.09061024990287,5.552618461290723,2.706844589031055,9.54016798991682
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,130.92175084505712,914.1667271978321,474.8291580112971,1085.3537315515482
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,163.06012433832444,334.5261608821538,429.8167197002685,374.9192551256817
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,203.0390962423099,416.9170532511377,1339.6693613487967,1492.3904189349496
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,3.689346837404531,4.9145288274496055,16.051319022098095,49.08868494465744
Gal(a1-4)GlcNAc(b1-Sp8,4.1295685702826965,15.415736948650876,126.55651531615764,38.93160181115642
Gal(a1-6)Glc(b1-Sp8,8.833012068513202,4.047719822731473,5.765634673000027,19.168877646939976
Gal(b1-2)Gal(b1-Sp8,5.264940734392595,10.308511501464867,15.295007613924243,30.30908068181329
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.641441500650611,6.861010568422115,3.432303909426834,1.7885335284808068
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.5397527117017646,5.079095159819318,4.227157832791844,22.210020175043358
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,3.382609060572422,5.947297348095736,15.031837877734704,7.8004368498928836
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,4.9669523348494735,12.360928561769414,4.150212251098335,7.155579026419393
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,3.0467399238092736,3.4500826061366503,4.5157186031129095,8.038187758858744
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,79.28780490378165,314.2599418306256,910.165485959759,1975.655314684393
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,6.288323830388608,5.555007976591929,4.649348372263239,10.809037477461477
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,18.02639082611473,11.096697093730183,13.869408688549075,93.81269984826136
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,4.584217622361167,5.016756808935429,1.531428575981719,4.396231193116816
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,2.7810400392658865,2.927032939684826,3.6290225087710173,8.563487738990075
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,18.569668424521392,6.226787878928167,7.9089585413735985,29.23312322218295
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,1.5969670931696314,13.972875396847757,4.507982455138139,2.9961123549246937
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,7.910150742137178,3.56676012136131,14.152276834135206,7.635270376788673
Gal(b1-3)GalNAc(a1-Sp8,9.058806681300057,3.3449491848407287,2.5452478497518967,9.262949177727721
Gal(b1-3)GalNAc(a1-Sp14,2.2338959709813424,2.4532718715693456,6.90746396636759,6.9834830437611854
Gal(b1-3)GalNAc(a1-Sp16,5.490476888516443,3.0351640647582787,5.217118255959568,7.686223652310232
Gal(b1-3)GalNAc(b1-Sp8,4.6155578561354105,9.588137576714262,8.475571416724655,13.413655800806145
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,12.946088752560248,4.565779086859108,3.3334668094942863,6.460652468791327
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,4.592813836491379,14.397119670354204,2.7617967284300087,10.197177056747947
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,4.594034643154107,9.912178506934463,10.344444383822664,6.002879761900421
Gal(b1-3)Gal(b1-Sp8,7.087881532587867,11.820052379854324,2.7929262676745847,44.34426683213962
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,51.72651318070538,83.19454191835945,397.9727795982119,448.9540799889882
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,9.122669975168083,11.068074359277682,4.545471815902787,29.27755304567817
Gal(b1-3)GlcNAc(b1-Sp0,5.842738383312514,5.970140641001128,6.755624345375736,19.230183602867648
Gal(b1-3)GlcNAc(b1-Sp8,4.396071324394845,7.342358432354459,15.583035072662605,42.104909007105796
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,1.4920696439845067,11.022010403846476,22.791132893353513,65.64197430877071
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,4.428941024199049,3.4793659272679727,7.199330720918836,97.35348449112357
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.267482081575181,3.853707926140748,12.279004583807538,27.68102990894673
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.619300248474002,2.28158868262154,11.284337029558566,24.046454781301268
Gal(b1-4)(6S)Glc(b1-Sp0,14.54990929696814,6.464593083546201,9.577135518514917,47.90988335468997
Gal(b1-4)(6S)Glc(b1-Sp8,7.752531581790986,14.018602778332314,10.860280604531665,13.563692434830148
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,130.3355649113534,213.98048579587226,1645.7072166286248,533.9745305250898
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,71.18341984174215,46.777552589767936,323.41634941129536,370.8530575757086
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,7.156173864340262,7.460530760386073,238.67043792467166,108.30675787501276
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,16.32710860407214,6.15037843192054,3.223302584824008,36.033169421428
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,17.419438000597687,2.116324135539417,11.822336638858605,96.48548526040928
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,85.5822021635179,151.55851149820816,708.6189810873574,1000.4714726072767
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,99.9566381386101,288.33324602804265,1057.3768413318496,1495.8259018434833
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,6.100235927336472,9.428084175306582,354.15909856979295,60.57921399816994
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,14.439162915026154,8.884197351993382,306.7861401065728,120.8616175021217
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,63.540926413475454,192.50629936674656,1149.0343056033407,251.4406454884554
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,3.191034724949468,112.59600758897557,275.88839978820425,179.2995424215263
Gal(b1-4)GlcNAc(b1-Sp0,73.04701160107469,492.0525739833962,346.9820601964614,765.0106086311066
Gal(b1-4)GlcNAc(b1-Sp8,204.71920529514568,490.0437612896438,1201.5432347741846,1147.9361834993526
Gal(b1-4)GlcNAc(b1-Sp23,113.75572904608877,319.2704038177826,835.8283563936533,1115.0709715604546
Gal(b1-4)Glc(b1-Sp0,4.646215208371216,8.382225761693606,5.1386786475221395,3.8075229988362067
Gal(b1-4)Glc(b1-Sp8,3.1312197116299583,9.6718015906638,4.8733261092057685,29.05217401463561
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,115.7237253202479,303.02668318408166,744.8592902796428,2633.943604872143
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,11.56307853500385,6.393523872052091,9.648570120834835,27.95781007929625
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,10.974498484630933,8.64244317212059,12.226575475168824,25.12338790377075
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,16.27506594323557,14.735837741455365,41.73199553695788,27.10629857337687
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,7.117114940760758,2.7394039455083394,24.503021972452718,22.289186648141648
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,6.03948499867055,11.722036491262932,15.443488935470194,60.12323123753693
GlcNAc(b1-3)GalNAc(a1-Sp8,11.817230883474073,12.107799433526305,14.717140288651175,30.507295812682532
GlcNAc(b1-3)GalNAc(a1-Sp14,2.0324247249283296,7.764745289876973,7.466237104459177,25.379903619644107
GlcNAc(b1-3)Gal(b1-Sp8,5.3928731887556935,4.144275860750584,13.771771732394035,36.13758041785128
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,119.34356627408948,291.6367877688009,2031.7161440313255,943.3221742997304
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,209.80549659425472,153.91467953853495,523.0587359108858,655.7122776768806
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,46.37237489980604,359.34470439659134,438.03435855031074,1494.4029284329886
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,9.869049670687648,12.586863462223885,17.091689067570226,23.65138738749621
GlcNAc(b1-4)(a1-MDPLys,5.0407041336007685,1.7000149143953618,108.06553782769586,7.112714985796001
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,3.348816649081685,4.9436548209969775,3.61907614131932,11.711383557996047
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,143.46920527805074,294.9756063041893,717.3664412638492,851.3625190780377
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,151.92899997500402,245.33909998888146,188.1104322502464,321.8744797197476
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,234.3212379660651,380.1382620990455,277.0899313826734,616.3898272340401
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,101.52237844180195,679.8263686437691,941.1850744642136,1127.6713202255082
GlcNAc(b1-6)GalNAc(a1-Sp8,7.0840415062660345,1.9608085634502488,56.68391370791779,19.132941918237947
GlcNAc(b1-6)GalNAc(a1-Sp14,16.082687683214928,3.944143636984671,4.824413235047347,10.69307735449279
GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp8,5.106971530825931,5.336001337690363,4.851900609297356,168.4129608836442
