IUPAC,ACL(Vector) (0.01ug/ml),ACL (0.1ug/ml),ACL(Vector) (0.3ug/ml),ACL (1ug/ml),ACL (10ug/ml),ACL (100ug/ml)
(4S)Gal(b1-4)GlcNAc(b1-Sp8,7.881274999999999,-2.60075,2.269375,3.3804,-3.918199999999999,-8.014149999999999
(6P)Man(a1-Sp8,14.033424999999998,17.030174999999996,14.745425,13.080399999999996,13.8225,14.536700000000005
(6S)Gal(b1-4)Glc(b1-Sp0,7.7461249999999975,3.3291000000000004,16.617975,-1.2195499999999981,5.1774499999999986,14.433600000000013
(6S)Gal(b1-4)Glc(b1-Sp8,25.07842500000001,4.959600000000002,19.488699999999994,1.1067999999999998,3.3872999999999984,12.9574
(6S)Gal(b1-4)GlcNAc(b1-Sp8,10.268174999999998,-0.15082500000000287,15.562625000000004,2.3721499999999978,-3.2124250000000005,-27.9883
(6S)Gal(b1-4)(6S)Glc(b1-Sp8,31.047575,-2.8299000000000016,18.774275000000006,11.986600000000005,8.687149999999999,6.373000000000008
Neu5Ac(a2-3)(6S)Gal(b1-4)GlcNAc(b1-Sp8,12.594274999999998,-1.828950000000006,18.062375,1.8902249999999992,-4.216925000000002,740.5441000000003
(6S)GlcNAc(b1-Sp8,16.726050000000004,-0.8350749999999998,21.423774999999992,-3.182100000000002,-7.5542250000000015,-17.212475
"Neu5,9Ac2(a1-Sp8",8.270325,0.6403499999999979,11.094499999999995,-2.2811249999999985,-8.738400000000002,-20.935174999999994
"Neu5,9Ac2(a2-6)Gal(b1-4)GlcNAc(b1-Sp8",10.433075,-2.5146500000000005,-1.7084250000000027,0.1685250000000007,7.396074999999995,-9.133175
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,7.780775,6.770099999999999,27.021475,2.543174999999998,11.898125,0.949225000000002
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,12.4178,12.607925000000007,24.313325,9.26195,7.476024999999996,15.285049999999998
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,3.5720500000000013,0.5840999999999994,9.873825,0.1477750000000011,3.3476750000000006,-5.658175
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,0.4765750000000004,-6.132625000000001,2.7417750000000005,8.10085,3.683300000000002,-13.237975000000002
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,8.21235,-1.5520250000000022,5.033875,2.3019250000000024,-4.3758750000000015,0.228125
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,4.983900000000002,3.3399,2.8261249999999984,3.4693249999999995,1.8947999999999992,-9.988775
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,1.3386499999999997,-2.961199999999997,6.806749999999999,3.7656000000000014,2.0054250000000007,1.7791250000000003
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)M(an-a)(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,7.977224999999998,17.547475,8.194800000000003,16.348725,4.591574999999997,4.895225
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,4.033000000000001,13.035175000000004,12.112375000000002,7.773100000000002,11.181475,9.614724999999991
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-Sp9,13.076124999999996,9.726375,25.461825,41.702675,31.39602499999999,3231.35915
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp9,14.333925000000004,22.828374999999994,10.837749999999998,9.362199999999998,9.075600000000003,18.249575
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp8,4.688225000000001,1.6704750000000017,6.1532,-0.5603249999999997,5.550525000000002,1.7478749999999967
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp8,63.20889999999999,783.3741500000001,2139.389775,3042.3736000000013,9819.236400000002,24248.994175
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp14,14.437999999999995,1.1685000000000008,9.790774999999991,0.38967499999999866,3.403125,36.37860000000001
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,2.3128999999999977,-3.040499999999996,9.5996,4.527450000000002,10.166925,-5.303374999999999
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp9,10.171799999999998,-2.262550000000001,11.096199999999998,-1.631425,1.6392000000000009,-1.9196999999999989
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,2.586050000000001,0.4104750000000053,12.139324999999998,6.2409,-1.1509999999999998,-7.501100000000003
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,3.1274749999999987,21.98480000000001,5.635300000000001,15.150999999999998,13.427625000000004,11.339100000000006
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp0,2.073925000000001,12.821075000000004,20.3808,-5.104250000000003,-1.0661749999999994,13.300025000000005
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp8,4.4598999999999975,0.5487999999999964,17.544800000000002,-3.741075,0.8685749999999981,-0.5712499999999991
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,41.867375,66.91172499999999,3126.588,1654.4626249999994,8384.852374999999,22617.699
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,124.3332,148.98787499999997,6520.604150000001,1539.0154499999994,7319.7195500000025,32653.349825000005
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,14.941275000000005,13.224050000000005,15.078925000000005,1.2488500000000011,13.96585,-9.656974999999996
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,14.756825,1.6113,14.726724999999998,-0.6465500000000004,-0.1862749999999993,-3.792825
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.283575000000001,1.3611500000000003,6.5486,13.939750000000005,7.1984749999999975,-0.2863749999999996
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.205399999999997,-5.8442750000000006,3.1406749999999963,12.460700000000005,-4.030525,-9.830175
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp0,9.629124999999998,3.2140249999999977,7.927975,4.105,1.0142000000000015,-4.356500000000011
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp8,11.3588,-1.4260249999999992,4.47375,1.7546250000000008,-0.7383249999999997,-9.862899999999996
Fuc(a1-2)Gal(b1-4)Glc(b1-Sp0,4.7266249999999985,6.912825,8.657225,2.8415750000000006,14.439149999999994,5.834825000000004
Fuc(a1-2)Gal(b1-Sp8,8.980824999999996,11.89725,10.761000000000005,3.93,11.042975,-3.9029749999999983
Fuc(a1-3)GlcNAc(b1-Sp8,12.51635,9.092625,14.029825,3.1907249999999987,-3.63045,-14.60435
Fuc(a1-4)GlcNAc(b1-Sp8,20.37115,-5.48775,3.8723000000000014,-3.192574999999999,-1.473824999999998,-26.833475
Fuc(b1-3)GlcNAc(b1-Sp8,11.406500000000005,-4.238200000000001,5.152275000000001,14.326374999999995,2.7062250000000017,0.29042499999999905
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,5.747325,0.6175999999999995,0.3622750000000004,-0.8788999999999998,4.7375500000000015,-8.321775000000002
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,24.27072500000001,32.22602500000001,30.70137500000001,31.305249999999994,22.583,25.248975
(3S)Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp0,13.677725000000002,1.8744750000000003,1.9815249999999995,4.987425,0.4605500000000005,0.215325
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,4.411025,-1.31245,9.735575,3.6949250000000013,0.4317000000000011,0.0029000000000003467
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,6.988925000000003,3.4003750000000017,16.194274999999998,-2.1873500000000003,0.7109250000000005,-7.615275000000002
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,7.118474999999997,-5.01615,4.167599999999998,4.1613250000000015,-2.8114500000000024,4.205650000000002
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,162.413125,360.09462500000006,2878.36045,1521.659225,7782.136124999999,39304.55115
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,17.230400000000003,-10.834775000000002,23.40620000000001,-2.7023249999999983,1.1139249999999985,-10.245825000000004
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,6.576525000000002,3.092525,6.555875000000002,5.02295,2.8767499999999977,0.13085000000000235
GalNAc(a1-3)GalNAc(b1-Sp8,5.889474999999999,-3.795525000000002,4.348049999999997,3.615149999999996,-1.8130000000000008,-14.025874999999996
GalNAc(a1-3)Gal(b1-Sp8,11.680599999999998,4.392050000000005,22.1273,18.101025000000003,2.281274999999999,-18.007074999999997
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,6.771300000000003,-12.540950000000004,23.38407500000001,-2.9152999999999976,-0.3738249999999983,-6.4457999999999975
GalNAc(b1-3)GalNAc(a1-Sp8,34.76732500000001,12.230474999999998,24.545325,14.34235,328.449025,5442.152475000001
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,4.10845,13.834825000000004,7.075600000000002,-4.074325000000001,-3.351474999999999,14.624325000000004
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,16.39,11.91105,23.33925,5.946074999999998,10.313624999999998,-0.5677500000000073
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,18.345075,36.369450000000015,22.22835,4.530675000000002,21.76975,4116.1435999999985
GalNAc(b1-4)GlcNAc(b1-Sp0,20.204300000000003,-5.555349999999999,22.2014,0.7164249999999992,-2.2378500000000017,-5.018949999999997
GalNAc(b1-4)GlcNAc(b1-Sp8,10.679675,-0.7549750000000017,13.025824999999996,-0.7493000000000016,15.94265,-13.530750000000005
Gal(a1-2)Gal(b1-Sp8,14.2933,0.490124999999999,11.42,-1.0249000000000006,-7.279600000000002,-8.464974999999994
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,16.554925,9.84695,11.356074999999993,-2.6114750000000004,11.190325,10.963350000000002
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,27.836375,11.655249999999995,33.539975,15.952749999999995,12.040874999999998,5.955350000000003
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,18.72845,7.445599999999999,51.32724999999999,31.185424999999995,9.398175000000002,30.3896
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,6.766,5.906950000000003,15.9142,0.5953749999999971,7.881525,0.8601749999999981
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,9.549175000000002,4.066349999999998,10.3703,2.605850000000002,-1.967375,0.4475499999999997
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,23.540825000000005,1.7426499999999994,16.053525000000004,6.956950000000001,-2.471075000000001,1.0940249999999985
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,9.523650000000002,6.892249999999999,10.847425,7.904349999999997,6.5433749999999975,-0.26597500000000096
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,22.322325,43.02065000000002,12.667325000000002,34.24465000000001,9.238075000000002,76.253925
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,12.311000000000005,14.989849999999995,37.87792500000001,8.207099999999997,3.01235,27.742575
Gal(a1-3)GalNAc(a1-Sp8,66.297925,62.15520000000001,95.211,99.265575,1104.8963250000004,5072.656625
Gal(a1-3)GalNAc(a1-Sp16,9.503799999999996,11.6162,19.8116,5.431200000000002,3.137300000000001,-8.175575000000004
Gal(a1-3)GalNAc(b1-Sp8,10.9037,1.1923499999999976,16.0803,4.90725,3.1314999999999973,-11.362625
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,6.851975,19.9042,8.837600000000002,3.013300000000001,11.395524999999996,-3.167425
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,9.70085,-1.0930750000000011,8.008175000000003,-2.716025,4.7779000000000025,9.298500000000004
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,3.6587,1.330625,7.8627,4.423975,0.8992000000000022,3.694550000000003
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,28.254549999999995,-7.012774999999998,22.5895,2.8443999999999985,6.914974999999997,9.920325000000002
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,2.5772000000000013,4.532674999999999,3.7653750000000006,7.465225,6.0995500000000025,40.21142500000001
Gal(a1-3)Gal(b1-Sp8,8.362824999999999,1.0638999999999932,9.028525000000009,16.594449999999995,20.877900000000007,1.2376999999999967
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,10.842375,14.856775,22.6203,3.780825,1.0768999999999984,7.264674999999998
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,5.086224999999997,7.663049999999997,24.549575000000004,11.381875,20.122950000000003,15.573125
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,13.68865,2.366950000000001,14.13325,1.952075,8.589375,-2.247874999999997
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,12.356099999999998,13.973350000000005,18.463125,10.2394,15.352374999999995,6.9160750000000055
Gal(a1-4)GlcNAc(b1-Sp8,9.205824999999997,-7.081950000000003,0.4094249999999969,0.3896500000000023,13.38315,-13.2999
Gal(a1-6)Glc(b1-Sp8,18.040025,-2.699450000000001,11.362874999999995,1.2049499999999984,4.631999999999998,6.3232250000000025
Gal(b1-2)Gal(b1-Sp8,30.103549999999995,8.254125,18.641175,3.057525000000002,0.6546500000000002,21.946925000000004
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,87.216625,149.6964,3834.8584250000013,1212.83225,8447.787225,31468.107150000003
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,99.58714999999998,322.681325,5184.417600000002,1383.6413749999995,7928.271574999999,31152.42485
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,13.462300000000004,4.292724999999999,10.643275000000006,14.6625,0.4164250000000012,-10.068974999999998
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,10.164325000000002,5.605350000000001,12.961825,2.4365499999999987,6.690175,-18.48585
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,8.672475000000002,6.842074999999998,6.428699999999997,9.1564,6.7826999999999975,1.7626500000000045
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,5.537900000000006,6.343500000000002,12.031550000000005,11.153349999999998,91.67005000000003,3407.704925
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,25.503650000000004,13.376875,19.8901,-0.47875,2.5709499999999963,47.649975
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,394.9408,841.9308000000003,4499.714275,4668.097425,13461.750174999996,21463.123275
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,3.214075000000001,4.051525000000002,8.350175,13.495999999999999,445.099875,6938.254625000001
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,622.4929750000001,7890.718599999997,11147.897225,21813.325099999995,28801.7718,33334.607275
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,43.043375,24.350575,69.55427499999999,107.38635,1129.688875,13282.568675
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,5.123349999999999,8.612975000000004,52.0029,134.79222499999997,1360.438275,12374.305725000002
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,9.153049999999997,-1.63375,11.6795,3.661900000000001,10.922750000000008,0.938724999999998
Gal(b1-3)GalNAc(a1-Sp8,927.873975,2083.54665,8672.928025,7681.4532249999975,12769.310199999998,25810.46655
Gal(b1-3)GalNAc(a1-Sp14,14.817425,14.810949999999998,23.18842499999999,44.758225,196.940475,7352.5544999999975
Gal(b1-3)GalNAc(a1-Sp16,35.1295,62.682075,753.4040749999997,1005.251525,3036.2515499999995,8141.553474999999
Gal(b1-3)GalNAc(b1-Sp8,16.726349999999996,1.2641249999999964,12.130300000000002,-7.014275,11.12825,77.68192499999998
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,5.407674999999999,10.9837,8.613250000000003,11.893774999999998,28.771275,33.209975
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,10.407125,-6.948875000000001,8.230875000000001,8.502949999999998,4.7863000000000016,-0.8980999999999959
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,6.7803999999999975,14.002925,27.977525,3.0621499999999986,18.925375,21.61415
Gal(b1-3)Gal(b1-Sp8,9.1737,-3.597249999999999,4.7886250000000015,-1.271449999999998,2.0321499999999992,-14.871
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,10.65515,-1.9576249999999984,9.048575,8.046525000000003,2.931575,-6.87625
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,18.369725,2.911624999999999,15.059724999999993,-4.2245750000000015,4.078899999999999,-7.156450000000001
Gal(b1-3)GlcNAc(b1-Sp0,6.8743000000000025,-6.6845,7.863725,-1.3670249999999982,4.823025000000001,-5.680675000000001
Gal(b1-3)GlcNAc(b1-Sp8,9.725250000000004,-3.345975,9.754625,-0.6118000000000015,50.123425,-16.972350000000002
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,1.5559500000000008,6.559624999999998,18.391675,7.505549999999999,2.89905,-6.959274999999997
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,8.119625000000001,-5.289975,6.642724999999999,5.8991000000000025,-0.927749999999998,-2.9564249999999994
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,69.0487,26.109900000000003,2873.703,490.257625,4112.678375000001,29136.916675
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,228.516175,125.60977500000004,10073.39155,2760.27185,13625.995825,34406.931300000004
Gal(b1-4)(6S)Glc(b1-Sp0,16.390425,1.4949249999999985,15.884574999999998,4.8545250000000015,11.744450000000002,13.023574999999996
Gal(b1-4)(6S)Glc(b1-Sp8,21.926950000000005,7.546324999999998,37.13929999999999,2.6501,2.0599000000000007,10.408950000000011
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,7.363150000000003,-1.8108000000000013,3.8785,-2.6618499999999994,4.5314,6.463649999999998
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,11.741375,2.6309000000000013,9.848675,-1.6522499999999989,-3.862525,-2.49875
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,19.861125,1.4341500000000007,7.543999999999999,3.8206499999999988,18.158425,-5.224350000000001
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,5.476324999999999,3.5630750000000013,22.918575000000004,11.998549999999998,-1.7609000000000012,-3.8842
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,109.669375,107.61845,5948.168975000001,1056.324275,7459.913974999998,36666.563625
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,13.387474999999995,6.936199999999998,0.8397249999999987,2.2559000000000005,8.764300000000002,-1.3729249999999953
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,11.187000000000001,8.0454,6.6222249999999985,12.637050000000002,2.562525000000001,0.15369999999999706
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,15.257575,16.889799999999994,27.216875,-2.6408000000000023,0.4484250000000021,24.269325
