IUPAC,PSA 0.1ug/ml,PSA 1ug/ml,PSA 10ug/ml,PSA 100ug/ml
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp0,13.87481223764848,14.316846114833858,4.000548503538816,13.065210544291535
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp8,14.263051732945044,15.322648870952394,1.4064394547935577,12.720928655140185
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.466269214530924,16.842636189049106,3.8490369526025607,8.062617346742929
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.146952660231749,11.283834886095535,2.398012191378519,5.403172562717203
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.775369055090764,20.947662287452665,3.831160103241136,5.648420813746675
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,3.591860144363456,3.770168873649217,3.5645295242383255,3.257341497294997
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.7992695289723954,2.1524632979836698,4.715476636477653,16.233948872732725
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.7929233671624214,9.365597313216783,1.216322735406464,3.243662321101445
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp0,2.239542510573683,7.731594724408418,5.729552278319836,1.949800291269164
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp8,8.802118217934812,6.275093391270497,6.7669366956178685,7.547728188446287
Fuc(a1-2)Gal(b1-4)Glc(b1-Sp0,7.98423205595462,8.345742137361597,9.577343153984128,6.7335628647346475
Fuc(a1-2)Gal(b1-Sp8,7.106447181022793,6.346964364363487,8.069774225001586,13.681632926543035
Fuc(a1-3)GlcNAc(b1-Sp8,1.9234803074981897,10.133365832897447,3.5694939440579945,4.88724341415146
Fuc(a1-4)GlcNAc(b1-Sp8,3.640551172899512,6.171514626289076,4.482815739391184,5.403830720578378
Fuc(b1-3)GlcNAc(b1-Sp8,6.891110212138053,16.47914854037772,20.22208188227249,9.391339176558722
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,7.492560889475643,8.403309346124699,13.460799292358784,8.27186807055496
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.6636519934577305,13.49908251261913,14.9004328342054,42.191177787542244
(3S)Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp0,9.452975026369568,5.512400453825292,3.9922188286507216,17.09972051552791
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,3.1825091635112943,4.0932757813883,7.254806921850735,10.594918784807431
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,2.8099940609367855,4.407152884421715,21.09998164367289,10.698921504214026
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,2.0949553264926704,1.9945633680499333,3.4053165613982683,5.007311703898608
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,9.45154339054386,2.7728775817430766,1.6510656972594389,6.617144832113523
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,7.679282700877737,8.347943594283164,5.183049338629397,10.790646231304526
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,4.958386137561963,6.161145295248812,27.06221103063582,9.018823819610107
GalNAc(a1-3)GalNAc(b1-Sp8,9.227743752537787,3.8032749881954833,9.78890066601796,8.70571557555727
GalNAc(a1-3)Gal(b1-Sp8,7.773246992248478,8.759669378987228,20.553741143868827,12.628880443913731
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,2.030213939465495,6.963182719788902,12.065800105532439,36.242258926562506
GalNAc(b1-3)GalNAc(a1-Sp8,6.2313231641976845,10.032521871227926,2.768544980069257,4.7243481450707385
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,9.46029076543986,4.802044713366036,38.72454614005612,5.888770660828383
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,5.584802868723305,5.921254705437592,12.184712495411349,12.211124677932
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,2.7877898109434365,4.642328044203687,16.140754781065855,3.709369354306288
GalNAc(b1-4)GlcNAc(b1-Sp0,17.1920554722959,9.95652366072952,2.559431712965416,4.36560626908415
GalNAc(b1-4)GlcNAc(b1-Sp8,6.368569294590436,10.431051096445943,6.433011342222747,10.347417005022717
Gal(a1-2)Gal(b1-Sp8,6.9592980921809415,10.073363935978223,4.525567969143027,18.11180002328132
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,10.84738103733647,10.923724985667643,15.526036636646838,13.708962792883609
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,11.902197509983893,11.984610935000445,9.938232623895773,18.366914350356527
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,2.965322632671408,10.640300083644252,4.162683606361027,9.217453785436966
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,8.213542627068216,9.188088139678463,3.675200209852512,11.569555483934257
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,2.5794492758468146,8.062648714080668,5.341323159027794,14.455014655907474
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,6.04237455696572,8.11036865063276,8.483658739796969,17.262583161856167
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,4.213799445472775,22.996011837562904,4.196454669817527,3.8587925801559537
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,3.750698970414272,5.608979487319118,9.823036770902366,12.358641821380155
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,2.3692205770041603,7.9395098870564365,8.427025385429108,43.687304186723786
Gal(a1-3)GalNAc(a1-Sp8,7.7873535446902595,5.493949775586478,11.173902392181537,6.675487881982857
Gal(a1-3)GalNAc(a1-Sp16,6.87451575094566,12.05991996587595,3.1874530710270887,26.85982737750127
Gal(a1-3)GalNAc(b1-Sp8,4.4193885499957215,12.90467784371233,2.4924532538244217,35.11260008767032
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,4.8989086610353,7.640342153115064,65.14261802312426,32.751407709491374
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,3.938103907973988,3.677187192565357,13.263387130618892,16.450910591286412
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,5.566781836932355,8.49667084466028,2.3070244029557503,14.75783334255631
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,8.43375355678992,4.569123502015078,6.03098945171244,35.095768313608595
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,6.083021735056244,5.876938200783916,4.808346251657958,30.944966754371663
Gal(a1-3)Gal(b1-Sp8,7.531179511592679,2.9164604281845987,11.127204647319667,7.138441961835923
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,4.388326561363302,4.057032400659375,6.015314049158207,2.0256852130822285
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,4.3308928355863685,2.7080654177228856,5.859291780582362,16.693012625721572
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,5.3219589970861945,9.92920170284768,6.008717242126914,9.146920915577727
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,9.141659208626557,4.528361994051104,9.117871236341305,11.530995380964859
Gal(a1-4)GlcNAc(b1-Sp8,3.751142434423589,5.1989750621316375,4.941376954520536,1.5279588890630087
Gal(a1-6)Glc(b1-Sp8,3.5566508350553585,10.132832857597126,4.331362096769712,12.089715542007868
Gal(b1-2)Gal(b1-Sp8,2.2404868704517487,7.453411890089887,6.878713244495662,7.319475523731192
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.3511412069013256,13.240369910492186,1.8015478863096128,5.620023858416146
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,8.331959897687144,5.8054295329889225,4.699467812777675,4.344340112050004
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,1.96332342131057,5.0906742902258655,2.208148893492769,10.653623806793066
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,3.3140944605326723,6.420739196800735,5.7495053853933165,10.617957515572384
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,5.125352053192703,10.200596217664598,7.307418294388702,5.616254459082731
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,4.406665264876229,5.951834011182319,8.403184637336414,8.292092664450465
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,11.971519226063164,7.144662903349268,8.232501470998939,15.759786201807001
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,5.575521508044491,13.201782161606054,15.186306960767892,14.856347141654082
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,5.840266219602777,9.130055312857275,9.040811984735305,21.15816011069961
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,2.60339026975724,8.45457765252055,2.473489222906246,27.73476411550136
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,6.318394220250911,9.67912415644274,8.913850635761554,15.155735817037511
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,4.296932215740276,3.1498860138106566,3.7601206944281262,26.402638856119395
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,2.970004220395438,7.830498757209956,3.822979557339186,9.249040692012331
Gal(b1-3)GalNAc(a1-Sp8,21.633026356071873,7.17995055554006,4.0989948226160715,42.11725337541821
Gal(b1-3)GalNAc(a1-Sp14,4.947588635554358,9.509069373673396,8.751881910527679,4.99720483162004
Gal(b1-3)GalNAc(a1-Sp16,6.685431864883528,8.191365903752972,4.953460857740438,35.44205994628183
Gal(b1-3)GalNAc(b1-Sp8,5.539369398150535,10.645117944665222,16.252102254272625,5.7327058535505975
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,10.971364117062507,4.505288451364684,14.473002653791875,8.856458764606007
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,1.549185000788044,17.072337741577744,35.01544355960432,4.254272530840806
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,5.765340133576973,8.132793350124755,11.923238018536189,39.03110046671114
Gal(b1-3)Gal(b1-Sp8,2.353411439449836,6.479918462128464,4.657374022987634,16.76455687522035
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.470902179790605,7.167399103812578,6.397692420123057,9.647994824487279
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,7.083856962135812,5.009467825611152,4.4014779457208055,8.796195193519754
Gal(b1-3)GlcNAc(b1-Sp0,3.0937909327931874,9.322380479746938,8.88927243179478,3.743358713330408
Gal(b1-3)GlcNAc(b1-Sp8,3.81798632876896,14.923242583522761,1.266948334581958,5.537496697064478
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.238857861834428,7.635720319000697,12.250000571020387,4.474860091667676
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,7.434030409486272,7.396111013679197,10.093373559709038,3.1833670605979436
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.155523195160057,9.47537930195058,4.939554553465986,5.5438033763683725
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.46444153474686,5.548268524203451,12.228797195520356,4.379214407002697
Gal(b1-4)(6S)Glc(b1-Sp0,9.218644670810713,4.3848690839446185,15.6850462509944,20.847054684535173
Gal(b1-4)(6S)Glc(b1-Sp8,7.7959769592506225,6.182926637388928,5.527514252883773,6.768784694647932
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,4.643370929615682,4.8694347114595065,13.628699363567305,4.323916986849599
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,5.607020677314589,8.28571232785691,8.058408607318196,6.415718972115803
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,6.201157609672568,6.823532103439293,6.967161537467552,3.5823356189316833
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,4.214554506607631,8.617928345557694,9.57596106421352,9.536411485459286
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,1.7709457830963289,8.276069271701386,5.000634873360254,14.519595273170195
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.8859254753313865,1.8399090274159384,10.239374459856746,38.263111353484675
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.906492585000682,5.707637796847317,13.4561660070455,9.536255791582986
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,5.968959162408472,4.668307528430404,19.796485753452984,15.668979949010732
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,1.9225966267437948,4.835546768463728,22.592023701223983,12.569629663465287
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,2.733073052292357,3.8653041174013727,6.855634538586968,7.7614174153844955
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,6.9208048213942135,3.2783322898235583,2.997012487461475,11.789867131390126
Gal(b1-4)GlcNAc(b1-Sp0,8.718652338282178,5.806152287875338,10.639180718261784,3.19930234113622
Gal(b1-4)GlcNAc(b1-Sp8,7.628090519913872,7.2263024797725475,2.4244579909744703,12.580570739305374
Gal(b1-4)GlcNAc(b1-Sp23,4.010098113824647,6.725405548366579,22.28909835822211,6.024036185703628
Gal(b1-4)Glc(b1-Sp0,0.7249723092412996,5.280220760141877,10.353200546529877,9.181993258319967
Gal(b1-4)Glc(b1-Sp8,0.8094421968244727,3.769117243577505,2.9745152041971514,13.075887168977596
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,2.1708376524589195,6.366653766500892,1.6147627328289742,2.264136110455105
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,5.809687587986135,11.203257460964947,5.995550353943057,6.052311869580637
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,2.66973273256581,7.859470631240589,10.293514807027778,3.933899028000088
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,10.681776035964226,3.6191346436913134,15.350182276985068,7.961798968145744
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,4.142813289199341,4.5713345629768405,4.448221274003804,5.215542991226638
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,5.163754697569075,8.418294665934424,10.551971905130657,20.286431682695373
GlcNAc(b1-3)GalNAc(a1-Sp8,5.302039586800537,2.342133162133752,13.163620725918591,13.024996419321331
GlcNAc(b1-3)GalNAc(a1-Sp14,4.375281845778616,7.532865752598197,11.924391010306012,5.8163830034223185
GlcNAc(b1-3)Gal(b1-Sp8,2.9550533073308096,4.383118814554302,5.595647635662922,6.707967278294271
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.006629671412367,4.889579429426078,10.07419892547293,8.462406468020783
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,2.4866492528434105,8.9699199815736,3.0534342592944936,4.859434327419216
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.8234713854080775,10.014020705158009,6.722162183590928,3.724907289562161
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,2.62608401411049,6.290151683650669,4.7601924452519055,9.115288671375142
GlcNAc(b1-4)(a1-MDPLys,5.2865852740687,6.002219512535902,1.9040836509985577,10.726944145584989
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,3.6782083277731834,13.511310061574342,8.993748126847143,4.480507112946776
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,7.1184113328279475,6.422341382172606,13.525655834345589,14.738593373068776
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,6.440185543393407,11.458737778474266,10.287712164964894,6.1635403641089335
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,3.464894376817283,8.135029189048232,3.5231833233597167,24.32271145868609
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,3.923034280906384,11.369273804535625,4.072369234548849,13.673850443334059
GlcNAc(b1-6)GalNAc(a1-Sp8,7.235209292699598,9.957990708303887,4.485328456943445,3.78357206265895
GlcNAc(b1-6)GalNAc(a1-Sp14,4.466005048791744,15.570520620925533,5.674901289229617,10.075047120940267
