IUPAC,SNA (0.001ug/ml),SNA (0.005ug/ml),SNA (0.1ug/ml),SNA (0.5ug/ml),SNA 0.5ug/ml,SNA (1ug/ml),SNA (5ug/ml),SNA 10ug/ml,SNA 100ug/ml
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,12.552725000000002,2.9887250000000023,21.147724999999994,5.873374999999999,-5.76949999999988,14.5152,-1.1352750000000018,349.56937499999987,-97.315125
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.3416749999999986,5.2529499999999985,13.394575,-0.1598500000000005,28.491775000000004,0.041024999999994094,8.399375,107.072375,-18.419625
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,160.00662500000004,32.370425,665.492125,2679.663875,32384.902575,4224.274124999999,14090.064475,39908.640925,40488.3352
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,133.34770000000003,25.090499999999995,688.2827000000003,3639.6227,50309.82365,5947.67855,15472.367725,38386.2182,27556.49767499999
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)M(an-a)(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,223.88615,75.183,645.5803999999998,2600.0275,41867.185525,4140.693350000001,14533.183925,40522.848575,38592.37672500002
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,125.983325,83.1064,669.765225,2461.136925,38099.605325,4702.882375,18638.85135,41260.65035000002,41286.163275000006
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-Sp9,67.69487500000001,20.93522499999999,2.098024999999999,18.425825000000003,808.5607249999997,57.04200000000001,11.392425,1025.8134250000003,-328.027525
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp9,19.201,18.8378,6.909049999999995,2.803300000000002,1997.53755,-0.7942250000000008,16.582375,122.16324999999998,1010.005075
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp8,-1.433724999999999,-0.14690000000000136,2.0508750000000004,3.778500000000001,-84.865025,0.6295500000000018,-1.8116000000000003,24.007725,-8.576649999999972
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp8,-4.053450000000003,4.110349999999999,6.790724999999999,12.014200000000002,535.6293499999998,0.2307749999999995,21.0197,92.74492500000002,770.1467249999997
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp14,10.868200000000002,2.2498000000000005,8.183125,20.232049999999994,15069.192675000002,27.7156,266.31072500000005,539.8047,7037.580050000001
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,29.542925,2.33545,13.63145,10.502199999999998,3322.1159250000005,11.615550000000002,10.33835,12.04485,1428.02045
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp9,2.2833499999999987,11.168025000000005,15.076900000000002,5.52605,2022.9207000000006,-3.0648750000000007,0.7701499999999992,56.934125,2389.910225
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,7.535499999999995,5.1367499999999975,6.431725,2.1911500000000004,43.66159999999997,-8.435050000000004,7.188775,77.53387500000002,-35.68165000000001
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,26.87235,8.211725000000003,4.041174999999999,9.422449999999996,-89.13975000000002,27.668125,4.406474999999999,96.835825,-79.365575
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp0,-4.719175000000006,6.527074999999997,4.379100000000003,2.529024999999999,95.325425,6.227474999999997,2.723225000000001,667.20355,-145.95445
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp8,24.32887500000001,0.7161249999999999,0.7899249999999984,4.705449999999999,248.77910000000008,0.9375249999999936,10.532050000000003,135.18862499999997,-75.538275
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,45.55600000000001,2.6441,9.93395,0.991299999999999,1.0200499999999977,14.592025,16.377199999999995,40.680075000000016,-138.006075
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,73.92657500000001,18.598025,10.630074999999996,13.509175,16589.20775,54.8601,23.724525,143.308475,1252.03535
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,19.758375,6.750975,7.051924999999998,4.498825,67.34584999999998,26.418174999999977,1.9700500000000003,59.25107500000003,-186.197975
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,2.03135,9.492850000000002,4.848699999999999,3.42695,-45.38155000000007,-0.19642499999999785,12.10895,2008.488775,-54.137175
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,0.034275000000000944,7.542624999999999,9.95625,4.097400000000002,-81.46785000000001,-11.542424999999998,1.3796,242.03604999999988,-38.10665
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,0.28919999999999924,4.581825,21.91350000000001,3.2564749999999982,-154.57145000000003,-5.591275,0.2362750000000009,735.429925,104.62920000000004
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp0,-1.9695749999999967,2.7532999999999976,10.8922,0.4339499999999994,-91.829875,-17.607075000000005,5.764749999999998,61.83227500000001,-6.283350000000002
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp8,-0.95345,3.8163750000000007,6.017249999999999,6.402925,30.722850000000022,1.8326250000000042,-1.253400000000001,224.4177,-94.17472499999997
Fuc(a1-2)Gal(b1-4)Glc(b1-Sp0,2.241825000000002,13.237924999999995,6.866524999999994,9.607425,179.35744999999997,-0.6937250000000041,14.739049999999995,418.55277500000005,17.198550000000004
Fuc(a1-2)Gal(b1-Sp8,14.918875,16.953149999999994,3.796525000000001,4.337700000000012,-39.04282500000001,19.71275,22.92365000000001,415.411925,-119.90825000000002
Fuc(a1-3)GlcNAc(b1-Sp8,0.7601750000000003,2.6034999999999986,-1.2537249999999984,2.2025250000000014,-22.092700000000008,-15.722525,-4.175600000000001,143.9432499999999,-32.805274999999995
Fuc(a1-4)GlcNAc(b1-Sp8,0.8186749999999989,8.480474999999998,9.380525,4.599449999999999,-64.31145000000004,-7.612700000000004,13.835449999999994,368.2174749999999,-101.18085000000002
Fuc(b1-3)GlcNAc(b1-Sp8,6.1970750000000026,5.361875,8.739275,2.335824999999998,-40.339775,9.475850000000008,-4.118,83.00217500000002,-88.17209999999999
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,21.85192500000001,7.316724999999997,3.733900000000002,3.831899999999999,517.333375,33.758875,6.269824999999997,95.450275,-126.310525
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,20.343325,20.848200000000006,4.0714500000000005,8.553049999999994,-38.18320000000001,38.73130000000001,14.3594,272.74890000000005,-60.53239999999998
(3S)Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp0,6.523025000000002,9.329025,9.208624999999996,3.2896250000000014,-81.1075,-2.435224999999999,9.95135,90.863425,71.60512500000002
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,1.140274999999999,9.451675000000003,2.2175499999999992,7.1259250000000005,-26.403,4.2361,-2.380950000000003,149.477875,-11.228425
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,5.659549999999999,10.848699999999996,-0.27275000000000205,4.44875,-101.479975,22.823725,7.074674999999999,155.5188,98.84369999999996
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,10.37065,4.952275,10.098375000000004,12.498149999999995,27.515049999999995,0.5327999999999982,2.8401250000000005,9.4823,55.49395000000001
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,21.451525,16.598474999999997,6.373499999999996,14.377625000000002,7.315350000000002,33.57459999999999,15.903950000000005,94.10969999999998,395.8879
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,-3.112174999999999,0.9574750000000024,-2.3658249999999983,4.118024999999999,37.30830000000002,-17.673250000000007,-3.10835,379.14119999999986,-31.86192500000001
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,26.878900000000005,7.1973249999999975,7.767749999999998,9.5445,-80.144475,22.328175,15.918849999999996,10.990675,19.837175
GalNAc(a1-3)GalNAc(b1-Sp8,13.116025,1.3599000000000014,-0.07119999999999926,-5.297075000000001,97.48200000000004,-0.2988250000000008,7.26595,-1.9144250000000085,-101.244725
GalNAc(a1-3)Gal(b1-Sp8,15.985925000000002,10.47295,5.654400000000001,3.660024999999997,711.1780749999997,0.8468749999999972,0.4245249999999992,85.673725,44.1358
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,7.0197,4.955499999999999,4.840300000000001,1.3625750000000014,194.2923,-2.8816750000000084,-5.4278999999999975,28.14532500000001,60.63795000000002
GalNAc(b1-3)GalNAc(a1-Sp8,26.588325000000005,-1.2751,19.220975000000006,21.355675000000005,379.6089749999999,29.92920000000001,13.223975000000005,94.5162,-109.35612499999996
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,-1.55375,3.15625,9.060975000000006,13.3811,35.559100000000036,26.2619,25.422775000000005,123.70120000000004,5.319499999999977
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,25.140849999999986,13.5622,16.9821,8.948325000000011,8.970599999999981,-0.7870000000000061,10.242099999999997,144.454975,-65.729725
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,19.293599999999994,9.567549999999997,6.959050000000001,9.509525000000004,5.815975000000037,41.436775,12.562350000000002,365.42917500000016,-55.13969999999998
GalNAc(b1-4)GlcNAc(b1-Sp0,8.625225000000004,1.401724999999999,5.544375,0.6789749999999977,32.610824999999984,-10.382175000000004,6.370774999999997,193.3851,102.91322499999998
GalNAc(b1-4)GlcNAc(b1-Sp8,9.074849999999998,21.179649999999995,0.2536499999999995,26.609625,80.0624,4.565124999999996,-2.2114,59.34987499999999,114.169175
Gal(a1-2)Gal(b1-Sp8,9.890025,1.0587,7.083899999999996,5.96125,-105.53829999999998,-3.423250000000003,5.770225,3785.4328750000013,20.762575000000027
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,2.311875,4.72,4.340100000000003,12.732024999999995,-101.059475,9.178249999999997,10.6704,110.95902499999998,188.24270000000007
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,15.1582,18.1014,15.464399999999998,6.6298749999999975,-138.31425,5.031400000000005,11.891649999999995,2683.768225,78.36165
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,43.173775000000006,35.46795,14.567774999999996,11.877624999999995,-132.32867499999998,21.93660000000001,11.565975000000005,83.14184999999998,6.930174999999991
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,8.49935,12.884624999999994,9.267,3.1521000000000026,-91.71085000000002,10.54305,10.563275,754.01375,493.44612500000017
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,15.7262,15.808825,4.7407,-7.7577250000000015,-22.074150000000003,19.5584,9.567075,165.539375,-15.656049999999993
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,30.66115,8.143875000000001,-2.6099499999999995,10.947299999999995,-55.356875,4.282599999999999,3.171875,770.7765249999999,-205.6449
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,18.642074999999995,8.27835,1.3848499999999992,1.8378,-95.829175,0.28089999999999904,20.051174999999994,323.73112500000013,-55.26622500000001
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,38.79557500000002,12.875075000000002,7.7406000000000015,9.853974999999997,56.80092500000001,46.6272,6.7438499999999975,607.294075,-118.26790000000004
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,10.884049999999995,19.823875,19.504475,12.356849999999998,364.66400000000016,38.069400000000016,12.339325000000002,56.95747500000002,483.487625
Gal(a1-3)GalNAc(a1-Sp8,32.13470000000001,19.428525,36.18642499999999,23.381225,301.468125,17.196150000000006,27.664825,88.46475000000002,-103.08535
Gal(a1-3)GalNAc(a1-Sp16,20.27255,5.827275,9.481625,5.570425,-85.556175,-1.7800500000000008,4.287025000000002,39.202800000000025,5.091499999999996
Gal(a1-3)GalNAc(b1-Sp8,7.101825,7.164025000000002,10.083875000000004,3.7342999999999975,-30.18872500000001,4.868349999999996,6.4963,460.09647500000017,88.40420000000003
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,3.15785,4.636549999999998,18.097725,11.869424999999996,-14.132274999999984,-2.227624999999996,1.2968499999999974,115.55604999999996,178.88867499999995
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,3.414175,-2.356674999999999,20.919125,1.8198249999999991,306.290975,0.584575000000001,7.57065,32.16635000000001,-134.56255
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,38.1568,3.5592749999999995,11.392374999999996,0.461924999999999,-16.950025000000096,-0.8552999999999997,17.703825000000005,37.76405,419.50165
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,16.038649999999997,2.2412750000000017,2.546050000000001,2.8475,45.129675000000105,8.96995,6.0597749999999975,49.67402500000003,0.7933749999999691
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,28.12975000000001,1.2362000000000035,4.782100000000002,10.953074999999995,-30.893974999999948,21.685300000000005,0.8374499999999987,172.04432499999996,-5.948525000000018
Gal(a1-3)Gal(b1-Sp8,21.008875,7.3353499999999965,7.044550000000001,-5.332424999999999,202.834675,-3.071149999999996,3.4813000000000014,33.004549999999945,-229.640275
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,29.67472499999999,10.808625,20.832300000000007,11.037775000000005,123.313575,43.71985000000001,19.033525000000004,48.43952499999998,-17.868775
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,24.42752500000001,3.876199999999999,5.920099999999998,17.9259,57.529150000000016,-3.239875000000005,23.89332499999999,104.933875,553.6418499999997
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,10.148200000000003,20.03795,-1.1527999999999947,1.7443000000000026,-67.58385,14.142625,23.315075000000004,209.91545,-9.502499999999985
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,24.01785000000001,16.047974999999994,8.073825,9.004674999999997,54.59074999999997,32.904125,26.104575,248.474175,1.349800000000016
Gal(a1-4)GlcNAc(b1-Sp8,3.168199999999999,4.010874999999999,6.946849999999999,10.199974999999997,-142.5898,7.361774999999994,6.854825000000003,1233.9833999999996,-45.559724999999894
Gal(a1-6)Glc(b1-Sp8,8.4306,3.0844999999999985,5.711024999999999,8.972400000000002,-96.32495,11.472025,-1.0001000000000015,234.17657500000004,-8.49629999999999
Gal(b1-2)Gal(b1-Sp8,22.5893,-1.8793500000000003,12.264425000000005,9.376175,-272.1225,9.2948,-0.9366250000000012,4311.888125,-16.82267499999999
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.175575,3.299924999999998,1.181700000000001,-2.1463499999999978,-58.86015000000001,14.836275,8.389425000000001,46.564975,14.756199999999993
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,10.140175000000003,6.380225000000001,-0.6649249999999993,5.481174999999999,-94.9667,-0.18502499999999955,-2.855599999999999,2581.0535250000007,-37.812050000000035
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,3.4704249999999988,2.6302000000000003,0.5771750000000004,5.201175000000001,1.352474999999984,10.525075000000008,0.5202000000000009,203.33032500000004,5.471049999999992
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,9.072325,6.165175000000001,17.270024999999997,1.5053999999999998,30.05052499999993,4.745625,6.636799999999999,423.17665000000017,-155.7357750000001
