IUPAC,AAL (0.01 ug/ml),AAL (0.1ug/ml),AAL (1ug/ml),AAL (10ug/ml),AAL (100 ug/ml)
(6S)Gal(b1-4)Glc(b1-Sp0,3.634893152372799,2.006841901055818,11.353158019834535,9.162959692333764,7.903346384496468
(6S)Gal(b1-4)Glc(b1-Sp8,12.21143581821974,14.724518618956616,17.084064865833327,8.385930966555438,8.681000948959362
(6S)Gal(b1-4)GlcNAc(b1-Sp8,15.718269229228143,7.611877897678504,3.988125580081451,4.204132168077814,28.20019574901035
(6S)Gal(b1-4)(6S)Glc(b1-Sp8,20.80171716701933,10.261672267228183,12.157820535050677,26.652039286453626,3.19017346171548
Neu5Ac(a2-3)(6S)Gal(b1-4)GlcNAc(b1-Sp8,7.900098343427953,102.76791379847799,1774.396281146082,1170.7148353655055,1568.5268315102842
(6S)GlcNAc(b1-Sp8,7.217888540055653,12.217522460384519,11.014988419573273,22.78264083922598,18.690039470330166
"Neu5,9Ac2(a1-Sp8",7.951000076877147,7.0485310538201205,10.405898246026947,20.18547961157145,18.483039160358093
"Neu5,9Ac2(a2-6)Gal(b1-4)GlcNAc(b1-Sp8",5.730619757277566,2.062091346788497,5.810550669543581,1.9582733806425807,11.590142405797556
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,13.051881935152744,7.034996882491616,18.338512989243878,13.030509718093665,18.925421539911166
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,7.62935532291774,8.668037119738635,49.99373797137,20.32948738645005,26.202834912785047
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,8.65291913763789,10.991651992307613,10.479489733244009,15.534072526868155,25.44004105806107
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,4.0278422449246944,10.02523327559015,5.290925043254093,9.401222769583397,12.728778120725755
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,8.670163083193225,4.35186885477569,19.010005158928813,7.011566102459973,10.993983591189012
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.239928170229688,6.240186977634036,9.940504027588347,14.589367399011286,33.08498627041174
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp13,2.698640118652357,7.5694515527326525,8.456930231275809,12.690159273593329,5.419620304889138
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)M(an-a)(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,6.825525809537807,17.098607038269726,19.314620898924385,9.518753550229153,11.620068755103533
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,5.134991773768159,13.18111923228955,36.716012498488546,31.940078007210086,4.667298122754407
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-Sp9,10.617500437603008,91.27117550077558,285.89496867244213,712.9808836440352,475.57674834870016
Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp9,16.21761104404201,44.74432224520237,81.14497687033969,5940.202412435062,213.65682281747291
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp8,21.582822114743685,397.1822277918338,793.703623347733,1084.7967314597827,1869.5648648457238
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp8,2.6828039801359607,160.9538885253621,501.8633610128767,2060.132812545212,2727.197752090381
Fuc(a1-2)Gal(b1-3)GalNAc(a1-Sp14,10.179857035341902,31.45837663082231,86.19216951967769,360.5432993583224,329.33037281595375
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,7.9978528503488775,15.386826121799777,8.22831908492451,17.04821142036117,14.800358674567079
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp9,20.01649042121269,8.347933594409259,14.244057123674429,57.01455709322549,13.842736435010467
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,2.9413884368894534,125.51390750503454,319.0766447148834,3067.467201269024,305.99629124147486
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,50.345962748524684,124.40073204619543,762.9135498377664,3465.3178851479993,454.079572721838
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp0,11.770519790950887,90.0946442523173,943.9685032458284,3236.896361701536,1094.83862487463
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-Sp8,17.70095791275622,138.82903982105964,344.43985017282034,835.5507699977835,3240.8601942588216
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,36.51759533526091,918.4451923731708,922.939014846462,4187.707470680049,1133.2460137018095
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,83.75809373503301,692.4470185030542,1441.3216804177946,1336.1013808163566,1757.0815974437353
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,9.226507193415319,241.06694212815063,4090.018102801093,2608.011882306599,503.8452149432005
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,165.25928659326013,673.0526233239727,942.4763795564144,2728.4452709263705,2172.8504144146737
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,130.5542074748868,1703.4998216838405,905.6626920040428,2539.2675364426377,953.8825212368828
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,59.37250095150068,833.9672189374338,409.03472454483773,5328.3215721780125,2880.47227296864
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp0,91.24809918911549,924.4027289410424,698.2849756784067,1287.0245350149282,1051.5535757052485
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-Sp8,52.326794047280686,322.84323601761344,2319.5615601659038,1717.916095799362,2460.565965599009
Fuc(a1-2)Gal(b1-4)Glc(b1-Sp0,44.246993018621644,458.3199607238162,1707.388488178172,2441.0316184691337,2912.0927646176037
Fuc(a1-2)Gal(b1-Sp8,56.78213735057686,470.7141620298056,2154.658327998472,1445.6803690301135,2454.915319063832
Fuc(a1-3)GlcNAc(b1-Sp8,125.4954939007856,402.30676757164116,1011.3490117977806,758.4258534997293,1448.7610741503354
Fuc(a1-4)GlcNAc(b1-Sp8,101.5099797471978,618.2979723016209,1108.789647177795,1186.6878280431586,816.4325540456987
Fuc(b1-3)GlcNAc(b1-Sp8,73.09767773485783,544.7682693073709,1448.9489632777381,2919.523739788742,1387.8988978861057
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,14.96427956732856,7.091406138888591,7.932096002686381,1.4218837200465082,22.312912547670678
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,1.9028464362633002,20.566366542245504,54.0253580460756,596.56145618811,108.87553845710954
(3S)Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp0,14.826359185473294,831.770310690725,775.0967366256727,1439.5465475461715,592.3948672505467
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,9.28025880188694,5.227801714790519,2.4346847357512216,13.767633271160731,33.91147318720705
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,6.035699099248296,4.747718373071423,43.27515754220321,212.3680034927152,369.36181905785713
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,12.65676101852284,30.24545689317101,19.51470038737895,121.25261319450372,65.39731168732499
GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp8,7.0623327697014275,24.09311224110534,2.0686699791174927,23.27452178647644,14.085799215403695
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,12.422814809991062,103.57315143841193,662.7466607392961,2150.889903089018,1028.4932788264703
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,64.34052392939593,151.72788925049792,1688.8854423359458,2173.005459881738,1205.6229881842007
GalNAc(a1-3)GalNAc(b1-Sp8,16.820656288127793,7.248040170223027,8.369282622533019,5.900119639464941,5.873535227540993
GalNAc(a1-3)Gal(b1-Sp8,5.912133510558323,2.2436173788104163,9.222835779149843,12.867831412835931,7.765364840269908
GalNAc(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,110.76838454052059,859.0875066444977,1215.615149253152,1740.2897923532569,374.31239637109223
GalNAc(b1-3)GalNAc(a1-Sp8,13.798128047281145,28.283812517292176,10.257834791473618,3.5895102089282283,10.94120677572482
GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-Sp8,13.505410239110358,46.80338776851273,870.3348728664273,4181.0341795884715,818.1021854730212
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,4.153427658372457,15.515368753029964,23.78168736437066,16.811349602451127,14.107657910126916
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,29.665585571837426,513.3393332888152,694.5321165931198,1914.4155000401001,1009.1221304405805
GalNAc(b1-4)GlcNAc(b1-Sp0,5.4961792870896575,5.388426660290864,8.045594457165155,11.416970160649676,9.658512455989287
GalNAc(b1-4)GlcNAc(b1-Sp8,5.873495917821567,9.490216662568876,12.161695942692369,19.14881612084674,20.16501063267345
Gal(a1-2)Gal(b1-Sp8,9.223446410236257,8.110641798844684,17.283579301078422,6.5761272346774495,8.504089143612076
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,10.403732843351623,8.371943946449964,6.944243601957897,16.347549383801645,11.109447054196696
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,4.959736058837531,7.679698301962545,19.105876218129822,53.19592802633017,13.751165278956039
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,2.192513345265258,18.02613219828384,54.99798458746886,545.4423424547372,100.79023254265768
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,10.087879566423597,32.238436071287126,186.17795028836213,923.5499292103152,1534.9456544154134
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,7.0224463754924225,24.29081243879394,65.32423893150093,411.1054079594432,371.3362648462625
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,5.297913982172613,15.298874704669226,86.34222961191503,281.21544071157075,194.06010284042432
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,98.37663530772491,583.9671733725144,1343.9155091047944,4341.507270991235,986.5754614035679
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,32.91372926519804,643.0556699410362,411.85475544743736,4803.603236571907,1124.8782799631226
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,12.799703078424663,10.735559593045599,10.461776800811606,5.202535285159837,14.63083510999402
Gal(a1-3)GalNAc(a1-Sp8,35.5413433587796,15.726532290447881,21.560834828147712,12.906475659657564,24.10348196497415
Gal(a1-3)GalNAc(a1-Sp16,11.229906123234803,6.236590336073067,7.322688527389835,10.338495252977287,12.377934004341546
Gal(a1-3)GalNAc(b1-Sp8,7.788854459204298,3.3352702359279163,4.8946013869023774,8.068356286289044,7.6683031688351155
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,36.65884250267364,130.80618176643148,579.9879413969435,3314.991512387641,923.2412495347766
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,5.057941391844474,13.038267694879305,3.3668253319460124,31.66557893749405,7.134752823270519
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,13.318126934464168,14.398662132613802,12.198793350163774,3.1254498668191784,11.541214761128922
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,8.498288530198302,5.9349938736278425,5.108496555983964,21.013260129895826,12.127285334319467
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,6.460030395697327,15.403310285022066,17.047143571358216,12.189402047133665,36.52054246758481
Gal(a1-3)Gal(b1-Sp8,9.942351127206624,19.15431279381573,3.317935160482597,11.327578426234796,9.510839890137694
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,39.603601795994074,581.6149138907405,1044.192389680308,908.9273089785556,2365.5588019822035
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,23.8292010448665,14.095629163325794,14.517065129558153,12.722882403239698,31.76339429389068
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,11.878840466139787,8.575334805125687,23.70593215392862,39.08321218949597,26.413075390971922
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,4.615851146050959,26.896702081482033,26.7861586065764,54.66973730919752,21.73157180348446
Gal(a1-4)GlcNAc(b1-Sp8,3.1338133143451112,18.762002997969955,9.475188117217844,4.275562734405072,17.687033661673368
Gal(a1-6)Glc(b1-Sp8,11.505879552501268,8.495416450651492,8.106095371334263,7.546340636140583,7.458991291499587
Gal(b1-2)Gal(b1-Sp8,13.281208570256956,16.175177966769546,8.881945224020454,13.82443296109585,13.200747930167953
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,36.036629499349154,373.96846844243447,766.2942547496124,2498.951569725913,1676.2351603657828
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.126444600783288,281.9689521604545,835.8499925806511,3137.117867608421,4023.617141145098
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,90.29953433473041,334.3854385436867,3494.905690937869,2123.8936479449667,989.282566027064
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,45.105649706069784,201.11669489796958,3060.39071338591,1296.9830082034262,1842.8809518772962
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,62.14530865096214,562.4231392070044,968.7412925615196,783.2147637958478,863.5467158755192
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,5.726414502039361,4.032819908781786,5.4493764403981775,9.833491069130373,12.186295709799069
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,4.702635928214447,4.9497751278888025,10.206828118919528,15.212849501079655,6.8198322464705505
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,21.06847623741848,14.347406578280973,9.937762906040085,30.78593569131859,14.476715188421245
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,6.248840036892173,8.714215212322149,5.33828646500916,6.554190426678697,4.041747253663938
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,10.492901387247473,1.5157659889749902,1.7538535996960152,10.908836694777913,4.632360309820472
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,19.181646910588785,15.473419261430244,10.597339189469523,8.316589832778014,22.928421871318733
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,3.2723346837540976,4.5687667281043565,7.772749657778762,12.475871964850128,6.1105527106801025
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,10.664070921361759,3.3730429708696774,14.886247616592307,11.210885717127798,10.413463567700877
Gal(b1-3)GalNAc(a1-Sp8,7.9029138075248335,7.198789718823107,5.513225557012882,57.84886941761838,20.9097047630002
Gal(b1-3)GalNAc(a1-Sp14,6.210133199524258,24.61306140493973,7.653555546008242,12.958459556180555,41.84180769298413
Gal(b1-3)GalNAc(a1-Sp16,19.277237122229586,11.217352310408778,5.253099221332748,3.077954120705284,23.712187336807087
Gal(b1-3)GalNAc(b1-Sp8,14.46019817968735,5.550713573646775,5.502262229528866,17.530965680570286,11.465681847147158
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,8.739898198253414,14.664996683117044,10.049213723263817,15.650162834190168,18.373217745493925
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,15.678493583781142,21.408434150644922,5.676639186100004,5.14292780006357,3.607194570114885
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,2.7876314372599573,6.973730133866672,15.091990142980926,13.329435906169133,49.890485506924726
Gal(b1-3)Gal(b1-Sp8,7.61113890404495,7.437138758734214,4.494101584206427,14.32792246617305,12.71952077818438
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,22.900922464007856,6.449798697375496,8.226534479759184,15.320126263486431,11.74303107843826
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,4.22559325647497,5.534292235613034,9.757008340119766,19.41574472970756,20.823923857168875
Gal(b1-3)GlcNAc(b1-Sp0,4.311911448534164,2.9174586696586906,9.150778463059847,4.204099728439688,1.6057952578084276
Gal(b1-3)GlcNAc(b1-Sp8,7.715897187571037,11.465460122290486,4.928007237126043,12.146120383995047,12.776456213024542
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,11.399910763539634,407.8846308966762,834.9756837116245,2289.831414070753,1894.076062429409
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,16.12678735530835,292.86801259512384,2398.4946297554866,2550.305261887252,1794.3266432830123
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,39.40653974442822,226.5781325459482,3521.813548999416,3774.862821833047,1562.5656191499731
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,141.66569754039475,311.10979728710936,1597.1629745529028,2708.5145132253315,2070.9109955727495
Gal(b1-4)(6S)Glc(b1-Sp0,9.177939991995302,3.681374692964576,16.647480384805984,15.842162679066279,11.39771714522258
Gal(b1-4)(6S)Glc(b1-Sp8,8.607252465750424,7.144174059737997,10.426893834375287,14.787808103383686,14.04567576619818
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,7.285441975782943,15.318954548532385,56.27587523231762,122.47325308713154,74.38562574620082
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,4.278781107102817,10.454908755539986,21.02823587528605,56.99999418236823,12.396844631430984
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,16.518343931394398,9.808174834757317,2.358698062314603,3.5731072220129785,20.58477522247936
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,8.630025487023001,26.095280942394552,8.153262962100921,6.273348361853232,13.969247161383946
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.366574728742808,450.79760659722456,1856.6312937479486,3548.042675673579,2025.0416008224731
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,11.830711789378235,10.377384275553258,7.208341321459923,12.799092097846884,10.088299166361002
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,9.602638461207768,16.389946700848903,18.542388349311064,29.79010072456956,2.947964322488665
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,6.469723062272442,8.002672159764298,7.2101919396550525,1.6931940949971689,14.871645586232214
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,6.3778395952312765,5.903901474660696,22.20182327443326,30.83408713891169,26.19659785613073
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,11.925326591579509,3.4793722205545516,14.076879427717635,14.044608581320475,6.539580432196453
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,22.657634139126266,16.730615020449786,16.224897704531145,12.526906826075098,11.741267516754727
Gal(b1-4)GlcNAc(b1-Sp0,3.001873133561775,3.7228403251640168,7.936324002280062,20.97685395849037,7.840716826232582
Gal(b1-4)GlcNAc(b1-Sp8,7.102767083562119,7.156111648560736,4.9566871574335485,15.084252717983745,3.965628152323412
Gal(b1-4)GlcNAc(b1-Sp23,9.202095624186194,7.493291373566537,4.511907273999176,2.9024339491479685,5.350620979771102
Gal(b1-4)Glc(b1-Sp0,5.4554396629266595,3.7081604912903923,7.787092057319331,15.904303448438096,4.460714275016202
Gal(b1-4)Glc(b1-Sp8,6.676433294993668,10.210972922751614,4.01129023673598,21.044094666596294,18.08336896716152
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,3.5911366817021384,7.009662732970824,2.4978323821198845,10.64620004551702,13.060361352070876
